host_time,stateEstimate.x,stateEstimate.y,stateEstimate.z,stateEstimate.yaw,stateEstimate.vx,stateEstimate.vy,stateEstimate.vz,pm.vbat
1784901219.102306,0.02234182506799698,0.017663275822997093,0.010709927417337894,0.009587440639734268,,,,
1784901219.103243,,,,,0.0020302515476942062,-0.004896719008684158,-0.0008919953252188861,
1784901219.152157,0.021118124946951866,0.017475763335824013,0.010412600822746754,0.0020134630613029003,,,,
1784901219.153897,,,,,,,,4.11202335357666
1784901219.155712,,,,,-0.004315400030463934,-0.005677847657352686,-0.0019355951808393002,
1784901219.202999,0.02207344025373459,0.018657606095075607,0.010642463341355324,0.017030255869030952,,,,
1784901219.203848,,,,,0.0003971934493165463,0.0008407996501773596,-0.00028598305652849376,
1784901219.252527,0.022055288776755333,0.018918458372354507,0.012656723149120808,0.02121865563094616,,,,
1784901219.256803,,,,,,,,4.11202335357666
1784901219.260012,,,,,0.0011129903141409159,0.002319679595530033,0.007479730062186718,
1784901219.310804,0.022595010697841644,0.019197147339582443,0.012507070787250996,0.025498908013105392,,,,
1784901219.322305,,,,,0.00378922326490283,0.003649613820016384,0.005746685434132814,
1784901219.353031,0.020997142419219017,0.017340801656246185,0.012538295239210129,0.010138855315744877,,,,
1784901219.353918,,,,,,,,4.101466178894043
1784901219.363266,,,,,-0.004493884742259979,-0.005520202685147524,0.004868062678724527,
1784901219.402825,0.023128582164645195,0.01970946416258812,0.012139868922531605,0.03217160701751709,,,,
1784901219.403655,,,,,0.006724068894982338,0.006116863340139389,0.0015111149987205863,
1784901219.452699,0.022095810621976852,0.01893940009176731,0.012177352793514729,0.01959189586341381,,,,
1784901219.453613,,,,,,,,4.11202335357666
1784901219.454599,,,,,0.0003276464994996786,0.001125881215557456,0.0017635934054851532,
1784901219.502282,0.02312871813774109,0.019708925858139992,0.012236347422003746,0.028363406658172607,,,,
1784901219.503162,,,,,0.005485599860548973,0.0049596368335187435,0.0018879225244745612,
1784901219.557850,0.021055161952972412,0.017363131046295166,0.010868706740438938,0.01747000962495804,,,,
1784901219.565291,,,,,,,,4.11202335357666
1784901219.566312,,,,,-0.005559409037232399,-0.006766069680452347,-0.004888927564024925,
1784901219.604183,0.022101478651165962,0.01865512877702713,0.011537245474755764,0.023377565667033195,,,,
1784901219.605234,,,,,0.00032703313627280295,0.00024405312433373183,-0.0007317537674680352,
1784901219.656827,0.0210940632969141,0.01738882064819336,0.010080861859023571,0.020824378356337547,,,,
1784901219.657739,,,,,,,,4.117301940917969
1784901219.658689,,,,,-0.004893753211945295,-0.006763463839888573,-0.007843009196221828,
1784901219.712308,0.02302384562790394,0.019573429599404335,0.009399707429111004,0.011925543658435345,,,,
1784901219.713323,,,,,0.005350802093744278,0.004967155866324902,-0.009294194169342518,
1784901219.757026,0.022068411111831665,0.018647687509655952,0.01106972061097622,0.015988605096936226,,,,
1784901219.757949,,,,,,,,4.11202335357666
1784901219.758753,,,,,-0.0001952693855855614,-0.00014067869051359594,0.001075016800314188,
1784901219.802318,0.022929657250642776,0.019531549885869026,0.011156531050801277,0.0035883611999452114,,,,
1784901219.805570,,,,,0.00488500390201807,0.005158580839633942,0.0010510607389733195,
1784901219.852322,0.022059226408600807,0.01864825189113617,0.011647366918623447,0.014245228841900826,,,,
1784901219.854029,,,,,,,,4.117301940917969
1784901219.855052,,,,,7.652114436496049e-05,-0.00016957886691670865,0.0034526120871305466,
1784901219.902085,0.021842338144779205,0.01910216733813286,0.012478364631533623,0.01871674507856369,,,,
1784901219.903189,,,,,-0.0013325813924893737,0.0024159427266567945,0.004971091635525227,
1784901219.951885,0.022068461403250694,0.017999809235334396,0.011672671884298325,0.012041429989039898,,,,
1784901219.953412,,,,,,,,4.106744766235352
1784901219.957667,,,,,9.300016245106235e-05,-0.003626281628385186,3.0621184123447165e-05,
1784901220.002653,0.021200818940997124,0.01755548268556595,0.012271896004676819,0.033138494938611984,,,,
1784901220.004320,,,,,-0.004482829011976719,-0.005470016971230507,0.003741538617759943,
1784901220.051754,0.021160559728741646,0.01751588098704815,0.012750230729579926,0.028459062799811363,,,,
1784901220.052566,,,,,,,,4.11202335357666
1784901220.055683,,,,,-0.004400060046464205,-0.004946747794747353,0.0057084932923316956,
1784901220.124016,0.0,0.0,0.0,0.0,,,,
1784901220.124931,,,,,0.0,0.0,0.0,
1784901220.184809,0.00020378638873808086,0.00018406374147161841,0.010050506331026554,0.0004934855387546122,,,,
1784901220.185787,,,,,,,,4.11202335357666
1784901220.186614,,,,,0.004351761657744646,0.0013408694649115205,0.0005502770654857159,
1784901220.210422,-6.533231498906389e-05,7.449135591741651e-05,0.012196449562907219,-0.0007431096746586263,,,,
1784901220.212790,,,,,-0.0016333331586793065,-0.003804889041930437,0.0031096991151571274,
1784901220.254785,-0.0007372201071120799,-0.001242143101990223,0.011886171996593475,-0.003165215952321887,,,,
1784901220.256476,,,,,,,,4.11202335357666
1784901220.257471,,,,,-0.00952350627630949,-0.020444383844733238,0.0009387953905388713,
1784901220.303032,-0.0007759646396152675,-0.0017414763569831848,0.011295739561319351,-0.004484232049435377,,,,
1784901220.303935,,,,,-0.007791493553668261,-0.02207719162106514,-0.0021212527062743902,
1784901220.352137,-0.0009928490035235882,-0.0017977337120100856,0.0112494807690382,-0.0032052078749984503,,,,
1784901220.352891,,,,,,,,4.11202335357666
1784901220.353706,,,,,-0.008026326075196266,-0.020363284274935722,-0.0018319605151191354,
1784901220.402355,-0.0002856448118109256,-6.189488340169191e-05,0.012590790167450905,-0.0034686473663896322,,,,
1784901220.408082,,,,,-0.0018929295474663377,-0.004637998528778553,0.005404900759458542,
1784901220.454104,-0.00032677268609404564,-0.0008305384544655681,0.011695765890181065,-0.0050694202072918415,,,,
1784901220.458458,,,,,,,,4.11202335357666
1784901220.459489,,,,,-0.0023225927725434303,-0.010991252958774567,9.797253733268008e-05,
1784901220.519757,0.0009749659220688045,0.0005422893445938826,0.01243652869015932,-0.0036936092656105757,,,,
1784901220.522220,,,,,0.007328294217586517,-0.0005047831800766289,-0.0021073848474770784,
1784901220.552387,-5.003918704460375e-05,-0.0016819118754938245,0.011243986897170544,-0.0010095915058627725,,,,
1784901220.557974,,,,,,,,4.11202335357666
1784901220.558931,,,,,-0.0002580083964858204,-0.015053283423185349,-0.002792755141854286,
1784901220.601917,-0.0003139022155664861,-8.625488408142701e-05,0.011497452855110168,-0.0030482900328934193,,,,
1784901220.602844,,,,,-0.0026712326798588037,-0.0036350481677800417,-0.0008707057568244636,
1784901220.651770,-4.209618782624602e-05,-0.0007808372611179948,0.011296076700091362,0.0006562350899912417,,,,
1784901220.653715,,,,,,,,4.11202335357666
1784901220.654938,,,,,-0.0006846603355370462,-0.007678003516048193,-0.00132333068177104,
1784901220.719520,0.00047042034566402435,2.5917925086105242e-05,0.011181389912962914,0.0012525382917374372,,,,
1784901220.721387,,,,,0.0024047743063420057,-0.0019558516796678305,-0.0009555718279443681,
1784901220.757050,0.0011828644201159477,0.0009117331355810165,0.011127456091344357,-0.0007200240506790578,,,,
1784901220.758038,,,,,,,,4.106744766235352
1784901220.763310,,,,,0.006714151706546545,0.003804699284955859,-0.0004349734226707369,
1784901220.807419,-0.00028252057381905615,0.0003768017631955445,0.011176308616995811,0.0003930260718334466,,,,
1784901220.808606,,,,,-0.001394568826071918,0.001508026965893805,0.00019951118156313896,
1784901220.853917,-0.0011924520367756486,-0.0016680932603776455,0.010526740923523903,0.0009498987928964198,,,,
1784901220.854826,,,,,,,,4.11202335357666
1784901220.855803,,,,,-0.006099984515458345,-0.008272950537502766,-0.003897793823853135,
1784901220.904044,0.001215702504850924,-0.0016627178993076086,0.010221019387245178,0.006595581769943237,,,,
1784901220.906700,,,,,0.006815056316554546,-0.008157534524798393,-0.004178094677627087,
1784901220.952617,-0.0011189524084329605,-0.0016254755901172757,0.010114515200257301,0.005811681970953941,,,,
1784901220.953566,,,,,,,,4.11202335357666
1784901220.954543,,,,,-0.004690939094871283,-0.00755872018635273,-0.0036577030550688505,
1784901221.002694,0.0010575931519269943,0.0008389430004172027,0.01004553958773613,0.010375184006989002,,,,
1784901221.003788,,,,,0.0060508958995342255,0.004188307095319033,-0.0024844154249876738,
1784901221.052114,-1.966284617083147e-05,-0.00020250755187589675,0.00999769289046526,0.011286343447864056,,,,
1784901221.063136,,,,,,,,4.106744766235352
1784901221.064872,,,,,0.00022134417667984962,-0.0013490181881934404,-0.0018498848658055067,
1784901221.102799,-0.0010956204496324062,-0.0015880735591053963,0.011357514187693596,0.011994030326604843,,,,
1784901221.103907,,,,,-0.004742530174553394,-0.007257215213030577,0.004625335801392794,
1784901221.153116,-0.0011484698625281453,-0.0016976066399365664,0.010931157507002354,0.012598392553627491,,,,
1784901221.156417,,,,,,,,4.11202335357666
1784901221.157608,,,,,-0.004445123486220837,-0.007908811792731285,0.0017245097551494837,
1784901221.204488,-0.0008021749090403318,-0.0015730714658275247,0.01065373606979847,0.012988385744392872,,,,
1784901221.206225,,,,,-0.0031165084801614285,-0.007527498994022608,-0.00020702049368992448,
1784901221.251793,-0.001049856306053698,-0.0014673840487375855,0.011698111891746521,0.012958870269358158,,,,
1784901221.253675,,,,,,,,4.106744766235352
1784901221.256453,,,,,-0.004049676936119795,-0.006429923232644796,0.00542760593816638,
1784901221.323367,-0.000254740531090647,-0.0006216507172212005,0.011667256243526936,0.012981731444597244,,,,
1784901221.324385,,,,,-0.0003043163742404431,-0.002175206085667014,0.004124999046325684,
1784901221.370557,-1.2118097401980776e-05,-0.000858260435052216,0.01065484806895256,0.01768939383327961,,,,
1784901221.374807,,,,,,,,4.101466178894043
1784901221.377323,,,,,0.0008835670305415988,-0.0032113909255713224,-0.0015198029577732086,
1784901221.427801,0.0010600079549476504,0.0009592190617695451,0.01031069178134203,0.017483189702033997,,,,
1784901221.432222,,,,,0.007059160154312849,0.00690999161452055,-0.0025531016290187836,
1784901221.452295,0.001082696719095111,0.0009818999096751213,0.008674725890159607,0.01975037157535553,,,,
1784901221.454002,,,,,,,,4.106744766235352
1784901221.455086,,,,,0.007591831032186747,0.007643162738531828,-0.006187444552779198,
1784901221.509366,0.00024567582295276225,-0.0003587536921259016,0.010168193839490414,0.020285988226532936,,,,
1784901221.510413,,,,,0.002288772026076913,-0.00020601508731488138,0.0011426671408116817,
1784901221.552600,-0.0002477140515111387,-9.892058733385056e-05,0.01020432822406292,0.019588101655244827,,,,
1784901221.556956,,,,,,,,4.11202335357666
1784901221.558050,,,,,-7.360332529060543e-05,0.0013447101227939129,0.0010991800809279084,
1784901221.606547,-2.446004145895131e-05,-0.0005760925705544651,0.010651441290974617,0.022672846913337708,,,,
1784901221.607608,,,,,0.0009621776989661157,-0.0016991059528663754,0.0035032108426094055,
1784901221.653379,0.0009036878473125398,0.0008250410901382565,0.010533683001995087,0.025705436244606972,,,,
1784901221.664566,,,,,,,,4.106744766235352
1784901221.665587,,,,,0.005996453110128641,0.005992710590362549,0.002559625543653965,
1784901221.704453,-0.000964123522862792,-0.0012646546820178628,0.011389498598873615,0.023894518613815308,,,,
1784901221.706396,,,,,-0.0037478453014045954,-0.004705043043941259,0.005864718928933144,
1784901221.757905,0.0009824996814131737,0.0009168026153929532,0.0120053980499506,0.025612792000174522,,,,
1784901221.759584,,,,,,,,4.11202335357666
1784901221.764077,,,,,0.006439099088311195,0.0067632743157446384,0.007949168793857098,
1784901221.806078,-0.00024622364435344934,0.000742912816349417,0.011503204703330994,0.02617560885846615,,,,
1784901221.807185,,,,,-0.00035148559254594147,0.005763376597315073,0.0033045723102986813,
1784901221.854802,-0.0013115484034642577,0.0010269954800605774,0.012335838750004768,0.029135238379240036,,,,
1784901221.855918,,,,,,,,4.106744766235352
1784901221.864442,,,,,-0.0057909367606043816,0.006299347151070833,0.006934149190783501,
1784901221.902416,-0.0009907274506986141,-0.0012957027647644281,0.01206732913851738,0.029927676543593407,,,,
1784901221.903500,,,,,-0.004394506104290485,-0.005944807548075914,0.004291316494345665,
1784901221.952726,1.533723116153851e-05,-0.0005178105202503502,0.01227153092622757,0.028496265411376953,,,,
1784901221.954216,,,,,,,,4.11202335357666
1784901221.960262,,,,,0.0005481019616127014,-0.0023507382720708847,0.004433874972164631,
1784901222.003698,0.0009293157490901649,0.0009026445331983268,0.011488968506455421,0.029779596254229546,,,,
1784901222.004831,,,,,0.004991444759070873,0.0045589967630803585,-0.00047262347652576864,
1784901222.052130,0.0009064251789823174,0.0008705474901944399,0.0112865399569273,0.032056793570518494,,,,
1784901222.054046,,,,,,,,4.11202335357666
1784901222.059409,,,,,0.005424569360911846,0.0042437780648469925,-0.0012457064585760236,
1784901222.103159,-0.0004917143960483372,0.00045868425513617694,0.012078432366251945,0.032212257385253906,,,,
1784901222.104286,,,,,-0.0019141569500789046,0.0017738874303177,0.003111459081992507,
1784901222.152147,-0.000747476180549711,-0.001293738721869886,0.012598424218595028,0.032741233706474304,,,,
1784901222.154237,,,,,,,,4.11202335357666
1784901222.155839,,,,,-0.003114821622148156,-0.007089776918292046,0.0052296980284154415,
1784901222.202428,-0.0009649757412262261,-0.0012368112802505493,0.011306165717542171,0.03342242166399956,,,,
1784901222.204192,,,,,-0.004115919582545757,-0.006573906168341637,-0.00272294576279819,
1784901222.252432,0.001107406453229487,0.0010518032358959317,0.012347317300736904,0.03485798090696335,,,,
1784901222.253460,,,,,,,,4.11202335357666
1784901222.255336,,,,,0.006008211988955736,0.0046967738308012486,0.0023126446176320314,
1784901222.305902,-1.2723588042717893e-05,-4.2250772821716964e-05,0.012417345307767391,0.03612713888287544,,,,
1784901222.306995,,,,,-0.0002317754115210846,-0.0008433338371105492,0.002446559490635991,
1784901222.352076,-0.0011732714483514428,-0.0015253716846928,0.01141920406371355,0.03648648038506508,,,,
1784901222.353791,,,,,,,,4.11202335357666
1784901222.354848,,,,,-0.004956607241183519,-0.007175245322287083,-0.0024017817340791225,
1784901222.402912,0.0002969696943182498,-5.2860639698337764e-05,0.011746367439627647,0.039394911378622055,,,,
1784901222.404195,,,,,0.0023626836482435465,6.499770097434521e-05,-0.0007589499582536519,
1784901222.469960,-0.0002808308054227382,0.0004910028073936701,0.011856580153107643,0.039470572024583817,,,,
1784901222.470930,,,,,,,,4.106744766235352
1784901222.480195,,,,,-0.0007278366247192025,0.0020694995764642954,0.00010566902346909046,
1784901222.508282,0.00021779918461106718,-0.0007536092307418585,0.011542199179530144,0.039667487144470215,,,,
1784901222.509487,,,,,0.0018828926840797067,-0.005082373041659594,-0.001343069481663406,
1784901222.552065,-0.0009415452368557453,0.0009001087164506316,0.012550701387226582,0.03850476071238518,,,,
1784901222.553056,,,,,,,,4.106744766235352
1784901222.554123,,,,,-0.004582745023071766,0.0044996473006904125,0.00376289919950068,
1784901222.605187,-0.0002620391023810953,0.0001924581010825932,0.011152172461152077,0.0396980419754982,,,,
1784901222.608407,,,,,-1.948832687048707e-05,4.6057113650022075e-05,-0.004448540974408388,
1784901222.653728,-0.0015558142913505435,0.0031967221293598413,0.010006312280893326,0.04071643203496933,,,,
1784901222.656319,,,,,,,,4.106744766235352
1784901222.662144,,,,,-0.007012547459453344,0.015690812841057777,-0.00876862183213234,
1784901222.710745,-0.0007357924478128552,0.00440689641982317,0.011183022521436214,0.039208028465509415,,,,
1784901222.712570,,,,,-0.002277602208778262,0.01846984028816223,9.075640264200047e-05,
1784901222.752163,-0.0009846745524555445,0.004958958365023136,0.011520177125930786,0.03724510967731476,,,,
1784901222.754193,,,,,,,,4.106744766235352
1784901222.757329,,,,,-0.0030269837006926537,0.017619989812374115,0.0018521349411457777,
1784901222.802102,-0.0018785512074828148,0.004006300587207079,0.010979948565363884,0.03505636751651764,,,,
1784901222.803215,,,,,-0.0068125552497804165,0.009305182844400406,-0.002087233355268836,
1784901222.851863,-0.000543616246432066,0.0046806298196315765,0.01218883041292429,0.03785507753491402,,,,
1784901222.852909,,,,,,,,4.106744766235352
1784901222.853954,,,,,0.0006606498500332236,0.010340213775634766,0.004872834775596857,
1784901222.901415,-0.00151664181612432,0.0038510647136718035,0.01099248044192791,0.041272155940532684,,,,
1784901222.903457,,,,,-0.003925609402358532,0.004186833743005991,-0.0020790433045476675,
1784901222.951369,-0.0010357925202697515,0.005202623084187508,0.010924305766820908,0.0416150763630867,,,,
1784901222.953839,,,,,,,,4.106744766235352
1784901222.955458,,,,,-0.0012581634800881147,0.009878226555883884,-0.0017357246251776814,
1784901223.005613,-0.0017534232465550303,0.0038689395878463984,0.010925425216555595,0.04268185794353485,,,,
1784901223.008767,,,,,-0.005043539684265852,0.0004195024084765464,-0.0008982121362350881,
1784901223.052224,-0.0020135617814958096,0.0038881665095686913,0.011634303256869316,0.041815586388111115,,,,
1784901223.053278,,,,,,,,4.11202335357666
1784901223.054320,,,,,-0.005468505900353193,-0.0005953042418695986,0.003403812414035201,
1784901223.103920,-0.0019279710249975324,0.006377397570759058,0.011548755690455437,0.04069051146507263,,,,
1784901223.105046,,,,,-0.004956214223057032,0.010793793015182018,0.0023621402215212584,
1784901223.153430,-0.0018609656253829598,0.003953087609261274,0.011076650582253933,0.03894343599677086,,,,
1784901223.155263,,,,,,,,4.106744766235352
1784901223.158492,,,,,-0.004195875488221645,-0.0033675034064799547,-0.00047233872464857996,
1784901223.203374,-0.0008527837344445288,0.004478933289647102,0.011482136324048042,0.038887232542037964,,,,
1784901223.204348,,,,,0.0008002120302990079,-0.0008834531181491911,0.0018803178099915385,
1784901223.251257,0.0002834517217706889,0.0060877809301018715,0.010950619354844093,0.03869517892599106,,,,
1784901223.252803,,,,,,,,4.106744766235352
1784901223.253686,,,,,0.007529047317802906,0.0070514976978302,-0.0009463583119213581,
1784901223.302820,-0.0015376363880932331,0.004021119326353073,0.010524539276957512,0.041960980743169785,,,,
1784901223.303811,,,,,-0.0017251473618671298,-0.003974655643105507,-0.0028567304834723473,
1784901223.351580,-0.001095098559744656,0.00517312390729785,0.011642010882496834,0.040285222232341766,,,,
1784901223.352463,,,,,,,,4.106744766235352
1784901223.355596,,,,,0.0006962054176256061,0.0016093706944957376,0.0042557744309306145,
1784901223.404093,-0.0017644508043304086,0.004046316724270582,0.01240102481096983,0.042332954704761505,,,,
1784901223.405067,,,,,-0.0033662538044154644,-0.0047240606509149075,0.007567805703729391,
1784901223.451794,-0.0017897342331707478,0.004012866411358118,0.011272008530795574,0.04049428552389145,,,,
1784901223.453769,,,,,,,,4.106744766235352
1784901223.454897,,,,,-0.0036427758168429136,-0.005083977710455656,-5.5912249081302434e-05,
1784901223.504831,-0.0017720503965392709,0.004045167006552219,0.011585772968828678,0.04016672447323799,,,,
1784901223.514450,,,,,-0.003239525482058525,-0.004585688933730125,0.0014426943380385637,
1784901223.557678,-0.0008767329272814095,0.004951936192810535,0.012279222719371319,0.03929464519023895,,,,
1784901223.566320,,,,,,,,4.106744766235352
1784901223.584102,,,,,0.0018850573105737567,0.0005145270260982215,0.004446832463145256,
1784901223.620138,-0.0018091134261339903,0.004011127632111311,0.010946220718324184,0.040588513016700745,,,,
1784901223.621300,,,,,-0.0034595520701259375,-0.004497069865465164,-0.0027239518240094185,
1784901223.691440,-0.0018194132717326283,0.0040001822635531425,0.011601771228015423,0.04275029897689819,,,,
1784901223.693150,,,,,,,,4.096187591552734
1784901223.694196,,,,,-0.0035728702787309885,-0.004689306952059269,0.0010663181310519576,
1784901223.706242,-0.0008877953514456749,0.00449078343808651,0.011077710427343845,0.04384329169988632,,,,
1784901223.711443,,,,,0.0015397013630717993,-0.002082952531054616,-0.0018730366136878729,
1784901223.758490,-0.0015433068620041013,0.004062611609697342,0.01101590320467949,0.04654164984822273,,,,
1784901223.760344,,,,,,,,4.106744766235352
1784901223.761460,,,,,-0.00218023918569088,-0.0048021553084254265,-0.0014427038840949535,
1784901223.806255,-0.001091678044758737,0.004947356414049864,0.011849547736346722,0.044689763337373734,,,,
1784901223.807540,,,,,4.077272478753002e-06,-0.00040701066609472036,0.003514715703204274,
1784901223.857485,-0.0008868654840625823,0.004948560614138842,0.012072148732841015,0.04628545790910721,,,,
1784901223.860624,,,,,,,,4.106744766235352
1784901223.861750,,,,,0.001420998596586287,-0.0005143073503859341,0.0038220908027142286,
1784901223.903464,-0.001738521852530539,0.004105187486857176,0.012783510610461235,0.046796005219221115,,,,
1784901223.904576,,,,,-0.003688232507556677,-0.005574156064540148,0.00691035995259881,
1784901223.951757,-0.0006654263124801219,0.0040816133841872215,0.012759299017488956,0.047053877264261246,,,,
1784901223.957231,,,,,,,,4.106744766235352
1784901223.960232,,,,,0.002748968778178096,-0.005704808514565229,0.007678690832108259,
1784901224.007874,-0.001775396172888577,0.004042117390781641,0.012587928213179111,0.04539196938276291,,,,
1784901224.009167,,,,,-0.003200652776286006,-0.005327195394784212,0.0018621908966451883,
1784901224.052562,-0.0015531531535089016,0.004039211664348841,0.013243526220321655,0.04614556208252907,,,,
1784901224.053655,,,,,,,,4.106744766235352
1784901224.054722,,,,,-0.0015002427389845252,-0.004693819209933281,0.005019980017095804,
1784901224.102765,-0.0008864016854204237,0.004703374579548836,0.013799217529594898,0.04616353660821915,,,,
1784901224.103774,,,,,0.001913969055749476,-0.0008855177438817918,0.006702209822833538,
1784901224.152010,-0.0008795569883659482,0.004695484880357981,0.0137232830747962,0.045513857156038284,,,,
1784901224.153994,,,,,,,,4.106744766235352
1784901224.160515,,,,,0.0015308569418266416,-0.0003420058637857437,0.00520018395036459,
1784901224.202465,-0.0011055493960157037,0.00426121661439538,0.01323770172894001,0.04529469832777977,,,,
1784901224.203598,,,,,0.0002531984937377274,-0.0028271593619138002,0.0020660595037043095,
1784901224.251379,-0.000843636691570282,0.0051782517693936825,0.012783443555235863,0.04478240758180618,,,,
1784901224.252338,,,,,,,,4.11202335357666
1784901224.263366,,,,,0.0023007516283541918,0.0024488307535648346,0.0001117612118832767,
1784901224.302775,-0.001846593338996172,0.003909484017640352,0.012204175814986229,0.045642003417015076,,,,
1784901224.303867,,,,,-0.0033952004741877317,-0.004487699829041958,-0.002526360796764493,
1784901224.353200,-0.0018084628973156214,0.00399114191532135,0.01211191900074482,0.04444505646824837,,,,
1784901224.354197,,,,,,,,4.11202335357666
1784901224.365365,,,,,-0.0029969459865242243,-0.0044801076874136925,-0.0021726577542722225,
1784901224.401976,-0.0008625732734799385,0.004248831421136856,0.012415927834808826,0.04365789145231247,,,,
1784901224.403573,,,,,0.0011057048104703426,-0.002755525754764676,-0.00010722300066845492,
1784901224.453056,-0.0017862118547782302,0.004011977929621935,0.011927423998713493,0.046174369752407074,,,,
1784901224.458850,,,,,,,,4.106744766235352
1784901224.460319,,,,,-0.0037673423066735268,-0.0040445709601044655,-0.0024899656418710947,
1784901224.511981,-0.001767270383425057,0.004031917545944452,0.011415276676416397,0.04545149579644203,,,,
1784901224.516718,,,,,-0.0042838710360229015,-0.004712442401796579,-0.00482701463624835,
1784901224.551120,-0.000873509852681309,0.004910354036837816,0.010114820674061775,0.0448816753923893,,,,
1784901224.552214,,,,,,,,4.11202335357666
1784901224.553296,,,,,5.329106716089882e-05,0.0004665073938667774,-0.009580407291650772,
