t,x,y,z,vx,vy,vz,qw,qx,qy,qz,wx,wy,wz
0.420000000,0.0,0.0,1.1,0.0,0.0,0.0,0.9969888599476928,0.0,0.0,0.07754491047257563,0.0,0.0,0.9727418890823236
0.440000000,0.0,0.0,1.1,0.0,0.0,0.0,0.9961576748635409,0.0,0.0,0.08757788996352821,0.0,0.0,1.0406925354141554
0.460000000,0.0,0.0,1.1,0.0,0.0,0.0,0.9951590201343404,0.0,0.0,0.09827779324577576,0.0,0.0,1.1084360722502962
0.480000000,0.0,0.0,1.1,0.0,0.0,0.0,0.9939715721162626,0.0,0.0,0.10963810389059732,0.0,0.0,1.1757392363362227
0.500000000,0.0,0.0,1.1,0.0,0.0,0.0,0.9925731304764288,0.0,0.0,0.12164941699910553,0.0,0.0,1.2423772467175693
0.520000000,0.0,0.0,1.1,0.0,0.0,0.0,0.9909407912380512,0.0,0.0,0.13429947230166198,0.0,0.0,1.3081338047401316
0.540000000,0.0,0.0,1.1,0.0,0.0,0.0,0.9890511376111375,0.0,0.0,0.14757319265406796,0.0,0.0,1.3728010940498774
0.560000000,0.0,0.0,1.1,0.0,0.0,0.0,0.9868804467020089,0.0,0.0,0.16145272966798477,0.0,0.0,1.436179780592936
0.580000000,0.0,0.0,1.1,0.0,0.0,0.0,0.9844049099798998,0.0,0.0,0.1759175181937985,0.0,0.0,1.4980790126156052
0.600000000,0.0,0.0,1.1,0.0,0.0,0.0,0.9816008651796324,0.0,0.0,0.19094434131075258,0.0,0.0,1.5583164206643476
0.620000000,0.0,0.0,1.1,0.0,0.0,0.0,0.978445037138372,0.0,0.0,0.2065074073714782,0.0,0.0,1.616718117585783
0.640000000,0.0,0.0,1.1,0.0,0.0,0.0,0.9749147849047849,0.0,0.0,0.22257844049695594,0.0,0.0,1.6731186985266822
0.660000000,0.0,0.0,1.1,0.0,0.0,0.0,0.970988352323888,0.0,0.0,0.23912678572535748,0.0,0.0,1.7273612409340138
0.680000000,0.0,0.0,1.1,0.0,0.0,0.0,0.9666451191940268,0.0,0.0,0.2561195297871007,0.0,0.0,1.7792973045549136
0.700000000,0.0,0.0,1.1,0.0,0.0,0.0,0.961865850017262,0.0,0.0,0.27352163821271996,0.0,0.0,1.8287869314366405
0.720000000,0.0,0.0,1.1,0.0,0.0,0.0,0.9566329373243762,0.0,0.0,0.29129610918468535,0.0,0.0,1.8756986459266405
0.740000000,0.0,0.0,1.1,0.0,0.0,0.0,0.9509306365537584,0.0,0.0,0.3094041442247724,0.0,0.0,1.9199094546725441
0.760000000,0.0,0.0,1.1,0.0,0.0,0.0,0.9447452895021226,0.0,0.0,0.3278053354714511,0.0,0.0,1.9613048466221055
0.780000000,0.0,0.0,1.1,0.0,0.0,0.0,0.9380655334462569,0.0,0.0,0.3464578689540614,0.0,0.0,1.9997787930232824
0.800000000,0.0,0.0,1.1,0.0,0.0,0.0,0.930882493159851,0.0,0.0,0.36531874291979577,0.0,0.0,2.0352337474241784
0.820000000,0.0,0.0,1.1,0.0,0.0,0.0,0.9231899532180858,0.0,0.0,0.38434399992349105,0.0,0.0,2.0675806456730506
0.840000000,0.0,0.0,1.1,0.0,0.0,0.0,0.9149845081942429,0.0,0.0,0.4034889710568796,0.0,0.0,2.096738905918366
0.860000000,0.0,0.0,1.1,0.0,0.0,0.0,0.9062656886052284,0.0,0.0,0.42270853038103134,0.0,0.0,2.1226364286086903
0.880000000,0.0,0.0,1.1,0.0,0.0,0.0,0.8970360607536043,0.0,0.0,0.4419573573407913,0.0,0.0,2.145209596492814
0.900000000,0.0,0.0,1.1,0.0,0.0,0.0,0.8873012989384846,0.0,0.0,0.46119020469008004,0.0,0.0,2.164403274619636
0.920000000,0.0,0.0,1.1,0.0,0.0,0.0,0.8770702288614328,0.0,0.0,0.48036216924832237,0.0,0.0,2.180170810338275
0.940000000,0.0,0.0,1.1,0.0,0.0,0.0,0.8663548414303711,0.0,0.0,0.4994289626464974,0.0,0.0,2.1924740332979917
0.960000000,0.0,0.0,1.1,0.0,0.0,0.0,0.855170276557783,0.0,0.0,0.5183471791107627,0.0,0.0,2.201283255448183
0.980000000,0.0,0.0,1.1,0.0,0.0,0.0,0.843534776951812,0.0,0.0,0.5370745572756699,0.0,0.0,2.20657727103849
1.000000000,0.0,0.0,1.1,0.0,0.0,0.0,0.8314696123025452,0.0,0.0,0.5555702330196022,0.0,0.0,2.208343356618636
1.020000000,0.0,0.0,1.1,0.0,0.0,0.0,0.8189989746627919,0.0,0.0,0.5737949803730384,0.0,0.0,2.20657727103849
1.040000000,0.0,0.0,1.1,0.0,0.0,0.0,0.8061498462051311,0.0,0.0,0.5917114376648837,0.0,0.0,2.2012832554481774
1.060000000,0.0,0.0,1.1,0.0,0.0,0.0,0.7929518408971303,0.0,0.0,0.6092843162414835,0.0,0.0,2.1924740332979975
1.080000000,0.0,0.0,1.1,0.0,0.0,0.0,0.7794370219671756,0.0,0.0,0.6264805893137797,0.0,0.0,2.180170810338294
1.100000000,0.0,0.0,1.1,0.0,0.0,0.0,0.7656396973276374,0.0,0.0,0.6432696587559869,0.0,0.0,2.1644032746196196
1.120000000,0.0,0.0,1.1,0.0,0.0,0.0,0.7515961953743826,0.0,0.0,0.6596234979886275,0.0,0.0,2.145209596492781
1.140000000,0.0,0.0,1.1,0.0,0.0,0.0,0.7373446237871208,0.0,0.0,0.6755167694234017,0.0,0.0,2.122636428608687
1.160000000,0.0,0.0,1.1,0.0,0.0,0.0,0.7229246141101467,0.0,0.0,0.6909269153200615,0.0,0.0,2.0967389059183827
1.180000000,0.0,0.0,1.1,0.0,0.0,0.0,0.7083770549952966,0.0,0.0,0.7058342212985925,0.0,0.0,2.067580645673045
1.200000000,0.0,0.0,1.1,0.0,0.0,0.0,0.6937438170373362,0.0,0.0,0.7202218521556166,0.0,0.0,2.03523374742417
1.220000000,0.0,0.0,1.1,0.0,0.0,0.0,0.6790674721267373,0.0,0.0,0.7340758600440439,0.0,0.0,1.9997787930233157
1.240000000,0.0,0.0,1.1,0.0,0.0,0.0,0.6643910101874922,0.0,0.0,0.7473851654816568,0.0,0.0,1.9613048466220973
1.260000000,0.0,0.0,1.1,0.0,0.0,0.0,0.6497575560609496,0.0,0.0,0.7601415120500274,0.0,0.0,1.919909454672586
1.280000000,0.0,0.0,1.1,0.0,0.0,0.0,0.6352100891446931,0.0,0.0,0.7723393960227531,0.0,0.0,1.87569864592661
1.300000000,0.0,0.0,1.1,0.0,0.0,0.0,0.6207911682030601,0.0,0.0,0.7839759725151529,0.0,0.0,1.8287869314365879
1.320000000,0.0,0.0,1.1,0.0,0.0,0.0,0.6065426635388487,0.0,0.0,0.795050940070634,0.0,0.0,1.779297304554961
1.340000000,0.0,0.0,1.1,0.0,0.0,0.0,0.5925054984606983,0.0,0.0,0.8055664058870872,0.0,0.0,1.7273612409339778
1.360000000,0.0,0.0,1.1,0.0,0.0,0.0,0.5787194017042557,0.0,0.0,0.8155267341363299,0.0,0.0,1.6731186985267155
1.380000000,0.0,0.0,1.1,0.0,0.0,0.0,0.5652226721751784,0.0,0.0,0.8249383800376552,0.0,0.0,1.6167181175857914
1.400000000,0.0,0.0,1.1,0.0,0.0,0.0,0.5520519570853376,0.0,0.0,0.8338097125113431,0.0,0.0,1.5583164206642741
1.420000000,0.0,0.0,1.1,0.0,0.0,0.0,0.5392420442575881,0.0,0.0,0.8421508283584939,0.0,0.0,1.4980790126156551
1.440000000,0.0,0.0,1.1,0.0,0.0,0.0,0.5268256690862463,0.0,0.0,0.8499733609895247,0.0,0.0,1.4361797805929721
1.460000000,0.0,0.0,1.1,0.0,0.0,0.0,0.5148333363660652,0.0,0.0,0.8572902867560007,0.0,0.0,1.372801094049847
1.480000000,0.0,0.0,1.1,0.0,0.0,0.0,0.5032931569481275,0.0,0.0,0.864115731930155,0.0,0.0,1.3081338047401303
1.500000000,0.0,0.0,1.1,0.0,0.0,0.0,0.492230698951486,0.0,0.0,0.8704647833253977,0.0,0.0,1.2423772467176186
1.520000000,0.0,0.0,1.1,0.0,0.0,0.0,0.48166885305864393,0.0,0.0,0.8763533054614278,0.0,0.0,1.1757392363362151
1.540000000,0.0,0.0,1.1,0.0,0.0,0.0,0.4716277112542372,0.0,0.0,0.8817977670515444,0.0,0.0,1.1084360722501962
1.560000000,0.0,0.0,1.1,0.0,0.0,0.0,0.46212445823143733,0.0,0.0,0.8868150794299229,0.0,0.0,1.0406925354141783
1.580000000,0.0,0.0,1.1,0.0,0.0,0.0,0.4531732745905733,0.0,0.0,0.8914224493453465,0.0,0.0,0.9727418890824069
1.600000000,0.0,0.0,1.1,0.0,0.0,0.0,0.44478525088888693,0.0,0.0,0.8956372483275301,0.0,0.0,0.9048258788094454
1.620000000,0.0,0.0,1.1,0.0,0.0,0.0,0.4369683115677888,0.0,0.0,0.8994769005847765,0.0,0.0,0.8371947324504525
1.640000000,0.0,0.0,1.1,0.0,0.0,0.0,0.4297271477819511,0.0,0.0,0.9029587911190572,0.0,0.0,0.7701071601605269
1.660000000,0.0,0.0,1.1,0.0,0.0,0.0,0.4230631581792555,0.0,0.0,0.9061001954482707,0.0,0.0,0.7038303543944746
1.680000000,0.0,0.0,1.1,0.0,0.0,0.0,0.41697439672747594,0.0,0.0,0.9089182320064646,0.0,0.0,0.6386399899078965
1.700000000,0.0,0.0,1.1,0.0,0.0,0.0,0.41145552674692554,0.0,0.0,0.9114298379521103,0.0,0.0,0.5748202237563449
1.720000000,0.0,0.0,1.1,0.0,0.0,0.0,0.4064977803818879,0.0,0.0,0.9136517687525146,0.0,0.0,0.5126636952952679
1.740000000,0.0,0.0,1.1,0.0,0.0,0.0,0.40208892282006886,0.0,0.0,0.9156006215296038,0.0,0.0,0.45247152618067554
1.760000000,0.0,0.0,1.1,0.0,0.0,0.0,0.3982132206414353,0.0,0.0,0.9172928817484498,0.0,0.0,0.39455332036874013
1.780000000,0.0,0.0,1.1,0.0,0.0,0.0,0.3948514137372166,0.0,0.0,0.9187449924052492,0.0,0.0,0.33922716411547427
1.800000000,0.0,0.0,1.1,0.0,0.0,0.0,0.3919806902789258,0.0,0.0,0.9199734444256839,0.0,0.0,0.28681962597689736
1.820000000,0.0,0.0,1.1,0.0,0.0,0.0,0.3895746642277197,0.0,0.0,0.9209948865177588,0.0,0.0,0.23766575680995716
1.840000000,0.0,0.0,1.1,0.0,0.0,0.0,0.3876033548491357,0.0,0.0,0.9218262522350376,0.0,0.0,0.19210908977135288
1.860000000,0.0,0.0,1.1,0.0,0.0,0.0,0.38603316763010753,0.0,0.0,0.9224849014967482,0.0,0.0,0.15050164031779056
1.880000000,0.0,0.0,1.1,0.0,0.0,0.0,0.38482687587859526,0.0,0.0,0.9229887732803256,0.0,0.0,0.11320390620616072
1.900000000,0.0,0.0,1.1,0.0,0.0,0.0,0.3839436021169644,0.0,0.0,0.9233565456493229,0.0,0.0,0.08058486749347171
1.920000000,0.0,0.0,1.1,0.0,0.0,0.0,0.3833387981558067,0.0,0.0,0.9236077987048733,0.0,0.0,0.053021986537404864
1.940000000,0.0,0.0,1.1,0.0,0.0,0.0,0.3829642224553341,0.0,0.0,0.9237631754509277,0.0,0.0,0.030901207995481794
1.960000000,0.0,0.0,1.1,0.0,0.0,0.0,0.3827679130493985,0.0,0.0,0.9238445349407053,0.0,0.0,0.014616958825230952
1.980000000,0.0,0.0,1.1,0.0,0.0,0.0,0.3826941539287028,0.0,0.0,0.9238750914213427,0.0,0.0,0.004572148284365252
2.000000000,0.0,0.0,1.1,0.0,0.0,0.0,0.38268343236508984,0.0,0.0,0.9238795325112867,0.0,0.0,0.0005802482361039196
2.020000000,0.0,0.0,1.1,0.0,0.0,0.0,0.38268343236508984,0.0,0.0,0.9238795325112867,0.0,0.0,0.0
2.040000000,0.0,0.0,1.1,0.0,0.0,0.0,0.38268343236508984,0.0,0.0,0.9238795325112867,0.0,0.0,0.0
2.060000000,0.0,0.0,1.1,0.0,0.0,0.0,0.38268343236508984,0.0,0.0,0.9238795325112867,0.0,0.0,0.0
2.080000000,0.0,0.0,1.1,0.0,0.0,0.0,0.38268343236508984,0.0,0.0,0.9238795325112867,0.0,0.0,0.0
2.100000000,0.0,0.0,1.1,0.0,0.0,0.0,0.38268343236508984,0.0,0.0,0.9238795325112867,0.0,0.0,0.0
2.120000000,0.0,0.0,1.1,0.0,0.0,0.0,0.38268343236508984,0.0,0.0,0.9238795325112867,0.0,0.0,0.0
2.140000000,0.0,0.0,1.1,0.0,0.0,0.0,0.38268343236508984,0.0,0.0,0.9238795325112867,0.0,0.0,0.0
2.160000000,0.0,0.0,1.1,0.0,0.0,0.0,0.38268343236508984,0.0,0.0,0.9238795325112867,0.0,0.0,0.0
2.180000000,0.0,0.0,1.1,0.0,0.0,0.0,0.38268343236508984,0.0,0.0,0.9238795325112867,0.0,0.0,0.0
2.200000000,0.0,0.0,1.1,0.0,0.0,0.0,0.38268343236508984,0.0,0.0,0.9238795325112867,0.0,0.0,0.0
2.220000000,0.0,0.0,1.1,0.0,0.0,0.0,0.38268343236508984,0.0,0.0,0.9238795325112867,0.0,0.0,0.0
2.240000000,0.0,0.0,1.1,0.0,0.0,0.0,0.38268343236508984,0.0,0.0,0.9238795325112867,0.0,0.0,0.0
2.260000000,0.0,0.0,1.1,0.0,0.0,0.0,0.38268343236508984,0.0,0.0,0.9238795325112867,0.0,0.0,0.0
2.280000000,0.0,0.0,1.1,0.0,0.0,0.0,0.38268343236508984,0.0,0.0,0.9238795325112867,0.0,0.0,0.0
2.300000000,0.0,0.0,1.1,0.0,0.0,0.0,0.38268343236508984,0.0,0.0,0.9238795325112867,0.0,0.0,0.0
2.320000000,0.0,0.0,1.1,0.0,0.0,0.0,0.38268343236508984,0.0,0.0,0.9238795325112867,0.0,0.0,0.0
2.340000000,0.0,0.0,1.1,0.0,0.0,0.0,0.38268343236508984,0.0,0.0,0.9238795325112867,0.0,0.0,0.0
2.360000000,0.0,0.0,1.1,0.0,0.0,0.0,0.38268343236508984,0.0,0.0,0.9238795325112867,0.0,0.0,0.0
2.380000000,0.0,0.0,1.1,0.0,0.0,0.0,0.38268343236508984,0.0,0.0,0.9238795325112867,0.0,0.0,0.0
2.400000000,0.0,0.0,1.1,0.0,0.0,0.0,0.38268343236508984,0.0,0.0,0.9238795325112867,0.0,0.0,0.0
2.420000000,0.0,0.0,1.1,0.0,0.0,0.0,0.38268343236508984,0.0,0.0,0.9238795325112867,0.0,0.0,0.0
2.440000000,0.0,0.0,1.1,0.0,0.0,0.0,0.38268343236508984,0.0,0.0,0.9238795325112867,0.0,0.0,0.0
2.460000000,0.0,0.0,1.1,0.0,0.0,0.0,0.38268343236508984,0.0,0.0,0.9238795325112867,0.0,0.0,0.0
2.480000000,0.0,0.0,1.1,0.0,0.0,0.0,0.38268343236508984,0.0,0.0,0.9238795325112867,0.0,0.0,0.0
2.500000000,0.0,0.0,1.1,0.0,0.0,0.0,0.38268343236508984,0.0,0.0,0.9238795325112867,0.0,0.0,0.0
2.520000000,0.0,0.0,1.1,0.0,0.0,0.0,0.38268343236508984,0.0,0.0,0.9238795325112867,0.0,0.0,0.0
2.540000000,0.0,0.0,1.1,0.0,0.0,0.0,0.38268343236508984,0.0,0.0,0.9238795325112867,0.0,0.0,0.0
2.560000000,0.0,0.0,1.1,0.0,0.0,0.0,0.38268343236508984,0.0,0.0,0.9238795325112867,0.0,0.0,0.0
2.580000000,0.0,0.0,1.1,0.0,0.0,0.0,0.38268343236508984,0.0,0.0,0.9238795325112867,0.0,0.0,0.0
2.600000000,0.0,0.0,1.1,0.0,0.0,0.0,0.38268343236508984,0.0,0.0,0.9238795325112867,0.0,0.0,0.0
2.620000000,0.0,0.0,1.1,0.0,0.0,0.0,0.38268343236508984,0.0,0.0,0.9238795325112867,0.0,0.0,0.0
2.640000000,0.0,0.0,1.1,0.0,0.0,0.0,0.38268343236508984,0.0,0.0,0.9238795325112867,0.0,0.0,0.0
2.660000000,0.0,0.0,1.1,0.0,0.0,0.0,0.38268343236508984,0.0,0.0,0.9238795325112867,0.0,0.0,0.0
2.680000000,0.0,0.0,1.1,0.0,0.0,0.0,0.38268343236508984,0.0,0.0,0.9238795325112867,0.0,0.0,0.0
2.700000000,0.0,0.0,1.1,0.0,0.0,0.0,0.38268343236508984,0.0,0.0,0.9238795325112867,0.0,0.0,0.0
2.720000000,0.0,0.0,1.1,0.0,0.0,0.0,0.38268343236508984,0.0,0.0,0.9238795325112867,0.0,0.0,0.0
2.740000000,0.0,0.0,1.1,0.0,0.0,0.0,0.38268343236508984,0.0,0.0,0.9238795325112867,0.0,0.0,0.0
2.760000000,0.0,0.0,1.1,0.0,0.0,0.0,0.38268343236508984,0.0,0.0,0.9238795325112867,0.0,0.0,0.0
2.780000000,0.0,0.0,1.1,0.0,0.0,0.0,0.38268343236508984,0.0,0.0,0.9238795325112867,0.0,0.0,0.0
2.800000000,0.0,0.0,1.1,0.0,0.0,0.0,0.38268343236508984,0.0,0.0,0.9238795325112867,0.0,0.0,0.0
2.820000000,0.0,0.0,1.1,0.0,0.0,0.0,0.38268343236508984,0.0,0.0,0.9238795325112867,0.0,0.0,0.0
2.840000000,0.0,0.0,1.1,0.0,0.0,0.0,0.38268343236508984,0.0,0.0,0.9238795325112867,0.0,0.0,0.0
2.860000000,0.0,0.0,1.1,0.0,0.0,0.0,0.38268343236508984,0.0,0.0,0.9238795325112867,0.0,0.0,0.0
2.880000000,0.0,0.0,1.1,0.0,0.0,0.0,0.38268343236508984,0.0,0.0,0.9238795325112867,0.0,0.0,0.0
2.900000000,0.0,0.0,1.1,0.0,0.0,0.0,0.38268343236508984,0.0,0.0,0.9238795325112867,0.0,0.0,0.0
2.920000000,0.0,0.0,1.1,0.0,0.0,0.0,0.38268343236508984,0.0,0.0,0.9238795325112867,0.0,0.0,0.0
2.940000000,0.0,0.0,1.1,0.0,0.0,0.0,0.38268343236508984,0.0,0.0,0.9238795325112867,0.0,0.0,0.0
2.960000000,0.0,0.0,1.1,0.0,0.0,0.0,0.38268343236508984,0.0,0.0,0.9238795325112867,0.0,0.0,0.0
2.980000000,0.0,0.0,1.1,0.0,0.0,0.0,0.38268343236508984,0.0,0.0,0.9238795325112867,0.0,0.0,0.0
3.000000000,0.0,0.0,1.1,0.0,0.0,0.0,0.38268343236508984,0.0,0.0,0.9238795325112867,0.0,0.0,0.0
