t,x,y,z,vx,vy,vz,qw,qx,qy,qz,wx,wy,wz
0.280000000,0.0,0.0,1.1,0.0,0.0,0.0,0.9994674246972,0.0,0.0,0.032632299476851305,0.0,0.0,0.6455765051866399
0.300000000,0.0,0.0,1.1,0.0,0.0,0.0,0.9992207853105247,0.0,0.0,0.03946925643356086,0.0,0.0,0.7238476891745653
0.320000000,0.0,0.0,1.1,0.0,0.0,0.0,0.998890291450258,0.0,0.0,0.0470976182669424,0.0,0.0,0.8042133206247603
0.340000000,0.0,0.0,1.1,0.0,0.0,0.0,0.9984567304131717,0.0,0.0,0.05553519147926769,0.0,0.0,0.8863048907189582
0.360000000,0.0,0.0,1.1,0.0,0.0,0.0,0.997898549362643,0.0,0.0,0.06479571883954077,0.0,0.0,0.9697645720539199
0.380000000,0.0,0.0,1.1,0.0,0.0,0.0,0.9971918842128813,0.0,0.0,0.07488889143233114,0.0,0.0,1.054245218641419
0.400000000,0.0,0.0,1.1,0.0,0.0,0.0,0.9963106278009608,0.0,0.0,0.0858203526609827,0.0,0.0,1.1394103659082562
0.420000000,0.0,0.0,1.1,0.0,0.0,0.0,0.9952265374696944,0.0,0.0,0.09759169593814337,0.0,0.0,1.224934230696259
0.440000000,0.0,0.0,1.1,0.0,0.0,0.0,0.9939093816885819,0.0,0.0,0.11020045821783499,0.0,0.0,1.3105017112622699
0.460000000,0.0,0.0,1.1,0.0,0.0,0.0,0.9923271248569555,0.0,0.0,0.12364011191004433,0.0,0.0,1.3958083872781502
0.480000000,0.0,0.0,1.1,0.0,0.0,0.0,0.9904461489589081,0.0,0.0,0.13790005805824826,0.0,0.0,1.480560519830798
0.500000000,0.0,0.0,1.1,0.0,0.0,0.0,0.9882315102709663,0.0,0.0,0.15296562394069121,0.0,0.0,1.5644750514221248
0.520000000,0.0,0.0,1.1,0.0,0.0,0.0,0.985647228859794,0.0,0.0,0.16881806846723807,0.0,0.0,1.6472796059690555
0.540000000,0.0,0.0,1.1,0.0,0.0,0.0,0.982656608149334,0.0,0.0,0.18543459887638608,0.0,0.0,1.7287124888035492
0.560000000,0.0,0.0,1.1,0.0,0.0,0.0,0.9792225813873701,0.0,0.0,0.20278840228438946,0.0,0.0,1.8085226866725854
0.580000000,0.0,0.0,1.1,0.0,0.0,0.0,0.975308081405001,0.0,0.0,0.2208486955951876,0.0,0.0,1.886469867738169
0.600000000,0.0,0.0,1.1,0.0,0.0,0.0,0.9708764296451181,0.0,0.0,0.23958079714273428,0.0,0.0,1.9623243815773266
0.620000000,0.0,0.0,1.1,0.0,0.0,0.0,0.9658917400452607,0.0,0.0,0.2589462232053956,0.0,0.0,2.0358672591820977
0.640000000,0.0,0.0,1.1,0.0,0.0,0.0,0.9603193330050339,0.0,0.0,0.27890281220663027,0.0,0.0,2.106890212959525
0.660000000,0.0,0.0,1.1,0.0,0.0,0.0,0.954126154358254,0.0,0.0,0.2994048790008761,0.0,0.0,2.1751956367317247
0.680000000,0.0,0.0,1.1,0.0,0.0,0.0,0.9472811940152753,0.0,0.0,0.3204034011445482,0.0,0.0,2.240596605735817
0.700000000,0.0,0.0,1.1,0.0,0.0,0.0,0.9397558987516842,0.0,0.0,0.34184623847779033,0.0,0.0,2.3029168766239145
0.720000000,0.0,0.0,1.1,0.0,0.0,0.0,0.9315245735054106,0.0,0.0,0.36367838670391567,0.0,0.0,2.3619908874631776
0.740000000,0.0,0.0,1.1,0.0,0.0,0.0,0.9225647655140878,0.0,0.0,0.38584226496320495,0.0,0.0,2.4176637577357996
0.760000000,0.0,0.0,1.1,0.0,0.0,0.0,0.9128576256855618,0.0,0.0,0.40827803667074564,0.0,0.0,2.469791288338949
0.780000000,0.0,0.0,1.1,0.0,0.0,0.0,0.9023882417524095,0.0,0.0,0.4309239621406484,0.0,0.0,2.5182399615848725
0.800000000,0.0,0.0,1.1,0.0,0.0,0.0,0.891145938019529,0.0,0.0,0.4537167807688997,0.0,0.0,2.562886941200815
0.820000000,0.0,0.0,1.1,0.0,0.0,0.0,0.8791245368732028,0.0,0.0,0.47659211981260946,0.0,0.0,2.603620072329027
0.840000000,0.0,0.0,1.1,0.0,0.0,0.0,0.8663225776786034,0.0,0.0,0.4994849261031809,0.0,0.0,2.6403378815268357
0.860000000,0.0,0.0,1.1,0.0,0.0,0.0,0.852743489245778,0.0,0.0,0.5223299163832527,0.0,0.0,2.6729495767664977
0.880000000,0.0,0.0,1.1,0.0,0.0,0.0,0.8383957126840079,0.0,0.0,0.5450620413797629,0.0,0.0,2.701375047435395
0.900000000,0.0,0.0,1.1,0.0,0.0,0.0,0.82329277218061,0.0,0.0,0.5676169582343062,0.0,0.0,2.725544864335838
0.920000000,0.0,0.0,1.1,0.0,0.0,0.0,0.8074532920195733,0.0,0.0,0.5899315055214068,0.0,0.0,2.7454002796852337
0.940000000,0.0,0.0,1.1,0.0,0.0,0.0,0.790900958982416,0.0,0.0,0.6119441748073878,0.0,0.0,2.7608932271159903
0.960000000,0.0,0.0,1.1,0.0,0.0,0.0,0.7736644301309311,0.0,0.0,0.6335955725462273,0.0,0.0,2.7719863216754903
0.980000000,0.0,0.0,1.1,0.0,0.0,0.0,0.7557771868401387,0.0,0.0,0.6548288660802959,0.0,0.0,2.778652859826247
1.000000000,0.0,0.0,1.1,0.0,0.0,0.0,0.7372773368101241,0.0,0.0,0.6755902076156602,0.0,0.0,2.780876819445688
1.020000000,0.0,0.0,1.1,0.0,0.0,0.0,0.7182073666174081,0.0,0.0,0.6958291302730059,0.0,0.0,2.778652859826247
1.040000000,0.0,0.0,1.1,0.0,0.0,0.0,0.6986138481504606,0.0,0.0,0.7154989106717111,0.0,0.0,2.7719863216754845
1.060000000,0.0,0.0,1.1,0.0,0.0,0.0,0.6785471029911955,0.0,0.0,0.7345568929785193,0.0,0.0,2.7608932271159956
1.080000000,0.0,0.0,1.1,0.0,0.0,0.0,0.6580608294377144,0.0,0.0,0.7529647699326626,0.0,0.0,2.7454002796852617
1.100000000,0.0,0.0,1.1,0.0,0.0,0.0,0.6372116973981586,0.0,0.0,0.770688817032502,0.0,0.0,2.725544864335816
1.120000000,0.0,0.0,1.1,0.0,0.0,0.0,0.6160589168090106,0.0,0.0,0.787700076818651,0.0,0.0,2.7013750474353557
1.140000000,0.0,0.0,1.1,0.0,0.0,0.0,0.5946637855341466,0.0,0.0,0.8039744909971949,0.0,0.0,2.6729495767664977
1.160000000,0.0,0.0,1.1,0.0,0.0,0.0,0.5730892228773808,0.0,0.0,0.8194929789948171,0.0,0.0,2.6403378815268495
1.180000000,0.0,0.0,1.1,0.0,0.0,0.0,0.5513992948885023,0.0,0.0,0.8342414624054971,0.0,0.0,2.603620072329016
1.200000000,0.0,0.0,1.1,0.0,0.0,0.0,0.5296587375618838,0.0,0.0,0.8482108356560599,0.0,0.0,2.562886941200809
1.220000000,0.0,0.0,1.1,0.0,0.0,0.0,0.5079324838218865,0.0,0.0,0.8613968840659507,0.0,0.0,2.5182399615849227
1.240000000,0.0,0.0,1.1,0.0,0.0,0.0,0.48628519986819246,0.0,0.0,0.8738001512869817,0.0,0.0,2.4697912883389295
1.260000000,0.0,0.0,1.1,0.0,0.0,0.0,0.46478083602725495,0.0,0.0,0.8854257588650818,0.0,0.0,2.417663757735844
1.280000000,0.0,0.0,1.1,0.0,0.0,0.0,0.44348219673655864,0.0,0.0,0.8962831813538154,0.0,0.0,2.361990887463139
1.300000000,0.0,0.0,1.1,0.0,0.0,0.0,0.42245053369137825,0.0,0.0,0.9063859810168456,0.0,0.0,2.3029168766238506
1.320000000,0.0,0.0,1.1,0.0,0.0,0.0,0.40174516552605133,0.0,0.0,0.9157515066744065,0.0,0.0,2.2405966057358784
1.340000000,0.0,0.0,1.1,0.0,0.0,0.0,0.3814231267015336,0.0,0.0,0.924400561670765,0.0,0.0,2.175195636731686
1.360000000,0.0,0.0,1.1,0.0,0.0,0.0,0.36153884754611293,0.0,0.0,0.9323570462623364,0.0,0.0,2.106890212959567
1.380000000,0.0,0.0,1.1,0.0,0.0,0.0,0.34214386666556856,0.0,0.0,0.9396475799485324,0.0,0.0,2.0358672591821003
1.400000000,0.0,0.0,1.1,0.0,0.0,0.0,0.32328657622010126,0.0,0.0,0.946301109391659,0.0,0.0,1.9623243815772407
1.420000000,0.0,0.0,1.1,0.0,0.0,0.0,0.30501199987505073,0.0,0.0,0.9523485076022443,0.0,0.0,1.8864698677382274
1.440000000,0.0,0.0,1.1,0.0,0.0,0.0,0.28736160258629967,0.0,0.0,0.9578221700081041,0.0,0.0,1.8085226866726312
1.460000000,0.0,0.0,1.1,0.0,0.0,0.0,0.2703731307925749,0.0,0.0,0.9627556128869991,0.0,0.0,1.7287124888035188
1.480000000,0.0,0.0,1.1,0.0,0.0,0.0,0.2540804810675983,0.0,0.0,0.9671830794324608,0.0,0.0,1.647279605969043
1.500000000,0.0,0.0,1.1,0.0,0.0,0.0,0.2385135948443185,0.0,0.0,0.9711391584497251,0.0,0.0,1.5644750514221761
1.520000000,0.0,0.0,1.1,0.0,0.0,0.0,0.2236983764682412,0.0,0.0,0.97465842035324,0.0,0.0,1.480560519830798
1.540000000,0.0,0.0,1.1,0.0,0.0,0.0,0.20965663157181239,0.0,0.0,0.9777750747682011,0.0,0.0,1.3958083872780302
1.560000000,0.0,0.0,1.1,0.0,0.0,0.0,0.19640602258882361,0.0,0.0,0.9805226536347024,0.0,0.0,1.3105017112623019
1.580000000,0.0,0.0,1.1,0.0,0.0,0.0,0.18396003814671089,0.0,0.0,0.9829337232820231,0.0,0.0,1.2249342306963729
1.600000000,0.0,0.0,1.1,0.0,0.0,0.0,0.17232797308261233,0.0,0.0,0.9850396284887418,0.0,0.0,1.139410365908189
1.620000000,0.0,0.0,1.1,0.0,0.0,0.0,0.16151491592136782,0.0,0.0,0.9868702710766565,0.0,0.0,1.0542452186413032
1.640000000,0.0,0.0,1.1,0.0,0.0,0.0,0.1515217408235072,0.0,0.0,0.9884539251061801,0.0,0.0,0.9697645720539994
1.660000000,0.0,0.0,1.1,0.0,0.0,0.0,0.14234510124971383,0.0,0.0,0.9898170902496121,0.0,0.0,0.8863048907189808
1.680000000,0.0,0.0,1.1,0.0,0.0,0.0,0.13397742288504996,0.0,0.0,0.9909843844163643,0.0,0.0,0.8042133206247581
1.700000000,0.0,0.0,1.1,0.0,0.0,0.0,0.12640689370937316,0.0,0.0,0.9919784761892504,0.0,0.0,0.7238476891746393
1.720000000,0.0,0.0,1.1,0.0,0.0,0.0,0.11961744947695445,0.0,0.0,0.9928200571002926,0.0,0.0,0.6455765051866291
1.740000000,0.0,0.0,1.1,0.0,0.0,0.0,0.11358875326372989,0.0,0.0,0.993527853224051,0.0,0.0,0.5697789588941848
1.760000000,0.0,0.0,1.1,0.0,0.0,0.0,0.10829616814071219,0.0,0.0,0.9941186749910891,0.0,0.0,0.4968449219458271
1.780000000,0.0,0.0,1.1,0.0,0.0,0.0,0.10371072242087599,0.0,0.0,0.9946075035183175,0.0,0.0,0.42717494740468487
1.800000000,0.0,0.0,1.1,0.0,0.0,0.0,0.0997990672895924,0.0,0.0,0.9950076111106525,0.0,0.0,0.36118026974868433
1.820000000,0.0,0.0,1.1,0.0,0.0,0.0,0.09652342694990187,0.0,0.0,0.9953307129039307,0.0,0.0,0.29928280487179215
1.840000000,0.0,0.0,1.1,0.0,0.0,0.0,0.09384154167998401,0.0,0.0,0.9955871458868499,0.0,0.0,0.24191515008243902
1.860000000,0.0,0.0,1.1,0.0,0.0,0.0,0.0917066043979057,0.0,0.0,0.9957860707550623,0.0,0.0,0.18952058410387496
1.880000000,0.0,0.0,1.1,0.0,0.0,0.0,0.09006719144764583,0.0,0.0,0.9959356912093938,0.0,0.0,0.1425530670744246
1.900000000,0.0,0.0,1.1,0.0,0.0,0.0,0.08886718835276228,0.0,0.0,0.9960434844093278,0.0,0.0,0.10147724054734297
1.920000000,0.0,0.0,1.1,0.0,0.0,0.0,0.08804571122548695,0.0,0.0,0.9961164353301265,0.0,0.0,0.0667684274915592
1.940000000,0.0,0.0,1.1,0.0,0.0,0.0,0.08753702437034055,0.0,0.0,0.9961612667456944,0.0,0.0,0.038912632290599714
1.960000000,0.0,0.0,1.1,0.0,0.0,0.0,0.08727045438877327,0.0,0.0,0.9961846554684413,0.0,0.0,0.01840654074286574
1.980000000,0.0,0.0,1.1,0.0,0.0,0.0,0.08717030078824542,0.0,0.0,0.9961934243210436,0.0,0.0,0.005757520061799859
2.000000000,0.0,0.0,1.1,0.0,0.0,0.0,0.08715574274765814,0.0,0.0,0.9961946980917455,0.0,0.0,0.0007306829639897039
2.020000000,0.0,0.0,1.1,0.0,0.0,0.0,0.08715574274765814,0.0,0.0,0.9961946980917455,0.0,0.0,0.0
2.040000000,0.0,0.0,1.1,0.0,0.0,0.0,0.08715574274765814,0.0,0.0,0.9961946980917455,0.0,0.0,0.0
2.060000000,0.0,0.0,1.1,0.0,0.0,0.0,0.08715574274765814,0.0,0.0,0.9961946980917455,0.0,0.0,0.0
2.080000000,0.0,0.0,1.1,0.0,0.0,0.0,0.08715574274765814,0.0,0.0,0.9961946980917455,0.0,0.0,0.0
2.100000000,0.0,0.0,1.1,0.0,0.0,0.0,0.08715574274765814,0.0,0.0,0.9961946980917455,0.0,0.0,0.0
2.120000000,0.0,0.0,1.1,0.0,0.0,0.0,0.08715574274765814,0.0,0.0,0.9961946980917455,0.0,0.0,0.0
2.140000000,0.0,0.0,1.1,0.0,0.0,0.0,0.08715574274765814,0.0,0.0,0.9961946980917455,0.0,0.0,0.0
2.160000000,0.0,0.0,1.1,0.0,0.0,0.0,0.08715574274765814,0.0,0.0,0.9961946980917455,0.0,0.0,0.0
2.180000000,0.0,0.0,1.1,0.0,0.0,0.0,0.08715574274765814,0.0,0.0,0.9961946980917455,0.0,0.0,0.0
2.200000000,0.0,0.0,1.1,0.0,0.0,0.0,0.08715574274765814,0.0,0.0,0.9961946980917455,0.0,0.0,0.0
2.220000000,0.0,0.0,1.1,0.0,0.0,0.0,0.08715574274765814,0.0,0.0,0.9961946980917455,0.0,0.0,0.0
2.240000000,0.0,0.0,1.1,0.0,0.0,0.0,0.08715574274765814,0.0,0.0,0.9961946980917455,0.0,0.0,0.0
2.260000000,0.0,0.0,1.1,0.0,0.0,0.0,0.08715574274765814,0.0,0.0,0.9961946980917455,0.0,0.0,0.0
2.280000000,0.0,0.0,1.1,0.0,0.0,0.0,0.08715574274765814,0.0,0.0,0.9961946980917455,0.0,0.0,0.0
2.300000000,0.0,0.0,1.1,0.0,0.0,0.0,0.08715574274765814,0.0,0.0,0.9961946980917455,0.0,0.0,0.0
2.320000000,0.0,0.0,1.1,0.0,0.0,0.0,0.08715574274765814,0.0,0.0,0.9961946980917455,0.0,0.0,0.0
2.340000000,0.0,0.0,1.1,0.0,0.0,0.0,0.08715574274765814,0.0,0.0,0.9961946980917455,0.0,0.0,0.0
2.360000000,0.0,0.0,1.1,0.0,0.0,0.0,0.08715574274765814,0.0,0.0,0.9961946980917455,0.0,0.0,0.0
2.380000000,0.0,0.0,1.1,0.0,0.0,0.0,0.08715574274765814,0.0,0.0,0.9961946980917455,0.0,0.0,0.0
2.400000000,0.0,0.0,1.1,0.0,0.0,0.0,0.08715574274765814,0.0,0.0,0.9961946980917455,0.0,0.0,0.0
2.420000000,0.0,0.0,1.1,0.0,0.0,0.0,0.08715574274765814,0.0,0.0,0.9961946980917455,0.0,0.0,0.0
2.440000000,0.0,0.0,1.1,0.0,0.0,0.0,0.08715574274765814,0.0,0.0,0.9961946980917455,0.0,0.0,0.0
2.460000000,0.0,0.0,1.1,0.0,0.0,0.0,0.08715574274765814,0.0,0.0,0.9961946980917455,0.0,0.0,0.0
2.480000000,0.0,0.0,1.1,0.0,0.0,0.0,0.08715574274765814,0.0,0.0,0.9961946980917455,0.0,0.0,0.0
2.500000000,0.0,0.0,1.1,0.0,0.0,0.0,0.08715574274765814,0.0,0.0,0.9961946980917455,0.0,0.0,0.0
2.520000000,0.0,0.0,1.1,0.0,0.0,0.0,0.08715574274765814,0.0,0.0,0.9961946980917455,0.0,0.0,0.0
2.540000000,0.0,0.0,1.1,0.0,0.0,0.0,0.08715574274765814,0.0,0.0,0.9961946980917455,0.0,0.0,0.0
2.560000000,0.0,0.0,1.1,0.0,0.0,0.0,0.08715574274765814,0.0,0.0,0.9961946980917455,0.0,0.0,0.0
2.580000000,0.0,0.0,1.1,0.0,0.0,0.0,0.08715574274765814,0.0,0.0,0.9961946980917455,0.0,0.0,0.0
2.600000000,0.0,0.0,1.1,0.0,0.0,0.0,0.08715574274765814,0.0,0.0,0.9961946980917455,0.0,0.0,0.0
2.620000000,0.0,0.0,1.1,0.0,0.0,0.0,0.08715574274765814,0.0,0.0,0.9961946980917455,0.0,0.0,0.0
2.640000000,0.0,0.0,1.1,0.0,0.0,0.0,0.08715574274765814,0.0,0.0,0.9961946980917455,0.0,0.0,0.0
2.660000000,0.0,0.0,1.1,0.0,0.0,0.0,0.08715574274765814,0.0,0.0,0.9961946980917455,0.0,0.0,0.0
2.680000000,0.0,0.0,1.1,0.0,0.0,0.0,0.08715574274765814,0.0,0.0,0.9961946980917455,0.0,0.0,0.0
2.700000000,0.0,0.0,1.1,0.0,0.0,0.0,0.08715574274765814,0.0,0.0,0.9961946980917455,0.0,0.0,0.0
2.720000000,0.0,0.0,1.1,0.0,0.0,0.0,0.08715574274765814,0.0,0.0,0.9961946980917455,0.0,0.0,0.0
2.740000000,0.0,0.0,1.1,0.0,0.0,0.0,0.08715574274765814,0.0,0.0,0.9961946980917455,0.0,0.0,0.0
2.760000000,0.0,0.0,1.1,0.0,0.0,0.0,0.08715574274765814,0.0,0.0,0.9961946980917455,0.0,0.0,0.0
2.780000000,0.0,0.0,1.1,0.0,0.0,0.0,0.08715574274765814,0.0,0.0,0.9961946980917455,0.0,0.0,0.0
2.800000000,0.0,0.0,1.1,0.0,0.0,0.0,0.08715574274765814,0.0,0.0,0.9961946980917455,0.0,0.0,0.0
2.820000000,0.0,0.0,1.1,0.0,0.0,0.0,0.08715574274765814,0.0,0.0,0.9961946980917455,0.0,0.0,0.0
2.840000000,0.0,0.0,1.1,0.0,0.0,0.0,0.08715574274765814,0.0,0.0,0.9961946980917455,0.0,0.0,0.0
2.860000000,0.0,0.0,1.1,0.0,0.0,0.0,0.08715574274765814,0.0,0.0,0.9961946980917455,0.0,0.0,0.0
2.880000000,0.0,0.0,1.1,0.0,0.0,0.0,0.08715574274765814,0.0,0.0,0.9961946980917455,0.0,0.0,0.0
2.900000000,0.0,0.0,1.1,0.0,0.0,0.0,0.08715574274765814,0.0,0.0,0.9961946980917455,0.0,0.0,0.0
2.920000000,0.0,0.0,1.1,0.0,0.0,0.0,0.08715574274765814,0.0,0.0,0.9961946980917455,0.0,0.0,0.0
2.940000000,0.0,0.0,1.1,0.0,0.0,0.0,0.08715574274765814,0.0,0.0,0.9961946980917455,0.0,0.0,0.0
2.960000000,0.0,0.0,1.1,0.0,0.0,0.0,0.08715574274765814,0.0,0.0,0.9961946980917455,0.0,0.0,0.0
2.980000000,0.0,0.0,1.1,0.0,0.0,0.0,0.08715574274765814,0.0,0.0,0.9961946980917455,0.0,0.0,0.0
3.000000000,0.0,0.0,1.1,0.0,0.0,0.0,0.08715574274765814,0.0,0.0,0.9961946980917455,0.0,0.0,2.842170943040401e-14
