step,t,k,x,y,z,vx,vy,vz
3,0.150000000,19,1.230029225,-0.135444060,1.140682459,4.442690849,0.224007383,0.071179986
3,0.150000000,20,1.315073371,-0.129849061,1.142001033,4.047924995,0.333813816,0.060680192
3,0.150000000,21,1.391424656,-0.122165807,1.143107772,3.574506283,0.432427019,0.050003540
3,0.150000000,22,1.457583308,-0.112640589,1.144001842,3.030213833,0.517686963,0.039405592
3,0.150000000,23,1.512237072,-0.101557672,1.144702673,2.426332712,0.587964535,0.030686848
3,0.150000000,24,1.554355502,-0.089228511,1.145270109,1.780412674,0.642173231,0.026059873
4,0.200000000,0,0.018192573,0.002991791,1.106743574,0.308276117,0.001689949,0.058521189
4,0.200000000,1,0.025023960,0.002834539,1.107435107,0.379534096,-0.018911578,0.010646794
4,0.200000000,2,0.033710215,0.002150920,1.107872725,0.499631524,-0.051252317,0.033114135
4,0.200000000,3,0.045447588,0.000754072,1.108744740,0.684836805,-0.088003196,0.054076418
4,0.200000000,4,0.061482169,-0.001302497,1.109997272,0.926884949,-0.114916153,0.071163028
4,0.200000000,5,0.082785442,-0.003701312,1.111589789,1.208526850,-0.120738372,0.088088825
4,0.200000000,6,0.109958999,-0.005949434,1.113482833,1.510784984,-0.099199668,0.101210229
4,0.200000000,7,0.143236920,-0.007476631,1.115588546,1.816241384,-0.048713058,0.109359823
4,0.200000000,8,0.182531074,-0.007718588,1.117832065,2.110131979,0.028796474,0.114985690
4,0.200000000,9,0.227483183,-0.006171546,1.120167136,2.380153418,0.129424736,0.118526541
4,0.200000000,10,0.277511358,-0.002420915,1.122553587,2.616210222,0.248284057,0.120128565
4,0.200000000,11,0.331852198,0.003845394,1.124954224,2.810204983,0.380089462,0.119935237
4,0.200000000,12,0.389598519,0.012832971,1.127334476,2.955833197,0.519524395,0.118087314
4,0.200000000,13,0.449733406,0.024642695,1.129662633,3.048396111,0.661462128,0.114722356
4,0.200000000,14,0.511160672,0.039275922,1.131909609,3.084637403,0.801093638,0.109973736
4,0.200000000,15,0.572732329,0.056641612,1.134049177,3.062602520,0.933995485,0.103973314
4,0.200000000,16,0.633273184,0.076564394,1.136057496,2.981519938,1.056162357,0.096859433
4,0.200000000,17,0.691603601,0.098793089,1.137913823,2.841705322,1.164018989,0.088781692
4,0.200000000,18,0.746560752,0.123009332,1.139600635,2.644497871,1.254421115,0.079901628
4,0.200000000,19,0.797018468,0.148836151,1.141103506,2.392241240,1.324655652,0.070392586
4,0.200000000,20,0.841907918,0.175846711,1.142411828,2.088336468,1.372448802,0.060439814
4,0.200000000,21,0.880240083,0.203573346,1.143518567,1.737422943,1.396001697,0.050239976
4,0.200000000,22,0.911134422,0.231517866,1.144420981,1.345794797,1.394088030,0.040000085
4,0.200000000,23,0.933859527,0.259165108,1.145120382,0.922273576,1.366288781,0.029935881
4,0.200000000,24,0.947899163,0.286003560,1.145622373,0.479965448,1.313520670,0.020268962
5,0.250000000,0,0.037655558,0.001895931,1.109188318,0.455317706,-0.041332979,0.041541230
5,0.250000000,1,0.047274087,0.000956935,1.109561682,0.505678058,-0.049243070,-0.004191663
5,0.250000000,2,0.057870500,0.000139456,1.109704733,0.554817736,-0.026342902,0.018492967
5,0.250000000,3,0.069553941,0.000144823,1.110289693,0.616721332,0.032730840,0.039988935
5,0.250000000,4,0.082690679,0.001659069,1.111260891,0.701141894,0.123472936,0.057123333
5,0.250000000,5,0.097766072,0.005246159,1.112564921,0.810446322,0.238776892,0.073275767
5,0.250000000,6,0.115252048,0.011325177,1.114145398,0.941319406,0.371488839,0.084761381
5,0.250000000,7,0.135519400,0.020175993,1.115931511,1.087336421,0.514882445,0.093839779
5,0.250000000,8,0.158792853,0.031951629,1.117876530,1.240520120,0.663046241,0.100659497
5,0.250000000,9,0.185131639,0.046695497,1.119936824,1.392458677,0.810915351,0.105366036
5,0.250000000,10,0.214428887,0.064357243,1.122071505,1.535054922,0.954157352,0.108102061
5,0.250000000,11,0.246422768,0.084806249,1.124242663,1.660955667,1.089061499,0.109007493
5,0.250000000,12,0.280713707,0.107843131,1.126414895,1.763774514,1.212447882,0.108219601
5,0.250000000,13,0.316785067,0.133209616,1.128555775,1.838186741,1.321598291,0.105873197
5,0.250000000,14,0.354024410,0.160597250,1.130635500,1.879947543,1.414203405,0.102100641
5,0.250000000,15,0.391745090,0.189655125,1.132626891,1.885867119,1.488322496,0.097030669
5,0.250000000,16,0.429206818,0.219996929,1.134505153,1.853765965,1.542352438,0.090796262
5,0.250000000,17,0.465635389,0.251207441,1.136248469,1.782425642,1.575002074,0.083543524
5,0.250000000,18,0.500241578,0.282848626,1.137838125,1.671553016,1.585274696,0.075432099
5,0.250000000,19,0.532239437,0.314465374,1.139258742,1.521771908,1.572459936,0.066635281
5,0.250000000,20,0.560864925,0.345591217,1.140498519,1.334669828,1.536140680,0.057339951
5,0.250000000,21,0.585396469,0.375754654,1.141549349,1.112939835,1.476233840,0.047745951
5,0.250000000,22,0.605179965,0.404486597,1.142407417,0.860705376,1.393097997,0.038065325
5,0.250000000,23,0.619663119,0.431331396,1.143073201,0.584193647,1.287779570,0.028520841
5,0.250000000,24,0.628449678,0.455865383,1.143551826,0.293087482,1.162550926,0.019343540
6,0.300000000,0,0.063769147,-0.000914876,1.110892415,0.575116456,-0.062880419,0.028988976
6,0.300000000,1,0.075753674,-0.002053577,1.111346364,0.626715779,-0.042674135,0.016406529
6,0.300000000,2,0.089074850,-0.002105821,1.111885905,0.712124348,0.050962433,0.037538797
6,0.300000000,3,0.104481667,0.000430542,1.112817883,0.833726764,0.211257413,0.055660423
6,0.300000000,4,0.122572929,0.006557763,1.114081502,0.977910578,0.404177368,0.070698440
6,0.300000000,5,0.143645883,0.016605815,1.115619898,1.129521012,0.598913193,0.083142698
6,0.300000000,6,0.167719722,0.030383885,1.117382765,1.276184916,0.774438560,0.093145281
6,0.300000000,7,0.194598868,0.047374379,1.119322777,1.408744931,0.918745100,0.100853451
6,0.300000000,8,0.223932207,0.066889480,1.121395350,1.520686150,1.026391387,0.106410623
6,0.300000000,9,0.255259275,0.088178687,1.123559117,1.607490897,1.096212983,0.109957233
6,0.300000000,10,0.288044959,0.110496417,1.125774980,1.666143894,1.129628778,0.111630693
6,0.300000000,11,0.321705997,0.133141533,1.128007054,1.694795370,1.129511833,0.111565888
6,0.300000000,12,0.355631799,0.155478686,1.130221725,1.692537189,1.099478245,0.109895103
6,0.300000000,13,0.389201730,0.176948547,1.132388115,1.659250617,1.043455839,0.106748238
6,0.300000000,14,0.421799809,0.197071269,1.134478092,1.595495701,0.965429664,0.102252819
6,0.300000000,15,0.452827245,0.215445936,1.136465907,1.502425313,0.869294703,0.096534081
6,0.300000000,16,0.481713653,0.231747925,1.138328433,1.381714463,0.758772910,0.089719497
6,0.300000000,17,0.507926822,0.245724931,1.140045047,1.235505462,0.637368262,0.081947006
6,0.300000000,18,0.530981898,0.257192373,1.141598105,1.066369891,0.508344173,0.073369376
6,0.300000000,19,0.550449491,0.266028404,1.142973304,0.877292991,0.374715358,0.064154305
6,0.300000000,20,0.565964162,0.272168994,1.144159675,0.671692789,0.239250049,0.054484285
6,0.300000000,21,0.577233732,0.275603205,1.145150065,0.453490436,0.104483522,0.044556044
6,0.300000000,22,0.584050596,0.276368618,1.145941377,0.227269113,-0.027251244,0.034579836
6,0.300000000,23,0.586308002,0.274547935,1.146535039,-0.001405713,-0.153758854,0.024778103
6,0.300000000,24,0.584025085,0.270267487,1.146936655,-0.225363031,-0.272844911,0.015383582
7,0.350000000,0,0.095430568,-0.003519167,1.112273335,0.679466128,-0.035957504,0.026711157
7,0.350000000,1,0.109352462,-0.003996009,1.112661242,0.711175680,-0.007853918,0.012090259
7,0.350000000,2,0.123805419,-0.003597304,1.113127828,0.732503116,0.053466827,0.034570877
7,0.350000000,3,0.138608217,-0.001697141,1.113998055,0.747165859,0.138675913,0.052454844
7,0.350000000,4,0.153685898,0.001950515,1.115205169,0.760788918,0.224337339,0.068265304
7,0.350000000,5,0.169055507,0.007146456,1.116711140,0.776687980,0.290808707,0.082326859
7,0.350000000,6,0.184774309,0.013374134,1.118468046,0.795677006,0.326116264,0.093361877
7,0.350000000,7,0.200897306,0.019949863,1.120421767,0.816842318,0.325232983,0.101998746
7,0.350000000,8,0.217449307,0.026142120,1.122525692,0.838180780,0.288052708,0.108381517
7,0.350000000,9,0.234408990,0.031250838,1.124735951,0.857167482,0.217559084,0.112650558
7,0.350000000,10,0.251703113,0.034655027,1.127011895,0.871192932,0.118490383,0.114943214
7,0.350000000,11,0.269207865,0.035838258,1.129315257,0.877852082,-0.003555883,0.115393847
7,0.350000000,12,0.286754906,0.034399725,1.131610513,0.875118971,-0.142689183,0.114134207
7,0.350000000,13,0.304139972,0.030056376,1.133864880,0.861437261,-0.293069124,0.111293502
7,0.350000000,14,0.321132839,0.022639707,1.136047840,0.835756183,-0.449105650,0.106998391
7,0.350000000,15,0.337487102,0.012089543,1.138131499,0.797531426,-0.605570734,0.101373285
7,0.350000000,16,0.352950573,-0.001553875,1.140090704,0.746706009,-0.757656813,0.094544046
7,0.350000000,17,0.367274523,-0.018158605,1.141902685,0.683683217,-0.901004851,0.086648725
7,0.350000000,18,0.380222678,-0.037510119,1.143547535,0.609301686,-1.031715751,0.077844374
7,0.350000000,19,0.391579688,-0.059320543,1.145009041,0.524820387,-1.146355510,0.068307437
7,0.350000000,20,0.401159704,-0.083238043,1.146274447,0.431920409,-1.241964698,0.058233108
7,0.350000000,21,0.408814847,-0.108856522,1.147335172,0.332731515,-1.316081643,0.047834840
7,0.350000000,22,0.414444774,-0.135726064,1.148186922,0.229894966,-1.366801858,0.037343323
7,0.350000000,23,0.418008059,-0.163365200,1.148830414,0.126683310,-1.392905951,0.027004801
7,0.350000000,24,0.419536710,-0.191276997,1.149271250,0.027215468,-1.394122958,0.017078906
8,0.400000000,0,0.131486386,-0.003873233,1.113628983,0.748154223,0.018929269,0.028431179
8,0.400000000,1,0.146467194,-0.003292639,1.114225388,0.741921008,0.037499044,0.031209104
8,0.400000000,2,0.160691649,-0.002483477,1.114968777,0.668828368,0.039853610,0.043129332
8,0.400000000,3,0.172868237,-0.001859782,1.115966082,0.543079615,0.017942937,0.056596041
8,0.400000000,4,0.182321846,-0.001957397,1.117176533,0.402768701,-0.032766365,0.064453825
8,0.400000000,5,0.189093918,-0.003369679,1.118517160,0.279164523,-0.113465622,0.069598436
8,0.400000000,6,0.193726629,-0.006684846,1.119943261,0.191003308,-0.222608209,0.073002480
8,0.400000000,7,0.197023392,-0.012439555,1.121421456,0.146180540,-0.356701851,0.074816376
8,0.400000000,8,0.199864745,-0.021086497,1.122921467,0.145071343,-0.510941684,0.075185210
8,0.400000000,9,0.203088701,-0.032973804,1.124415874,0.183480531,-0.679761112,0.074250191
8,0.400000000,10,0.207422048,-0.048334450,1.125879884,0.254772514,-0.857275128,0.072149418
8,0.400000000,11,0.213446572,-0.067283325,1.127291560,0.351269245,-1.037606716,0.069018334
8,0.400000000,12,0.221587583,-0.089819789,1.128631592,0.465112448,-1.215110660,0.064990021
8,0.400000000,13,0.232115850,-0.115833901,1.129883528,0.588768780,-1.384518862,0.060195431
8,0.400000000,14,0.245157167,-0.145114869,1.131033063,0.715309143,-1.541028619,0.054763488
8,0.400000000,15,0.260706067,-0.177360967,1.132068872,0.838550389,-1.680353403,0.048821304
8,0.400000000,16,0.278641433,-0.212190107,1.132982016,0.953116834,-1.798746467,0.042492699
8,0.400000000,17,0.298742890,-0.249150768,1.133765936,1.054458141,-1.893010736,0.035896733
8,0.400000000,18,0.320707262,-0.287732959,1.134416342,1.138849616,-1.960500479,0.029147912
8,0.400000000,19,0.344165146,-0.327379346,1.134931326,1.203393817,-1.999122143,0.022356328
8,0.400000000,20,0.368697673,-0.367496282,1.135311127,1.246039391,-2.007346153,0.015627718
8,0.400000000,21,0.393853754,-0.407465458,1.135558009,1.265636563,-1.984247088,0.009063395
8,0.400000000,22,0.419169247,-0.446656913,1.135676265,1.262055397,-1.929603577,0.002760199
8,0.400000000,23,0.444189399,-0.484444886,1.135671973,1.236418486,-1.844120026,-0.003190093
8,0.400000000,24,0.468497872,-0.520230591,1.135553122,1.191539407,-1.729883671,-0.008701900
9,0.450000000,0,0.169258997,-0.001551393,1.115261078,0.751930237,0.065409012,0.036737695
9,0.450000000,1,0.184137806,-0.000233110,1.116128445,0.731764853,0.060079589,0.049995530
9,0.450000000,2,0.198289752,0.000459875,1.117179394,0.678177416,-0.001263055,0.055094607
9,0.450000000,3,0.211151540,-0.000642538,1.118316293,0.607580543,-0.116293155,0.058599398
9,0.450000000,4,0.222673133,-0.004394590,1.119528413,0.548558831,-0.262257695,0.062615260
9,0.450000000,5,0.233311564,-0.011197830,1.120779991,0.521823108,-0.418399423,0.062540077
9,0.450000000,6,0.243827119,-0.021099042,1.122017384,0.537126482,-0.570084035,0.061201308
9,0.450000000,7,0.255085796,-0.033910651,1.123216867,0.595851123,-0.708301604,0.058746930
9,0.450000000,8,0.267923415,-0.049308516,1.124357581,0.694045901,-0.828133583,0.055321947
9,0.450000000,9,0.283063382,-0.066898674,1.125421405,0.824767292,-0.927302837,0.051068619
9,0.450000000,10,0.301074326,-0.086259037,1.126393318,0.979681075,-1.005129576,0.046126768
9,0.450000000,11,0.322352916,-0.106963985,1.127260923,1.150069714,-1.061853290,0.040634036
9,0.450000000,12,0.347122967,-0.128598303,1.128014445,1.327431083,-1.098218679,0.034726001
9,0.450000000,13,0.375443310,-0.150764540,1.128647089,1.503816128,-1.115230203,0.028536277
9,0.450000000,14,0.407220930,-0.173086777,1.129154444,1.672007442,-1.114011168,0.022196809
9,0.450000000,15,0.442226499,-0.195211947,1.129534721,1.825603962,-1.095723271,0.015837859
9,0.450000000,16,0.480111182,-0.216810316,1.129788995,1.959052682,-1.061522841,0.009588286
9,0.450000000,17,0.520423591,-0.237574965,1.129920602,2.067652702,-1.012538433,0.003566959
9,0.450000000,18,0.562626779,-0.257221222,1.129934907,2.147552967,-0.949864566,-0.002127218
9,0.450000000,19,0.606115341,-0.275485963,1.129839420,2.195758104,-0.874568820,-0.007416889
9,0.450000000,20,0.650232732,-0.292127430,1.129642844,2.210161209,-0.787716568,-0.012245946
9,0.450000000,21,0.694289923,-0.306925446,1.129354477,2.189626694,-0.690421581,-0.016578963
9,0.450000000,22,0.737585962,-0.319683343,1.128984690,2.134164333,-0.583940804,-0.020400569
9,0.450000000,23,0.779434443,-0.330232471,1.128543496,2.045272827,-0.469847023,-0.023715053
9,0.450000000,24,0.819198787,-0.338441104,1.128040791,1.926599026,-0.350342542,-0.026546201
10,0.500000000,0,0.205882549,0.002063616,1.117254257,0.712489307,0.072340846,0.042347476
10,0.500000000,1,0.219952866,0.003439780,1.118132591,0.694708943,0.062833302,0.045485169
10,0.500000000,2,0.233697414,0.004422409,1.119117260,0.681548893,0.031216245,0.052983254
10,0.500000000,3,0.247341052,0.004541219,1.120268941,0.687235296,-0.022402208,0.062178794
10,0.500000000,4,0.261399657,0.003438527,1.121550798,0.724658251,-0.089391440,0.066004299
10,0.500000000,5,0.276577175,0.000931800,1.122881889,0.799504817,-0.161611885,0.067105457
10,0.500000000,6,0.293625385,-0.003020901,1.124220848,0.911241293,-0.233169347,0.066794373
10,0.500000000,7,0.313241661,-0.008364042,1.125540972,1.055316210,-0.300124288,0.065221079
10,0.500000000,8,0.336007297,-0.014978578,1.126818419,1.224909186,-0.359980255,0.062532440
10,0.500000000,9,0.362354994,-0.022706063,1.128032446,1.412160039,-0.411225408,0.058872517
10,0.500000000,10,0.392556846,-0.031364731,1.129164934,1.608969927,-0.452992171,0.054382551
10,0.500000000,11,0.426724821,-0.040759958,1.130200744,1.807489038,-0.484832048,0.049201392
10,0.500000000,12,0.464818865,-0.050691120,1.131127477,2.000396252,-0.506575286,0.043465480
10,0.500000000,13,0.506659150,-0.060956243,1.131935120,2.181048632,-0.518245459,0.037309051
10,0.500000000,14,0.551940262,-0.071355313,1.132616758,2.343553066,-0.520007849,0.030864373
10,0.500000000,15,0.600246787,-0.081692755,1.133167982,2.482789755,-0.512137771,0.024261761
10,0.500000000,16,0.651068568,-0.091779441,1.133586884,2.594412565,-0.495000780,0.017629776
10,0.500000000,17,0.703816235,-0.101434357,1.133874059,2.674835443,-0.469041169,0.011090328
10,0.500000000,18,0.757836163,-0.110486090,1.134032488,2.721220970,-0.434775859,0.004751244
10,0.500000000,19,0.812425494,-0.118774287,1.134067059,2.731483459,-0.392794847,-0.001296029
10,0.500000000,20,0.866847336,-0.126151219,1.133984327,2.704320431,-0.343770415,-0.006976169
10,0.500000000,21,0.920347214,-0.132483602,1.133792281,2.639296293,-0.288481504,-0.012229707
10,0.500000000,22,0.972171962,-0.137655139,1.133499861,2.537018061,-0.227864355,-0.017012622
10,0.500000000,23,1.021593809,-0.141570643,1.133116841,2.399481773,-0.163109943,-0.021296054
10,0.500000000,24,1.067943692,-0.144162685,1.132653594,2.230735779,-0.095845506,-0.025029805
11,0.550000000,0,0.240277037,0.005350697,1.119320989,0.669139326,0.059971031,0.040642437
11,0.550000000,1,0.253612012,0.006538869,1.120241284,0.669380069,0.060636602,0.051386468
11,0.550000000,2,0.267372817,0.007876905,1.121364951,0.715791225,0.075284868,0.060978554
11,0.550000000,3,0.282584637,0.009589986,1.122658968,0.813149393,0.095922507,0.068417035
11,0.550000000,4,0.300154269,0.011666058,1.124081731,0.949088037,0.109633386,0.073860966
11,0.550000000,5,0.320706874,0.013868128,1.125594974,1.109138489,0.107433543,0.077465594
11,0.550000000,6,0.344597071,0.015830079,1.127163529,1.281003594,0.085297719,0.079382829
11,0.550000000,7,0.371961445,0.017145801,1.128754973,1.455157280,0.043009903,0.079761319
11,0.550000000,8,0.402770281,0.017431190,1.130340099,1.624397039,-0.017229868,0.078746758
11,0.550000000,9,0.436868161,0.016360877,1.131892443,1.783255100,-0.091902919,0.076481782
11,0.550000000,10,0.474003553,0.013686618,1.133388400,1.927523494,-0.176914528,0.073106185
11,0.550000000,11,0.513850510,0.009243800,1.134806991,2.053925037,-0.268056512,0.068757087
11,0.550000000,12,0.556025028,0.002950732,1.136130333,2.159901142,-0.361279130,0.063568905
11,0.550000000,13,0.600098014,-0.005196191,1.137342691,2.243474007,-0.452841818,0.057673588
11,0.550000000,14,0.645605683,-0.015129548,1.138431430,2.303160191,-0.539391577,0.051200941
11,0.550000000,15,0.692059100,-0.026719054,1.139386177,2.337909222,-0.617998421,0.044278782
11,0.550000000,16,0.738952339,-0.039780162,1.140199304,2.347062111,-0.686167359,0.037032939
11,0.550000000,17,0.785769939,-0.054082781,1.140865445,2.330319881,-0.741836965,0.029586041
11,0.550000000,18,0.831993878,-0.069359846,1.141381860,2.287728071,-0.783371866,0.022056717
11,0.550000000,19,0.877110422,-0.085315809,1.141748071,2.219678640,-0.809554636,0.014559276
11,0.550000000,20,0.920617461,-0.101634882,1.141965747,2.126937151,-0.819583476,0.007203666
