cmd_x,cmd_y,cmd_yaw_deg,cmd_z,host_time,mpcDiag.outVio,mpcDiag.outX,mpcDiag.outY,mpcDiag.outZ,mpcDiag.safe,mpcDiag.yawCmd,obs.ageMs,obs.dropWake,obs.duaRes,obs.iter,obs.mpcUs,obs.priRes,obs.rho,obs.stackFree,obs.staleWake,obs.taskUs,phase,pm.vbat,stateEstimate.vx,stateEstimate.vy,stateEstimate.x,stateEstimate.y,stateEstimate.yaw,stateEstimate.z,testPlane.applied,testPlane.ax,testPlane.ay,testPlane.az,testPlane.b,testPlane.nCstr,testPlane.valid,testPlane.worstK,testPlaneVio.output,testPlaneVio.plan,testPlaneVio.state
0.0,0.0,0.0,0.09545454545454546,1785363853.1180968,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,takeoff,3.710850477218628,-0.003744951682165265,0.005578597541898489,0.0011257115984335542,0.00047703023301437497,-0.04688914120197296,0.008661488071084023,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.1,1785363853.1385589,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,takeoff,3.710850477218628,-0.003744951682165265,0.005578597541898489,0.0011257115984335542,0.00047703023301437497,-0.04688914120197296,0.008661488071084023,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.10454545454545455,1785363853.163638,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,takeoff,3.710850477218628,-0.005839909892529249,0.002597466576844454,0.0012603563955053687,-0.00018077457207255065,-0.05358298122882843,0.008976508863270283,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.1090909090909091,1785363853.1846101,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,takeoff,3.710850477218628,-0.005839909892529249,0.002597466576844454,0.0012603563955053687,-0.00018077457207255065,-0.05358298122882843,0.008976508863270283,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.11363636363636363,1785363853.2056031,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,takeoff,3.7055718898773193,-0.011154510080814362,0.0004647817404475063,0.0007291827350854874,-0.000723694043699652,-0.1461641788482666,0.009383714757859707,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.1181818181818182,1785363853.2298722,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,takeoff,3.7055718898773193,-0.011154510080814362,0.0004647817404475063,0.0007291827350854874,-0.000723694043699652,-0.1461641788482666,0.009383714757859707,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.12272727272727274,1785363853.2516348,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,takeoff,3.7055718898773193,-0.021743495017290115,-0.04023410752415657,-0.001099425950087607,-0.009509269148111343,-0.25072452425956726,0.008704239502549171,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.12727272727272726,1785363853.2765281,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,takeoff,3.7055718898773193,-0.021743495017290115,-0.04023410752415657,-0.001099425950087607,-0.009509269148111343,-0.25072452425956726,0.008704239502549171,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.13181818181818183,1785363853.2976031,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,takeoff,3.695014715194702,-0.05827297270298004,-0.03529448062181473,-0.008045842871069908,-0.010148143395781517,-0.3012756109237671,0.007297450210899115,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.13636363636363635,1785363853.3197298,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,takeoff,3.695014715194702,-0.05827297270298004,-0.03529448062181473,-0.008045842871069908,-0.010148143395781517,-0.3012756109237671,0.007297450210899115,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.14090909090909093,1785363853.3407779,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,takeoff,3.695014715194702,-0.1305314153432846,-0.04846608638763428,-0.023986941203475,-0.015252235345542431,-0.30903714895248413,0.004533488769084215,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.14545454545454545,1785363853.36162,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,takeoff,3.695014715194702,-0.1305314153432846,-0.04846608638763428,-0.023986941203475,-0.015252235345542431,-0.30903714895248413,0.004533488769084215,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.15,1785363853.385791,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,takeoff,3.695014715194702,-0.1305314153432846,-0.04846608638763428,-0.023986941203475,-0.015252235345542431,-0.30903714895248413,0.004533488769084215,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.15454545454545454,1785363853.407787,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,takeoff,3.6791789531707764,-0.18814782798290253,-0.05168690159916878,-0.04064999148249626,-0.01916947215795517,-0.24974866211414337,0.0022576944902539253,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.15909090909090912,1785363853.4309828,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,takeoff,3.6791789531707764,-0.18814782798290253,-0.05168690159916878,-0.04064999148249626,-0.01916947215795517,-0.24974866211414337,0.0022576944902539253,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.16363636363636364,1785363853.4557178,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,takeoff,3.6791789531707764,-0.20282743871212006,-0.03857629746198654,-0.05279158428311348,-0.02029138058423996,-0.12553852796554565,0.0026479563675820827,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.1681818181818182,1785363853.4798641,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,takeoff,3.6791789531707764,-0.20282743871212006,-0.03857629746198654,-0.05279158428311348,-0.02029138058423996,-0.12553852796554565,0.0026479563675820827,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.17272727272727273,1785363853.500761,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,takeoff,3.6791789531707764,-0.14288568496704102,-0.012006944976747036,-0.05369093269109726,-0.018629513680934906,0.006998822558671236,0.005120974034070969,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.17727272727272725,1785363853.5215502,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,takeoff,3.6791789531707764,-0.14288568496704102,-0.012006944976747036,-0.05369093269109726,-0.018629513680934906,0.006998822558671236,0.005120974034070969,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.18181818181818182,1785363853.5469298,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,takeoff,3.6791789531707764,-0.07244683802127838,0.04437457397580147,-0.05294281244277954,-0.010185821913182735,0.06645652651786804,0.005465048365294933,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.1863636363636364,1785363853.5676212,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,takeoff,3.6791789531707764,-0.07244683802127838,0.04437457397580147,-0.05294281244277954,-0.010185821913182735,0.06645652651786804,0.005465048365294933,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.19090909090909092,1785363853.5909948,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,takeoff,3.6791789531707764,0.02854631096124649,0.06437317281961441,-0.04384707286953926,-0.006312487181276083,0.22060060501098633,0.01009021233767271,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.1954545454545455,1785363853.615635,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,takeoff,3.6633431911468506,0.02854631096124649,0.06437317281961441,-0.04384707286953926,-0.006312487181276083,0.22060060501098633,0.01009021233767271,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.2,1785363853.640704,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,takeoff,3.6633431911468506,0.14198952913284302,0.08096165955066681,-0.027606306597590446,-0.0009967978112399578,0.33598601818084717,0.016734683886170387,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.20454545454545453,1785363853.6654458,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,takeoff,3.6633431911468506,0.14198952913284302,0.08096165955066681,-0.027606306597590446,-0.0009967978112399578,0.33598601818084717,0.016734683886170387,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.2090909090909091,1785363853.686784,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,takeoff,3.6633431911468506,0.14198952913284302,0.08096165955066681,-0.027606306597590446,-0.0009967978112399578,0.33598601818084717,0.016734683886170387,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.21363636363636362,1785363853.710785,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,takeoff,3.6633431911468506,0.24794979393482208,0.092070072889328,-0.0059338584542274475,0.005286183208227158,0.38387927412986755,0.024999745190143585,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.2181818181818182,1785363853.73536,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,takeoff,3.6633431911468506,0.24794979393482208,0.092070072889328,-0.0059338584542274475,0.005286183208227158,0.38387927412986755,0.024999745190143585,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.22272727272727272,1785363853.757387,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,takeoff,3.6633431911468506,0.313564658164978,0.08933395892381668,0.015833212062716484,0.010502191260457039,0.3700171709060669,0.03451300039887428,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.2272727272727273,1785363853.782486,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,takeoff,3.6633431911468506,0.313564658164978,0.08933395892381668,0.015833212062716484,0.010502191260457039,0.3700171709060669,0.03451300039887428,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.2318181818181818,1785363853.8056178,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,takeoff,3.6739003658294678,0.3205499053001404,0.07518159598112106,0.03349335119128227,0.01451442763209343,0.340641051530838,0.04791668429970741,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.2363636363636364,1785363853.829609,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,takeoff,3.6739003658294678,0.3205499053001404,0.07518159598112106,0.03349335119128227,0.01451442763209343,0.340641051530838,0.04791668429970741,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.2409090909090909,1785363853.850623,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,takeoff,3.6739003658294678,0.2894807457923889,0.04983250051736832,0.048774994909763336,0.01649770326912403,0.2985652685165405,0.06630931794643402,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.24545454545454548,1785363853.875665,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,takeoff,3.6739003658294678,0.2894807457923889,0.04983250051736832,0.048774994909763336,0.01649770326912403,0.2985652685165405,0.06630931794643402,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.25,1785363853.896517,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,takeoff,3.6791789531707764,0.22106574475765228,0.01297659333795309,0.05856868997216225,0.015133403241634369,0.36406221985816956,0.08421806991100311,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.2545454545454545,1785363853.9206111,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,takeoff,3.6791789531707764,0.22106574475765228,0.01297659333795309,0.05856868997216225,0.015133403241634369,0.36406221985816956,0.08421806991100311,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.2590909090909091,1785363853.940728,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,takeoff,3.6791789531707764,0.13386283814907074,-0.020969994366168976,0.06234141066670418,0.01232372596859932,0.4404473602771759,0.09403318911790848,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.26363636363636367,1785363853.964183,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,takeoff,3.6791789531707764,0.13386283814907074,-0.020969994366168976,0.06234141066670418,0.01232372596859932,0.4404473602771759,0.09403318911790848,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.2681818181818182,1785363853.984617,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,takeoff,3.6791789531707764,0.13386283814907074,-0.020969994366168976,0.06234141066670418,0.01232372596859932,0.4404473602771759,0.09403318911790848,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.27272727272727276,1785363854.0048451,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,takeoff,3.6633431911468506,0.042929064482450485,-0.05668511986732483,0.06188875436782837,0.006887581665068865,0.46115198731422424,0.1004396378993988,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.2772727272727273,1785363854.0256152,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,takeoff,3.6633431911468506,0.042929064482450485,-0.05668511986732483,0.06188875436782837,0.006887581665068865,0.46115198731422424,0.1004396378993988,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.2818181818181818,1785363854.050661,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,takeoff,3.6633431911468506,-0.050610482692718506,-0.07783831655979156,0.055897850543260574,0.0017145932652056217,0.547203004360199,0.09834401309490204,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.2863636363636364,1785363854.072605,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,takeoff,3.6633431911468506,-0.050610482692718506,-0.07783831655979156,0.055897850543260574,0.0017145932652056217,0.547203004360199,0.09834401309490204,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.2909090909090909,1785363854.094624,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,takeoff,3.6633431911468506,-0.12778621912002563,-0.09105676412582397,0.047950953245162964,-0.004046270623803139,0.6327878832817078,0.09645436704158783,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.29545454545454547,1785363854.11769,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,takeoff,3.6158359050750732,-0.12778621912002563,-0.09105676412582397,0.047950953245162964,-0.004046270623803139,0.6327878832817078,0.09645436704158783,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.3,1785363854.13862,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,takeoff,3.6158359050750732,-0.12778621912002563,-0.09105676412582397,0.047950953245162964,-0.004046270623803139,0.6327878832817078,0.09645436704158783,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.3045454545454545,1785363854.160554,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,takeoff,3.6158359050750732,-0.18575428426265717,-0.08844555169343948,0.038323093205690384,-0.008566423319280148,0.7224777340888977,0.09718261659145355,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.3090909090909091,1785363854.182761,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,takeoff,3.6158359050750732,-0.18575428426265717,-0.08844555169343948,0.038323093205690384,-0.008566423319280148,0.7224777340888977,0.09718261659145355,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.31363636363636366,1785363854.2067358,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,takeoff,3.6263930797576904,-0.21065911650657654,-0.07568981498479843,0.02946128509938717,-0.01242092065513134,0.7756959795951843,0.10079506039619446,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.3181818181818182,1785363854.2306838,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,takeoff,3.6263930797576904,-0.21065911650657654,-0.07568981498479843,0.02946128509938717,-0.01242092065513134,0.7756959795951843,0.10079506039619446,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.32272727272727275,1785363854.255626,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,takeoff,3.6263930797576904,-0.2223198115825653,-0.0607362799346447,0.018665943294763565,-0.016113441437482834,0.7874777317047119,0.10566432029008865,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.32727272727272727,1785363854.2807071,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,takeoff,3.6263930797576904,-0.2223198115825653,-0.0607362799346447,0.018665943294763565,-0.016113441437482834,0.7874777317047119,0.10566432029008865,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.33181818181818185,1785363854.3048441,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,takeoff,3.631671667098999,-0.21122540533542633,-0.039433155208826065,0.008075885474681854,-0.018487725406885147,0.821969747543335,0.11609309166669846,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.33636363636363636,1785363854.3256152,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,takeoff,3.631671667098999,-0.21122540533542633,-0.039433155208826065,0.008075885474681854,-0.018487725406885147,0.821969747543335,0.11609309166669846,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.34090909090909094,1785363854.346623,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,takeoff,3.631671667098999,-0.18929992616176605,-0.021138513460755348,0.0010996508644893765,-0.019475270062685013,0.8379927277565002,0.12661564350128174,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.34545454545454546,1785363854.370496,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,takeoff,3.631671667098999,-0.18929992616176605,-0.021138513460755348,0.0010996508644893765,-0.019475270062685013,0.8379927277565002,0.12661564350128174,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.35,1785363854.391624,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,takeoff,3.631671667098999,-0.16092847287654877,-0.003978160209953785,-0.007428410463035107,-0.020612431690096855,0.8608129024505615,0.13986819982528687,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.35454545454545455,1785363854.414185,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,takeoff,3.647507429122925,-0.16092847287654877,-0.003978160209953785,-0.007428410463035107,-0.020612431690096855,0.8608129024505615,0.13986819982528687,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.35909090909090907,1785363854.4392729,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,takeoff,3.647507429122925,-0.16092847287654877,-0.003978160209953785,-0.007428410463035107,-0.020612431690096855,0.8608129024505615,0.13986819982528687,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.36363636363636365,1785363854.461622,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,takeoff,3.647507429122925,-0.11892204731702805,0.01585192233324051,-0.012686247937381268,-0.019847191870212555,0.9348875284194946,0.15166692435741425,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.36818181818181817,1785363854.486558,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,takeoff,3.647507429122925,-0.11892204731702805,0.01585192233324051,-0.012686247937381268,-0.019847191870212555,0.9348875284194946,0.15166692435741425,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.3727272727272727,1785363854.5116282,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,takeoff,3.642228841781616,-0.08233410865068436,0.034471914172172546,-0.01771136373281479,-0.01787196658551693,1.0056054592132568,0.16725827753543854,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
