cmd_x,cmd_y,cmd_yaw_deg,cmd_z,gate8.stackFree,host_time,mpcDiag.outX,mpcDiag.outY,mpcDiag.outZ,mpcDiag.yawCmd,obs.iter,obs.mpcUs,percept.ageMs,percept.applied,percept.corridor,percept.ctrDanger,percept.hold,percept.holdAge,percept.maxDanger,percept.minTtc,percept.nCstr,percept.sample,percept.side,percept.valid,perceptGridA.r0,perceptGridA.r1,perceptGridA.r2,perceptGridA.r3,perceptGridA.r4,perceptGridB.r5,perceptGridB.r6,perceptGridB.r7,perceptGridB.r8,perceptGridB.r9,perceptMap.crcErr,perceptMap.invalid,perceptMap.rxOk,perceptMass.cells,perceptMass.centerQ,perceptMass.cluster,perceptMass.detected,perceptMass.maxQ,perceptPath.hit,perceptPath.knot,perceptPath.q,perceptPath.safeL,perceptPath.safeR,perceptPath.u,perceptPath.v,perceptPlane.ax,perceptPlane.ay,perceptPlane.az,perceptPlane.b,perceptPlane.lineU,perceptPlane.safeU,perceptVio.plan,perceptVio.state,phase,pm.vbat,stateEstimate.vx,stateEstimate.vy,stateEstimate.x,stateEstimate.y,stateEstimate.yaw,stateEstimate.z
0.0,0.0,0.0,0.09545454545454546,0,1785358373.017034,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,takeoff,3.7847506999969482,-0.014803123660385609,-0.005545377265661955,-0.001140287145972252,-0.0010641755070537329,-0.04387931525707245,0.013566579669713974
0.0,0.0,0.0,0.1,0,1785358373.041013,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,takeoff,3.7847506999969482,-0.020118124783039093,-0.0036816741339862347,-0.001949105178937316,-0.0009011509828269482,-0.14407628774642944,0.013807610608637333
0.0,0.0,0.0,0.10454545454545455,0,1785358373.061364,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,takeoff,3.7847506999969482,-0.020118124783039093,-0.0036816741339862347,-0.001949105178937316,-0.0009011509828269482,-0.14407628774642944,0.013807610608637333
0.0,0.0,0.0,0.1090909090909091,0,1785358373.0864131,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,takeoff,3.7794721126556396,-0.05321335047483444,-0.016022946685552597,-0.008492784574627876,-0.003505582455545664,-0.06437133997678757,0.014239359647035599
0.0,0.0,0.0,0.11363636363636363,0,1785358373.1091251,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,takeoff,3.7794721126556396,-0.05321335047483444,-0.016022946685552597,-0.008492784574627876,-0.003505582455545664,-0.06437133997678757,0.014239359647035599
0.0,0.0,0.0,0.1181818181818182,0,1785358373.133201,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,takeoff,3.7794721126556396,-0.050536978989839554,-0.01725664921104908,-0.009156622923910618,-0.004360327497124672,-0.0034791133366525173,0.0143871009349823
0.0,0.0,0.0,0.12272727272727274,0,1785358373.158166,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,takeoff,3.7794721126556396,-0.050536978989839554,-0.01725664921104908,-0.009156622923910618,-0.004360327497124672,-0.0034791133366525173,0.0143871009349823
0.0,0.0,0.0,0.12727272727272726,0,1785358373.18115,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,takeoff,3.774193525314331,-0.039668723940849304,-0.010235175490379333,-0.008786932565271854,-0.003932961728423834,-0.040107451379299164,0.01609577052295208
0.0,0.0,0.0,0.13181818181818183,0,1785358373.204138,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,takeoff,3.774193525314331,-0.039668723940849304,-0.010235175490379333,-0.008786932565271854,-0.003932961728423834,-0.040107451379299164,0.01609577052295208
0.0,0.0,0.0,0.13636363636363635,0,1785358373.229125,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,takeoff,3.774193525314331,-0.0316152423620224,0.028943408280611038,-0.010080027393996716,0.0035696502309292555,-0.04340799152851105,0.012767814099788666
0.0,0.0,0.0,0.14090909090909093,0,1785358373.249269,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,takeoff,3.774193525314331,-0.0316152423620224,0.028943408280611038,-0.010080027393996716,0.0035696502309292555,-0.04340799152851105,0.012767814099788666
0.0,0.0,0.0,0.14545454545454545,0,1785358373.272693,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,takeoff,3.7583577632904053,-0.008142512291669846,-0.02926497906446457,-0.007962989620864391,-0.008081117644906044,0.029054943472146988,0.008702591061592102
0.0,0.0,0.0,0.15,0,1785358373.2929962,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,takeoff,3.7583577632904053,-0.008142512291669846,-0.02926497906446457,-0.007962989620864391,-0.008081117644906044,0.029054943472146988,0.008702591061592102
0.0,0.0,0.0,0.15454545454545454,0,1785358373.3140101,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,takeoff,3.7583577632904053,-0.008142512291669846,-0.02926497906446457,-0.007962989620864391,-0.008081117644906044,0.029054943472146988,0.008702591061592102
0.0,0.0,0.0,0.15909090909090912,0,1785358373.334534,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,takeoff,3.7583577632904053,0.030108742415905,-0.0778503566980362,-0.001896464265882969,-0.019121410325169563,0.0648789331316948,0.0050835516303777695
0.0,0.0,0.0,0.16363636363636364,0,1785358373.355018,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,takeoff,3.7583577632904053,0.030108742415905,-0.0778503566980362,-0.001896464265882969,-0.019121410325169563,0.0648789331316948,0.0050835516303777695
0.0,0.0,0.0,0.1681818181818182,0,1785358373.376848,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,takeoff,3.7266862392425537,0.05061739683151245,-0.10001347959041595,0.002172637265175581,-0.027252594009041786,0.1007915735244751,0.0031265642028301954
0.0,0.0,0.0,0.17272727272727273,0,1785358373.396996,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,takeoff,3.7266862392425537,0.05061739683151245,-0.10001347959041595,0.002172637265175581,-0.027252594009041786,0.1007915735244751,0.0031265642028301954
0.0,0.0,0.0,0.17727272727272725,0,1785358373.420205,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,takeoff,3.7266862392425537,0.06265318393707275,-0.11983847618103027,0.006581190973520279,-0.03744640201330185,0.15600097179412842,0.002722632372751832
0.0,0.0,0.0,0.18181818181818182,0,1785358373.442451,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,takeoff,3.7266862392425537,0.06265318393707275,-0.11983847618103027,0.006581190973520279,-0.03744640201330185,0.15600097179412842,0.002722632372751832
0.0,0.0,0.0,0.1863636363636364,0,1785358373.466462,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,takeoff,3.7266862392425537,0.06265318393707275,-0.11983847618103027,0.006581190973520279,-0.03744640201330185,0.15600097179412842,0.002722632372751832
0.0,0.0,0.0,0.19090909090909092,0,1785358373.490078,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,takeoff,3.7319648265838623,0.051279470324516296,-0.10814881324768066,0.007781073451042175,-0.04390062391757965,0.21200232207775116,0.008517959155142307
0.0,0.0,0.0,0.1954545454545455,0,1785358373.512991,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,takeoff,3.7319648265838623,0.051279470324516296,-0.10814881324768066,0.007781073451042175,-0.04390062391757965,0.21200232207775116,0.008517959155142307
0.0,0.0,0.0,0.2,0,1785358373.5340002,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,takeoff,3.7319648265838623,0.029222849756479263,-0.07468622922897339,0.007493324112147093,-0.04747752845287323,0.29564952850341797,0.020241912454366684
0.0,0.0,0.0,0.20454545454545453,0,1785358373.557345,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,takeoff,3.7319648265838623,0.029222849756479263,-0.07468622922897339,0.007493324112147093,-0.04747752845287323,0.29564952850341797,0.020241912454366684
0.0,0.0,0.0,0.2090909090909091,0,1785358373.5820742,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,takeoff,3.7530791759490967,0.034295257180929184,-0.09136489778757095,0.012391221709549427,-0.060840073972940445,0.42419448494911194,0.038051873445510864
0.0,0.0,0.0,0.21363636363636362,0,1785358373.60413,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,takeoff,3.7530791759490967,0.034295257180929184,-0.09136489778757095,0.012391221709549427,-0.060840073972940445,0.42419448494911194,0.038051873445510864
0.0,0.0,0.0,0.2181818181818182,0,1785358373.624845,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,takeoff,3.7530791759490967,0.009041279554367065,-0.02495923452079296,0.011465725488960743,-0.05822363868355751,0.5020145773887634,0.05545574054121971
0.0,0.0,0.0,0.22272727272727272,0,1785358373.649886,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,takeoff,3.7530791759490967,0.009041279554367065,-0.02495923452079296,0.011465725488960743,-0.05822363868355751,0.5020145773887634,0.05545574054121971
0.0,0.0,0.0,0.2272727272727273,0,1785358373.674792,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,takeoff,3.763636350631714,0.011720347218215466,0.031902920454740524,0.014974657446146011,-0.054747387766838074,0.596444845199585,0.06987190991640091
0.0,0.0,0.0,0.2318181818181818,0,1785358373.699787,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,takeoff,3.763636350631714,0.011720347218215466,0.031902920454740524,0.014974657446146011,-0.054747387766838074,0.596444845199585,0.06987190991640091
0.0,0.0,0.0,0.2363636363636364,0,1785358373.722028,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,takeoff,3.763636350631714,-0.0068016196601092815,0.10491299629211426,0.013950523920357227,-0.04467843845486641,0.6002902984619141,0.08185077458620071
0.0,0.0,0.0,0.2409090909090909,0,1785358373.743019,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,takeoff,3.763636350631714,-0.0068016196601092815,0.10491299629211426,0.013950523920357227,-0.04467843845486641,0.6002902984619141,0.08185077458620071
0.0,0.0,0.0,0.24545454545454548,0,1785358373.768092,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,takeoff,3.763636350631714,-0.0068016196601092815,0.10491299629211426,0.013950523920357227,-0.04467843845486641,0.6002902984619141,0.08185077458620071
0.0,0.0,0.0,0.25,0,1785358373.792466,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,takeoff,3.7425220012664795,-0.019398001953959465,0.1570550948381424,0.013227423653006554,-0.03446998447179794,0.5375808477401733,0.09038406610488892
0.0,0.0,0.0,0.2545454545454545,0,1785358373.816449,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,takeoff,3.7425220012664795,-0.019398001953959465,0.1570550948381424,0.013227423653006554,-0.03446998447179794,0.5375808477401733,0.09038406610488892
0.0,0.0,0.0,0.2590909090909091,0,1785358373.8414469,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,takeoff,3.7425220012664795,-0.02979869581758976,0.19576826691627502,0.011786640621721745,-0.02265509031713009,0.452910840511322,0.09541304409503937
0.0,0.0,0.0,0.26363636363636367,0,1785358373.8664541,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,takeoff,3.7425220012664795,-0.02979869581758976,0.19576826691627502,0.011786640621721745,-0.02265509031713009,0.452910840511322,0.09541304409503937
0.0,0.0,0.0,0.2681818181818182,0,1785358373.891446,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,takeoff,3.7002933025360107,-0.03327212855219841,0.2128186821937561,0.010750532150268555,-0.011448971927165985,0.36221063137054443,0.09671615064144135
0.0,0.0,0.0,0.27272727272727276,0,1785358373.9160142,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,takeoff,3.7002933025360107,-0.03327212855219841,0.2128186821937561,0.010750532150268555,-0.011448971927165985,0.36221063137054443,0.09671615064144135
0.0,0.0,0.0,0.2772727272727273,0,1785358373.94108,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,takeoff,3.7002933025360107,-0.03417013958096504,0.2119566649198532,0.00943013746291399,-0.0007947665289975703,0.2437126338481903,0.0954471156001091
0.0,0.0,0.0,0.2818181818181818,0,1785358373.962002,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,takeoff,3.7002933025360107,-0.03417013958096504,0.2119566649198532,0.00943013746291399,-0.0007947665289975703,0.2437126338481903,0.0954471156001091
0.0,0.0,0.0,0.2863636363636364,0,1785358373.987061,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,takeoff,3.684457540512085,-0.029617000371217728,0.19730108976364136,0.00875016488134861,0.009616388939321041,0.16832399368286133,0.09767735749483109
