cmd_x,cmd_y,cmd_yaw_deg,cmd_z,gate8.stackFree,host_time,mpcDiag.outX,mpcDiag.outY,mpcDiag.outZ,mpcDiag.yawCmd,obs.iter,obs.mpcUs,percept.ageMs,percept.applied,percept.corridor,percept.ctrDanger,percept.hold,percept.holdAge,percept.maxDanger,percept.minTtc,percept.nCstr,percept.sample,percept.side,percept.valid,perceptGridA.r0,perceptGridA.r1,perceptGridA.r2,perceptGridA.r3,perceptGridA.r4,perceptGridB.r5,perceptGridB.r6,perceptGridB.r7,perceptGridB.r8,perceptGridB.r9,perceptMap.crcErr,perceptMap.invalid,perceptMap.rxOk,perceptMass.cells,perceptMass.centerQ,perceptMass.cluster,perceptMass.detected,perceptMass.maxQ,perceptPath.hit,perceptPath.knot,perceptPath.q,perceptPath.safeL,perceptPath.safeR,perceptPath.u,perceptPath.v,perceptPlane.ax,perceptPlane.ay,perceptPlane.az,perceptPlane.b,perceptPlane.lineU,perceptPlane.safeU,perceptVio.plan,perceptVio.state,phase,pm.vbat,stateEstimate.vx,stateEstimate.vy,stateEstimate.x,stateEstimate.y,stateEstimate.yaw,stateEstimate.z
0.0,0.0,0.0,0.14545454545454545,0,1785358749.70424,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,takeoff,3.6263930797576904,-0.07396506518125534,0.0034762483555823565,-0.029503319412469864,-0.001289226463995874,0.22002163529396057,0.013363171368837357
0.0,0.0,0.0,0.15,0,1785358749.727533,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,takeoff,3.6263930797576904,0.007981386035680771,0.008737430907785892,-0.020567165687680244,-0.0002251736295875162,0.35944828391075134,0.013283371925354004
0.0,0.0,0.0,0.15454545454545454,0,1785358749.7504902,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,takeoff,3.6263930797576904,0.007981386035680771,0.008737430907785892,-0.020567165687680244,-0.0002251736295875162,0.35944828391075134,0.013283371925354004
0.0,0.0,0.0,0.15909090909090912,0,1785358749.773646,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,takeoff,3.6263930797576904,0.007981386035680771,0.008737430907785892,-0.020567165687680244,-0.0002251736295875162,0.35944828391075134,0.013283371925354004
0.0,0.0,0.0,0.16363636363636364,0,1785358749.797576,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,takeoff,3.6105573177337646,0.15678513050079346,-0.012186586856842041,0.00350705673918128,-0.003494526958093047,0.5027709603309631,0.003386253723874688
0.0,0.0,0.0,0.1681818181818182,0,1785358749.819529,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,takeoff,3.6105573177337646,0.15678513050079346,-0.012186586856842041,0.00350705673918128,-0.003494526958093047,0.5027709603309631,0.003386253723874688
0.0,0.0,0.0,0.17272727272727273,0,1785358749.844445,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,takeoff,3.6105573177337646,0.3324891924858093,-0.03200832009315491,0.039179906249046326,-0.00710861524567008,0.6064978837966919,-0.0063901604153215885
0.0,0.0,0.0,0.17727272727272725,0,1785358749.86734,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,takeoff,3.6105573177337646,0.3324891924858093,-0.03200832009315491,0.039179906249046326,-0.00710861524567008,0.6064978837966919,-0.0063901604153215885
0.0,0.0,0.0,0.18181818181818182,0,1785358749.888493,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,takeoff,3.5472140312194824,0.4194141626358032,-0.04861805588006973,0.06863788515329361,-0.011294843629002571,0.6012059450149536,-0.009180925786495209
0.0,0.0,0.0,0.1863636363636364,0,1785358749.91083,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,takeoff,3.5472140312194824,0.4194141626358032,-0.04861805588006973,0.06863788515329361,-0.011294843629002571,0.6012059450149536,-0.009180925786495209
0.0,0.0,0.0,0.19090909090909092,0,1785358749.936055,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,takeoff,3.5472140312194824,0.4132426083087921,-0.06817949563264847,0.092945396900177,-0.01746189221739769,0.6325294971466064,-0.004773303400725126
0.0,0.0,0.0,0.1954545454545455,0,1785358749.960472,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,takeoff,3.5472140312194824,0.4132426083087921,-0.06817949563264847,0.092945396900177,-0.01746189221739769,0.6325294971466064,-0.004773303400725126
0.0,0.0,0.0,0.2,0,1785358749.985086,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,takeoff,3.594721555709839,0.31272295117378235,-0.07280191034078598,0.10463717579841614,-0.022648803889751434,0.616891086101532,0.006973076146095991
0.0,0.0,0.0,0.20454545454545453,0,1785358750.008924,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,takeoff,3.594721555709839,0.31272295117378235,-0.07280191034078598,0.10463717579841614,-0.022648803889751434,0.616891086101532,0.006973076146095991
0.0,0.0,0.0,0.2090909090909091,0,1785358750.031927,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,takeoff,3.594721555709839,0.1043349876999855,-0.08172140270471573,0.09631401300430298,-0.02953488938510418,0.5422160029411316,0.022361621260643005
0.0,0.0,0.0,0.21363636363636362,0,1785358750.0531971,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,takeoff,3.594721555709839,0.1043349876999855,-0.08172140270471573,0.09631401300430298,-0.02953488938510418,0.5422160029411316,0.022361621260643005
0.0,0.0,0.0,0.2181818181818182,0,1785358750.074635,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,takeoff,3.594721555709839,0.1043349876999855,-0.08172140270471573,0.09631401300430298,-0.02953488938510418,0.5422160029411316,0.022361621260643005
0.0,0.0,0.0,0.22272727272727272,0,1785358750.0996962,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,takeoff,3.6158359050750732,-0.11665211617946625,-0.06046393886208534,0.07599461823701859,-0.03200395405292511,0.4386754333972931,0.03241854906082153
0.0,0.0,0.0,0.2272727272727273,0,1785358750.122661,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,takeoff,3.6158359050750732,-0.11665211617946625,-0.06046393886208534,0.07599461823701859,-0.03200395405292511,0.4386754333972931,0.03241854906082153
0.0,0.0,0.0,0.2318181818181818,0,1785358750.143511,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,takeoff,3.6158359050750732,-0.31817716360092163,-0.02181759476661682,0.04726235195994377,-0.03092600777745247,0.29775699973106384,0.04713550582528114
0.0,0.0,0.0,0.2363636363636364,0,1785358750.16858,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,takeoff,3.6158359050750732,-0.31817716360092163,-0.02181759476661682,0.04726235195994377,-0.03092600777745247,0.29775699973106384,0.04713550582528114
0.0,0.0,0.0,0.2409090909090909,0,1785358750.189527,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,takeoff,3.578885793685913,-0.48926830291748047,0.010256676934659481,0.010009880177676678,-0.02987871877849102,0.0059267254546284676,0.052229661494493484
0.0,0.0,0.0,0.24545454545454548,0,1785358750.2114959,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,takeoff,3.578885793685913,-0.48926830291748047,0.010256676934659481,0.010009880177676678,-0.02987871877849102,0.0059267254546284676,0.052229661494493484
0.0,0.0,0.0,0.25,0,1785358750.2350678,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,takeoff,3.578885793685913,-0.557675302028656,0.05051950365304947,-0.022005658596754074,-0.025366099551320076,-0.10036686807870865,0.06125829741358757
0.0,0.0,0.0,0.2545454545454545,0,1785358750.25693,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,takeoff,3.578885793685913,-0.557675302028656,0.05051950365304947,-0.022005658596754074,-0.025366099551320076,-0.10036686807870865,0.06125829741358757
0.0,0.0,0.0,0.2590909090909091,0,1785358750.2816079,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,takeoff,3.5630500316619873,-0.5740184783935547,0.08047617226839066,-0.05530647560954094,-0.02043241634964943,-0.20039121806621552,0.06907358020544052
0.0,0.0,0.0,0.26363636363636367,0,1785358750.303505,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,takeoff,3.5630500316619873,-0.5740184783935547,0.08047617226839066,-0.05530647560954094,-0.02043241634964943,-0.20039121806621552,0.06907358020544052
0.0,0.0,0.0,0.2681818181818182,0,1785358750.3245099,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,takeoff,3.5630500316619873,-0.5740184783935547,0.08047617226839066,-0.05530647560954094,-0.02043241634964943,-0.20039121806621552,0.06907358020544052
0.0,0.0,0.0,0.27272727272727276,0,1785358750.347578,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,takeoff,3.5630500316619873,-0.5144087076187134,0.09991021454334259,-0.08190114051103592,-0.014960724860429764,-0.17752264440059662,0.07988661527633667
0.0,0.0,0.0,0.2772727272727273,0,1785358750.3716521,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,takeoff,3.5630500316619873,-0.5144087076187134,0.09991021454334259,-0.08190114051103592,-0.014960724860429764,-0.17752264440059662,0.07988661527633667
0.0,0.0,0.0,0.2818181818181818,0,1785358750.396729,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,takeoff,3.5736072063446045,-0.39413025975227356,0.11139846593141556,-0.09932989627122879,-0.008947341702878475,-0.03670813515782356,0.08989381790161133
0.0,0.0,0.0,0.2863636363636364,0,1785358750.418416,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,takeoff,3.5736072063446045,-0.39413025975227356,0.11139846593141556,-0.09932989627122879,-0.008947341702878475,-0.03670813515782356,0.08989381790161133
