cmd_x,cmd_y,cmd_yaw_deg,cmd_z,host_time,mpcDiag.outVio,mpcDiag.outX,mpcDiag.outY,mpcDiag.outZ,mpcDiag.safe,mpcDiag.yawCmd,obs.duaRes,obs.iter,obs.mpcUs,obs.priRes,obs.rho,phase,pm.vbat,stateEstimate.vx,stateEstimate.vy,stateEstimate.x,stateEstimate.y,stateEstimate.yaw,stateEstimate.z,testPlane.applied,testPlane.ax,testPlane.ay,testPlane.az,testPlane.b,testPlane.nCstr,testPlane.valid,testPlane.worstK,testPlaneVio.output,testPlaneVio.plan,testPlaneVio.state
0.0,0.0,0.0,0.17272727272727273,1785363037.678569,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,takeoff,3.816422462463379,0.09940801560878754,-0.015930326655507088,0.009028478525578976,-0.016756722703576088,1.0831962823867798,0.004669657442718744,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.17727272727272725,1785363037.703765,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,takeoff,3.816422462463379,0.09940801560878754,-0.015930326655507088,0.009028478525578976,-0.016756722703576088,1.0831962823867798,0.004669657442718744,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.18181818181818182,1785363037.724355,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,takeoff,3.816422462463379,0.09940801560878754,-0.015930326655507088,0.009028478525578976,-0.016756722703576088,1.0831962823867798,0.004669657442718744,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.1863636363636364,1785363037.745466,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,takeoff,3.8217010498046875,0.12859179079532623,-0.01497920136898756,0.018816325813531876,-0.018369652330875397,1.092492938041687,0.012401365675032139,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.19090909090909092,1785363037.7702389,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,takeoff,3.8217010498046875,0.12859179079532623,-0.01497920136898756,0.018816325813531876,-0.018369652330875397,1.092492938041687,0.012401365675032139,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.1954545454545455,1785363037.792968,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,takeoff,3.8217010498046875,0.13186483085155487,-0.0011534623336046934,0.026940222829580307,-0.017414430156350136,1.1292098760604858,0.021796414628624916,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.2,1785363037.816936,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,takeoff,3.8217010498046875,0.13186483085155487,-0.0011534623336046934,0.026940222829580307,-0.017414430156350136,1.1292098760604858,0.021796414628624916,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.20454545454545453,1785363037.841089,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,takeoff,3.8322582244873047,0.12008321285247803,0.011619306169450283,0.03415922448039055,-0.016227567568421364,1.2048898935317993,0.0355561263859272,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.2090909090909091,1785363037.8661828,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,takeoff,3.8322582244873047,0.12008321285247803,0.011619306169450283,0.03415922448039055,-0.016227567568421364,1.2048898935317993,0.0355561263859272,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.21363636363636362,1785363037.888938,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,takeoff,3.8322582244873047,0.09000730514526367,0.021676693111658096,0.0391492061316967,-0.014868234284222126,1.280590295791626,0.05104248970746994,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.2181818181818182,1785363037.9100559,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,takeoff,3.8322582244873047,0.09000730514526367,0.021676693111658096,0.0391492061316967,-0.014868234284222126,1.280590295791626,0.05104248970746994,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.22272727272727272,1785363037.9330938,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,takeoff,3.8322582244873047,0.020059479400515556,0.01363674458116293,0.03608550503849983,-0.016039041802287102,1.2748489379882812,0.06833188980817795,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.2272727272727273,1785363037.95771,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,takeoff,3.853372573852539,0.020059479400515556,0.01363674458116293,0.03608550503849983,-0.016039041802287102,1.2748489379882812,0.06833188980817795,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.2318181818181818,1785363037.9827158,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,takeoff,3.853372573852539,-0.035232365131378174,0.01456104964017868,0.03213772922754288,-0.015456506051123142,1.3153427839279175,0.08159474283456802,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.2363636363636364,1785363038.002998,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,takeoff,3.853372573852539,-0.035232365131378174,0.01456104964017868,0.03213772922754288,-0.015456506051123142,1.3153427839279175,0.08159474283456802,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.2409090909090909,1785363038.023934,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,takeoff,3.853372573852539,-0.035232365131378174,0.01456104964017868,0.03213772922754288,-0.015456506051123142,1.3153427839279175,0.08159474283456802,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.24545454545454548,1785363038.044938,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,takeoff,3.8375368118286133,-0.08200095593929291,0.021732589229941368,0.02606363222002983,-0.013692280277609825,1.377205491065979,0.09219782799482346,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.25,1785363038.0689359,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,takeoff,3.8375368118286133,-0.08200095593929291,0.021732589229941368,0.02606363222002983,-0.013692280277609825,1.377205491065979,0.09219782799482346,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.2545454545454545,1785363038.092972,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,takeoff,3.8375368118286133,-0.11290567368268967,0.01881478540599346,0.019621478393673897,-0.013682540506124496,1.3590904474258423,0.0931043028831482,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.2590909090909091,1785363038.116956,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,takeoff,3.8375368118286133,-0.11290567368268967,0.01881478540599346,0.019621478393673897,-0.013682540506124496,1.3590904474258423,0.0931043028831482,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.26363636363636367,1785363038.1381671,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,takeoff,3.790029287338257,-0.13132695853710175,0.02098146267235279,0.012948577292263508,-0.012665428221225739,1.3268390893936157,0.093575619161129,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.2681818181818182,1785363038.162913,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,takeoff,3.790029287338257,-0.13132695853710175,0.02098146267235279,0.012948577292263508,-0.012665428221225739,1.3268390893936157,0.093575619161129,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.27272727272727276,1785363038.183073,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,takeoff,3.790029287338257,-0.13094225525856018,0.019330767914652824,0.007545880042016506,-0.01260874979197979,1.2068994045257568,0.09441419690847397,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.2772727272727273,1785363038.207938,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,takeoff,3.790029287338257,-0.13094225525856018,0.019330767914652824,0.007545880042016506,-0.01260874979197979,1.2068994045257568,0.09441419690847397,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.2818181818181818,1785363038.22968,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,takeoff,3.790029287338257,-0.12139672785997391,0.019952157512307167,0.0020386443939059973,-0.012158562429249287,1.065995216369629,0.09704844653606415,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.2863636363636364,1785363038.2546601,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,takeoff,3.7794721126556396,-0.12139672785997391,0.019952157512307167,0.0020386443939059973,-0.012158562429249287,1.065995216369629,0.09704844653606415,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.2909090909090909,1785363038.2789838,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,takeoff,3.7794721126556396,-0.12139672785997391,0.019952157512307167,0.0020386443939059973,-0.012158562429249287,1.065995216369629,0.09704844653606415,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.29545454545454547,1785363038.302277,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,takeoff,3.7794721126556396,-0.10513720661401749,0.02083544060587883,-0.0031247229781001806,-0.01163128949701786,0.9497062563896179,0.10145483911037445,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.3,1785363038.32273,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,takeoff,3.7794721126556396,-0.10513720661401749,0.02083544060587883,-0.0031247229781001806,-0.01163128949701786,0.9497062563896179,0.10145483911037445,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.3045454545454545,1785363038.346999,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,takeoff,3.790029287338257,-0.0798923522233963,0.027333363890647888,-0.006465946324169636,-0.010073604062199593,0.8142073750495911,0.10920818895101547,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.3090909090909091,1785363038.37093,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,takeoff,3.790029287338257,-0.0798923522233963,0.027333363890647888,-0.006465946324169636,-0.010073604062199593,0.8142073750495911,0.10920818895101547,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.31363636363636366,1785363038.391614,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,takeoff,3.790029287338257,-0.0580848827958107,0.02966536395251751,-0.00964311882853508,-0.009017630480229855,0.7187238335609436,0.11893796920776367,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.3181818181818182,1785363038.416064,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,takeoff,3.790029287338257,-0.0580848827958107,0.02966536395251751,-0.00964311882853508,-0.009017630480229855,0.7187238335609436,0.11893796920776367,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.32272727272727275,1785363038.438925,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,takeoff,3.7953078746795654,-0.03184731677174568,0.03247280418872833,-0.010897119529545307,-0.0075332350097596645,0.6340009570121765,0.13152478635311127,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.32727272727272727,1785363038.463198,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,takeoff,3.7953078746795654,-0.03184731677174568,0.03247280418872833,-0.010897119529545307,-0.0075332350097596645,0.6340009570121765,0.13152478635311127,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.33181818181818185,1785363038.485234,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,takeoff,3.7953078746795654,-0.010671372525393963,0.03969243913888931,-0.01174029428511858,-0.004842639900743961,0.5138545632362366,0.13983874022960663,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.33636363636363636,1785363038.5059881,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,takeoff,3.7953078746795654,-0.010671372525393963,0.03969243913888931,-0.01174029428511858,-0.004842639900743961,0.5138545632362366,0.13983874022960663,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.34090909090909094,1785363038.52997,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,takeoff,3.7953078746795654,0.011964538134634495,0.03820127993822098,-0.01094934530556202,-0.0033741958905011415,0.443559467792511,0.1511307954788208,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.34545454545454546,1785363038.5531,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,takeoff,3.790029287338257,0.011964538134634495,0.03820127993822098,-0.01094934530556202,-0.0033741958905011415,0.443559467792511,0.1511307954788208,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.35,1785363038.573937,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,takeoff,3.790029287338257,0.011964538134634495,0.03820127993822098,-0.01094934530556202,-0.0033741958905011415,0.443559467792511,0.1511307954788208,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.35454545454545455,1785363038.596226,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,takeoff,3.790029287338257,0.036709535866975784,0.029155166819691658,-0.007982722483575344,-0.0032920076046139,0.41066813468933105,0.16196705400943756,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.35909090909090907,1785363038.620938,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,takeoff,3.790029287338257,0.036709535866975784,0.029155166819691658,-0.007982722483575344,-0.0032920076046139,0.41066813468933105,0.16196705400943756,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.36363636363636365,1785363038.645938,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,takeoff,3.7847506999969482,0.05526886135339737,0.027883019298315048,-0.004303463734686375,-0.0014907827135175467,0.3472547233104706,0.17381644248962402,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.36818181818181817,1785363038.667944,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,takeoff,3.7847506999969482,0.05526886135339737,0.027883019298315048,-0.004303463734686375,-0.0014907827135175467,0.3472547233104706,0.17381644248962402,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.3727272727272727,1785363038.692802,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,takeoff,3.7847506999969482,0.06847892701625824,0.023757880553603172,0.0003759110695682466,-0.00043908855877816677,0.30146732926368713,0.19100801646709442,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.37727272727272726,1785363038.716949,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,takeoff,3.7847506999969482,0.06847892701625824,0.023757880553603172,0.0003759110695682466,-0.00043908855877816677,0.30146732926368713,0.19100801646709442,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.3818181818181818,1785363038.74105,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,takeoff,3.800586462020874,0.07227512449026108,0.01987086795270443,0.004633498843759298,0.0005762312794104218,0.25691941380500793,0.20118407905101776,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.38636363636363635,1785363038.7661388,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,takeoff,3.800586462020874,0.07227512449026108,0.01987086795270443,0.004633498843759298,0.0005762312794104218,0.25691941380500793,0.20118407905101776,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.39090909090909093,1785363038.786829,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,takeoff,3.800586462020874,0.06549540907144547,0.016292864456772804,0.007629141211509705,0.0016853123670443892,0.22534523904323578,0.21291370689868927,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.39545454545454545,1785363038.806941,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,takeoff,3.800586462020874,0.06549540907144547,0.016292864456772804,0.007629141211509705,0.0016853123670443892,0.22534523904323578,0.21291370689868927,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
