cmd_x,cmd_y,cmd_yaw_deg,cmd_z,gate8.stackFree,host_time,mpcDiag.outX,mpcDiag.outY,mpcDiag.outZ,mpcDiag.yawCmd,obs.iter,obs.mpcUs,percept.ageMs,percept.applied,percept.corridor,percept.ctrDanger,percept.hold,percept.holdAge,percept.maxDanger,percept.minTtc,percept.nCstr,percept.sample,percept.side,percept.valid,perceptGridA.r0,perceptGridA.r1,perceptGridA.r2,perceptGridA.r3,perceptGridA.r4,perceptGridB.r5,perceptGridB.r6,perceptGridB.r7,perceptGridB.r8,perceptGridB.r9,perceptMap.crcErr,perceptMap.invalid,perceptMap.rxOk,perceptMass.cells,perceptMass.centerQ,perceptMass.cluster,perceptMass.detected,perceptMass.maxQ,perceptPath.hit,perceptPath.knot,perceptPath.q,perceptPath.safeL,perceptPath.safeR,perceptPath.u,perceptPath.v,perceptPlane.ax,perceptPlane.ay,perceptPlane.az,perceptPlane.b,perceptPlane.lineU,perceptPlane.safeU,perceptVio.plan,perceptVio.state,phase,pm.vbat,stateEstimate.vx,stateEstimate.vy,stateEstimate.x,stateEstimate.y,stateEstimate.yaw,stateEstimate.z
0.0,0.0,0.0,0.13181818181818183,0,1785358603.212009,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,takeoff,3.7161290645599365,0.009509507566690445,-0.0033595117274671793,0.008107981644570827,0.0012017698027193546,0.08965694904327393,0.012431430630385876
0.0,0.0,0.0,0.13636363636363635,0,1785358603.2340732,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,takeoff,3.7161290645599365,0.009509507566690445,-0.0033595117274671793,0.008107981644570827,0.0012017698027193546,0.08965694904327393,0.012431430630385876
0.0,0.0,0.0,0.14090909090909093,0,1785358603.256701,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,takeoff,3.7161290645599365,-0.00024628950632177293,-0.038652144372463226,0.008443384431302547,-0.004732743836939335,0.05902472510933876,0.01241928432136774
0.0,0.0,0.0,0.14545454545454545,0,1785358603.2817228,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,takeoff,3.7161290645599365,-0.00024628950632177293,-0.038652144372463226,0.008443384431302547,-0.004732743836939335,0.05902472510933876,0.01241928432136774
0.0,0.0,0.0,0.15,0,1785358603.3067389,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,takeoff,3.710850477218628,-0.059259895235300064,-0.1305038034915924,-0.0023379127960652113,-0.024697517976164818,0.06532590091228485,0.006166665814816952
0.0,0.0,0.0,0.15454545454545454,0,1785358603.33183,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,takeoff,3.710850477218628,-0.059259895235300064,-0.1305038034915924,-0.0023379127960652113,-0.024697517976164818,0.06532590091228485,0.006166665814816952
0.0,0.0,0.0,0.15909090909090912,0,1785358603.354707,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,takeoff,3.710850477218628,-0.09796446561813354,-0.19619403779506683,-0.011896139942109585,-0.04391838610172272,0.09548357874155045,0.0007901425706222653
0.0,0.0,0.0,0.16363636363636364,0,1785358603.378706,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,takeoff,3.710850477218628,-0.09796446561813354,-0.19619403779506683,-0.011896139942109585,-0.04391838610172272,0.09548357874155045,0.0007901425706222653
0.0,0.0,0.0,0.1681818181818182,0,1785358603.40275,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,takeoff,3.668621778488159,-0.10953999310731888,-0.20795579254627228,-0.019333237782120705,-0.057761743664741516,0.1425478607416153,-0.0004059314669575542
0.0,0.0,0.0,0.17272727272727273,0,1785358603.4276328,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,takeoff,3.668621778488159,-0.10953999310731888,-0.20795579254627228,-0.019333237782120705,-0.057761743664741516,0.1425478607416153,-0.0004059314669575542
0.0,0.0,0.0,0.17727272727272725,0,1785358603.451416,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,takeoff,3.668621778488159,-0.06745410710573196,-0.15605828166007996,-0.01836869679391384,-0.06284569948911667,0.1494678258895874,0.0028938164468854666
0.0,0.0,0.0,0.18181818181818182,0,1785358603.473451,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,takeoff,3.668621778488159,-0.06745410710573196,-0.15605828166007996,-0.01836869679391384,-0.06284569948911667,0.1494678258895874,0.0028938164468854666
0.0,0.0,0.0,0.1863636363636364,0,1785358603.495361,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,takeoff,3.6897361278533936,-0.006839599926024675,-0.05254592001438141,-0.012843507342040539,-0.05800551548600197,0.15997231006622314,0.010567903518676758
0.0,0.0,0.0,0.19090909090909092,0,1785358603.517986,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,takeoff,3.6897361278533936,-0.006839599926024675,-0.05254592001438141,-0.012843507342040539,-0.05800551548600197,0.15997231006622314,0.010567903518676758
0.0,0.0,0.0,0.1954545454545455,0,1785358603.5418282,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,takeoff,3.6897361278533936,0.036193087697029114,0.06616786122322083,-0.008695661090314388,-0.046391163021326065,0.2134615182876587,0.020359622314572334
0.0,0.0,0.0,0.2,0,1785358603.566998,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,takeoff,3.6897361278533936,0.036193087697029114,0.06616786122322083,-0.008695661090314388,-0.046391163021326065,0.2134615182876587,0.020359622314572334
0.0,0.0,0.0,0.20454545454545453,0,1785358603.591699,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,takeoff,3.695014715194702,0.036193087697029114,0.06616786122322083,-0.008695661090314388,-0.046391163021326065,0.2134615182876587,0.020359622314572334
0.0,0.0,0.0,0.2090909090909091,0,1785358603.613746,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,takeoff,3.695014715194702,0.08671768754720688,0.15870393812656403,-0.0003581749915610999,-0.033304717391729355,0.31864723563194275,0.02930399961769581
0.0,0.0,0.0,0.21363636363636362,0,1785358603.635752,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,takeoff,3.695014715194702,0.08671768754720688,0.15870393812656403,-0.0003581749915610999,-0.033304717391729355,0.31864723563194275,0.02930399961769581
0.0,0.0,0.0,0.2181818181818182,0,1785358603.660736,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,takeoff,3.695014715194702,0.1157524585723877,0.21262797713279724,0.007578152697533369,-0.02081124298274517,0.40506088733673096,0.0408906564116478
0.0,0.0,0.0,0.22272727272727272,0,1785358603.681768,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,takeoff,3.695014715194702,0.1157524585723877,0.21262797713279724,0.007578152697533369,-0.02081124298274517,0.40506088733673096,0.0408906564116478
0.0,0.0,0.0,0.2272727272727273,0,1785358603.7067719,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,takeoff,3.7002933025360107,0.15069270133972168,0.2463594675064087,0.019947050139307976,-0.00629790872335434,0.5024446249008179,0.05477821081876755
0.0,0.0,0.0,0.2318181818181818,0,1785358603.7293,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,takeoff,3.7002933025360107,0.15069270133972168,0.2463594675064087,0.019947050139307976,-0.00629790872335434,0.5024446249008179,0.05477821081876755
0.0,0.0,0.0,0.2363636363636364,0,1785358603.752624,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,takeoff,3.7002933025360107,0.15720178186893463,0.2614348232746124,0.030472254380583763,0.009740009903907776,0.4801088571548462,0.07023307681083679
0.0,0.0,0.0,0.2409090909090909,0,1785358603.773705,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,takeoff,3.7002933025360107,0.15720178186893463,0.2614348232746124,0.030472254380583763,0.009740009903907776,0.4801088571548462,0.07023307681083679
0.0,0.0,0.0,0.24545454545454548,0,1785358603.798788,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,takeoff,3.6897361278533936,0.12775367498397827,0.23991374671459198,0.03627126291394234,0.021753236651420593,0.385816365480423,0.08060155063867569
0.0,0.0,0.0,0.25,0,1785358603.823526,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,takeoff,3.6897361278533936,0.12775367498397827,0.23991374671459198,0.03627126291394234,0.021753236651420593,0.385816365480423,0.08060155063867569
0.0,0.0,0.0,0.2545454545454545,0,1785358603.8442922,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,takeoff,3.6897361278533936,0.12775367498397827,0.23991374671459198,0.03627126291394234,0.021753236651420593,0.385816365480423,0.08060155063867569
0.0,0.0,0.0,0.2590909090909091,0,1785358603.869389,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,takeoff,3.6897361278533936,0.08308444917201996,0.19416217505931854,0.039041467010974884,0.030241316184401512,0.28361815214157104,0.08890549838542938
0.0,0.0,0.0,0.26363636363636367,0,1785358603.894448,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,takeoff,3.6633431911468506,0.08308444917201996,0.19416217505931854,0.039041467010974884,0.030241316184401512,0.28361815214157104,0.08890549838542938
0.0,0.0,0.0,0.2681818181818182,0,1785358603.918287,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,takeoff,3.6633431911468506,0.034166119992733,0.13112081587314606,0.03964155539870262,0.03462447226047516,0.19383667409420013,0.09360155463218689
0.0,0.0,0.0,0.27272727272727276,0,1785358603.940777,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,takeoff,3.6633431911468506,0.034166119992733,0.13112081587314606,0.03964155539870262,0.03462447226047516,0.19383667409420013,0.09360155463218689
0.0,0.0,0.0,0.2772727272727273,0,1785358603.9627562,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,takeoff,3.6633431911468506,-0.01531472522765398,0.059409450739622116,0.03796452656388283,0.03500180318951607,0.1194574385881424,0.09562934190034866
0.0,0.0,0.0,0.2818181818181818,0,1785358603.984481,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,takeoff,3.6633431911468506,-0.01531472522765398,0.059409450739622116,0.03796452656388283,0.03500180318951607,0.1194574385881424,0.09562934190034866
0.0,0.0,0.0,0.2863636363636364,0,1785358604.005748,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,takeoff,3.631671667098999,-0.06269334256649017,-0.010640510357916355,0.03408070281147957,0.03270220756530762,0.13153629004955292,0.0984564796090126
0.0,0.0,0.0,0.2909090909090909,0,1785358604.028634,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,takeoff,3.631671667098999,-0.06269334256649017,-0.010640510357916355,0.03408070281147957,0.03270220756530762,0.13153629004955292,0.0984564796090126
