cmd_x,cmd_y,cmd_yaw_deg,cmd_z,gate8.stackFree,gate8.stateTx,host_time,mpcDiag.outX,mpcDiag.outY,mpcDiag.outZ,mpcDiag.yawCmd,obs.iter,obs.mpcUs,percept.ageMs,percept.applied,percept.corridor,percept.ctrDanger,percept.maxDanger,percept.minTtc,percept.nCstr,percept.sample,percept.side,percept.valid,perceptGridA.r0,perceptGridA.r1,perceptGridA.r2,perceptGridA.r3,perceptGridA.r4,perceptGridB.r5,perceptGridB.r6,perceptGridB.r7,perceptGridB.r8,perceptGridB.r9,perceptMap.crcErr,perceptMap.invalid,perceptMap.rxOk,perceptPlane.ax,perceptPlane.ay,perceptPlane.az,perceptPlane.b,perceptPlane.lineU,perceptPlane.safeU,perceptSync.capTick,perceptSync.capYaw,perceptSync.errMs,perceptSync.valid,perceptSync.yawDelta,phase,pm.vbat,stateEstimate.vx,stateEstimate.vy,stateEstimate.x,stateEstimate.y,stateEstimate.yaw,stateEstimate.z
0.0,0.0,0.0,0.1,0,0,1785346436.684746,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,takeoff,3.842815399169922,0.0005406822892837226,-0.010210251435637474,0.0020678741857409477,-0.001663631061092019,-0.040574729442596436,0.010149044916033745
0.0,0.0,0.0,0.10454545454545455,0,0,1785346436.707746,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,takeoff,3.842815399169922,0.0067252349108457565,-0.009080852381885052,0.003723137779161334,-0.0012431214563548565,-0.07683868706226349,0.01040707528591156
0.0,0.0,0.0,0.1090909090909091,0,0,1785346436.729206,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,takeoff,3.842815399169922,0.0067252349108457565,-0.009080852381885052,0.003723137779161334,-0.0012431214563548565,-0.07683868706226349,0.01040707528591156
0.0,0.0,0.0,0.11363636363636363,0,0,1785346436.7518249,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,takeoff,3.842815399169922,8.923112181946635e-05,-0.08119554072618484,0.0030199976172298193,-0.015746770426630974,-0.15393675863742828,0.009110880084335804
0.0,0.0,0.0,0.1181818181818182,0,0,1785346436.77489,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,takeoff,3.842815399169922,8.923112181946635e-05,-0.08119554072618484,0.0030199976172298193,-0.015746770426630974,-0.15393675863742828,0.009110880084335804
0.0,0.0,0.0,0.12272727272727274,0,0,1785346436.798503,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,takeoff,3.826979637145996,-0.015253742225468159,-0.1157090961933136,0.000656379503197968,-0.02597382850944996,-0.18259260058403015,0.009016778320074081
0.0,0.0,0.0,0.12727272727272726,0,0,1785346436.823047,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,takeoff,3.826979637145996,-0.015253742225468159,-0.1157090961933136,0.000656379503197968,-0.02597382850944996,-0.18259260058403015,0.009016778320074081
0.0,0.0,0.0,0.13181818181818183,0,0,1785346436.847125,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,takeoff,3.826979637145996,-0.04303892329335213,-0.1184053122997284,-0.004828427452594042,-0.03198937699198723,-0.18586815893650055,0.0058281137607991695
0.0,0.0,0.0,0.13636363636363635,0,0,1785346436.871731,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,takeoff,3.826979637145996,-0.04303892329335213,-0.1184053122997284,-0.004828427452594042,-0.03198937699198723,-0.18586815893650055,0.0058281137607991695
0.0,0.0,0.0,0.14090909090909093,0,0,1785346436.8928,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,takeoff,3.826979637145996,-0.04303892329335213,-0.1184053122997284,-0.004828427452594042,-0.03198937699198723,-0.18586815893650055,0.0058281137607991695
0.0,0.0,0.0,0.14545454545454545,0,0,1785346436.916746,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,takeoff,3.816422462463379,-0.062021560966968536,-0.08533318340778351,-0.009447124786674976,-0.03335707634687424,-0.1438273787498474,0.004907029215246439
0.0,0.0,0.0,0.15,0,0,1785346436.940701,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,takeoff,3.816422462463379,-0.062021560966968536,-0.08533318340778351,-0.009447124786674976,-0.03335707634687424,-0.1438273787498474,0.004907029215246439
0.0,0.0,0.0,0.15454545454545454,0,0,1785346436.965608,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,takeoff,3.816422462463379,-0.08231829106807709,-0.041248105466365814,-0.01616998389363289,-0.03199481964111328,-0.12757934629917145,0.003953105304390192
0.0,0.0,0.0,0.15909090909090912,0,0,1785346436.98575,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,takeoff,3.816422462463379,-0.08231829106807709,-0.041248105466365814,-0.01616998389363289,-0.03199481964111328,-0.12757934629917145,0.003953105304390192
0.0,0.0,0.0,0.16363636363636364,0,0,1785346437.0087512,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,takeoff,3.790029287338257,-0.08720243722200394,0.012631366960704327,-0.021758263930678368,-0.0277087464928627,-0.02542831189930439,0.003176318248733878
0.0,0.0,0.0,0.1681818181818182,0,0,1785346437.03175,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,takeoff,3.790029287338257,-0.08720243722200394,0.012631366960704327,-0.021758263930678368,-0.0277087464928627,-0.02542831189930439,0.003176318248733878
0.0,0.0,0.0,0.17272727272727273,0,0,1785346437.05331,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,takeoff,3.790029287338257,-0.06743045896291733,0.0747058317065239,-0.024069907143712044,-0.019858194515109062,0.1030626967549324,0.0037023539189249277
0.0,0.0,0.0,0.17727272727272725,0,0,1785346437.077583,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,takeoff,3.790029287338257,-0.06743045896291733,0.0747058317065239,-0.024069907143712044,-0.019858194515109062,0.1030626967549324,0.0037023539189249277
0.0,0.0,0.0,0.18181818181818182,0,0,1785346437.101758,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,takeoff,3.774193525314331,-0.02712784707546234,0.12652021646499634,-0.02308725006878376,-0.010135532356798649,0.32721731066703796,0.0082562156021595
0.0,0.0,0.0,0.1863636363636364,0,0,1785346437.1257658,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,takeoff,3.774193525314331,-0.02712784707546234,0.12652021646499634,-0.02308725006878376,-0.010135532356798649,0.32721731066703796,0.0082562156021595
0.0,0.0,0.0,0.19090909090909092,0,0,1785346437.1487548,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,takeoff,3.774193525314331,0.02585948258638382,0.15638500452041626,-0.01862877793610096,-0.00040706380968913436,0.5848415493965149,0.017093291506171227
0.0,0.0,0.0,0.1954545454545455,0,0,1785346437.170917,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,takeoff,3.774193525314331,0.02585948258638382,0.15638500452041626,-0.01862877793610096,-0.00040706380968913436,0.5848415493965149,0.017093291506171227
0.0,0.0,0.0,0.2,0,0,1785346437.193747,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,takeoff,3.774193525314331,0.02585948258638382,0.15638500452041626,-0.01862877793610096,-0.00040706380968913436,0.5848415493965149,0.017093291506171227
0.0,0.0,0.0,0.20454545454545453,0,0,1785346437.217741,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,takeoff,3.8058650493621826,0.09590771049261093,0.1648866981267929,-0.008020717650651932,0.00896184891462326,0.9282084703445435,0.029296869412064552
0.0,0.0,0.0,0.2090909090909091,0,0,1785346437.2427578,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,takeoff,3.8058650493621826,0.09590771049261093,0.1648866981267929,-0.008020717650651932,0.00896184891462326,0.9282084703445435,0.029296869412064552
0.0,0.0,0.0,0.21363636363636362,0,0,1785346437.267832,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,takeoff,3.8058650493621826,0.15051259100437164,0.15433670580387115,0.003967828117311001,0.017162632197141647,1.1477457284927368,0.046246856451034546
0.0,0.0,0.0,0.2181818181818182,0,0,1785346437.2887528,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,takeoff,3.8058650493621826,0.15051259100437164,0.15433670580387115,0.003967828117311001,0.017162632197141647,1.1477457284927368,0.046246856451034546
0.0,0.0,0.0,0.22272727272727272,0,0,1785346437.313837,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,takeoff,3.800586462020874,0.16888728737831116,0.11638088524341583,0.014597352594137192,0.0212091151624918,1.249566674232483,0.060937535017728806
0.0,0.0,0.0,0.2272727272727273,0,0,1785346437.337866,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,takeoff,3.800586462020874,0.16888728737831116,0.11638088524341583,0.014597352594137192,0.0212091151624918,1.249566674232483,0.060937535017728806
0.0,0.0,0.0,0.2318181818181818,0,0,1785346437.361752,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,takeoff,3.800586462020874,0.1735672652721405,0.07042404264211655,0.02643958479166031,0.0226751659065485,1.28469979763031,0.07473780959844589
0.0,0.0,0.0,0.2363636363636364,0,0,1785346437.3844512,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,takeoff,3.800586462020874,0.1735672652721405,0.07042404264211655,0.02643958479166031,0.0226751659065485,1.28469979763031,0.07473780959844589
0.0,0.0,0.0,0.2409090909090909,0,0,1785346437.4080188,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,takeoff,3.800586462020874,0.14587567746639252,0.028343012556433678,0.03383484482765198,0.0226916391402483,1.3770302534103394,0.08704889565706253
0.0,0.0,0.0,0.24545454545454548,0,0,1785346437.428281,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,takeoff,3.800586462020874,0.14587567746639252,0.028343012556433678,0.03383484482765198,0.0226916391402483,1.3770302534103394,0.08704889565706253
0.0,0.0,0.0,0.25,0,0,1785346437.4532008,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,takeoff,3.800586462020874,0.10500121861696243,-0.013618404045701027,0.038415323942899704,0.020591286942362785,1.4599312543869019,0.09564472734928131
0.0,0.0,0.0,0.2545454545454545,0,0,1785346437.477936,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,takeoff,3.800586462020874,0.10500121861696243,-0.013618404045701027,0.038415323942899704,0.020591286942362785,1.4599312543869019,0.09564472734928131
0.0,0.0,0.0,0.2590909090909091,0,0,1785346437.498731,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,takeoff,3.763636350631714,0.05893269181251526,-0.055019259452819824,0.04099893197417259,0.016089903190732002,1.5595389604568481,0.1010303795337677
0.0,0.0,0.0,0.26363636363636367,0,0,1785346437.520118,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,takeoff,3.763636350631714,0.05893269181251526,-0.055019259452819824,0.04099893197417259,0.016089903190732002,1.5595389604568481,0.1010303795337677
0.0,0.0,0.0,0.2681818181818182,0,0,1785346437.5429142,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,takeoff,3.763636350631714,0.05893269181251526,-0.055019259452819824,0.04099893197417259,0.016089903190732002,1.5595389604568481,0.1010303795337677
0.0,0.0,0.0,0.27272727272727276,0,0,1785346437.564758,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,takeoff,3.763636350631714,0.01277754083275795,-0.0913369432091713,0.04130294919013977,0.009663105942308903,1.665236473083496,0.10237203538417816
0.0,0.0,0.0,0.2772727272727273,0,0,1785346437.589826,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,takeoff,3.763636350631714,0.01277754083275795,-0.0913369432091713,0.04130294919013977,0.009663105942308903,1.665236473083496,0.10237203538417816
0.0,0.0,0.0,0.2818181818181818,0,0,1785346437.610739,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,takeoff,3.721407651901245,-0.02906869724392891,-0.10468512773513794,0.04004262760281563,0.0047377231530845165,1.788311243057251,0.10199090838432312
0.0,0.0,0.0,0.2863636363636364,0,0,1785346437.633754,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,takeoff,3.721407651901245,-0.02906869724392891,-0.10468512773513794,0.04004262760281563,0.0047377231530845165,1.788311243057251,0.10199090838432312
0.0,0.0,0.0,0.2909090909090909,0,0,1785346437.658457,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,takeoff,3.721407651901245,-0.06635544449090958,-0.1146727129817009,0.03684188053011894,-0.0017002223758026958,1.8159350156784058,0.1010606586933136
0.0,0.0,0.0,0.29545454545454547,0,0,1785346437.6820211,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,takeoff,3.721407651901245,-0.06635544449090958,-0.1146727129817009,0.03684188053011894,-0.0017002223758026958,1.8159350156784058,0.1010606586933136
0.0,0.0,0.0,0.3,0,0,1785346437.703275,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,takeoff,3.710850477218628,-0.09164027869701385,-0.10778149217367172,0.03287579491734505,-0.006778040435165167,1.8000290393829346,0.10211756080389023
0.0,0.0,0.0,0.3045454545454545,0,0,1785346437.72836,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,takeoff,3.710850477218628,-0.09164027869701385,-0.10778149217367172,0.03287579491734505,-0.006778040435165167,1.8000290393829346,0.10211756080389023
0.0,0.0,0.0,0.3090909090909091,0,0,1785346437.749952,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,takeoff,3.710850477218628,-0.10962625592947006,-0.09546903520822525,0.02765948511660099,-0.011861557140946388,1.7340633869171143,0.10591934621334076
0.0,0.0,0.0,0.31363636363636366,0,0,1785346437.774744,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,takeoff,3.710850477218628,-0.10962625592947006,-0.09546903520822525,0.02765948511660099,-0.011861557140946388,1.7340633869171143,0.10591934621334076
0.0,0.0,0.0,0.3181818181818182,0,0,1785346437.798761,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,takeoff,3.7161290645599365,-0.11569787561893463,-0.0684296116232872,0.022500472143292427,-0.014614718966186047,1.6628342866897583,0.11271893978118896
0.0,0.0,0.0,0.32272727272727275,0,0,1785346437.821868,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,takeoff,3.7161290645599365,-0.11569787561893463,-0.0684296116232872,0.022500472143292427,-0.014614718966186047,1.6628342866897583,0.11271893978118896
