cmd_x,cmd_y,cmd_yaw_deg,cmd_z,host_time,mpcDiag.outVio,mpcDiag.outX,mpcDiag.outY,mpcDiag.outZ,mpcDiag.safe,mpcDiag.yawCmd,obs.duaRes,obs.iter,obs.mpcUs,obs.priRes,obs.rho,phase,pm.vbat,stateEstimate.vx,stateEstimate.vy,stateEstimate.x,stateEstimate.y,stateEstimate.yaw,stateEstimate.z,testPlane.applied,testPlane.ax,testPlane.ay,testPlane.az,testPlane.b,testPlane.nCstr,testPlane.valid,testPlane.worstK,testPlaneVio.output,testPlaneVio.plan,testPlaneVio.state
0.0,0.0,0.0,0.1090909090909091,1785362570.065862,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,takeoff,3.943108558654785,-0.044831741601228714,-0.0059598213993012905,-0.00846194475889206,-0.000675060844514519,0.31456440687179565,0.01325871329754591,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.11363636363636363,1785362570.089803,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,takeoff,3.943108558654785,-0.027395015582442284,0.01764434389770031,-0.006295149214565754,0.004226493649184704,0.4329361021518707,0.013987510465085506,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.1181818181818182,1785362570.114808,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,takeoff,3.943108558654785,-0.027395015582442284,0.01764434389770031,-0.006295149214565754,0.004226493649184704,0.4329361021518707,0.013987510465085506,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.12272727272727274,1785362570.1364312,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,takeoff,3.943108558654785,-0.03140135109424591,9.47260923567228e-05,-0.008651021867990494,0.0019500568741932511,0.5685803294181824,0.013103291392326355,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.12727272727272726,1785362570.15745,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,takeoff,3.943108558654785,-0.03140135109424591,9.47260923567228e-05,-0.008651021867990494,0.0019500568741932511,0.5685803294181824,0.013103291392326355,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.13181818181818183,1785362570.179095,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,takeoff,3.943108558654785,-0.03140135109424591,9.47260923567228e-05,-0.008651021867990494,0.0019500568741932511,0.5685803294181824,0.013103291392326355,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.13636363636363635,1785362570.201162,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,takeoff,3.921994209289551,-0.010280661284923553,-0.07290723919868469,-0.00667294766753912,-0.013210962526500225,0.6853618621826172,0.008794747292995453,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.14090909090909093,1785362570.221385,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,takeoff,3.921994209289551,-0.010280661284923553,-0.07290723919868469,-0.00667294766753912,-0.013210962526500225,0.6853618621826172,0.008794747292995453,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.14545454545454545,1785362570.243482,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,takeoff,3.921994209289551,0.02090628072619438,-0.11882942914962769,-0.0012635071761906147,-0.02614661306142807,0.6675276160240173,0.0035083992406725883,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.15,1785362570.264472,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,takeoff,3.921994209289551,0.02090628072619438,-0.11882942914962769,-0.0012635071761906147,-0.02614661306142807,0.6675276160240173,0.0035083992406725883,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.15454545454545454,1785362570.287376,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,takeoff,3.9114370346069336,0.04223580285906792,-0.13055361807346344,0.0041576712392270565,-0.03522256389260292,0.6714004874229431,0.0033952335361391306,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.15909090909090912,1785362570.309265,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,takeoff,3.9114370346069336,0.04223580285906792,-0.13055361807346344,0.0041576712392270565,-0.03522256389260292,0.6714004874229431,0.0033952335361391306,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.16363636363636364,1785362570.333455,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,takeoff,3.9114370346069336,0.019153259694576263,-0.10445579141378403,0.0015303927939385176,-0.0393458791077137,0.6337592601776123,0.007101316936314106,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.1681818181818182,1785362570.358537,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,takeoff,3.9114370346069336,0.019153259694576263,-0.10445579141378403,0.0015303927939385176,-0.0393458791077137,0.6337592601776123,0.007101316936314106,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.17272727272727273,1785362570.382758,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,takeoff,3.9114370346069336,0.045855309814214706,-0.022703034803271294,0.009117512963712215,-0.03264839947223663,0.6286210417747498,0.015160013921558857,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.17727272727272725,1785362570.4043908,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,takeoff,3.916715621948242,0.045855309814214706,-0.022703034803271294,0.009117512963712215,-0.03264839947223663,0.6286210417747498,0.015160013921558857,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.18181818181818182,1785362570.426452,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,takeoff,3.916715621948242,0.045855309814214706,-0.022703034803271294,0.009117512963712215,-0.03264839947223663,0.6286210417747498,0.015160013921558857,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.1863636363636364,1785362570.448502,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,takeoff,3.916715621948242,0.06063896417617798,0.04007124528288841,0.01571056619286537,-0.026549682021141052,0.6612306833267212,0.0271155908703804,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.19090909090909092,1785362570.471837,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,takeoff,3.916715621948242,0.06063896417617798,0.04007124528288841,0.01571056619286537,-0.026549682021141052,0.6612306833267212,0.0271155908703804,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.1954545454545455,1785362570.495913,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,takeoff,3.9272727966308594,0.0474201999604702,0.09371523559093475,0.01729399897158146,-0.018349679186940193,0.6439879536628723,0.040209341794252396,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.2,1785362570.518389,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,takeoff,3.9272727966308594,0.0474201999604702,0.09371523559093475,0.01729399897158146,-0.018349679186940193,0.6439879536628723,0.040209341794252396,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.20454545454545453,1785362570.542372,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,takeoff,3.9272727966308594,0.02632668986916542,0.12212813645601273,0.01812293939292431,-0.011182131245732307,0.612163782119751,0.0626688003540039,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.2090909090909091,1785362570.567465,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,takeoff,3.9272727966308594,0.02632668986916542,0.12212813645601273,0.01812293939292431,-0.011182131245732307,0.612163782119751,0.0626688003540039,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.21363636363636362,1785362570.592371,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,takeoff,3.9378299713134766,-0.0013802185421809554,0.1303851306438446,0.016953473910689354,-0.004529820755124092,0.5676091313362122,0.07712177187204361,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.2181818181818182,1785362570.617431,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,takeoff,3.9378299713134766,-0.0013802185421809554,0.1303851306438446,0.016953473910689354,-0.004529820755124092,0.5676091313362122,0.07712177187204361,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.22272727272727272,1785362570.6392372,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,takeoff,3.9378299713134766,-0.01861582137644291,0.12453998625278473,0.015428583137691021,0.0001648651232244447,0.5320315957069397,0.08658286184072495,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.2272727272727273,1785362570.662394,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,takeoff,3.9378299713134766,-0.01861582137644291,0.12453998625278473,0.015428583137691021,0.0001648651232244447,0.5320315957069397,0.08658286184072495,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.2318181818181818,1785362570.686382,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,takeoff,3.9378299713134766,-0.034015681594610214,0.10804124176502228,0.01319381408393383,0.00530735170468688,0.5193288922309875,0.09488803893327713,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.2363636363636364,1785362570.710909,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,takeoff,3.916715621948242,-0.034015681594610214,0.10804124176502228,0.01319381408393383,0.00530735170468688,0.5193288922309875,0.09488803893327713,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.2409090909090909,1785362570.7334778,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,takeoff,3.916715621948242,-0.04356169328093529,0.08447742462158203,0.010827827267348766,0.00900003220885992,0.5385826230049133,0.09840372204780579,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.24545454545454548,1785362570.758434,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,takeoff,3.916715621948242,-0.04356169328093529,0.08447742462158203,0.010827827267348766,0.00900003220885992,0.5385826230049133,0.09840372204780579,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.25,1785362570.783373,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,takeoff,3.916715621948242,-0.04704170301556587,0.0510268434882164,0.008580831810832024,0.010481229051947594,0.5849165320396423,0.10310976952314377,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.2545454545454545,1785362570.805423,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,takeoff,3.8850440979003906,-0.04704170301556587,0.0510268434882164,0.008580831810832024,0.010481229051947594,0.5849165320396423,0.10310976952314377,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.2590909090909091,1785362570.828374,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,takeoff,3.8850440979003906,-0.04704170301556587,0.0510268434882164,0.008580831810832024,0.010481229051947594,0.5849165320396423,0.10310976952314377,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.26363636363636367,1785362570.851412,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,takeoff,3.8850440979003906,-0.04446562007069588,0.01569645293056965,0.0070001520216465,0.009759346023201942,0.6132312417030334,0.10044766962528229,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.2681818181818182,1785362570.872364,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,takeoff,3.8850440979003906,-0.04446562007069588,0.01569645293056965,0.0070001520216465,0.009759346023201942,0.6132312417030334,0.10044766962528229,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.27272727272727276,1785362570.893475,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,takeoff,3.8639297485351562,-0.04023389890789986,-0.009699253365397453,0.005299451760947704,0.009033441543579102,0.6347633004188538,0.09861869364976883,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.2772727272727273,1785362570.918549,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,takeoff,3.8639297485351562,-0.04023389890789986,-0.009699253365397453,0.005299451760947704,0.009033441543579102,0.6347633004188538,0.09861869364976883,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.2818181818181818,1785362570.939374,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,takeoff,3.8639297485351562,-0.03420862555503845,-0.03340607136487961,0.003649936756119132,0.006783323362469673,0.6623461246490479,0.09958459436893463,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.2863636363636364,1785362570.9613671,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,takeoff,3.8639297485351562,-0.03420862555503845,-0.03340607136487961,0.003649936756119132,0.006783323362469673,0.6623461246490479,0.09958459436893463,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.2909090909090909,1785362570.9844291,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,takeoff,3.8639297485351562,-0.02556196041405201,-0.047710441052913666,0.002738477662205696,0.004153739660978317,0.6886268258094788,0.10453592985868454,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.29545454545454547,1785362571.0089118,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,takeoff,3.869208335876465,-0.02556196041405201,-0.047710441052913666,0.002738477662205696,0.004153739660978317,0.6886268258094788,0.10453592985868454,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.3,1785362571.033986,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,takeoff,3.869208335876465,-0.02556196041405201,-0.047710441052913666,0.002738477662205696,0.004153739660978317,0.6886268258094788,0.10453592985868454,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.3045454545454545,1785362571.061895,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,takeoff,3.869208335876465,-0.02556196041405201,-0.047710441052913666,0.002738477662205696,0.004153739660978317,0.6886268258094788,0.10453592985868454,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.3090909090909091,1785362571.086613,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,takeoff,3.869208335876465,-0.01830245740711689,-0.05496865510940552,-7.326382183237001e-05,-0.0015931709203869104,0.7324826121330261,0.12312106788158417,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.31363636363636366,1785362571.109063,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,takeoff,3.8850440979003906,-0.01830245740711689,-0.05496865510940552,-7.326382183237001e-05,-0.0015931709203869104,0.7324826121330261,0.12312106788158417,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.3181818181818182,1785362571.133416,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,takeoff,3.8850440979003906,-0.012393148615956306,-0.047803845256567,-0.00046417955309152603,-0.0036820382811129093,0.7752140760421753,0.13427816331386566,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.32272727272727275,1785362571.158488,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,takeoff,3.8850440979003906,-0.012393148615956306,-0.047803845256567,-0.00046417955309152603,-0.0036820382811129093,0.7752140760421753,0.13427816331386566,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.32727272727272727,1785362571.1808262,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,takeoff,3.8850440979003906,-0.012751997448503971,-0.026736054569482803,-0.0017228032229468226,-0.0031324864830821753,0.8038366436958313,0.14711803197860718,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.33181818181818185,1785362571.204674,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,takeoff,3.8850440979003906,-0.012751997448503971,-0.026736054569482803,-0.0017228032229468226,-0.0031324864830821753,0.8038366436958313,0.14711803197860718,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.33636363636363636,1785362571.225503,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,takeoff,3.8850440979003906,-0.012751997448503971,-0.026736054569482803,-0.0017228032229468226,-0.0031324864830821753,0.8038366436958313,0.14711803197860718,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.34090909090909094,1785362571.250092,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,takeoff,3.8850440979003906,0.0044622900895774364,-0.03491244465112686,0.0010956426849588752,-0.008426857180893421,0.8526748418807983,0.16136124730110168,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.34545454545454546,1785362571.275258,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,takeoff,3.8850440979003906,0.0044622900895774364,-0.03491244465112686,0.0010956426849588752,-0.008426857180893421,0.8526748418807983,0.16136124730110168,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.35,1785362571.29637,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,takeoff,3.8850440979003906,0.009056051261723042,-0.03144506737589836,0.0018817039672285318,-0.011231165379285812,0.8745399117469788,0.17399367690086365,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.35454545454545455,1785362571.3204858,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,takeoff,3.8850440979003906,0.009056051261723042,-0.03144506737589836,0.0018817039672285318,-0.011231165379285812,0.8745399117469788,0.17399367690086365,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.35909090909090907,1785362571.341363,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,takeoff,3.8850440979003906,0.005868934094905853,-0.021810492500662804,0.0014028782024979591,-0.012736394070088863,0.8854537606239319,0.1885608583688736,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.36363636363636365,1785362571.362303,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,takeoff,3.8850440979003906,0.005868934094905853,-0.021810492500662804,0.0014028782024979591,-0.012736394070088863,0.8854537606239319,0.1885608583688736,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.36818181818181817,1785362571.384532,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,takeoff,3.8850440979003906,0.005737377796322107,-0.019318215548992157,0.0016893260180950165,-0.015701115131378174,0.8788631558418274,0.20057500898838043,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.3727272727272727,1785362571.40837,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,takeoff,3.879765510559082,0.005737377796322107,-0.019318215548992157,0.0016893260180950165,-0.015701115131378174,0.8788631558418274,0.20057500898838043,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.37727272727272726,1785362571.432854,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,takeoff,3.879765510559082,-0.0014781947247684002,-0.01206827349960804,0.00035052691237069666,-0.017277363687753677,0.8531922101974487,0.210710346698761,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.3818181818181818,1785362571.454377,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,takeoff,3.879765510559082,-0.0014781947247684002,-0.01206827349960804,0.00035052691237069666,-0.017277363687753677,0.8531922101974487,0.210710346698761,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.38636363636363635,1785362571.475521,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,takeoff,3.879765510559082,-0.0014781947247684002,-0.01206827349960804,0.00035052691237069666,-0.017277363687753677,0.8531922101974487,0.210710346698761,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.39090909090909093,1785362571.500132,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,takeoff,3.869208335876465,0.006307544186711311,-0.007820784114301205,0.0027176851872354746,-0.019358057528734207,0.8353318572044373,0.2211146354675293,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.39545454545454545,1785362571.5253499,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,takeoff,3.869208335876465,0.006307544186711311,-0.007820784114301205,0.0027176851872354746,-0.019358057528734207,0.8353318572044373,0.2211146354675293,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
