cmd_x,cmd_y,cmd_yaw_deg,cmd_z,host_time,mpcDiag.outVio,mpcDiag.outX,mpcDiag.outY,mpcDiag.outZ,mpcDiag.safe,mpcDiag.yawCmd,obs.iter,obs.mpcUs,phase,pm.vbat,stateEstimate.vx,stateEstimate.vy,stateEstimate.x,stateEstimate.y,stateEstimate.yaw,stateEstimate.z,testPlane.applied,testPlane.ax,testPlane.ay,testPlane.az,testPlane.b,testPlane.nCstr,testPlane.valid,testPlane.worstK,testPlaneVio.output,testPlaneVio.plan,testPlaneVio.state
0.0,0.0,0.0,0.09545454545454546,1785360623.732963,0.0,0.0,0.0,0.0,0,0.0,0,0,takeoff,3.8058650493621826,-0.008980031125247478,-0.001904793898575008,-0.0008932328200899065,0.0007286793552339077,-0.12267131358385086,0.01093081571161747,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.1,1785360623.75419,0.0,0.0,0.0,0.0,0,0.0,0,0,takeoff,3.8058650493621826,-0.008980031125247478,-0.001904793898575008,-0.0008932328200899065,0.0007286793552339077,-0.12267131358385086,0.01093081571161747,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.10454545454545455,1785360623.7772522,0.0,0.0,0.0,0.0,0,0.0,0,0,takeoff,3.8058650493621826,-0.012968105264008045,-0.0073632444255054,-0.001536642317660153,-0.0002539594133850187,-0.05323976278305054,0.011186935007572174,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.1090909090909091,1785360623.800621,0.0,0.0,0.0,0.0,0,0.0,0,0,takeoff,3.8058650493621826,-0.012968105264008045,-0.0073632444255054,-0.001536642317660153,-0.0002539594133850187,-0.05323976278305054,0.011186935007572174,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.11363636363636363,1785360623.825525,0.0,0.0,0.0,0.0,0,0.0,0,0,takeoff,3.800586462020874,-0.005292897578328848,-0.0092160664498806,0.0006413662922568619,-0.000613149837590754,0.10347574204206467,0.01230711117386818,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.1181818181818182,1785360623.8504589,0.0,0.0,0.0,0.0,0,0.0,0,0,takeoff,3.800586462020874,-0.005292897578328848,-0.0092160664498806,0.0006413662922568619,-0.000613149837590754,0.10347574204206467,0.01230711117386818,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.12272727272727274,1785360623.873486,0.0,0.0,0.0,0.0,0,0.0,0,0,takeoff,3.800586462020874,-0.008022700436413288,-0.00455618416890502,0.0011425181291997433,0.0004420657642185688,0.3551686406135559,0.012098604813218117,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.12727272727272726,1785360623.898548,0.0,0.0,0.0,0.0,0,0.0,0,0,takeoff,3.800586462020874,-0.008022700436413288,-0.00455618416890502,0.0011425181291997433,0.0004420657642185688,0.3551686406135559,0.012098604813218117,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.13181818181818183,1785360623.923323,0.0,0.0,0.0,0.0,0,0.0,0,0,takeoff,3.7953078746795654,-0.02595573104918003,0.0007240766426548362,-0.0017487637232989073,0.0018437746912240982,0.6351881623268127,0.012730663642287254,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.13636363636363635,1785360623.946479,0.0,0.0,0.0,0.0,0,0.0,0,0,takeoff,3.7953078746795654,-0.02595573104918003,0.0007240766426548362,-0.0017487637232989073,0.0018437746912240982,0.6351881623268127,0.012730663642287254,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.14090909090909093,1785360623.971104,0.0,0.0,0.0,0.0,0,0.0,0,0,takeoff,3.7953078746795654,-0.05942590534687042,-0.054961808025836945,-0.008025841787457466,-0.00860588438808918,0.8013918399810791,0.005940910428762436,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.14545454545454545,1785360623.9914398,0.0,0.0,0.0,0.0,0,0.0,0,0,takeoff,3.7953078746795654,-0.05942590534687042,-0.054961808025836945,-0.008025841787457466,-0.00860588438808918,0.8013918399810791,0.005940910428762436,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.15,1785360624.015102,0.0,0.0,0.0,0.0,0,0.0,0,0,takeoff,3.7953078746795654,-0.05942590534687042,-0.054961808025836945,-0.008025841787457466,-0.00860588438808918,0.8013918399810791,0.005940910428762436,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.15454545454545454,1785360624.040171,0.0,0.0,0.0,0.0,0,0.0,0,0,takeoff,3.7794721126556396,-0.10730034112930298,-0.11328461766242981,-0.018898416310548782,-0.022183287888765335,0.9182946681976318,0.002877557184547186,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.15909090909090912,1785360624.062378,0.0,0.0,0.0,0.0,0,0.0,0,0,takeoff,3.7794721126556396,-0.10730034112930298,-0.11328461766242981,-0.018898416310548782,-0.022183287888765335,0.9182946681976318,0.002877557184547186,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.16363636363636364,1785360624.0827992,0.0,0.0,0.0,0.0,0,0.0,0,0,takeoff,3.7794721126556396,-0.12824071943759918,-0.13555841147899628,-0.027785930782556534,-0.032249972224235535,1.0715891122817993,0.001998326973989606,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.1681818181818182,1785360624.104792,0.0,0.0,0.0,0.0,0,0.0,0,0,takeoff,3.7794721126556396,-0.12824071943759918,-0.13555841147899628,-0.027785930782556534,-0.032249972224235535,1.0715891122817993,0.001998326973989606,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.17272727272727273,1785360624.127487,0.0,0.0,0.0,0.0,0,0.0,0,0,takeoff,3.774193525314331,-0.10889381170272827,-0.14766785502433777,-0.03131916746497154,-0.04353128746151924,1.168724775314331,0.004040875006467104,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.17727272727272725,1785360624.148468,0.0,0.0,0.0,0.0,0,0.0,0,0,takeoff,3.774193525314331,-0.10889381170272827,-0.14766785502433777,-0.03131916746497154,-0.04353128746151924,1.168724775314331,0.004040875006467104,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.18181818181818182,1785360624.171494,0.0,0.0,0.0,0.0,0,0.0,0,0,takeoff,3.774193525314331,-0.06129160523414612,-0.09270541369915009,-0.030189650133252144,-0.04396800324320793,1.2503325939178467,0.011776582337915897,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.1863636363636364,1785360624.192456,0.0,0.0,0.0,0.0,0,0.0,0,0,takeoff,3.774193525314331,-0.06129160523414612,-0.09270541369915009,-0.030189650133252144,-0.04396800324320793,1.2503325939178467,0.011776582337915897,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.19090909090909092,1785360624.2173,0.0,0.0,0.0,0.0,0,0.0,0,0,takeoff,3.774193525314331,-0.007120933383703232,-0.06961265951395035,-0.026582971215248108,-0.050330404192209244,1.4241515398025513,0.021600894629955292,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.1954545454545455,1785360624.242301,0.0,0.0,0.0,0.0,0,0.0,0,0,takeoff,3.7794721126556396,-0.007120933383703232,-0.06961265951395035,-0.026582971215248108,-0.050330404192209244,1.4241515398025513,0.021600894629955292,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.2,1785360624.2651808,0.0,0.0,0.0,0.0,0,0.0,0,0,takeoff,3.7794721126556396,-0.014550293795764446,-0.05818432569503784,-0.03290014714002609,-0.05757784843444824,1.6040278673171997,0.033651188015937805,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.20454545454545453,1785360624.287135,0.0,0.0,0.0,0.0,0,0.0,0,0,takeoff,3.7794721126556396,-0.014550293795764446,-0.05818432569503784,-0.03290014714002609,-0.05757784843444824,1.6040278673171997,0.033651188015937805,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.2090909090909091,1785360624.3084831,0.0,0.0,0.0,0.0,0,0.0,0,0,takeoff,3.7794721126556396,-0.014550293795764446,-0.05818432569503784,-0.03290014714002609,-0.05757784843444824,1.6040278673171997,0.033651188015937805,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.21363636363636362,1785360624.333706,0.0,0.0,0.0,0.0,0,0.0,0,0,takeoff,3.7847506999969482,0.008971807546913624,-0.020406322553753853,-0.032791122794151306,-0.05936212092638016,1.7031835317611694,0.051728494465351105,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.2181818181818182,1785360624.356555,0.0,0.0,0.0,0.0,0,0.0,0,0,takeoff,3.7847506999969482,0.008971807546913624,-0.020406322553753853,-0.032791122794151306,-0.05936212092638016,1.7031835317611694,0.051728494465351105,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.22272727272727272,1785360624.380498,0.0,0.0,0.0,0.0,0,0.0,0,0,takeoff,3.7847506999969482,0.07336129248142242,0.05515545234084129,-0.022769615054130554,-0.05108516663312912,1.7900400161743164,0.06315203756093979,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.2272727272727273,1785360624.4034739,0.0,0.0,0.0,0.0,0,0.0,0,0,takeoff,3.7847506999969482,0.07336129248142242,0.05515545234084129,-0.022769615054130554,-0.05108516663312912,1.7900400161743164,0.06315203756093979,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.2318181818181818,1785360624.424473,0.0,0.0,0.0,0.0,0,0.0,0,0,takeoff,3.7794721126556396,0.12969297170639038,0.12174275517463684,-0.01117477286607027,-0.04112601280212402,1.9079840183258057,0.07313887774944305,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.2363636363636364,1785360624.4491708,0.0,0.0,0.0,0.0,0,0.0,0,0,takeoff,3.7794721126556396,0.12969297170639038,0.12174275517463684,-0.01117477286607027,-0.04112601280212402,1.9079840183258057,0.07313887774944305,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.2409090909090909,1785360624.469478,0.0,0.0,0.0,0.0,0,0.0,0,0,takeoff,3.7794721126556396,0.16115616261959076,0.16058720648288727,0.00020842952653765678,-0.031979333609342575,1.9821776151657104,0.08160722255706787,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.24545454545454548,1785360624.491495,0.0,0.0,0.0,0.0,0,0.0,0,0,takeoff,3.7794721126556396,0.16115616261959076,0.16058720648288727,0.00020842952653765678,-0.031979333609342575,1.9821776151657104,0.08160722255706787,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.25,1785360624.514793,0.0,0.0,0.0,0.0,0,0.0,0,0,takeoff,3.7794721126556396,0.16115616261959076,0.16058720648288727,0.00020842952653765678,-0.031979333609342575,1.9821776151657104,0.08160722255706787,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.2545454545454545,1785360624.539465,0.0,0.0,0.0,0.0,0,0.0,0,0,takeoff,3.7583577632904053,0.17938561737537384,0.20010748505592346,0.012530433014035225,-0.01866365596652031,1.9526690244674683,0.08705566078424454,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.2590909090909091,1785360624.5615082,0.0,0.0,0.0,0.0,0,0.0,0,0,takeoff,3.7583577632904053,0.17938561737537384,0.20010748505592346,0.012530433014035225,-0.01866365596652031,1.9526690244674683,0.08705566078424454,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.26363636363636367,1785360624.583241,0.0,0.0,0.0,0.0,0,0.0,0,0,takeoff,3.7583577632904053,0.17332850396633148,0.21207624673843384,0.022924643009901047,-0.006836394779384136,1.8589016199111938,0.09306330978870392,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.2681818181818182,1785360624.603477,0.0,0.0,0.0,0.0,0,0.0,0,0,takeoff,3.7583577632904053,0.17332850396633148,0.21207624673843384,0.022924643009901047,-0.006836394779384136,1.8589016199111938,0.09306330978870392,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.27272727272727276,1785360624.626219,0.0,0.0,0.0,0.0,0,0.0,0,0,takeoff,3.7530791759490967,0.15090405941009521,0.2032056599855423,0.03156329691410065,0.0037160851061344147,1.7682700157165527,0.09884677827358246,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.2772727272727273,1785360624.650998,0.0,0.0,0.0,0.0,0,0.0,0,0,takeoff,3.7530791759490967,0.15090405941009521,0.2032056599855423,0.03156329691410065,0.0037160851061344147,1.7682700157165527,0.09884677827358246,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.2818181818181818,1785360624.671944,0.0,0.0,0.0,0.0,0,0.0,0,0,takeoff,3.7530791759490967,0.1072096973657608,0.17348091304302216,0.035762153565883636,0.011231344193220139,1.7197294235229492,0.09806853532791138,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.2863636363636364,1785360624.69645,0.0,0.0,0.0,0.0,0,0.0,0,0,takeoff,3.7530791759490967,0.1072096973657608,0.17348091304302216,0.035762153565883636,0.011231344193220139,1.7197294235229492,0.09806853532791138,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.2909090909090909,1785360624.718805,0.0,0.0,0.0,0.0,0,0.0,0,0,takeoff,3.7530791759490967,0.0560828372836113,0.13179977238178253,0.03764544427394867,0.016753913834691048,1.6839642524719238,0.1013115644454956,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.29545454545454547,1785360624.740567,0.0,0.0,0.0,0.0,0,0.0,0,0,takeoff,3.7319648265838623,0.0560828372836113,0.13179977238178253,0.03764544427394867,0.016753913834691048,1.6839642524719238,0.1013115644454956,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.3,1785360624.764477,0.0,0.0,0.0,0.0,0,0.0,0,0,takeoff,3.7319648265838623,0.0560828372836113,0.13179977238178253,0.03764544427394867,0.016753913834691048,1.6839642524719238,0.1013115644454956,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.3045454545454545,1785360624.78646,0.0,0.0,0.0,0.0,0,0.0,0,0,takeoff,3.7319648265838623,0.009693610481917858,0.09289561212062836,0.038184311240911484,0.02159593440592289,1.69926917552948,0.10587644577026367,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.3090909090909091,1785360624.810504,0.0,0.0,0.0,0.0,0,0.0,0,0,takeoff,3.7319648265838623,0.009693610481917858,0.09289561212062836,0.038184311240911484,0.02159593440592289,1.69926917552948,0.10587644577026367,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.31363636363636366,1785360624.8351622,0.0,0.0,0.0,0.0,0,0.0,0,0,takeoff,3.7319648265838623,-0.03482552245259285,0.051598917692899704,0.036137860268354416,0.024143751710653305,1.7426835298538208,0.11114407330751419,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.3181818181818182,1785360624.8564942,0.0,0.0,0.0,0.0,0,0.0,0,0,takeoff,3.7319648265838623,-0.03482552245259285,0.051598917692899704,0.036137860268354416,0.024143751710653305,1.7426835298538208,0.11114407330751419,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.32272727272727275,1785360624.8806221,0.0,0.0,0.0,0.0,0,0.0,0,0,takeoff,3.7319648265838623,-0.07219045609235764,0.011132166720926762,0.032269835472106934,0.024655049666762352,1.8058000802993774,0.11935047805309296,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.32727272727272727,1785360624.9035132,0.0,0.0,0.0,0.0,0,0.0,0,0,takeoff,3.7319648265838623,-0.07219045609235764,0.011132166720926762,0.032269835472106934,0.024655049666762352,1.8058000802993774,0.11935047805309296,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.33181818181818185,1785360624.9275799,0.0,0.0,0.0,0.0,0,0.0,0,0,takeoff,3.7425220012664795,-0.10280432552099228,-0.024790083989501,0.02638951502740383,0.02328832447528839,1.855739712715149,0.13048599660396576,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.33636363636363636,1785360624.949183,0.0,0.0,0.0,0.0,0,0.0,0,0,takeoff,3.7425220012664795,-0.10280432552099228,-0.024790083989501,0.02638951502740383,0.02328832447528839,1.855739712715149,0.13048599660396576,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.34090909090909094,1785360624.971415,0.0,0.0,0.0,0.0,0,0.0,0,0,takeoff,3.7425220012664795,-0.11489857733249664,-0.049978554248809814,0.021120015531778336,0.021158888936042786,1.8650360107421875,0.14142096042633057,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.34545454545454546,1785360624.994005,0.0,0.0,0.0,0.0,0,0.0,0,0,takeoff,3.7425220012664795,-0.11489857733249664,-0.049978554248809814,0.021120015531778336,0.021158888936042786,1.8650360107421875,0.14142096042633057,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.35,1785360625.014475,0.0,0.0,0.0,0.0,0,0.0,0,0,takeoff,3.7425220012664795,-0.11489857733249664,-0.049978554248809814,0.021120015531778336,0.021158888936042786,1.8650360107421875,0.14142096042633057,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.35454545454545455,1785360625.0354838,0.0,0.0,0.0,0.0,0,0.0,0,0,takeoff,3.7425220012664795,-0.11844256520271301,-0.06964696943759918,0.01521341409534216,0.017403539270162582,1.819901466369629,0.155149906873703,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.35909090909090907,1785360625.058798,0.0,0.0,0.0,0.0,0,0.0,0,0,takeoff,3.7425220012664795,-0.11844256520271301,-0.06964696943759918,0.01521341409534216,0.017403539270162582,1.819901466369629,0.155149906873703,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.36363636363636365,1785360625.082529,0.0,0.0,0.0,0.0,0,0.0,0,0,takeoff,3.7425220012664795,-0.11375462263822556,-0.08112155646085739,0.00946175679564476,0.013144283555448055,1.7346121072769165,0.16804590821266174,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.36818181818181817,1785360625.105495,0.0,0.0,0.0,0.0,0,0.0,0,0,takeoff,3.7425220012664795,-0.11375462263822556,-0.08112155646085739,0.00946175679564476,0.013144283555448055,1.7346121072769165,0.16804590821266174,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.3727272727272727,1785360625.1275158,0.0,0.0,0.0,0.0,0,0.0,0,0,takeoff,3.747800588607788,-0.1043095588684082,-0.09330766648054123,0.0037554544396698475,0.00663229264318943,1.6370214223861694,0.18277515470981598,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.37727272727272726,1785360625.149878,0.0,0.0,0.0,0.0,0,0.0,0,0,takeoff,3.747800588607788,-0.1043095588684082,-0.09330766648054123,0.0037554544396698475,0.00663229264318943,1.6370214223861694,0.18277515470981598,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.3818181818181818,1785360625.173729,0.0,0.0,0.0,0.0,0,0.0,0,0,takeoff,3.747800588607788,-0.0851103812456131,-0.0933525487780571,2.0790030248463154e-05,0.0012788600288331509,1.5480692386627197,0.19764412939548492,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.38636363636363635,1785360625.197462,0.0,0.0,0.0,0.0,0,0.0,0,0,takeoff,3.747800588607788,-0.0851103812456131,-0.0933525487780571,2.0790030248463154e-05,0.0012788600288331509,1.5480692386627197,0.19764412939548492,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.39090909090909093,1785360625.221462,0.0,0.0,0.0,0.0,0,0.0,0,0,takeoff,3.747800588607788,-0.06328178942203522,-0.08543717116117477,-0.0025485658552497625,-0.0031597325578331947,1.4966864585876465,0.2082149237394333,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.39545454545454545,1785360625.2465322,0.0,0.0,0.0,0.0,0,0.0,0,0,takeoff,3.7425220012664795,-0.06328178942203522,-0.08543717116117477,-0.0025485658552497625,-0.0031597325578331947,1.4966864585876465,0.2082149237394333,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.4,1785360625.267474,0.0,0.0,0.0,0.0,0,0.0,0,0,takeoff,3.7425220012664795,-0.04358149319887161,-0.0771157369017601,-0.004848333541303873,-0.008315570652484894,1.448326826095581,0.22079993784427643,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.40454545454545454,1785360625.290496,0.0,0.0,0.0,0.0,0,0.0,0,0,takeoff,3.7425220012664795,-0.04358149319887161,-0.0771157369017601,-0.004848333541303873,-0.008315570652484894,1.448326826095581,0.22079993784427643,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.4090909090909091,1785360625.313112,0.0,0.0,0.0,0.0,0,0.0,0,0,takeoff,3.7425220012664795,-0.04358149319887161,-0.0771157369017601,-0.004848333541303873,-0.008315570652484894,1.448326826095581,0.22079993784427643,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.41363636363636364,1785360625.334582,0.0,0.0,0.0,0.0,0,0.0,0,0,takeoff,3.7425220012664795,-0.027733977884054184,-0.06348782032728195,-0.007076165173202753,-0.012591271661221981,1.3715676069259644,0.23639105260372162,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.4181818181818182,1785360625.355566,0.0,0.0,0.0,0.0,0,0.0,0,0,takeoff,3.7425220012664795,-0.027733977884054184,-0.06348782032728195,-0.007076165173202753,-0.012591271661221981,1.3715676069259644,0.23639105260372162,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.42272727272727273,1785360625.378489,0.0,0.0,0.0,0.0,0,0.0,0,0,takeoff,3.7425220012664795,-0.011379586532711983,-0.0469537116587162,-0.0077066668309271336,-0.015899961814284325,1.299546480178833,0.2500092685222626,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
