cmd_x,cmd_y,cmd_yaw_deg,cmd_z,host_time,mpcDiag.outVio,mpcDiag.outX,mpcDiag.outY,mpcDiag.outZ,mpcDiag.safe,mpcDiag.yawCmd,obs.iter,obs.mpcUs,phase,pm.vbat,stateEstimate.vx,stateEstimate.vy,stateEstimate.x,stateEstimate.y,stateEstimate.yaw,stateEstimate.z,testPlane.applied,testPlane.ax,testPlane.ay,testPlane.az,testPlane.b,testPlane.nCstr,testPlane.valid,testPlane.worstK,testPlaneVio.output,testPlaneVio.plan,testPlaneVio.state
0.0,0.0,0.0,0.14545454545454545,1785360777.915034,0.0,0.0,0.0,0.0,0,0.0,0,0,takeoff,3.7689149379730225,-0.029950691387057304,-0.1428714394569397,-0.020908094942569733,-0.03607760742306709,0.8105288743972778,0.008964493870735168,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.15,1785360777.937738,0.0,0.0,0.0,0.0,0,0.0,0,0,takeoff,3.7689149379730225,0.06100229546427727,-0.1517772674560547,-0.007614749483764172,-0.04638389125466347,0.9503279328346252,0.004861528053879738,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.15454545454545454,1785360777.957849,0.0,0.0,0.0,0.0,0,0.0,0,0,takeoff,3.7689149379730225,0.06100229546427727,-0.1517772674560547,-0.007614749483764172,-0.04638389125466347,0.9503279328346252,0.004861528053879738,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.15909090909090912,1785360777.979419,0.0,0.0,0.0,0.0,0,0.0,0,0,takeoff,3.7689149379730225,0.14909221231937408,-0.11783162504434586,0.009590718895196915,-0.0505971685051918,1.168005347251892,0.001695798011496663,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.16363636363636364,1785360778.0019011,0.0,0.0,0.0,0.0,0,0.0,0,0,takeoff,3.7530791759490967,0.14909221231937408,-0.11783162504434586,0.009590718895196915,-0.0505971685051918,1.168005347251892,0.001695798011496663,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.1681818181818182,1785360778.022848,0.0,0.0,0.0,0.0,0,0.0,0,0,takeoff,3.7530791759490967,0.14909221231937408,-0.11783162504434586,0.009590718895196915,-0.0505971685051918,1.168005347251892,0.001695798011496663,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.17272727272727273,1785360778.046056,0.0,0.0,0.0,0.0,0,0.0,0,0,takeoff,3.7530791759490967,0.19517028331756592,-0.0306294746696949,0.024722376838326454,-0.04440845549106598,1.302724003791809,0.0017638590652495623,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.17727272727272725,1785360778.067869,0.0,0.0,0.0,0.0,0,0.0,0,0,takeoff,3.7530791759490967,0.19517028331756592,-0.0306294746696949,0.024722376838326454,-0.04440845549106598,1.302724003791809,0.0017638590652495623,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.18181818181818182,1785360778.088824,0.0,0.0,0.0,0.0,0,0.0,0,0,takeoff,3.747800588607788,0.1731441468000412,0.052988309413194656,0.031339000910520554,-0.03618068993091583,1.3386118412017822,0.007492137141525745,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.1863636363636364,1785360778.112727,0.0,0.0,0.0,0.0,0,0.0,0,0,takeoff,3.747800588607788,0.1731441468000412,0.052988309413194656,0.031339000910520554,-0.03618068993091583,1.3386118412017822,0.007492137141525745,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.19090909090909092,1785360778.1340008,0.0,0.0,0.0,0.0,0,0.0,0,0,takeoff,3.747800588607788,0.1364876627922058,0.13128432631492615,0.03522824868559837,-0.024260956794023514,1.3757374286651611,0.016534730792045593,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.1954545454545455,1785360778.1560562,0.0,0.0,0.0,0.0,0,0.0,0,0,takeoff,3.747800588607788,0.1364876627922058,0.13128432631492615,0.03522824868559837,-0.024260956794023514,1.3757374286651611,0.016534730792045593,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.2,1785360778.1781251,0.0,0.0,0.0,0.0,0,0.0,0,0,takeoff,3.747800588607788,0.1364876627922058,0.13128432631492615,0.03522824868559837,-0.024260956794023514,1.3757374286651611,0.016534730792045593,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.20454545454545453,1785360778.2012448,0.0,0.0,0.0,0.0,0,0.0,0,0,takeoff,3.763636350631714,0.07981440424919128,0.19505131244659424,0.037536393851041794,-0.009858577512204647,1.3755518198013306,0.02713698334991932,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.2090909090909091,1785360778.221914,0.0,0.0,0.0,0.0,0,0.0,0,0,takeoff,3.763636350631714,0.07981440424919128,0.19505131244659424,0.037536393851041794,-0.009858577512204647,1.3755518198013306,0.02713698334991932,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.21363636363636362,1785360778.243892,0.0,0.0,0.0,0.0,0,0.0,0,0,takeoff,3.763636350631714,0.008909140713512897,0.21758581697940826,0.03533951938152313,0.002487202873453498,1.2424627542495728,0.04035264998674393,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.2181818181818182,1785360778.2688699,0.0,0.0,0.0,0.0,0,0.0,0,0,takeoff,3.763636350631714,0.008909140713512897,0.21758581697940826,0.03533951938152313,0.002487202873453498,1.2424627542495728,0.04035264998674393,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.22272727272727272,1785360778.293697,0.0,0.0,0.0,0.0,0,0.0,0,0,takeoff,3.7689149379730225,-0.06831695139408112,0.21344926953315735,0.028249207884073257,0.014199389144778252,1.0978754758834839,0.061100561171770096,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.2272727272727273,1785360778.314819,0.0,0.0,0.0,0.0,0,0.0,0,0,takeoff,3.7689149379730225,-0.06831695139408112,0.21344926953315735,0.028249207884073257,0.014199389144778252,1.0978754758834839,0.061100561171770096,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.2318181818181818,1785360778.337127,0.0,0.0,0.0,0.0,0,0.0,0,0,takeoff,3.7689149379730225,-0.1304788440465927,0.18256120383739471,0.01864544302225113,0.02240271121263504,0.9704520106315613,0.07245184481143951,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.2363636363636364,1785360778.3585742,0.0,0.0,0.0,0.0,0,0.0,0,0,takeoff,3.7689149379730225,-0.1304788440465927,0.18256120383739471,0.01864544302225113,0.02240271121263504,0.9704520106315613,0.07245184481143951,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.2409090909090909,1785360778.381133,0.0,0.0,0.0,0.0,0,0.0,0,0,takeoff,3.7689149379730225,-0.1657191812992096,0.13167966902256012,0.009201820008456707,0.026697931811213493,0.8609225749969482,0.08009950071573257,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.24545454545454548,1785360778.404392,0.0,0.0,0.0,0.0,0,0.0,0,0,takeoff,3.7530791759490967,-0.1657191812992096,0.13167966902256012,0.009201820008456707,0.026697931811213493,0.8609225749969482,0.08009950071573257,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.25,1785360778.425847,0.0,0.0,0.0,0.0,0,0.0,0,0,takeoff,3.7530791759490967,-0.1657191812992096,0.13167966902256012,0.009201820008456707,0.026697931811213493,0.8609225749969482,0.08009950071573257,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.2545454545454545,1785360778.450923,0.0,0.0,0.0,0.0,0,0.0,0,0,takeoff,3.7530791759490967,-0.18835823237895966,0.07319074124097824,-0.0022424948401749134,0.028433769941329956,0.7764406800270081,0.08741091191768646,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.2590909090909091,1785360778.473898,0.0,0.0,0.0,0.0,0,0.0,0,0,takeoff,3.7530791759490967,-0.18835823237895966,0.07319074124097824,-0.0022424948401749134,0.028433769941329956,0.7764406800270081,0.08741091191768646,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.26363636363636367,1785360778.494835,0.0,0.0,0.0,0.0,0,0.0,0,0,takeoff,3.737243413925171,-0.18832680583000183,0.0075420537032186985,-0.012730464339256287,0.026148512959480286,0.6819871068000793,0.0923992395401001,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.2681818181818182,1785360778.516834,0.0,0.0,0.0,0.0,0,0.0,0,0,takeoff,3.737243413925171,-0.18832680583000183,0.0075420537032186985,-0.012730464339256287,0.026148512959480286,0.6819871068000793,0.0923992395401001,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.27272727272727276,1785360778.541904,0.0,0.0,0.0,0.0,0,0.0,0,0,takeoff,3.737243413925171,-0.1622595638036728,-0.05005574971437454,-0.020327989012002945,0.02154778502881527,0.5445746779441833,0.09472303837537766,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.2772727272727273,1785360778.566965,0.0,0.0,0.0,0.0,0,0.0,0,0,takeoff,3.737243413925171,-0.1622595638036728,-0.05005574971437454,-0.020327989012002945,0.02154778502881527,0.5445746779441833,0.09472303837537766,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.2818181818181818,1785360778.589834,0.0,0.0,0.0,0.0,0,0.0,0,0,takeoff,3.7161290645599365,-0.11633659899234772,-0.09469545632600784,-0.02427012100815773,0.015295655466616154,0.42385029792785645,0.09452511370182037,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.2863636363636364,1785360778.612719,0.0,0.0,0.0,0.0,0,0.0,0,0,takeoff,3.7161290645599365,-0.11633659899234772,-0.09469545632600784,-0.02427012100815773,0.015295655466616154,0.42385029792785645,0.09452511370182037,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.2909090909090909,1785360778.634828,0.0,0.0,0.0,0.0,0,0.0,0,0,takeoff,3.7161290645599365,-0.06302691996097565,-0.12496493011713028,-0.025998413562774658,0.007714018691331148,0.3358357548713684,0.09916070103645325,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.29545454545454547,1785360778.656071,0.0,0.0,0.0,0.0,0,0.0,0,0,takeoff,3.7161290645599365,-0.06302691996097565,-0.12496493011713028,-0.025998413562774658,0.007714018691331148,0.3358357548713684,0.09916070103645325,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.3,1785360778.6798248,0.0,0.0,0.0,0.0,0,0.0,0,0,takeoff,3.7161290645599365,-0.01429157704114914,-0.12889569997787476,-0.026129158213734627,0.0016430406831204891,0.2793014645576477,0.10570193082094193,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.3045454545454545,1785360778.70489,0.0,0.0,0.0,0.0,0,0.0,0,0,takeoff,3.721407651901245,-0.01429157704114914,-0.12889569997787476,-0.026129158213734627,0.0016430406831204891,0.2793014645576477,0.10570193082094193,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.3090909090909091,1785360778.729395,0.0,0.0,0.0,0.0,0,0.0,0,0,takeoff,3.721407651901245,0.0293821282684803,-0.12203823029994965,-0.02408771403133869,-0.004488718695938587,0.2613813877105713,0.10919391363859177,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.31363636363636366,1785360778.752874,0.0,0.0,0.0,0.0,0,0.0,0,0,takeoff,3.721407651901245,0.0293821282684803,-0.12203823029994965,-0.02408771403133869,-0.004488718695938587,0.2613813877105713,0.10919391363859177,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.3181818181818182,1785360778.773172,0.0,0.0,0.0,0.0,0,0.0,0,0,takeoff,3.721407651901245,0.0293821282684803,-0.12203823029994965,-0.02408771403133869,-0.004488718695938587,0.2613813877105713,0.10919391363859177,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.32272727272727275,1785360778.794971,0.0,0.0,0.0,0.0,0,0.0,0,0,takeoff,3.710850477218628,0.06730808317661285,-0.10597244650125504,-0.02006888948380947,-0.01028356235474348,0.2965702414512634,0.11483921855688095,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.32727272727272727,1785360778.8200011,0.0,0.0,0.0,0.0,0,0.0,0,0,takeoff,3.710850477218628,0.06730808317661285,-0.10597244650125504,-0.02006888948380947,-0.01028356235474348,0.2965702414512634,0.11483921855688095,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.33181818181818185,1785360778.843094,0.0,0.0,0.0,0.0,0,0.0,0,0,takeoff,3.710850477218628,0.09536799788475037,-0.08729781210422516,-0.014709020033478737,-0.015898752957582474,0.3366178274154663,0.12331294268369675,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.33636363636363636,1785360778.8652968,0.0,0.0,0.0,0.0,0,0.0,0,0,takeoff,3.710850477218628,0.09536799788475037,-0.08729781210422516,-0.014709020033478737,-0.015898752957582474,0.3366178274154663,0.12331294268369675,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.34090909090909094,1785360778.890441,0.0,0.0,0.0,0.0,0,0.0,0,0,takeoff,3.721407651901245,0.11076416075229645,-0.05610234662890434,-0.008832639083266258,-0.01866375468671322,0.35151129961013794,0.13460715115070343,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.34545454545454546,1785360778.913842,0.0,0.0,0.0,0.0,0,0.0,0,0,takeoff,3.721407651901245,0.11076416075229645,-0.05610234662890434,-0.008832639083266258,-0.01866375468671322,0.35151129961013794,0.13460715115070343,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.35,1785360778.9379141,0.0,0.0,0.0,0.0,0,0.0,0,0,takeoff,3.721407651901245,0.11657796055078506,-0.027668125927448273,-0.0025718228425830603,-0.02061355672776699,0.40791672468185425,0.14657971262931824,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.35454545454545455,1785360778.959958,0.0,0.0,0.0,0.0,0,0.0,0,0,takeoff,3.721407651901245,0.11657796055078506,-0.027668125927448273,-0.0025718228425830603,-0.02061355672776699,0.40791672468185425,0.14657971262931824,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.35909090909090907,1785360778.981833,0.0,0.0,0.0,0.0,0,0.0,0,0,takeoff,3.721407651901245,0.11486411839723587,0.0022529042325913906,0.003926939330995083,-0.02055276557803154,0.4560919404029846,0.16096197068691254,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.36363636363636365,1785360779.0038369,0.0,0.0,0.0,0.0,0,0.0,0,0,takeoff,3.721407651901245,0.11486411839723587,0.0022529042325913906,0.003926939330995083,-0.02055276557803154,0.4560919404029846,0.16096197068691254,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.36818181818181817,1785360779.0252328,0.0,0.0,0.0,0.0,0,0.0,0,0,takeoff,3.721407651901245,0.11486411839723587,0.0022529042325913906,0.003926939330995083,-0.02055276557803154,0.4560919404029846,0.16096197068691254,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.3727272727272727,1785360779.0458329,0.0,0.0,0.0,0.0,0,0.0,0,0,takeoff,3.721407651901245,0.10305342078208923,0.027075238525867462,0.009418899193406105,-0.019428689032793045,0.5111200213432312,0.17688623070716858,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.37727272727272726,1785360779.0660748,0.0,0.0,0.0,0.0,0,0.0,0,0,takeoff,3.721407651901245,0.10305342078208923,0.027075238525867462,0.009418899193406105,-0.019428689032793045,0.5111200213432312,0.17688623070716858,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.3818181818181818,1785360779.0878358,0.0,0.0,0.0,0.0,0,0.0,0,0,takeoff,3.7266862392425537,0.09367239475250244,0.048266950994729996,0.01600966602563858,-0.01701939105987549,0.6098108887672424,0.19178925454616547,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.38636363636363635,1785360779.1110241,0.0,0.0,0.0,0.0,0,0.0,0,0,takeoff,3.7266862392425537,0.09367239475250244,0.048266950994729996,0.01600966602563858,-0.01701939105987549,0.6098108887672424,0.19178925454616547,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.39090909090909093,1785360779.133953,0.0,0.0,0.0,0.0,0,0.0,0,0,takeoff,3.7266862392425537,0.07311863452196121,0.05648873373866081,0.019953342154622078,-0.01547141745686531,0.6865835189819336,0.20253285765647888,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.39545454545454545,1785360779.158572,0.0,0.0,0.0,0.0,0,0.0,0,0,takeoff,3.7266862392425537,0.07311863452196121,0.05648873373866081,0.019953342154622078,-0.01547141745686531,0.6865835189819336,0.20253285765647888,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.4,1785360779.183595,0.0,0.0,0.0,0.0,0,0.0,0,0,takeoff,3.7161290645599365,0.04885745048522949,0.07033567130565643,0.022689035162329674,-0.010912701487541199,0.7863447666168213,0.21616432070732117,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.40454545454545454,1785360779.207835,0.0,0.0,0.0,0.0,0,0.0,0,0,takeoff,3.7161290645599365,0.04885745048522949,0.07033567130565643,0.022689035162329674,-0.010912701487541199,0.7863447666168213,0.21616432070732117,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.4090909090909091,1785360779.23161,0.0,0.0,0.0,0.0,0,0.0,0,0,takeoff,3.7161290645599365,0.024603718891739845,0.07328863441944122,0.024290159344673157,-0.007434033788740635,0.877476692199707,0.22960463166236877,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.41363636363636364,1785360779.2561321,0.0,0.0,0.0,0.0,0,0.0,0,0,takeoff,3.7161290645599365,0.024603718891739845,0.07328863441944122,0.024290159344673157,-0.007434033788740635,0.877476692199707,0.22960463166236877,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.4181818181818182,1785360779.279188,0.0,0.0,0.0,0.0,0,0.0,0,0,takeoff,3.7161290645599365,0.0012671621516346931,0.07029127329587936,0.024607807397842407,-0.004185068421065807,0.9693642854690552,0.24568483233451843,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
0.0,0.0,0.0,0.42272727272727273,1785360779.301253,0.0,0.0,0.0,0.0,0,0.0,0,0,takeoff,3.721407651901245,0.0012671621516346931,0.07029127329587936,0.024607807397842407,-0.004185068421065807,0.9693642854690552,0.24568483233451843,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0
