cmd_x,cmd_y,cmd_yaw_deg,cmd_z,gate8.stackFree,host_time,mpcDiag.outVio,mpcDiag.outX,mpcDiag.outY,mpcDiag.outZ,mpcDiag.safe,mpcDiag.yawCmd,obs.iter,obs.mpcUs,percept.ageMs,percept.applied,percept.clearCnt,percept.corridor,percept.ctrDanger,percept.fakeAct,percept.hold,percept.holdAge,percept.maxDanger,percept.minTtc,percept.mode,percept.nCstr,percept.persist,percept.sample,percept.side,percept.valid,perceptGridA.r0,perceptGridA.r1,perceptGridA.r2,perceptGridA.r3,perceptGridA.r4,perceptGridB.r5,perceptGridB.r6,perceptGridB.r7,perceptGridB.r8,perceptGridB.r9,perceptMap.crcErr,perceptMap.invalid,perceptMap.rxOk,perceptMass.cells,perceptMass.centerQ,perceptMass.cluster,perceptMass.detected,perceptMass.maxQ,perceptPath.hit,perceptPath.knot,perceptPath.q,perceptPath.safeL,perceptPath.safeR,perceptPath.u,perceptPath.v,perceptPlane.avoidX,perceptPlane.avoidY,perceptPlane.avoidZ,perceptPlane.ax,perceptPlane.ay,perceptPlane.az,perceptPlane.b,perceptPlane.lineU,perceptPlane.refOff,perceptPlane.safeU,perceptVio.plan,perceptVio.state,phase,pm.vbat,stateEstimate.vx,stateEstimate.vy,stateEstimate.x,stateEstimate.y,stateEstimate.yaw,stateEstimate.z
0.0,0.0,0.0,0.1090909090909091,0,1785416734.956605,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,takeoff,3.578885793685913,-0.0006641821819357574,-0.0012965502683073282,0.0010614184429869056,-0.00032258371356874704,0.002876517828553915,0.011344388127326965
0.0,0.0,0.0,0.11363636363636363,0,1785416734.977535,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,takeoff,3.578885793685913,-0.0006641821819357574,-0.0012965502683073282,0.0010614184429869056,-0.00032258371356874704,0.002876517828553915,0.011344388127326965
0.0,0.0,0.0,0.1181818181818182,0,1785416735.002615,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,takeoff,3.578885793685913,-0.0008837655768729746,-0.007312292233109474,0.001337691443040967,-0.001545569160953164,0.024371223524212837,0.010611163452267647
0.0,0.0,0.0,0.12272727272727274,0,1785416735.0276768,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,takeoff,3.578885793685913,-0.0008837655768729746,-0.007312292233109474,0.001337691443040967,-0.001545569160953164,0.024371223524212837,0.010611163452267647
0.0,0.0,0.0,0.12727272727272726,0,1785416735.051873,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,takeoff,3.568328619003296,0.013484462164342403,-0.007857087068259716,0.005176427774131298,-0.0018260646611452103,0.11217238008975983,0.009553016163408756
0.0,0.0,0.0,0.13181818181818183,0,1785416735.0769322,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,takeoff,3.568328619003296,0.013484462164342403,-0.007857087068259716,0.005176427774131298,-0.0018260646611452103,0.11217238008975983,0.009553016163408756
0.0,0.0,0.0,0.13636363636363635,0,1785416735.098465,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,takeoff,3.568328619003296,0.013484462164342403,-0.007857087068259716,0.005176427774131298,-0.0018260646611452103,0.11217238008975983,0.009553016163408756
0.0,0.0,0.0,0.14090909090909093,0,1785416735.119953,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,takeoff,3.568328619003296,0.030804891139268875,-0.032523538917303085,0.010089093819260597,-0.00789062399417162,0.20682473480701447,0.008415507152676582
0.0,0.0,0.0,0.14545454545454545,0,1785416735.142743,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,takeoff,3.568328619003296,0.030804891139268875,-0.032523538917303085,0.010089093819260597,-0.00789062399417162,0.20682473480701447,0.008415507152676582
0.0,0.0,0.0,0.15,0,1785416735.1630468,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,takeoff,3.552492618560791,0.04939929023385048,-0.033006515353918076,0.016252687200903893,-0.009286787360906601,0.29194319248199463,0.008262800052762032
0.0,0.0,0.0,0.15454545454545454,0,1785416735.1881201,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,takeoff,3.552492618560791,0.04939929023385048,-0.033006515353918076,0.016252687200903893,-0.009286787360906601,0.29194319248199463,0.008262800052762032
0.0,0.0,0.0,0.15909090909090912,0,1785416735.2092302,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,takeoff,3.552492618560791,0.049102917313575745,-0.03220096230506897,0.020434748381376266,-0.010634061880409718,0.34259966015815735,0.008042615838348866
0.0,0.0,0.0,0.16363636363636364,0,1785416735.2316532,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,takeoff,3.552492618560791,0.049102917313575745,-0.03220096230506897,0.020434748381376266,-0.010634061880409718,0.34259966015815735,0.008042615838348866
0.0,0.0,0.0,0.1681818181818182,0,1785416735.256742,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,takeoff,3.541935443878174,-0.013981676660478115,-0.016544274985790253,0.01207619160413742,-0.009550758637487888,0.38912564516067505,0.006410714704543352
0.0,0.0,0.0,0.17272727272727273,0,1785416735.278324,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,takeoff,3.541935443878174,-0.013981676660478115,-0.016544274985790253,0.01207619160413742,-0.009550758637487888,0.38912564516067505,0.006410714704543352
0.0,0.0,0.0,0.17727272727272725,0,1785416735.299691,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,takeoff,3.541935443878174,-0.013981676660478115,-0.016544274985790253,0.01207619160413742,-0.009550758637487888,0.38912564516067505,0.006410714704543352
0.0,0.0,0.0,0.18181818181818182,0,1785416735.323252,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,takeoff,3.541935443878174,-0.10424423217773438,-0.0315253920853138,-0.004080723039805889,-0.014557207003235817,0.45924368500709534,0.003729497082531452
0.0,0.0,0.0,0.1863636363636364,0,1785416735.345005,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,takeoff,3.541935443878174,-0.10424423217773438,-0.0315253920853138,-0.004080723039805889,-0.014557207003235817,0.45924368500709534,0.003729497082531452
0.0,0.0,0.0,0.19090909090909092,0,1785416735.3670442,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,takeoff,3.5208210945129395,-0.1927541345357895,-0.052963901311159134,-0.02440928854048252,-0.021495113149285316,0.47221770882606506,0.0008038462256081402
0.0,0.0,0.0,0.1954545454545455,0,1785416735.390739,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,takeoff,3.5208210945129395,-0.1927541345357895,-0.052963901311159134,-0.02440928854048252,-0.021495113149285316,0.47221770882606506,0.0008038462256081402
0.0,0.0,0.0,0.2,0,1785416735.413188,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,takeoff,3.5208210945129395,-0.24476134777069092,-0.06958705931901932,-0.04418616369366646,-0.028911851346492767,0.5114478468894958,-0.0003794888034462929
0.0,0.0,0.0,0.20454545454545453,0,1785416735.433503,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,takeoff,3.5208210945129395,-0.24476134777069092,-0.06958705931901932,-0.04418616369366646,-0.028911851346492767,0.5114478468894958,-0.0003794888034462929
0.0,0.0,0.0,0.2090909090909091,0,1785416735.454734,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,takeoff,3.515542507171631,-0.23572908341884613,-0.06854376941919327,-0.05757899209856987,-0.034572090953588486,0.5446386933326721,0.005331425927579403
0.0,0.0,0.0,0.21363636363636362,0,1785416735.47689,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,takeoff,3.515542507171631,-0.23572908341884613,-0.06854376941919327,-0.05757899209856987,-0.034572090953588486,0.5446386933326721,0.005331425927579403
0.0,0.0,0.0,0.2181818181818182,0,1785416735.500879,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,takeoff,3.515542507171631,-0.17264103889465332,-0.05058037117123604,-0.0633326917886734,-0.037399888038635254,0.5384571552276611,0.01481037400662899
0.0,0.0,0.0,0.22272727272727272,0,1785416735.52579,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,takeoff,3.515542507171631,-0.17264103889465332,-0.05058037117123604,-0.0633326917886734,-0.037399888038635254,0.5384571552276611,0.01481037400662899
0.0,0.0,0.0,0.2272727272727273,0,1785416735.547505,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,takeoff,3.515542507171631,-0.17264103889465332,-0.05058037117123604,-0.0633326917886734,-0.037399888038635254,0.5384571552276611,0.01481037400662899
0.0,0.0,0.0,0.2318181818181818,0,1785416735.5683148,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,takeoff,3.541935443878174,-0.09174664318561554,-0.009451149962842464,-0.06517830491065979,-0.035645756870508194,0.5066730380058289,0.02677605114877224
0.0,0.0,0.0,0.2363636363636364,0,1785416735.593379,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,takeoff,3.541935443878174,-0.09174664318561554,-0.009451149962842464,-0.06517830491065979,-0.035645756870508194,0.5066730380058289,0.02677605114877224
0.0,0.0,0.0,0.2409090909090909,0,1785416735.6184618,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,takeoff,3.541935443878174,0.037951886653900146,0.021538086235523224,-0.054118815809488297,-0.03410772606730461,0.5691239237785339,0.039484139531850815
0.0,0.0,0.0,0.24545454545454548,0,1785416735.63905,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,takeoff,3.541935443878174,0.037951886653900146,0.021538086235523224,-0.054118815809488297,-0.03410772606730461,0.5691239237785339,0.039484139531850815
0.0,0.0,0.0,0.25,0,1785416735.659678,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,takeoff,3.541935443878174,0.147476926445961,0.053903378546237946,-0.03971777856349945,-0.030132407322525978,0.623637318611145,0.0521811917424202
0.0,0.0,0.0,0.2545454545454545,0,1785416735.6801941,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,takeoff,3.541935443878174,0.147476926445961,0.053903378546237946,-0.03971777856349945,-0.030132407322525978,0.623637318611145,0.0521811917424202
0.0,0.0,0.0,0.2590909090909091,0,1785416735.700263,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,takeoff,3.541935443878174,0.147476926445961,0.053903378546237946,-0.03971777856349945,-0.030132407322525978,0.623637318611145,0.0521811917424202
