cmd_x,cmd_y,cmd_yaw_deg,cmd_z,gate8.stackFree,host_time,mpcDiag.outX,mpcDiag.outY,mpcDiag.outZ,mpcDiag.yawCmd,obs.iter,obs.mpcUs,percept.ageMs,percept.applied,percept.corridor,percept.ctrDanger,percept.hold,percept.holdAge,percept.maxDanger,percept.minTtc,percept.nCstr,percept.sample,percept.side,percept.valid,perceptGridA.r0,perceptGridA.r1,perceptGridA.r2,perceptGridA.r3,perceptGridA.r4,perceptGridB.r5,perceptGridB.r6,perceptGridB.r7,perceptGridB.r8,perceptGridB.r9,perceptMap.crcErr,perceptMap.invalid,perceptMap.rxOk,perceptPlane.ax,perceptPlane.ay,perceptPlane.az,perceptPlane.b,perceptPlane.lineU,perceptPlane.safeU,phase,pm.vbat,stateEstimate.vx,stateEstimate.vy,stateEstimate.x,stateEstimate.y,stateEstimate.yaw,stateEstimate.z
0.0,0.0,0.0,0.1,0,1785347356.932487,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,takeoff,3.7847506999969482,-0.005568884313106537,0.009464104659855366,-0.002593934303149581,0.010438241995871067,-0.09975062310695648,0.011756581254303455
0.0,0.0,0.0,0.10454545454545455,0,1785347356.957494,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,takeoff,3.7847506999969482,-0.012273511849343777,-0.0025673676282167435,-0.003850602777674794,0.008618717081844807,-0.01179672870784998,0.012061378918588161
0.0,0.0,0.0,0.1090909090909091,0,1785347356.9826171,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,takeoff,3.7847506999969482,-0.012273511849343777,-0.0025673676282167435,-0.003850602777674794,0.008618717081844807,-0.01179672870784998,0.012061378918588161
0.0,0.0,0.0,0.11363636363636363,0,1785347357.007493,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,takeoff,3.7847506999969482,-0.020930936560034752,-0.005409401375800371,-0.006210303865373135,0.008340432308614254,0.19654707610607147,0.01183589268475771
0.0,0.0,0.0,0.1181818181818182,0,1785347357.032091,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,takeoff,3.7847506999969482,-0.020930936560034752,-0.005409401375800371,-0.006210303865373135,0.008340432308614254,0.19654707610607147,0.01183589268475771
0.0,0.0,0.0,0.12272727272727274,0,1785347357.053329,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,takeoff,3.774193525314331,-0.00978938676416874,-0.00875765923410654,-0.005943245720118284,0.008039270527660847,0.36225542426109314,0.012124273926019669
0.0,0.0,0.0,0.12727272727272726,0,1785347357.074172,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,takeoff,3.774193525314331,-0.00978938676416874,-0.00875765923410654,-0.005943245720118284,0.008039270527660847,0.36225542426109314,0.012124273926019669
0.0,0.0,0.0,0.13181818181818183,0,1785347357.095176,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,takeoff,3.774193525314331,0.014961467124521732,0.006882167421281338,-0.003115762723609805,0.011635947041213512,0.44407403469085693,0.012937785126268864
0.0,0.0,0.0,0.13636363636363635,0,1785347357.1183732,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,takeoff,3.774193525314331,0.014961467124521732,0.006882167421281338,-0.003115762723609805,0.011635947041213512,0.44407403469085693,0.012937785126268864
0.0,0.0,0.0,0.14090909090909093,0,1785347357.139175,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,takeoff,3.7583577632904053,0.014961467124521732,0.006882167421281338,-0.003115762723609805,0.011635947041213512,0.44407403469085693,0.012937785126268864
0.0,0.0,0.0,0.14545454545454545,0,1785347357.163174,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,takeoff,3.7583577632904053,0.08156958967447281,-0.019437551498413086,0.008640152402222157,0.008148342370986938,0.508316695690155,0.007002438418567181
0.0,0.0,0.0,0.15,0,1785347357.183489,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,takeoff,3.7583577632904053,0.08156958967447281,-0.019437551498413086,0.008640152402222157,0.008148342370986938,0.508316695690155,0.007002438418567181
0.0,0.0,0.0,0.15454545454545454,0,1785347357.205167,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,takeoff,3.7583577632904053,0.14712493121623993,-0.13634827733039856,0.02278519794344902,-0.013498233631253242,0.5850202441215515,0.0017166824545711279
0.0,0.0,0.0,0.15909090909090912,0,1785347357.225752,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,takeoff,3.7583577632904053,0.14712493121623993,-0.13634827733039856,0.02278519794344902,-0.013498233631253242,0.5850202441215515,0.0017166824545711279
0.0,0.0,0.0,0.16363636363636364,0,1785347357.249164,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,takeoff,3.710850477218628,0.18728968501091003,-0.22123044729232788,0.03670791536569595,-0.033773235976696014,0.5696541666984558,-0.0030226977542042732
0.0,0.0,0.0,0.1681818181818182,0,1785347357.269925,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,takeoff,3.710850477218628,0.18728968501091003,-0.22123044729232788,0.03670791536569595,-0.033773235976696014,0.5696541666984558,-0.0030226977542042732
0.0,0.0,0.0,0.17272727272727273,0,1785347357.291383,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,takeoff,3.710850477218628,0.16317571699619293,-0.2533860206604004,0.042923908680677414,-0.050387732684612274,0.5693693161010742,-0.0024393347557634115
0.0,0.0,0.0,0.17727272727272725,0,1785347357.314995,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,takeoff,3.710850477218628,0.16317571699619293,-0.2533860206604004,0.042923908680677414,-0.050387732684612274,0.5693693161010742,-0.0024393347557634115
0.0,0.0,0.0,0.18181818181818182,0,1785347357.3400698,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,takeoff,3.7266862392425537,0.16317571699619293,-0.2533860206604004,0.042923908680677414,-0.050387732684612274,0.5693693161010742,-0.0024393347557634115
0.0,0.0,0.0,0.1863636363636364,0,1785347357.360366,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,takeoff,3.7266862392425537,0.10005301237106323,-0.22814540565013885,0.04389040544629097,-0.06126636639237404,0.644403338432312,0.005392404273152351
0.0,0.0,0.0,0.19090909090909092,0,1785347357.385421,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,takeoff,3.7266862392425537,0.10005301237106323,-0.22814540565013885,0.04389040544629097,-0.06126636639237404,0.644403338432312,0.005392404273152351
0.0,0.0,0.0,0.1954545454545455,0,1785347357.41023,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,takeoff,3.7266862392425537,0.0337531752884388,-0.1634833961725235,0.043372366577386856,-0.06731798499822617,0.7018007636070251,0.01704331301152706
0.0,0.0,0.0,0.2,0,1785347357.432483,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,takeoff,3.7266862392425537,0.0337531752884388,-0.1634833961725235,0.043372366577386856,-0.06731798499822617,0.7018007636070251,0.01704331301152706
0.0,0.0,0.0,0.20454545454545453,0,1785347357.457537,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,takeoff,3.7530791759490967,-0.0462920106947422,-0.03323107212781906,0.037920888513326645,-0.05980762466788292,0.8071655631065369,0.03507145121693611
0.0,0.0,0.0,0.2090909090909091,0,1785347357.4797282,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,takeoff,3.7530791759490967,-0.0462920106947422,-0.03323107212781906,0.037920888513326645,-0.05980762466788292,0.8071655631065369,0.03507145121693611
0.0,0.0,0.0,0.21363636363636362,0,1785347357.500322,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,takeoff,3.7530791759490967,-0.13089080154895782,0.06925027072429657,0.026336438953876495,-0.051330357789993286,0.6281809210777283,0.04597407951951027
0.0,0.0,0.0,0.2181818181818182,0,1785347357.524089,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,takeoff,3.7530791759490967,-0.13089080154895782,0.06925027072429657,0.026336438953876495,-0.051330357789993286,0.6281809210777283,0.04597407951951027
0.0,0.0,0.0,0.22272727272727272,0,1785347357.545435,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,takeoff,3.737243413925171,-0.19686760008335114,0.16121013462543488,0.012326429598033428,-0.039001163095235825,0.38551920652389526,0.0594305656850338
0.0,0.0,0.0,0.2272727272727273,0,1785347357.5658848,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,takeoff,3.737243413925171,-0.19686760008335114,0.16121013462543488,0.012326429598033428,-0.039001163095235825,0.38551920652389526,0.0594305656850338
0.0,0.0,0.0,0.2318181818181818,0,1785347357.590348,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,takeoff,3.737243413925171,-0.23310676217079163,0.2274186611175537,-0.0019278089748695493,-0.024652043357491493,0.21921731531620026,0.06928462535142899
0.0,0.0,0.0,0.2363636363636364,0,1785347357.614191,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,takeoff,3.737243413925171,-0.23310676217079163,0.2274186611175537,-0.0019278089748695493,-0.024652043357491493,0.21921731531620026,0.06928462535142899
0.0,0.0,0.0,0.2409090909090909,0,1785347357.636179,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,takeoff,3.737243413925171,-0.23310676217079163,0.2274186611175537,-0.0019278089748695493,-0.024652043357491493,0.21921731531620026,0.06928462535142899
0.0,0.0,0.0,0.24545454545454548,0,1785347357.6574988,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,takeoff,3.7266862392425537,-0.22629432380199432,0.2574143707752228,-0.012549775652587414,-0.01124744862318039,0.215084046125412,0.07861510664224625
0.0,0.0,0.0,0.25,0,1785347357.682488,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,takeoff,3.7266862392425537,-0.22629432380199432,0.2574143707752228,-0.012549775652587414,-0.01124744862318039,0.215084046125412,0.07861510664224625
0.0,0.0,0.0,0.2545454545454545,0,1785347357.707504,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,takeoff,3.7266862392425537,-0.2189795821905136,0.2886699140071869,-0.025500595569610596,0.006923055276274681,0.25617533922195435,0.08214502036571503
0.0,0.0,0.0,0.2590909090909091,0,1785347357.732474,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,takeoff,3.7266862392425537,-0.2189795821905136,0.2886699140071869,-0.025500595569610596,0.006923055276274681,0.25617533922195435,0.08214502036571503
0.0,0.0,0.0,0.26363636363636367,0,1785347357.753851,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,takeoff,3.6791789531707764,-0.16817261278629303,0.2684752643108368,-0.032057251781225204,0.019752737134695053,0.44420504570007324,0.08596532046794891
0.0,0.0,0.0,0.2681818181818182,0,1785347357.778923,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,takeoff,3.6791789531707764,-0.16817261278629303,0.2684752643108368,-0.032057251781225204,0.019752737134695053,0.44420504570007324,0.08596532046794891
0.0,0.0,0.0,0.27272727272727276,0,1785347357.8032289,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,takeoff,3.6791789531707764,-0.10355357080698013,0.22359591722488403,-0.03509935736656189,0.029799386858940125,0.6259140372276306,0.0900203213095665
0.0,0.0,0.0,0.2772727272727273,0,1785347357.826234,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,takeoff,3.6791789531707764,-0.10355357080698013,0.22359591722488403,-0.03509935736656189,0.029799386858940125,0.6259140372276306,0.0900203213095665
0.0,0.0,0.0,0.2818181818181818,0,1785347357.849154,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,takeoff,3.6739003658294678,-0.02904658578336239,0.1551692932844162,-0.033795181661844254,0.03518152981996536,0.7267009019851685,0.09336797147989273
0.0,0.0,0.0,0.2863636363636364,0,1785347357.874272,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,takeoff,3.6739003658294678,-0.02904658578336239,0.1551692932844162,-0.033795181661844254,0.03518152981996536,0.7267009019851685,0.09336797147989273
0.0,0.0,0.0,0.2909090909090909,0,1785347357.899154,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,takeoff,3.6739003658294678,0.03718293085694313,0.08458730578422546,-0.030132653191685677,0.037953030318021774,0.715182900428772,0.09692633897066116
0.0,0.0,0.0,0.29545454545454547,0,1785347357.919571,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,takeoff,3.6739003658294678,0.03718293085694313,0.08458730578422546,-0.030132653191685677,0.037953030318021774,0.715182900428772,0.09692633897066116
0.0,0.0,0.0,0.3,0,1785347357.9402099,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,takeoff,3.6527860164642334,0.03718293085694313,0.08458730578422546,-0.030132653191685677,0.037953030318021774,0.715182900428772,0.09692633897066116
0.0,0.0,0.0,0.3045454545454545,0,1785347357.961233,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,takeoff,3.6527860164642334,0.09406986087560654,0.0068356869742274284,-0.02386118471622467,0.03598596155643463,0.7256956100463867,0.10173214226961136
0.0,0.0,0.0,0.3090909090909091,0,1785347357.982335,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,takeoff,3.6527860164642334,0.09406986087560654,0.0068356869742274284,-0.02386118471622467,0.03598596155643463,0.7256956100463867,0.10173214226961136
0.0,0.0,0.0,0.31363636363636366,0,1785347358.0065632,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,takeoff,3.6527860164642334,0.13302497565746307,-0.055098578333854675,-0.016439655795693398,0.03243780508637428,0.6562286019325256,0.10503016412258148
0.0,0.0,0.0,0.3181818181818182,0,1785347358.028175,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,takeoff,3.6527860164642334,0.13302497565746307,-0.055098578333854675,-0.016439655795693398,0.03243780508637428,0.6562286019325256,0.10503016412258148
0.0,0.0,0.0,0.32272727272727275,0,1785347358.048946,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,takeoff,3.631671667098999,0.1467496007680893,-0.09421045333147049,-0.009913099929690361,0.02885240688920021,0.5951756834983826,0.10837787389755249
0.0,0.0,0.0,0.32727272727272727,0,1785347358.0711691,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,takeoff,3.631671667098999,0.1467496007680893,-0.09421045333147049,-0.009913099929690361,0.02885240688920021,0.5951756834983826,0.10837787389755249
0.0,0.0,0.0,0.33181818181818185,0,1785347358.096179,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,takeoff,3.631671667098999,0.1489107310771942,-0.12660937011241913,-0.0025558294728398323,0.022504134103655815,0.6096798181533813,0.11501491814851761
0.0,0.0,0.0,0.33636363636363636,0,1785347358.120383,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,takeoff,3.631671667098999,0.1489107310771942,-0.12660937011241913,-0.0025558294728398323,0.022504134103655815,0.6096798181533813,0.11501491814851761
0.0,0.0,0.0,0.34090909090909094,0,1785347358.14225,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,takeoff,3.6527860164642334,0.1434960663318634,-0.14334960281848907,0.005497106350958347,0.015499645844101906,0.5787385106086731,0.12520933151245117
