host_time,phase,cmd_x,cmd_y,cmd_z,state_x,state_y,state_z,state_yaw,state_vx,state_vy,roll,pitch,vbat,track_rx,track_depth_count,track_support,track_sigma,track_baseline,map_peak,map_active,flow_cyl_valid,flow_cyl_conf,flow_cyl_wx,flow_cyl_wy,flow_cyl_var_x,flow_cyl_var_y,aggregate_displacement,yaw_explained_ratio,depth_disagreement,group_dispersion,group_score,reject_low_motion,reject_yaw,reject_depth_disagreement,reject_dispersion,reject_no_group,obs_source,obs_active,obs_apply,obs_count,obs_eff_cx,obs_eff_cy,obs_eff_rad,obs_flow_conf,obs_clearance,obs_frz_valid,obs_frz_cx,obs_frz_cy,obs_frz_conf
1784908496.527683,wait_flow,0.0,0.0,0.05,-0.0008441538084298372,-0.0005016261711716652,0.014126353897154331,0.0852876678109169,-0.0034893760457634926,0.0015631515998393297,-0.7169903516769409,0.11905372887849808,4.096187591552734,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.08199997246265411,0.08199997246265411,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.5,0.15000000596046448,0.30000001192092896,0.0,-0.02706146240234375,0,0.0,0.0,0.0
1784908496.548984,wait_flow,0.0,0.0,0.05,-0.0008441538084298372,-0.0005016261711716652,0.014126353897154331,0.0852876678109169,-0.0034893760457634926,0.0015631515998393297,-0.7169903516769409,0.11905372887849808,4.096187591552734,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.08199997246265411,0.08199997246265411,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.5,0.15000000596046448,0.30000001192092896,0.0,-0.02706146240234375,0,0.0,0.0,0.0
1784908496.571857,wait_flow,0.0,0.0,0.05,-0.0008355110767297447,-0.001150384428910911,0.01326463557779789,0.08193059265613556,-0.0031337791588157415,-0.002460584742948413,-0.6813207268714905,0.11696121841669083,4.096187591552734,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.08199997246265411,0.08199997246265411,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.5,0.15000000596046448,0.30000001192092896,0.0,-0.02710181474685669,0,0.0,0.0,0.0
1784908496.5958369,wait_flow,0.0,0.0,0.05,-0.0008355110767297447,-0.001150384428910911,0.01326463557779789,0.08193059265613556,-0.0031337791588157415,-0.002460584742948413,-0.6813207268714905,0.11696121841669083,4.096187591552734,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.08199997246265411,0.08199997246265411,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.5,0.15000000596046448,0.30000001192092896,0.0,-0.02710181474685669,0,0.0,0.0,0.0
1784908496.617307,wait_flow,0.0,0.0,0.05,-0.0008355110767297447,-0.001150384428910911,0.01326463557779789,0.08193059265613556,-0.0031337791588157415,-0.002460584742948413,-0.6813207268714905,0.11696121841669083,4.096187591552734,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.08199997246265411,0.08199997246265411,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.5,0.15000000596046448,0.30000001192092896,0.0,-0.02710181474685669,0,0.0,0.0,0.0
1784908496.642285,wait_flow,0.0,0.0,0.05,-0.0008480654214508832,-0.0011353836162015796,0.014088709838688374,0.08306816220283508,-0.003868312342092395,-0.002430462744086981,-0.6858654618263245,0.12323275953531265,4.096187591552734,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.09199995547533035,0.09199995547533035,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.5,0.15000000596046448,0.30000001192092896,0.0,-0.028284966945648193,0,0.0,0.0,0.0
1784908496.662514,wait_flow,0.0,0.0,0.05,-0.0008508243481628597,-0.0013525841059163213,0.013761667534708977,0.08237313479185104,-0.003868312342092395,-0.002430462744086981,-0.6858654618263245,0.12323275953531265,4.096187591552734,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.09199995547533035,0.09199995547533035,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.5,0.15000000596046448,0.30000001192092896,0.0,-0.028284966945648193,0,0.0,0.0,0.0
1784908496.6875992,wait_flow,0.0,0.0,0.05,-0.0008508243481628597,-0.0013525841059163213,0.013761667534708977,0.08237313479185104,-0.0034063593484461308,-0.004150766413658857,-0.6748210787773132,0.12149029225111008,4.096187591552734,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.09199995547533035,0.09199995547533035,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.5,0.15000000596046448,0.30000001192092896,0.0,-0.026907145977020264,0,0.0,0.0,0.0
1784908496.709662,wait_flow,0.0,0.0,0.05,-0.0008508243481628597,-0.0013525841059163213,0.013761667534708977,0.08237313479185104,-0.0034063593484461308,-0.004150766413658857,-0.6748210787773132,0.12149029225111008,4.096187591552734,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.09199995547533035,0.09199995547533035,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.5,0.15000000596046448,0.30000001192092896,0.0,-0.026907145977020264,0,0.0,0.0,0.0
1784908496.731854,wait_flow,0.0,0.0,0.05,-0.0008197447750717402,-0.0010909708216786385,0.01435799989849329,0.08330005407333374,-0.002456936752423644,-0.00272577116265893,-0.6847495436668396,0.11424902081489563,4.090909004211426,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.10199993848800659,0.10199993848800659,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.5,0.15000000596046448,0.30000001192092896,0.0,-0.02703648805618286,0,0.0,0.0,0.0
1784908496.7567282,wait_flow,0.0,0.0,0.05,-0.0008197447750717402,-0.0010909708216786385,0.01435799989849329,0.08330005407333374,-0.002456936752423644,-0.00272577116265893,-0.6847495436668396,0.11424902081489563,4.090909004211426,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.10199993848800659,0.10199993848800659,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.5,0.15000000596046448,0.30000001192092896,0.0,-0.02703648805618286,0,0.0,0.0,0.0
1784908496.778989,wait_flow,0.0,0.0,0.05,-0.00022179001825861633,-0.0006814525695517659,0.015259282663464546,0.08364980667829514,0.0010920304339379072,-0.0006915482226759195,-0.7025229334831238,0.0860624685883522,4.090909004211426,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.10199993848800659,0.10199993848800659,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.5,0.15000000596046448,0.30000001192092896,0.0,-0.026858091354370117,0,0.0,0.0,0.0
1784908496.799495,wait_flow,0.0,0.0,0.05,-0.00022179001825861633,-0.0006814525695517659,0.015259282663464546,0.08364980667829514,0.0010920304339379072,-0.0006915482226759195,-0.7025229334831238,0.0860624685883522,4.090909004211426,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.10199993848800659,0.10199993848800659,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.5,0.15000000596046448,0.30000001192092896,0.0,-0.026858091354370117,0,0.0,0.0,0.0
1784908496.824249,wait_flow,0.0,0.0,0.05,-0.0008179007563740015,-0.0012514293193817139,0.015462186187505722,0.08487775921821594,-0.0022723956499248743,-0.004572136327624321,-0.6762984991073608,0.11147834360599518,4.090909004211426,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.11199992150068283,0.11199992150068283,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.5,0.15000000596046448,0.30000001192092896,0.0,-0.027043640613555908,0,0.0,0.0,0.0
1784908496.8468769,wait_flow,0.0,0.0,0.05,-0.0008179007563740015,-0.0012514293193817139,0.015462186187505722,0.08487775921821594,-0.0022723956499248743,-0.004572136327624321,-0.6762984991073608,0.11147834360599518,4.090909004211426,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.11199992150068283,0.11199992150068283,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.5,0.15000000596046448,0.30000001192092896,0.0,-0.027043640613555908,0,0.0,0.0,0.0
1784908496.870604,wait_flow,0.0,0.0,0.05,0.0007940015057101846,-0.0013026082888245583,0.014630807563662529,0.08376406878232956,0.007648490834981203,-0.004103333223611116,-0.680898129940033,0.04354717209935188,4.090909004211426,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.11199992150068283,0.11199992150068283,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.5,0.15000000596046448,0.30000001192092896,0.0,-0.02762669324874878,0,0.0,0.0,0.0
1784908496.8928561,wait_flow,0.0,0.0,0.05,0.0007940015057101846,-0.0013026082888245583,0.014630807563662529,0.08376406878232956,0.007648490834981203,-0.004103333223611116,-0.680898129940033,0.04354717209935188,4.090909004211426,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.11199992150068283,0.11199992150068283,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.5,0.15000000596046448,0.30000001192092896,0.0,-0.02762669324874878,0,0.0,0.0,0.0
1784908496.916055,wait_flow,0.0,0.0,0.05,0.0006447644555009902,-0.0013346804771572351,0.014266807585954666,0.08518891036510468,0.0058574858121573925,-0.0037336479872465134,-0.6814896464347839,0.05613623932003975,4.0750732421875,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.11199992150068283,0.11199992150068283,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.5,0.15000000596046448,0.30000001192092896,0.0,-0.02762669324874878,0,0.0,0.0,0.0
1784908496.938887,wait_flow,0.0,0.0,0.05,0.0006447644555009902,-0.0013346804771572351,0.014266807585954666,0.08518891036510468,0.0058574858121573925,-0.0037336479872465134,-0.6814896464347839,0.05613623932003975,4.0750732421875,1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.11799991130828857,0.11799991130828857,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.5,0.15000000596046448,0.30000001192092896,0.0,-0.027593016624450684,0,0.0,0.0,0.0
1784908497.4437408,takeoff,0.0,0.0,0.05,0.0011786522809416056,0.0011238032020628452,0.010478762909770012,0.09596484899520874,0.009595015086233616,0.03303120285272598,-1.0575462579727173,-0.406734824180603,3.890322685241699,6,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.11799991130828857,0.11799991130828857,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.5,0.15000000596046448,0.30000001192092896,0.0,-0.029436051845550537,0,0.0,0.0,0.0
1784908497.468674,takeoff,0.0,0.0,0.05175879396984925,0.0018871305510401726,0.0006793251959607005,0.011417223140597343,0.10602076351642609,0.01356979925185442,0.03085864707827568,-1.0022392272949219,-0.44697630405426025,3.890322685241699,6,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.11799991130828857,0.11799991130828857,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.5,0.15000000596046448,0.30000001192092896,0.0,-0.029918670654296875,0,0.0,0.0,0.0
1784908497.489481,takeoff,0.0,0.0,0.0535175879396985,0.0018871305510401726,0.0006793251959607005,0.011417223140597343,0.10602076351642609,0.01356979925185442,0.03085864707827568,-1.0022392272949219,-0.44697630405426025,3.890322685241699,6,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.11799991130828857,0.11799991130828857,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.5,0.15000000596046448,0.30000001192092896,0.0,-0.029918670654296875,0,0.0,0.0,0.0
1784908497.512785,takeoff,0.0,0.0,0.05527638190954774,0.0018871305510401726,0.0006793251959607005,0.011417223140597343,0.10602076351642609,0.01356979925185442,0.03085864707827568,-1.0022392272949219,-0.44697630405426025,3.890322685241699,6,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.11799991130828857,0.11799991130828857,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.5,0.15000000596046448,0.30000001192092896,0.0,-0.029918670654296875,0,0.0,0.0,0.0
1784908497.5359201,takeoff,0.0,0.0,0.057035175879396986,0.0018816400552168489,0.0009183392394334078,0.012283994816243649,0.10235483199357986,0.013438277877867222,0.03244265913963318,-0.943331778049469,-0.39651018381118774,3.9800586700439453,7,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.11799991130828857,0.11799991130828857,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.5,0.15000000596046448,0.30000001192092896,0.0,-0.030117034912109375,0,0.0,0.0,0.0
1784908497.556988,takeoff,0.0,0.0,0.05879396984924624,0.0018816400552168489,0.0009183392394334078,0.012283994816243649,0.10235483199357986,0.013438277877867222,0.03244265913963318,-0.943331778049469,-0.39651018381118774,3.9800586700439453,7,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.11799991130828857,0.11799991130828857,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.5,0.15000000596046448,0.30000001192092896,0.0,-0.030117034912109375,0,0.0,0.0,0.0
1784908497.5774589,takeoff,0.0,0.0,0.06055276381909548,0.0019751545041799545,0.0009266631095670164,0.012532013468444347,0.11237538605928421,0.013594552874565125,0.03136838227510452,-0.886626124382019,-0.3881131410598755,3.9800586700439453,7,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.11799991130828857,0.11799991130828857,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.5,0.15000000596046448,0.30000001192092896,0.0,-0.030032813549041748,0,0.0,0.0,0.0
1784908497.59853,takeoff,0.0,0.0,0.062311557788944726,0.0019751545041799545,0.0009266631095670164,0.012532013468444347,0.11237538605928421,0.013594552874565125,0.03136838227510452,-0.886626124382019,-0.3881131410598755,3.9800586700439453,7,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.11799991130828857,0.11799991130828857,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.5,0.15000000596046448,0.30000001192092896,0.0,-0.030032813549041748,0,0.0,0.0,0.0
1784908497.620678,takeoff,0.0,0.0,0.06407035175879397,0.0019751545041799545,0.0009266631095670164,0.012532013468444347,0.11237538605928421,0.013594552874565125,0.03136838227510452,-0.886626124382019,-0.3881131410598755,3.9008798599243164,7,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.11799991130828857,0.11799991130828857,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.5,0.15000000596046448,0.30000001192092896,0.0,-0.030032813549041748,0,0.0,0.0,0.0
1784908497.6428359,takeoff,0.0,0.0,0.06582914572864322,0.0010849563404917717,0.00096996093634516,0.013365460559725761,0.12162426114082336,0.008305680006742477,0.030044954270124435,-0.8117355108261108,-0.300526887178421,3.9008798599243164,7,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.11799991130828857,0.11799991130828857,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.5,0.15000000596046448,0.30000001192092896,0.0,-0.03015536069869995,0,0.0,0.0,0.0
1784908497.663149,takeoff,0.0,0.0,0.06758793969849247,0.0022571368608623743,0.002266434719786048,0.012922222726047039,0.11934413015842438,0.014024670235812664,0.03627223148941994,-0.8226062655448914,-0.3371836543083191,3.9008798599243164,7,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.11799991130828857,0.11799991130828857,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.5,0.15000000596046448,0.30000001192092896,0.0,-0.03015536069869995,0,0.0,0.0,0.0
1784908497.68624,takeoff,0.0,0.0,0.06934673366834171,0.0022571368608623743,0.002266434719786048,0.012922222726047039,0.11934413015842438,0.014024670235812664,0.03627223148941994,-0.8226062655448914,-0.3371836543083191,3.9008798599243164,7,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.11799991130828857,0.11799991130828857,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.5,0.15000000596046448,0.30000001192092896,0.0,-0.02960050106048584,0,0.0,0.0,0.0
1784908497.707781,takeoff,0.0,0.0,0.07110552763819096,0.0022571368608623743,0.002266434719786048,0.012922222726047039,0.11934413015842438,0.014024670235812664,0.03627223148941994,-0.8226062655448914,-0.3371836543083191,3.9008798599243164,7,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.11799991130828857,0.11799991130828857,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.5,0.15000000596046448,0.30000001192092896,0.0,-0.02960050106048584,0,0.0,0.0,0.0
1784908497.728679,takeoff,0.0,0.0,0.07286432160804021,0.002021959749981761,0.0006918954313732684,0.012265303172171116,0.1157587468624115,0.011994211003184319,0.02541227824985981,-0.6870445013046265,-0.2974887788295746,3.906158447265625,9,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.11799991130828857,0.11799991130828857,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.5,0.15000000596046448,0.30000001192092896,0.0,-0.029867827892303467,0,0.0,0.0,0.0
1784908497.7499142,takeoff,0.0,0.0,0.07462311557788945,0.002021959749981761,0.0006918954313732684,0.012265303172171116,0.1157587468624115,0.011994211003184319,0.02541227824985981,-0.6870445013046265,-0.2974887788295746,3.906158447265625,9,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.11799991130828857,0.11799991130828857,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.5,0.15000000596046448,0.30000001192092896,0.0,-0.029867827892303467,0,0.0,0.0,0.0
1784908497.7720692,takeoff,0.0,0.0,0.0763819095477387,0.002132272580638528,0.0024638741742819548,0.012154324911534786,0.10399466007947922,0.011848443187773228,0.033505965024232864,-0.7164940237998962,-0.28876784443855286,3.906158447265625,9,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.11799991130828857,0.11799991130828857,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.5,0.15000000596046448,0.30000001192092896,0.0,-0.029867827892303467,0,0.0,0.0,0.0
1784908497.793934,takeoff,0.0,0.0,0.07814070351758795,0.002132272580638528,0.0024638741742819548,0.012154324911534786,0.10399466007947922,0.011848443187773228,0.033505965024232864,-0.7164940237998962,-0.28876784443855286,3.906158447265625,9,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.11799991130828857,0.11799991130828857,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.5,0.15000000596046448,0.30000001192092896,0.0,-0.0299949049949646,0,0.0,0.0,0.0
1784908497.819166,takeoff,0.0,0.0,0.07989949748743719,0.0021125099156051874,0.0009727419237606227,0.012702764011919498,0.10164699703454971,0.011134929955005646,0.023419220000505447,-0.6082850098609924,-0.27048617601394653,3.916715621948242,9,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.11799991130828857,0.11799991130828857,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.5,0.15000000596046448,0.30000001192092896,0.0,-0.030117332935333252,0,0.0,0.0,0.0
1784908497.843596,takeoff,0.0,0.0,0.08165829145728644,0.0021125099156051874,0.0009727419237606227,0.012702764011919498,0.10164699703454971,0.011134929955005646,0.023419220000505447,-0.6082850098609924,-0.27048617601394653,3.916715621948242,10,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.11799991130828857,0.11799991130828857,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.5,0.15000000596046448,0.30000001192092896,0.0,-0.030117332935333252,0,0.0,0.0,0.0
1784908497.864479,takeoff,0.0,0.0,0.08341708542713569,0.0024551809765398502,0.002391587011516094,0.013108359649777412,0.010874135419726372,0.012193163856863976,0.02923547849059105,-0.6370426416397095,-0.30909407138824463,3.916715621948242,10,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.11799991130828857,0.11799991130828857,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.5,0.15000000596046448,0.30000001192092896,0.0,-0.030117332935333252,0,0.0,0.0,0.0
1784908497.888373,takeoff,0.0,0.0,0.08517587939698493,0.0024551809765398502,0.002391587011516094,0.013108359649777412,0.010874135419726372,0.012193163856863976,0.02923547849059105,-0.6370426416397095,-0.30909407138824463,3.916715621948242,10,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.11799991130828857,0.11799991130828857,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.5,0.15000000596046448,0.30000001192092896,0.0,-0.03061676025390625,0,0.0,0.0,0.0
1784908497.913419,takeoff,0.0,0.0,0.08693467336683418,0.002705601742491126,0.001569300307892263,0.01353030651807785,0.11583207547664642,0.012193163856863976,0.02923547849059105,-0.6370426416397095,-0.30909407138824463,3.790029287338257,10,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.11799991130828857,0.11799991130828857,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.5,0.15000000596046448,0.30000001192092896,0.0,-0.03061676025390625,0,0.0,0.0,0.0
1784908497.937821,takeoff,0.0,0.0,0.08869346733668343,0.002705601742491126,0.001569300307892263,0.01353030651807785,0.11583207547664642,0.011522841639816761,0.016902612522244453,-0.48016947507858276,-0.25403228402137756,3.790029287338257,11,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.11799991130828857,0.11799991130828857,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.5,0.15000000596046448,0.30000001192092896,0.0,-0.03084355592727661,0,0.0,0.0,0.0
