host_time,phase,cmd_x,cmd_y,cmd_z,state_x,state_y,state_z,state_yaw,state_vx,state_vy,roll,pitch,vbat,track_rx,track_depth_count,track_support,track_sigma,track_baseline,map_peak,map_active,flow_cyl_valid,flow_cyl_conf,flow_cyl_wx,flow_cyl_wy,flow_cyl_var_x,flow_cyl_var_y,aggregate_displacement,yaw_explained_ratio,depth_disagreement,group_dispersion,group_score,reject_low_motion,reject_yaw,reject_depth_disagreement,reject_dispersion,reject_no_group,obs_source,obs_active,obs_apply,obs_count,obs_eff_cx,obs_eff_cy,obs_eff_rad,obs_flow_conf,obs_clearance,obs_frz_valid,obs_frz_cx,obs_frz_cy,obs_frz_conf
1784909054.206305,wait_flow,0.0,0.0,0.05,-0.0003043572069145739,0.00106909463647753,0.010021434165537357,0.017942698672413826,-0.001653078361414373,0.0005380585789680481,-0.18568341434001923,0.49215763807296753,3.932551383972168,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.08799996227025986,0.08799996227025986,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.5,0.15000000596046448,0.30000001192092896,0.0,-0.02798515558242798,0,0.0,0.0,0.0
1784909054.231446,wait_flow,0.0,0.0,0.05,0.00013122278323862702,0.0012678548227995634,0.010581022128462791,0.01972969062626362,0.0005539170233532786,0.0020818656776100397,-0.19951996207237244,0.4774947762489319,3.932551383972168,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.08799996227025986,0.08799996227025986,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.5,0.15000000596046448,0.30000001192092896,0.0,-0.028548777103424072,0,0.0,0.0,0.0
1784909054.255093,wait_flow,0.0,0.0,0.05,0.000764662807341665,-0.0006257633795030415,0.010271787643432617,0.021740516647696495,0.0044972458854317665,-0.008460006676614285,-0.11631020158529282,0.44635915756225586,3.932551383972168,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.08799996227025986,0.08799996227025986,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.5,0.15000000596046448,0.30000001192092896,0.0,-0.028548777103424072,0,0.0,0.0,0.0
1784909054.278516,wait_flow,0.0,0.0,0.05,0.000764662807341665,-0.0006257633795030415,0.010271787643432617,0.021740516647696495,0.0044972458854317665,-0.008460006676614285,-0.11631020158529282,0.44635915756225586,3.932551383972168,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0979999452829361,0.0979999452829361,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.5,0.15000000596046448,0.30000001192092896,0.0,-0.028536617755889893,0,0.0,0.0,0.0
1784909054.3035898,wait_flow,0.0,0.0,0.05,-0.00028760184068232775,0.0006169225671328604,0.0095958411693573,0.022904643788933754,-0.00117532629519701,-0.0011905792634934187,-0.1742507666349411,0.4920536279678345,3.932551383972168,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0979999452829361,0.0979999452829361,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.5,0.15000000596046448,0.30000001192092896,0.0,-0.028536617755889893,0,0.0,0.0,0.0
1784909054.328605,wait_flow,0.0,0.0,0.05,-0.00028760184068232775,0.0006169225671328604,0.0095958411693573,0.022904643788933754,-0.00117532629519701,-0.0011905792634934187,-0.1742507666349411,0.4920536279678345,3.932551383972168,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0979999452829361,0.0979999452829361,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.5,0.15000000596046448,0.30000001192092896,0.0,-0.02790069580078125,0,0.0,0.0,0.0
1784909054.353068,wait_flow,0.0,0.0,0.05,-0.00028760184068232775,0.0006169225671328604,0.0095958411693573,0.022904643788933754,-0.00117532629519701,-0.0011905792634934187,-0.1742507666349411,0.4920536279678345,3.932551383972168,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0979999452829361,0.0979999452829361,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.5,0.15000000596046448,0.30000001192092896,0.0,-0.02790069580078125,0,0.0,0.0,0.0
1784909054.375227,wait_flow,0.0,0.0,0.05,-0.00028760184068232775,0.0006169225671328604,0.0095958411693573,0.022904643788933754,-0.0016064608935266733,-0.003728588344529271,-0.15160761773586273,0.49330979585647583,3.932551383972168,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.10799992829561234,0.10799992829561234,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.5,0.15000000596046448,0.30000001192092896,0.0,-0.02777928113937378,0,0.0,0.0,0.0
1784909054.398487,wait_flow,0.0,0.0,0.05,-0.00028760184068232775,0.0006169225671328604,0.0095958411693573,0.022904643788933754,-0.0016064608935266733,-0.003728588344529271,-0.15160761773586273,0.49330979585647583,3.932551383972168,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.10799992829561234,0.10799992829561234,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.5,0.15000000596046448,0.30000001192092896,0.0,-0.02777928113937378,0,0.0,0.0,0.0
1784909054.422264,wait_flow,0.0,0.0,0.05,-0.001167908776551485,0.0012657984625548124,0.00962757132947445,0.02743217907845974,-0.006003983784466982,0.0035804552026093006,-0.2073693424463272,0.5206157565116882,3.932551383972168,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.10799992829561234,0.10799992829561234,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.5,0.15000000596046448,0.30000001192092896,0.0,-0.026654362678527832,0,0.0,0.0,0.0
1784909054.4466639,wait_flow,0.0,0.0,0.05,-0.001167908776551485,0.0012657984625548124,0.00962757132947445,0.02743217907845974,-0.006003983784466982,0.0035804552026093006,-0.2073693424463272,0.5206157565116882,3.932551383972168,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.10799992829561234,0.10799992829561234,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.5,0.15000000596046448,0.30000001192092896,0.0,-0.026654362678527832,0,0.0,0.0,0.0
1784909054.471824,wait_flow,0.0,0.0,0.05,0.0012009855126962066,-0.004362839739769697,0.011079239659011364,0.027174483984708786,0.007026578765362501,-0.024507448077201843,-0.001263948855921626,0.4198974370956421,3.9272727966308594,1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.11799991130828857,0.11799991130828857,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.5,0.15000000596046448,0.30000001192092896,0.0,-0.02786177396774292,0,0.0,0.0,0.0
1784909054.976753,takeoff,0.0,0.0,0.05,0.003855201881378889,-0.004735106602311134,0.01191121805459261,0.0638146623969078,0.015886709094047546,0.01854829117655754,-1.0812243223190308,-0.5905483961105347,3.737243413925171,5,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.11799991130828857,0.11799991130828857,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.5,0.15000000596046448,0.30000001192092896,0.0,-0.030286014080047607,0,0.0,0.0,0.0
1784909054.9982982,takeoff,0.0,0.0,0.05175879396984925,0.003855201881378889,-0.004735106602311134,0.01191121805459261,0.0638146623969078,0.015886709094047546,0.01854829117655754,-1.0812243223190308,-0.5905483961105347,3.737243413925171,5,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.11799991130828857,0.11799991130828857,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.5,0.15000000596046448,0.30000001192092896,0.0,-0.030286014080047607,0,0.0,0.0,0.0
1784909055.022382,takeoff,0.0,0.0,0.0535175879396985,0.006771968211978674,-0.002858698135241866,0.01161490473896265,0.32595109939575195,0.03073747083544731,0.03176010772585869,-1.1026215553283691,-0.6221166253089905,3.737243413925171,5,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.11799991130828857,0.11799991130828857,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.5,0.15000000596046448,0.30000001192092896,0.0,-0.03202009201049805,0,0.0,0.0,0.0
1784909055.0464902,takeoff,0.0,0.0,0.05527638190954774,0.006771968211978674,-0.002858698135241866,0.01161490473896265,0.32595109939575195,0.03073747083544731,0.03176010772585869,-1.1026215553283691,-0.6221166253089905,3.737243413925171,5,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.11799991130828857,0.11799991130828857,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.5,0.15000000596046448,0.30000001192092896,0.0,-0.03202009201049805,0,0.0,0.0,0.0
1784909055.069506,takeoff,0.0,0.0,0.057035175879396986,0.014480267651379108,-0.004683277104049921,0.010585499927401543,0.5508884787559509,0.0656425952911377,0.02311224862933159,-0.5837849378585815,-0.477892130613327,3.763636350631714,6,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.11799991130828857,0.11799991130828857,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.5,0.15000000596046448,0.30000001192092896,0.0,-0.04043513536453247,0,0.0,0.0,0.0
1784909055.0896919,takeoff,0.0,0.0,0.05879396984924624,0.014480267651379108,-0.004683277104049921,0.010585499927401543,0.5508884787559509,0.0656425952911377,0.02311224862933159,-0.5837849378585815,-0.477892130613327,3.763636350631714,6,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.11799991130828857,0.11799991130828857,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.5,0.15000000596046448,0.30000001192092896,0.0,-0.04043513536453247,0,0.0,0.0,0.0
1784909055.1126962,takeoff,0.0,0.0,0.06055276381909548,0.02050781063735485,-0.006410183385014534,0.010985437780618668,0.6336096525192261,0.07841131091117859,0.011817981489002705,0.04517837241292,0.0005964888259768486,3.763636350631714,6,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.11799991130828857,0.11799991130828857,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.5,0.15000000596046448,0.30000001192092896,0.0,-0.045159339904785156,0,0.0,0.0,0.0
1784909055.1344252,takeoff,0.0,0.0,0.062311557788944726,0.02050781063735485,-0.006410183385014534,0.010985437780618668,0.6336096525192261,0.07841131091117859,0.011817981489002705,0.04517837241292,0.0005964888259768486,3.763636350631714,6,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.11799991130828857,0.11799991130828857,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.5,0.15000000596046448,0.30000001192092896,0.0,-0.045159339904785156,0,0.0,0.0,0.0
1784909055.158934,takeoff,0.0,0.0,0.06407035175879397,0.018032243475317955,-0.008071751333773136,0.011030735448002815,0.4816760718822479,0.04596523195505142,9.725804557092488e-05,0.2735676169395447,0.4189508557319641,3.763636350631714,6,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.11799991130828857,0.11799991130828857,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.5,0.15000000596046448,0.30000001192092896,0.0,-0.045159339904785156,0,0.0,0.0,0.0
1784909055.182195,takeoff,0.0,0.0,0.06582914572864322,0.018032243475317955,-0.008071751333773136,0.011030735448002815,0.4816760718822479,0.04596523195505142,9.725804557092488e-05,0.2735676169395447,0.4189508557319641,3.763636350631714,6,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.11799991130828857,0.11799991130828857,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.5,0.15000000596046448,0.30000001192092896,0.0,-0.042772650718688965,0,0.0,0.0,0.0
1784909055.2072902,takeoff,0.0,0.0,0.06758793969849247,0.008838442154228687,-0.007139950059354305,0.010749105364084244,0.16992250084877014,0.04596523195505142,9.725804557092488e-05,0.2735676169395447,0.4189508557319641,3.763636350631714,6,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.11799991130828857,0.11799991130828857,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.5,0.15000000596046448,0.30000001192092896,0.0,-0.042772650718688965,0,0.0,0.0,0.0
1784909055.232369,takeoff,0.0,0.0,0.06934673366834171,0.008838442154228687,-0.007139950059354305,0.010749105364084244,0.16992250084877014,-0.016095345839858055,0.0017286965157836676,0.3229510486125946,1.0599157810211182,3.763636350631714,6,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.11799991130828857,0.11799991130828857,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.5,0.15000000596046448,0.30000001192092896,0.0,-0.03591042757034302,0,0.0,0.0,0.0
1784909055.257437,takeoff,0.0,0.0,0.07110552763819096,0.006073165684938431,-0.0068009099923074245,0.011445436626672745,-0.16951344907283783,-0.03680598363280296,0.00030631673871539533,0.3571946620941162,2.005640745162964,3.763636350631714,6,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.11799991130828857,0.11799991130828857,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.5,0.15000000596046448,0.30000001192092896,0.0,-0.03591042757034302,0,0.0,0.0,0.0
1784909055.2782269,takeoff,0.0,0.0,0.07286432160804021,0.006073165684938431,-0.0068009099923074245,0.011445436626672745,-0.16951344907283783,-0.03680598363280296,0.00030631673871539533,0.3571946620941162,2.005640745162964,3.763636350631714,7,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.11799991130828857,0.11799991130828857,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.5,0.15000000596046448,0.30000001192092896,0.0,-0.031781673431396484,0,0.0,0.0,0.0
1784909055.301002,takeoff,0.0,0.0,0.07462311557788945,0.006073165684938431,-0.0068009099923074245,0.011445436626672745,-0.16951344907283783,-0.03680598363280296,0.00030631673871539533,0.3571946620941162,2.005640745162964,3.763636350631714,7,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.11799991130828857,0.11799991130828857,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.5,0.15000000596046448,0.30000001192092896,0.0,-0.031781673431396484,0,0.0,0.0,0.0
1784909055.323203,takeoff,0.0,0.0,0.0763819095477387,-0.0056285192258656025,-0.007368826307356358,0.01135231927037239,-0.30890223383903503,-0.10646221786737442,-0.005465915892273188,0.44044411182403564,2.6480438709259033,3.763636350631714,7,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.11799991130828857,0.11799991130828857,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.5,0.15000000596046448,0.30000001192092896,0.0,-0.023344337940216064,0,0.0,0.0,0.0
1784909055.346935,takeoff,0.0,0.0,0.07814070351758795,-0.0056285192258656025,-0.007368826307356358,0.01135231927037239,-0.30890223383903503,-0.10646221786737442,-0.005465915892273188,0.44044411182403564,2.6480438709259033,3.763636350631714,7,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.11799991130828857,0.11799991130828857,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.5,0.15000000596046448,0.30000001192092896,0.0,-0.023344337940216064,0,0.0,0.0,0.0
1784909055.370314,takeoff,0.0,0.0,0.07989949748743719,-0.025259627029299736,-0.006284459959715605,0.009572671726346016,-0.4269435703754425,-0.2010362297296524,-0.0019171200692653656,0.3528505861759186,2.8126447200775146,3.7530791759490967,8,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.11799991130828857,0.11799991130828857,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.5,0.15000000596046448,0.30000001192092896,0.0,-0.0019831061363220215,0,0.0,0.0,0.0
1784909055.3935318,takeoff,0.0,0.0,0.08165829145728644,-0.025259627029299736,-0.006284459959715605,0.009572671726346016,-0.4269435703754425,-0.2010362297296524,-0.0019171200692653656,0.3528505861759186,2.8126447200775146,3.7530791759490967,8,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.11799991130828857,0.11799991130828857,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.5,0.15000000596046448,0.30000001192092896,0.0,-0.0019831061363220215,0,0.0,0.0,0.0
1784909055.4171982,takeoff,0.0,0.0,0.08341708542713569,-0.056560155004262924,-0.008442855440080166,0.0032354488503187895,-0.3247271478176117,-0.33138924837112427,-0.01439987774938345,0.2513744533061981,2.139244794845581,3.7530791759490967,8,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.11799991130828857,0.11799991130828857,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.5,0.15000000596046448,0.30000001192092896,0.0,0.02322673797607422,0,0.0,0.0,0.0
1784909055.4414551,takeoff,0.0,0.0,0.08517587939698493,-0.056560155004262924,-0.008442855440080166,0.0032354488503187895,-0.3247271478176117,-0.33138924837112427,-0.01439987774938345,0.2513744533061981,2.139244794845581,3.7530791759490967,8,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.11799991130828857,0.11799991130828857,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.5,0.15000000596046448,0.30000001192092896,0.0,0.02322673797607422,0,0.0,0.0,0.0
1784909055.462664,takeoff,0.0,0.0,0.08693467336683418,-0.0849737823009491,-0.012502741999924183,0.0041063097305595875,-0.2721973657608032,-0.40570446848869324,-0.0316794216632843,0.05054858326911926,-0.19179752469062805,3.7425220012664795,8,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.11799991130828857,0.11799991130828857,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.5,0.15000000596046448,0.30000001192092896,0.0,0.02322673797607422,0,0.0,0.0,0.0
1784909055.487778,takeoff,0.0,0.0,0.08869346733668343,-0.0849737823009491,-0.012502741999924183,0.0041063097305595875,-0.2721973657608032,-0.40570446848869324,-0.0316794216632843,0.05054858326911926,-0.19179752469062805,3.7425220012664795,9,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.11799991130828857,0.11799991130828857,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.5,0.15000000596046448,0.30000001192092896,0.0,0.05712556838989258,0,0.0,0.0,0.0
1784909055.512608,takeoff,0.0,0.0,0.09045226130653267,-0.09726771712303162,-0.016827858984470367,0.006800720002502203,-0.13237079977989197,-0.3458109498023987,-0.04602985456585884,0.04636513069272041,-4.3398213386535645,3.7425220012664795,9,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.11799991130828857,0.11799991130828857,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.5,0.15000000596046448,0.30000001192092896,0.0,0.06834280490875244,0,0.0,0.0,0.0
1784909055.5346172,takeoff,0.0,0.0,0.09221105527638192,-0.09726771712303162,-0.016827858984470367,0.006800720002502203,-0.13237079977989197,-0.3458109498023987,-0.04602985456585884,0.04636513069272041,-4.3398213386535645,3.7425220012664795,9,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.11799991130828857,0.11799991130828857,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.5,0.15000000596046448,0.30000001192092896,0.0,0.06834280490875244,0,0.0,0.0,0.0
