step,t,k,x,y,z,vx,vy,vz
1,0.050000000,13,0.790963233,-0.911457598,1.110108256,7.854171276,-8.788336754,0.060965203
1,0.050000000,14,0.953981161,-1.092992306,1.111356854,8.427662849,-9.340617180,0.063902467
1,0.050000000,15,1.127231002,-1.284068465,1.112636209,8.874718666,-9.740124702,0.064035796
1,0.050000000,16,1.308039069,-1.481505275,1.113893509,9.181442261,-9.975038528,0.061704978
1,0.050000000,17,1.493487835,-1.681926847,1.115096569,9.337267876,-10.037588120,0.058603276
1,0.050000000,18,1.680479050,-1.881838083,1.116231203,9.334643364,-9.923583031,0.054859776
1,0.050000000,19,1.865792513,-2.077694178,1.117285848,9.168994904,-9.632226944,0.050603770
1,0.050000000,20,2.046148300,-2.265968323,1.118251562,8.838872910,-9.166125298,0.045963593
1,0.050000000,21,2.218270540,-2.443221807,1.119121790,8.346356392,-8.531561852,0.041065175
1,0.050000000,22,2.378968239,-2.606184483,1.119895935,7.697985172,-7.739297867,0.036342546
1,0.050000000,23,2.525240898,-2.751859903,1.120599389,6.906790257,-6.806474686,0.034009956
1,0.050000000,24,2.654445171,-2.877689123,1.121131182,5.996294022,-5.760425568,0.019169223
2,0.100000000,0,0.001209930,-0.001046407,1.101428270,0.046434149,-0.035318680,0.028049655
2,0.100000000,1,0.002616179,-0.001967709,1.101933122,0.108327799,-0.063300736,0.022434153
2,0.100000000,2,0.006479974,-0.004082441,1.102290154,0.306201279,-0.166736215,0.013273770
2,0.100000000,3,0.015998924,-0.009561803,1.102822423,0.673522353,-0.407964230,0.039949216
2,0.100000000,4,0.034419227,-0.021525435,1.103829265,1.190966368,-0.817309141,0.060735933
2,0.100000000,5,0.064385973,-0.043355323,1.105243206,1.821401358,-1.391945124,0.080648944
2,0.100000000,6,0.107759796,-0.078137420,1.106954336,2.525217056,-2.107231855,0.090462349
2,0.100000000,7,0.165641367,-0.128342077,1.108793139,3.266496420,-2.927726746,0.093419790
2,0.100000000,8,0.238458201,-0.195679307,1.110667586,4.013797283,-3.813675880,0.094023749
2,0.100000000,9,0.326051503,-0.281056583,1.112559319,4.739882469,-4.725137711,0.095148429
2,0.100000000,10,0.427756906,-0.384602875,1.114483833,5.421354771,-5.624505043,0.097310401
2,0.100000000,11,0.542476296,-0.505729198,1.116462827,6.038154125,-6.477719307,0.100589782
2,0.100000000,12,0.668739915,-0.643205166,1.118522167,6.573105335,-7.254752159,0.105348617
2,0.100000000,13,0.804760754,-0.795241475,1.120679259,7.011611462,-7.929745197,0.110355772
2,0.100000000,14,0.948484898,-0.959574521,1.122893453,7.341662884,-8.481182098,0.111055754
2,0.100000000,15,1.097647905,-1.133557200,1.125089049,7.554203987,-8.892250061,0.108510084
2,0.100000000,16,1.249831676,-1.314250827,1.127204657,7.642889977,-9.150514603,0.103051558
2,0.100000000,17,1.402516365,-1.498508453,1.129200578,7.603818417,-9.247525215,0.096542485
2,0.100000000,18,1.553125620,-1.683049798,1.131057382,7.435218334,-9.178353310,0.089138441
2,0.100000000,19,1.699068427,-1.864529967,1.132758856,7.137412071,-8.941417694,0.081006244
2,0.100000000,20,1.837782145,-2.039605379,1.134292245,6.712943554,-8.538476944,0.072323591
2,0.100000000,21,1.966779828,-2.205003262,1.135649800,6.166913986,-7.974884033,0.063434586
2,0.100000000,22,2.083708525,-2.357599497,1.136853576,5.507847309,-7.260428905,0.056940950
2,0.100000000,23,2.186434746,-2.494526386,1.137939811,4.749601841,-6.411382198,0.051679630
2,0.100000000,24,2.273177147,-2.613330841,1.138756156,3.914024591,-5.453548908,0.029959405
3,0.150000000,0,0.006223585,-0.003830058,1.103505373,0.155236527,-0.070646212,0.051115364
3,0.150000000,1,0.009965032,-0.005318985,1.104332447,0.227972552,-0.079097636,0.031589203
3,0.150000000,2,0.015951237,-0.007149866,1.104831338,0.388831198,-0.113575995,0.018301662
3,0.150000000,3,0.026239933,-0.010500741,1.105475783,0.657455623,-0.243070796,0.046132803
3,0.150000000,4,0.042859443,-0.017882681,1.106636047,1.017880201,-0.523075581,0.069890641
3,0.150000000,5,0.067386642,-0.032556619,1.108161092,1.443573833,-0.972799838,0.082605213
3,0.150000000,6,0.100858659,-0.057861004,1.109824657,1.908122420,-1.582771182,0.083749302
3,0.150000000,7,0.143812671,-0.096750319,1.111458540,2.388080597,-2.325711489,0.079641640
3,0.150000000,8,0.196348473,-0.151527479,1.113004446,2.863115549,-3.164947271,0.074945278
3,0.150000000,9,0.258187979,-0.223719150,1.114478469,3.315714121,-4.060340405,0.072451606
3,0.150000000,10,0.328728467,-0.314047694,1.115930080,3.730872154,-4.972072124,0.072715618
3,0.150000000,11,0.407088965,-0.422460407,1.117413402,4.095693111,-5.862705231,0.075613290
3,0.150000000,12,0.492148250,-0.548188388,1.118983746,4.398989677,-6.698154926,0.081419729
3,0.150000000,13,0.582577050,-0.689819336,1.120625734,4.631236553,-7.448326111,0.082781479
3,0.150000000,14,0.676879108,-0.845388174,1.122274160,4.785302639,-8.088130951,0.082070790
3,0.150000000,15,0.773437083,-1.012476683,1.123895407,4.856118679,-8.597211838,0.080052301
3,0.150000000,16,0.870549738,-1.188302875,1.125464559,4.840347290,-8.959539413,0.076860905
3,0.150000000,17,0.966465414,-1.369805336,1.126959562,4.736265182,-9.163161278,0.072640277
3,0.150000000,18,1.059413671,-1.553722739,1.128361344,4.543706417,-9.199981689,0.067543134
3,0.150000000,19,1.147636175,-1.736669064,1.129654050,4.264063835,-9.065608978,0.061731182
3,0.150000000,20,1.229418874,-1.915207028,1.130825162,3.900388479,-8.759334564,0.055374186
3,0.150000000,21,1.303127408,-2.085923910,1.131865382,3.457675457,-8.284393311,0.048648510
3,0.150000000,22,1.367251396,-2.245516300,1.132769227,2.943473577,-7.648735523,0.041734062
3,0.150000000,23,1.420466781,-2.390901804,1.133562207,2.369221210,-6.866900921,0.037565611
3,0.150000000,24,1.461737156,-2.519383907,1.134050488,1.752563834,-5.963630199,0.011277352
4,0.200000000,0,0.017853139,-0.007734639,1.106136203,0.300779432,-0.081330575,0.053136814
4,0.200000000,1,0.024488205,-0.009468125,1.106804609,0.365959913,-0.097785227,0.013710756
4,0.200000000,2,0.032727040,-0.012101013,1.106871009,0.465393454,-0.182668775,-0.007068275
4,0.200000000,3,0.043416873,-0.017649708,1.107022762,0.611555338,-0.397910774,0.022234736
4,0.200000000,4,0.057483599,-0.029109485,1.107734919,0.801904380,-0.776377261,0.048982203
4,0.200000000,5,0.075724073,-0.049790319,1.108814955,1.027075410,-1.317842484,0.059014842
4,0.200000000,6,0.098721482,-0.082761995,1.109983802,1.275617242,-2.000648975,0.057868320
4,0.200000000,7,0.126826316,-0.130535170,1.111077189,1.535864472,-2.791890860,0.051469117
4,0.200000000,8,0.160158426,-0.194904566,1.112030268,1.796475530,-3.653725624,0.043840133
4,0.200000000,9,0.198616460,-0.276893884,1.112843037,2.046709776,-4.547429085,0.037442848
4,0.200000000,10,0.241892144,-0.376765430,1.113554835,2.276647568,-5.435921669,0.033735368
4,0.200000000,11,0.289488316,-0.494069010,1.114227057,2.477337360,-6.285197735,0.033485807
4,0.200000000,12,0.340739012,-0.627711177,1.114929676,2.640845299,-7.065011501,0.036773346
4,0.200000000,13,0.394829661,-0.776033521,1.115708709,2.760273218,-7.749143124,0.041122984
4,0.200000000,14,0.450820267,-0.936895967,1.116575599,2.830006361,-8.315669060,0.045566723
4,0.200000000,15,0.507672131,-1.107762694,1.117515326,2.845806837,-8.746959686,0.048405096
4,0.200000000,16,0.564276457,-1.285788059,1.118495107,2.804905653,-9.029608727,0.049575806
4,0.200000000,17,0.619483113,-1.467898369,1.119485140,2.705923319,-9.154169083,0.049434394
4,0.200000000,18,0.672127366,-1.650867701,1.120460987,2.548750162,-9.114836693,0.048143219
4,0.200000000,19,0.721054673,-1.831389189,1.121401191,2.334528208,-8.909270287,0.045875676
4,0.200000000,20,0.765146494,-2.006143093,1.122288108,2.065742254,-8.538568497,0.042815734
4,0.200000000,21,0.803349257,-2.171868324,1.123107791,1.746475101,-8.007541656,0.039156057
4,0.200000000,22,0.834711492,-2.325442791,1.123857379,1.382975340,-7.325540543,0.035801403
4,0.200000000,23,0.858436227,-2.463991165,1.124491215,0.984606981,-6.508175373,0.027590645
4,0.200000000,24,0.873949945,-2.585030556,1.124767661,0.564386606,-5.579636097,0.000060959
5,0.250000000,0,0.036878996,-0.012029560,1.108386755,0.449993521,-0.092935584,0.037387546
5,0.250000000,1,0.046631776,-0.014190940,1.108650684,0.533414543,-0.134617805,-0.010989029
5,0.250000000,2,0.058733772,-0.018211354,1.108234763,0.690701663,-0.293053865,-0.030599911
5,0.250000000,3,0.074729599,-0.027035344,1.107899785,0.918098986,-0.618714273,-0.002903344
5,0.250000000,4,0.095691428,-0.044084188,1.108146906,1.180877328,-1.112886786,0.027607486
5,0.250000000,5,0.121957563,-0.072491758,1.108841538,1.443099856,-1.748772740,0.041850325
5,0.250000000,6,0.153232574,-0.114722334,1.109691501,1.678187251,-2.488453627,0.043148682
5,0.250000000,7,0.188795060,-0.172450408,1.110504270,1.869809985,-3.291823626,0.038126282
5,0.250000000,8,0.227678195,-0.246560261,1.111198306,2.009275675,-4.120382309,0.031277634
5,0.250000000,9,0.268795818,-0.337197512,1.111765027,2.092956066,-4.938958645,0.025385208
5,0.250000000,10,0.311023772,-0.443844467,1.112239838,2.120432138,-5.716460705,0.022097263
5,0.250000000,11,0.353251010,-0.565404296,1.112683535,2.093266010,-6.426087856,0.022278728
5,0.250000000,12,0.394410551,-0.700286746,1.113168597,2.014191866,-7.045239449,0.026224293
5,0.250000000,13,0.433497429,-0.846489489,1.113750696,1.886632562,-7.555314064,0.031979565
5,0.250000000,14,0.469581187,-1.001677871,1.114457369,1.714593172,-7.941636562,0.038688414
5,0.250000000,15,0.501815975,-1.163260937,1.115296721,1.502518535,-8.193218231,0.045238499
5,0.250000000,16,0.529448628,-1.328462720,1.116240740,1.255244493,-8.302538872,0.049154129
5,0.250000000,17,0.551828027,-1.494391561,1.117239237,0.978133500,-8.265489578,0.050691623
5,0.250000000,18,0.568414688,-1.658105016,1.118253946,0.676983356,-8.081084251,0.050772049
5,0.250000000,19,0.578789473,-1.816671014,1.119263887,0.358049095,-7.751314640,0.050222188
5,0.250000000,20,0.582663417,-1.967226386,1.120265126,0.028088119,-7.281110287,0.049903620
5,0.250000000,21,0.579888463,-2.107037306,1.121254086,-0.305543184,-6.678506374,0.049000546
5,0.250000000,22,0.570470691,-2.233565807,1.122195840,-0.634763837,-5.955176353,0.045180447
5,0.250000000,23,0.554585159,-2.344551563,1.122992158,-0.950783730,-5.127493382,0.034450784
5,0.250000000,24,0.532586336,-2.438123941,1.123382211,-1.244688034,-4.218370914,0.004559129
6,0.300000000,0,0.064020060,-0.017663084,1.109668374,0.624520481,-0.133245841,0.014142587
6,0.300000000,1,0.077256627,-0.020650163,1.109542370,0.701165140,-0.171397090,-0.026743576
6,0.300000000,2,0.092197321,-0.024975676,1.108928323,0.795833230,-0.277577668,-0.034653589
6,0.300000000,3,0.109143578,-0.032552224,1.108565569,0.898301244,-0.502574682,-0.001626421
6,0.300000000,4,0.128028914,-0.045996100,1.108806610,0.985822022,-0.864760220,0.025729811
6,0.300000000,5,0.148339823,-0.067991808,1.109440923,1.038068533,-1.354582787,0.037700765
6,0.300000000,6,0.169237584,-0.100863673,1.110216022,1.043230414,-1.947528362,0.039815150
6,0.300000000,7,0.189729244,-0.146369979,1.110994577,0.997282445,-2.612532854,0.038043983
6,0.300000000,8,0.208797410,-0.205623090,1.111737013,0.901380539,-3.316674471,0.036199167
6,0.300000000,9,0.225481287,-0.279082626,1.112464428,0.759731352,-4.027948380,0.036540035
6,0.300000000,10,0.238922298,-0.366590828,1.113233209,0.578152716,-4.716814041,0.040338416
6,0.300000000,11,0.248386115,-0.467430353,1.114118576,0.363122731,-5.356911182,0.048194803
6,0.300000000,12,0.253268808,-0.580390096,1.115202785,0.121095181,-5.925220490,0.060215231
6,0.300000000,13,0.253092080,-0.703831971,1.116475224,-0.141734362,-6.402175903,0.067038424
6,0.300000000,14,0.247507006,-0.835769832,1.117834687,-0.418522954,-6.772630215,0.068914667
6,0.300000000,15,0.236307740,-0.973957777,1.119212747,-0.701906204,-7.025637627,0.068894304
6,0.300000000,16,0.219435602,-1.115966201,1.120576739,-0.984600306,-7.153678894,0.067501590
6,0.300000000,17,0.196974963,-1.259246111,1.121900558,-1.259601116,-7.152255535,0.064877473
6,0.300000000,18,0.169147179,-1.401186466,1.123161197,-1.520207047,-7.019663811,0.061177269
6,0.300000000,19,0.136304617,-1.539168954,1.124338865,-1.760026693,-6.756824017,0.056584183
6,0.300000000,20,0.098924398,-1.670619011,1.125425458,-1.972960114,-6.367237091,0.052072976
6,0.300000000,21,0.057603791,-1.793059945,1.126431227,-2.153065681,-5.857262611,0.048509039
6,0.300000000,22,0.013058863,-1.904176950,1.127395511,-2.294353724,-5.236902714,0.047928993
6,0.300000000,23,-0.033872951,-2.001903296,1.128284454,-2.390830755,-4.521199226,0.040973924
6,0.300000000,24,-0.082250498,-2.084531546,1.128849506,-2.438658476,-3.731272697,0.015533414
7,0.350000000,0,0.099937923,-0.025651578,1.109478951,0.794232428,-0.180680066,-0.017526545
7,0.350000000,1,0.116400614,-0.029384026,1.108573794,0.848887444,-0.189875543,-0.072989106
7,0.350000000,2,0.133723199,-0.033099230,1.106792808,0.879348159,-0.178129613,-0.105098329
7,0.350000000,3,0.151456445,-0.036406167,1.104689956,0.891807079,-0.150776014,-0.105179705
7,0.350000000,4,0.169336438,-0.039088942,1.102692008,0.895077288,-0.116914876,-0.094617315
7,0.350000000,5,0.187225595,-0.041072085,1.100899220,0.893139005,-0.081327401,-0.084660433
7,0.350000000,6,0.205040291,-0.042345539,1.099243641,0.887915909,-0.046257295,-0.080897689
7,0.350000000,7,0.222731620,-0.042937730,1.097650290,0.881042719,-0.013478509,-0.078443952
7,0.350000000,8,0.240278482,-0.042909265,1.096132517,0.873591006,0.015634149,-0.073335700
7,0.350000000,9,0.257673711,-0.042340621,1.094767690,0.865851998,0.040535200,-0.063139863
7,0.350000000,10,0.274907112,-0.041312784,1.093637228,0.857257664,0.061707355,-0.049912117
7,0.350000000,11,0.291952193,-0.039890200,1.092714190,0.846922994,0.080138132,-0.042389516
7,0.350000000,12,0.308772236,-0.038123097,1.091911674,0.834821224,0.096166857,-0.037865415
7,0.350000000,13,0.325337172,-0.036059897,1.091196775,0.821502507,0.109736279,-0.033618506
7,0.350000000,14,0.341627091,-0.033749975,1.090564609,0.807370424,0.120848745,-0.029596787
7,0.350000000,15,0.357628196,-0.031241620,1.090010643,0.792648673,0.129601076,-0.025795471
7,0.350000000,16,0.373330146,-0.028580626,1.089530587,0.777470469,0.136139721,-0.022209385
7,0.350000000,17,0.388724685,-0.025809590,1.089120150,0.761923552,0.140635341,-0.018833119
7,0.350000000,18,0.403805137,-0.022967564,1.088775158,0.746072233,0.143269971,-0.015660970
7,0.350000000,19,0.418565959,-0.020089895,1.088491797,0.729968071,0.144231528,-0.012686993
7,0.350000000,20,0.433002532,-0.017208122,1.088265777,0.713652670,0.143713966,-0.009905102
7,0.350000000,21,0.447110921,-0.014349791,1.088093638,0.697155416,0.141923547,-0.007308852
7,0.350000000,22,0.460887641,-0.011538092,1.087971687,0.680484891,0.139094070,-0.004891763
7,0.350000000,23,0.474330038,-0.008792024,1.087943196,0.663814068,0.135316268,0.002050669
7,0.350000000,24,0.487444639,-0.006134541,1.087973595,0.647709489,0.130239829,0.000995293
8,0.400000000,0,0.143335849,-0.035459742,1.107981443,0.921259582,-0.205848977,-0.037787382
8,0.400000000,1,0.161993384,-0.039683033,1.107086539,0.934309483,-0.221362293,-0.051701680
8,0.400000000,2,0.180074692,-0.044708773,1.106139421,0.856406271,-0.296117663,-0.043013468
8,0.400000000,3,0.195613518,-0.052284651,1.105540276,0.683224559,-0.483509183,-0.016911512
8,0.400000000,4,0.206935331,-0.064974837,1.105433583,0.439283729,-0.809405804,0.006231992
8,0.400000000,5,0.212891564,-0.085572958,1.105761409,0.150770083,-1.272291660,0.026547788
8,0.400000000,6,0.212816402,-0.116647191,1.106466532,-0.160663605,-1.852737427,0.043957528
8,0.400000000,7,0.206422850,-0.160268649,1.107486725,-0.478737593,-2.521650791,0.058055419
8,0.400000000,8,0.193702191,-0.217879906,1.108766317,-0.791693807,-3.246048689,0.069902226
8,0.400000000,9,0.174846590,-0.290255874,1.110266924,-1.090994835,-3.992590904,0.080154255
8,0.400000000,10,0.150196135,-0.377519101,1.111948490,-1.370236516,-4.729668140,0.087992795
8,0.400000000,11,0.120203048,-0.479188770,1.113759518,-1.624536037,-5.428713322,0.093106747
8,0.400000000,12,0.085405357,-0.594249189,1.115646601,-1.850136757,-6.064879417,0.095601931
8,0.400000000,13,0.046407703,-0.721226931,1.117563367,-2.044082403,-6.617233753,0.096076161
8,0.400000000,14,0.003868237,-0.858268321,1.119472623,-2.203939676,-7.068666935,0.094851539
8,0.400000000,15,-0.041510064,-1.003214359,1.121342897,-2.327640295,-7.405717373,0.092179082
8,0.400000000,16,-0.088985741,-1.153671503,1.123147130,-2.413394928,-7.618360519,0.088249013
8,0.400000000,17,-0.137783960,-1.307078242,1.124861479,-2.459646702,-7.699785233,0.083186008
8,0.400000000,18,-0.187100843,-1.460767269,1.126464605,-2.465051651,-7.646183491,0.077131934
8,0.400000000,19,-0.236107752,-1.612023830,1.127938390,-2.428477764,-7.456588268,0.070245549
8,0.400000000,20,-0.283955783,-1.758141041,1.129267812,-2.349034309,-7.132800579,0.062701866
8,0.400000000,21,-0.329781294,-1.896476865,1.130441785,-2.226173639,-6.679505825,0.054691330
8,0.400000000,22,-0.372715116,-2.024515390,1.131452918,-2.059946775,-6.104769230,0.046418086
8,0.400000000,23,-0.411899567,-2.139945269,1.132298112,-1.851597548,-5.421260357,0.038097542
8,0.400000000,24,-0.446522981,-2.240775347,1.133009672,-1.604732752,-4.649063110,0.033050742
9,0.450000000,0,0.191400513,-0.046258260,1.107067227,0.983692169,-0.226283982,-0.000420794
9,0.450000000,1,0.211099848,-0.051020175,1.106438160,0.980250716,-0.259781241,-0.062470842
9,0.450000000,2,0.230225787,-0.057341002,1.105191231,0.921276450,-0.394255698,-0.062223502
9,0.450000000,3,0.247522607,-0.067736268,1.104111195,0.798322558,-0.669672132,-0.045791544
9,0.450000000,4,0.261810124,-0.085046805,1.103356957,0.622752428,-1.083018780,-0.029624211
9,0.450000000,5,0.272180974,-0.111810572,1.102925301,0.409051597,-1.609928727,-0.013542149
9,0.450000000,6,0.278009117,-0.149979323,1.102804780,0.170572191,-2.217756748,0.001488706
9,0.450000000,7,0.278916180,-0.200829551,1.102971077,-0.081293769,-2.872408867,0.015139384
9,0.450000000,8,0.274732739,-0.264969856,1.103387356,-0.337013811,-3.541554213,0.026480937
9,0.450000000,9,0.265463352,-0.342393339,1.104002833,-0.588669896,-4.196144104,0.035062827
9,0.450000000,10,0.251257092,-0.432550550,1.104764581,-0.829681575,-4.811008930,0.041111220
9,0.450000000,11,0.232383758,-0.534428239,1.105624318,-1.054513574,-5.364937782,0.044868924
9,0.450000000,12,0.209215298,-0.646627545,1.106537938,-1.258463740,-5.840549946,0.046489488
9,0.450000000,13,0.182210386,-0.767438889,1.107465267,-1.437538266,-6.224102497,0.046234388
9,0.450000000,14,0.151901320,-0.894911826,1.108378053,-1.588343859,-6.505228043,0.045042600
9,0.450000000,15,0.118883692,-1.026919723,1.109259486,-1.707927704,-6.676582336,0.043098152
9,0.450000000,16,0.083808243,-1.161216736,1.110095859,-1.793723464,-6.733583450,0.040530290
9,0.450000000,17,0.047373328,-1.295491099,1.110875845,-1.843531966,-6.674186707,0.037466008
9,0.450000000,18,0.010317764,-1.427414179,1.111590743,-1.855504036,-6.498679638,0.034025986
9,0.450000000,19,-0.026586091,-1.554684639,1.112234235,-1.828135967,-6.209519386,0.030322298
9,0.450000000,20,-0.062539436,-1.675071478,1.112802029,-1.760296345,-5.811254978,0.026458379
9,0.450000000,21,-0.096725315,-1.786455989,1.113291860,-1.651327729,-5.310611725,0.022529216
9,0.450000000,22,-0.128320321,-1.886878610,1.113703370,-1.501308322,-4.716888905,0.018621407
9,0.450000000,23,-0.156514570,-1.974599123,1.114037633,-1.311656833,-4.042960644,0.014812950
9,0.450000000,24,-0.180550694,-2.048187971,1.114329219,-1.086599588,-3.307626724,0.014342695
10,0.500000000,0,0.240920052,-0.058630221,1.107789159,0.991346419,-0.268452317,0.026860768
10,0.500000000,1,0.260737389,-0.064233847,1.107612252,0.989681304,-0.296488732,-0.044532992
10,0.500000000,2,0.280439973,-0.070848264,1.106699944,0.977328539,-0.377804309,-0.046704214
10,0.500000000,3,0.299634635,-0.079968803,1.105903387,0.935922384,-0.551739812,-0.032952875
10,0.500000000,4,0.317597538,-0.093629681,1.105396390,0.852737010,-0.832162023,-0.017746568
10,0.500000000,5,0.333436370,-0.113913745,1.105187774,0.723375857,-1.211515427,-0.003118744
10,0.500000000,6,0.346240163,-0.142613992,1.105247855,0.550027430,-1.669799805,0.009117559
10,0.500000000,7,0.355188966,-0.181059390,1.105529785,0.339217365,-2.181539059,0.019070193
10,0.500000000,8,0.359618932,-0.230051368,1.105988503,0.099724203,-2.719992876,0.026803888
10,0.500000000,9,0.359051615,-0.289865136,1.106575727,-0.158885241,-3.259586096,0.031912517
10,0.500000000,10,0.353200793,-0.360287935,1.107252240,-0.427026957,-3.777246237,0.035732813
10,0.500000000,11,0.341969043,-0.440674931,1.107993603,-0.695466220,-4.252875328,0.038404606
10,0.500000000,12,0.325437725,-0.530010939,1.108778000,-0.955588639,-4.669553280,0.040038422
10,0.500000000,13,0.303852975,-0.626974225,1.109583735,-1.199550986,-5.013544559,0.040536582
10,0.500000000,14,0.277609468,-0.729999125,1.110389471,-1.420354486,-5.274152756,0.040036287
10,0.500000000,15,0.247233376,-0.837334931,1.111176610,-1.611837029,-5.443536282,0.038673535
10,0.500000000,16,0.213366061,-0.947100878,1.111929178,-1.768634677,-5.516500950,0.036582991
10,0.500000000,17,0.176748574,-1.057337046,1.112634063,-1.886136413,-5.490289688,0.033898111
10,0.500000000,18,0.138206989,-1.166051269,1.113280535,-1.960444927,-5.364384651,0.030749395
10,0.500000000,19,0.098638363,-1.271261811,1.113860607,-1.988357186,-5.140350819,0.027261317
10,0.500000000,20,0.058996741,-1.371038318,1.114368796,-1.967389584,-4.821748734,0.023551226
10,0.500000000,21,0.020277746,-1.463541865,1.114801526,-1.895899415,-4.414191723,0.019729583
10,0.500000000,22,-0.016500954,-1.547068834,1.115157843,-1.773405790,-3.925674200,0.015900292
10,0.500000000,23,-0.050329261,-1.620105863,1.115438461,-1.601324677,-3.367436171,0.012160817
10,0.500000000,24,-0.080256328,-1.681411386,1.115651011,-1.384528995,-2.755917072,0.009097325
11,0.550000000,0,0.290280998,-0.073228419,1.109215617,0.980462670,-0.309001118,0.030116959
11,0.550000000,1,0.309701860,-0.079479769,1.108984709,0.955144405,-0.315031260,-0.053200126
11,0.550000000,2,0.328068405,-0.085834980,1.107986689,0.869310677,-0.323929548,-0.046603698
11,0.550000000,3,0.343998939,-0.092741251,1.107218862,0.712735951,-0.377963275,-0.030176256
11,0.550000000,4,0.356209427,-0.101507783,1.106758118,0.500647247,-0.514544070,-0.015897203
11,0.550000000,5,0.363792121,-0.113979749,1.106573820,0.253281653,-0.749432981,-0.002537494
11,0.550000000,6,0.366229326,-0.132119104,1.106643558,-0.011107836,-1.079558372,0.009510428
11,0.550000000,7,0.363333970,-0.157692209,1.106934071,-0.277788132,-1.489522696,0.019534592
11,0.550000000,8,0.355179131,-0.192083508,1.107401490,-0.535385072,-1.957382321,0.027213542
11,0.550000000,9,0.342036784,-0.236208677,1.108003139,-0.775281131,-2.458745718,0.032941464
11,0.550000000,10,0.324328512,-0.290493280,1.108701110,-0.991046548,-2.969328880,0.036846958
11,0.550000000,11,0.302586883,-0.354891539,1.109460235,-1.177931905,-3.466475010,0.039066512
11,0.550000000,12,0.277426064,-0.428928047,1.110248327,-1.332466125,-3.929978371,0.039746705
