time_s,measured_signed_tangent_speed_mps,inferred_local_path_curvature_per_m,commanded_speed_mps,commanded_curvature_speed_rate_radps,inferred_measured_speed_geometric_rate_radps,quaternion_euler_yaw_unwrapped_rad,quaternion_euler_yaw_rate_radps,measured_body_wz_radps,euler_yaw_rate_minus_geometric_radps,body_wz_minus_geometric_radps,euler_yaw_rate_minus_commanded_radps,body_wz_minus_commanded_radps,body_wz_minus_euler_yaw_rate_radps,tangent_yaw_error_deg,tilt_deg
0.22,0.2799660330768953,1.3333225951411316,3.0,3.9999677854233946,0.37328503777345395,-0.1501427476932568,-1.7971434981831447,0.8284728921513413,-2.1704285359565985,0.4551878543778874,-5.797111283606539,-3.1714948932720533,2.625616390334486,-9.484328281227466,56.30325378677273
0.24,0.3864608103126186,1.3333328775466913,3.0,3.999998632640074,0.5152809042731498,-0.17950841103339765,-0.7341415835035217,0.7978487137434964,-1.2494224877766715,0.28256780947034665,-4.7341402161435955,-3.2021499188965774,1.531990297247018,-11.726789300121679,59.20388274686668
0.26,0.5127404979086706,1.3333422326233833,3.0,4.000026697870149,0.683658560237972,-0.17950841103339765,0.0,0.7510207670960831,-0.683658560237972,0.06736220685811112,-4.000026697870149,-3.249005930774066,0.7510207670960831,-13.051164005535727,58.93709369317654
0.28,0.6629631456299228,1.333264585748573,3.0,3.999793757245719,0.8839052837248498,-0.17950841103339765,0.5966853407476673,0.7233307176404583,-0.28721994297718245,-0.16057456608439147,-3.4031084164980516,-3.2764630396052605,0.12664537689279098,-13.572013639178175,56.16208149822446
0.3,0.834595485325831,1.3333228743390955,3.0,3.9999686230172866,1.1127852514050693,-0.15564099740349102,1.4437488981492699,0.708060230828616,0.33096364674420053,-0.4047250205764533,-2.5562197248680167,-3.2919083921886707,-0.7356886673206539,-13.529465427491601,51.53448280851171
0.32,1.0241121746101924,1.3333502789267444,3.0,4.000050836780233,1.3655002536687748,-0.12175845510742685,1.825383157469913,0.7106896352193779,0.4598829038011383,-0.6548106184493969,-2.1746676793103203,-3.2893612015608555,-1.1146935222505352,-13.241154638960717,45.581255998848306
0.34,1.2402069546487553,1.333074546728511,3.0,3.999223640185533,1.6532883239179366,-0.08262567110469445,1.9926773978230374,0.7317682984942471,0.33938907390510087,-0.9215200254236895,-2.0065462423624956,-3.267455341691286,-1.2609090993287904,-13.405747095227198,38.73908219764131
0.36,1.4671258092737234,1.3333615004243649,3.0,4.000084501273094,1.9562090703645223,-0.04205135919450541,1.985257587119425,0.7725221148657542,0.02904851675490261,-1.1836869554987681,-2.0148269141536694,-3.22756238640734,-1.2127354722536707,-13.973444979972811,31.357860827556426
0.38,1.7034294666383598,1.3334437695223351,3.0,4.000331308567006,2.271427409109675,-0.0032153676199174848,1.8285596233086507,0.8330927696866451,-0.44286778580102437,-1.4383346394230299,-2.171771685258355,-3.1672385388803606,-0.9954668536220056,-15.452825833596112,23.71862256346267
0.4,1.9260957516134933,1.333207129806325,3.0,3.999621389418975,2.5678845887407817,0.031091025737840686,1.5260487614026008,0.9046833818561225,-1.041835827338181,-1.6632012068846591,-2.4735726280163743,-3.0949380075628525,-0.6213653795464783,-17.802634627988823,16.0810811896774
0.42,2.138228586274282,1.3332455754348667,3.0,3.9997367263046,2.8507838019185363,0.05782658283618654,1.1506712674245978,0.9414278913378509,-1.7001125344939385,-1.9093559105806854,-2.849065458880002,-3.0583088349667493,-0.20924337608674692,-22.02193437077813,9.273095473632608
0.44,2.2947375985148364,1.3329745626753329,3.0,3.9989236880259984,3.0588268468349575,0.07711787643482455,0.8391244379929985,0.967853453211876,-2.2197024088419592,-2.0909733936230817,-3.159799250033,-3.0310702348141225,0.12872901521887747,-27.033470264344547,4.506842518323006
0.46,2.403477778103992,1.3329171575846304,3.0,3.998751472753891,3.203636768308196,0.09139156035590651,0.7123215855258083,0.9776807923507018,-2.4913151827823876,-2.2259559759574943,-3.286429887228083,-3.0210706804031893,0.26535920682489356,-33.564717932313066,4.558307387397589
0.48,2.449859018761072,1.3333923470974491,3.0,4.000177041292347,3.2666232670836792,0.10561073985585688,0.766116534016235,1.0500216490512155,-2.500506733067444,-2.2166016180324637,-3.234060507276112,-2.9501553922411317,0.2839051150349805,-40.90359316496664,7.287127339685208
0.5,2.4336654854362854,1.333320998408031,3.0,3.999962995224093,3.244857294833073,0.1220362217165559,0.9087380879458875,1.1077050666719208,-2.3361192068871857,-2.1371522281611526,-3.0912249072782054,-2.892257928552172,0.1989669787260333,-48.27348285662916,9.650218102092921
0.52,2.3689551664344823,1.3333154773874403,3.0,3.9999464321623206,3.158564588644035,0.1419602633736924,1.0704738039312782,1.190277330588713,-2.0880907847127568,-1.968287258055322,-2.9294726282310424,-2.8096691015736077,0.11980352665743488,-54.770733230508,11.56703268575122
0.54,2.2683624947358614,1.3333000580904844,3.0,3.999900174271453,3.0244078460016,0.16485517387380708,1.2452509389593107,1.3026987243978063,-1.7791569070422892,-1.7217091216037936,-2.7546492353121423,-2.6972014498736465,0.0574477854384956,-61.549089991297635,13.273044982934902
0.56,2.1491659938141394,1.3333166135021268,3.0,3.9999498405063805,2.865518724726201,0.1917703009320649,1.4269408945672017,1.4369332041716323,-1.4385778301589993,-1.4285855205545688,-2.5730089459391787,-2.563016636334748,0.009992309604430538,-67.07444668186179,14.548673867530448
0.58,2.0180288786910925,1.3332645478972744,3.0,3.9997936436918233,2.690566360591723,0.221932809656495,1.567963057558936,1.5468123432729046,-1.122603303032787,-1.1437540173188185,-2.4318305861328873,-2.4529813004189185,-0.021150714286031436,-71.945512762634,15.841553369338309
0.6,1.884347817743706,1.3332005668391762,3.0,3.9996017005175286,2.5122135787380735,0.2544888232344223,1.6399910198870815,1.5785644847472708,-0.872222558850992,-0.9336490939908026,-2.359610680630447,-2.4210372157702578,-0.06142653513981067,-76.12474487391958,16.909879154046827
0.62,1.7582309690173064,1.3333186388097538,3.0,3.9999559164292613,2.3442821223233095,0.28753245045197834,1.6364419124706115,1.556735771973687,-0.7078402098526979,-0.7875463503496225,-2.3635140039586497,-2.4432201444555743,-0.0797061404969246,-79.65030749520773,17.635184014479684
0.64,1.6445088547278635,1.3333260255126327,3.0,3.9999780765378983,2.1926664551946335,0.3199464997332468,1.5707516766181442,1.4865876549969346,-0.6219147785764894,-0.706078800197699,-2.429226399919754,-2.5133904215409637,-0.08416402162120962,-82.52885061768846,18.257282886235917
0.66,1.5472349774827518,1.3333502649432032,3.0,4.00005079482961,2.063006167156018,0.35036251751670416,1.499189404379913,1.4128436423661233,-0.563816762776105,-0.6501625247898948,-2.500861390449697,-2.5872071524634865,-0.08634576201378974,-84.79332885066064,18.365019545222076
0.68,1.4668779968110683,1.3333601128152217,3.0,4.000080338445665,1.9558766113141726,0.3799140759084434,1.5061646874566375,1.429370859335407,-0.4497119238575351,-0.5265057519787655,-2.4939156509890275,-2.570709479110258,-0.07679382812123037,-86.34377839280762,18.121186131655406
0.7000000000000001,1.3881435783528975,1.3328071976670255,3.0,3.9984215930010762,1.8501277526240023,0.4106091050149697,1.5455675950709846,1.451124197583588,-0.3045601575530177,-0.3990035550404143,-2.4528539979300916,-2.5472973954174885,-0.09444339748739661,-87.86105069473557,18.49867530774742
0.72,1.3120861496849834,1.3333020415821428,3.0,3.9999061247464285,1.7494071421066415,0.44173677971128256,1.588149129331013,1.4826705683732355,-0.16125801277562846,-0.266736573733406,-2.4117569954154154,-2.517235556373193,-0.10547856095777752,-89.3839749345207,18.74384382039577
0.74,1.2556840791790476,1.3330895587991578,3.0,3.9992686763974734,1.6739393351039233,0.4741350701882102,1.6827488485449766,1.5748891307515789,0.008809513441053296,-0.09905020435234446,-2.3165198278524968,-2.4243795456458948,-0.10785971779339776,-90.02688555723846,18.944691477751334
0.76,1.203456937511327,1.333727540225629,3.0,4.001182620676887,1.6050836610344508,0.5090467336530817,1.6949291926571153,1.616073465711597,0.08984553162266451,0.010989804677146164,-2.3062534280197715,-2.38510915496529,-0.07885572694551835,-90.54155561694132,19.68959604153436
0.78,1.1568484783765216,1.332830934420374,3.0,3.9984928032611218,1.541883438417367,0.5419322378944949,1.521971511363196,1.4951673010766577,-0.019911927054170997,-0.04671613734070923,-2.476521291897926,-2.503325502184464,-0.026804210286538233,-91.18791719063991,19.953153911324282
0.8,1.135150251967486,1.3333427306875578,3.0,4.000028192062674,1.5135443366989971,0.5699255941076096,1.3489583968460135,1.3351727788298822,-0.16458593985298364,-0.17837155786911496,-2.65106979521666,-2.6648554132327913,-0.013785618016131318,-91.27904345340336,19.910352595125662
0.8200000000000001,1.1062384309291509,1.3336725779202558,3.0,4.001017733760768,1.4753598599717395,0.5958905737683354,1.2965741054463553,1.2834736360514991,-0.17878575452538414,-0.19188622392024035,-2.7044436283144124,-2.7175440977092684,-0.013100469394856207,-92.34557896652362,19.927155398115065
0.84,1.103405667970901,1.3337135105862967,3.0,4.001140531758891,1.4716270470302881,0.6217885583254636,1.2839442877323055,1.2794149142237343,-0.18768275929798262,-0.1922121328065538,-2.717196244026585,-2.7217256175351565,-0.004529373508571188,-92.57215431642449,19.900332193065093
0.86,1.104388336198331,1.3333813785518023,3.0,4.000144135655407,1.472570842176662,0.6472483452776276,1.2831943540617008,1.2647709809314236,-0.1893764881149611,-0.2077998612452383,-2.716949781593706,-2.735373154723983,-0.0184233731302772,-92.82975964493897,19.73399125854038
0.88,1.1083584516210119,1.3334868399199817,3.0,4.000460519759946,1.477981409150707,0.6731163324879317,1.2912557153225492,1.2653516488852323,-0.18672569382815785,-0.21262976026547475,-2.7092048044373964,-2.735108870874713,-0.02590406643731691,-93.06977755636876,19.522960220622252
0.9,1.1133029006991155,1.3334896335587738,3.0,4.000468900676322,1.4845778770931835,0.6988985738905297,1.316533496925814,1.267444424326163,-0.16804438016736944,-0.21713345276702034,-2.6839354037505077,-2.7330244763501588,-0.049089072599650896,-93.32003615606165,19.17769203517414
0.92,1.1177480784059992,1.3334189262167135,3.0,4.00025677865014,1.4904264424889224,0.7257776723649644,1.342188005583104,1.27505898092891,-0.1482384369058185,-0.21536746156001252,-2.6580687730670363,-2.72519779772123,-0.06712902465419401,-93.51249509018481,18.915075544137856
0.9400000000000001,1.1207858805106143,1.3333456838876636,3.0,4.000037051662991,1.4943950163410624,0.7525860941138538,1.3566370749527366,1.2794382014899002,-0.13775794138832587,-0.21495681485116225,-2.6433999767102545,-2.720598850173091,-0.07719887346283638,-93.71450665397401,18.60713809475177
0.96,1.1212586603554968,1.333924085105738,3.0,4.0017722553172135,1.4956739326815913,0.7800431553630737,1.3283816969230173,1.2666865064128396,-0.167292235758574,-0.22898742626875168,-2.673390558394196,-2.735085748904374,-0.06169519051017769,-93.88390605450903,18.41375310168927
0.98,1.1191979990978838,1.3328163942295121,3.0,3.998449182688536,1.4916854415865262,0.8057213619907745,1.2750163626013276,1.2342080223816163,-0.2166690789851986,-0.25747741920490985,-2.7234328200872087,-2.76424116030692,-0.04080834021971125,-94.16010523492402,17.988223672581814
1.0,1.1149527773383408,1.3336172514781852,3.0,4.000851754434556,1.486920258441927,0.8310438098671268,1.236435258657199,1.1859603329816624,-0.25048499978472805,-0.3009599254602646,-2.7644164957773567,-2.8148914214528933,-0.050474925675536575,-94.4611694785994,17.710237531731316
1.02,1.1225604834529184,1.3329138275757688,3.0,3.9987414827273065,1.4962763906845349,0.8551787723370625,1.205175857520409,1.1546482025248392,-0.2911005331641259,-0.34162818815969564,-2.7935656252068974,-2.8440932802024674,-0.05052765499556977,-93.9560726362912,17.459677163061777
1.04,1.1181795615093002,1.332613420961706,3.0,3.997840262885118,1.4901010907123688,0.8792508441679433,1.2003418564693504,1.1550012193200228,-0.2897592342430184,-0.3350998713923461,-2.7974984064157677,-2.842839043565095,-0.04534063714932768,-94.334941721584,17.276583540035674
1.06,1.1138624685531369,1.3328177318739118,3.0,3.9984531956217353,1.4845756489564683,0.9031924465958365,1.2019654457858557,1.1727323234585736,-0.2826102031706126,-0.31184332549789473,-2.7964877498358796,-2.8257208721631617,-0.029233122327282146,-94.72564048246183,17.00575338275334
1.08,1.120232870369033,1.3331540679830218,3.0,3.9994622039490655,1.4934430082207735,0.9273294619993775,1.2446991650210997,1.1990325609929793,-0.2487438431996738,-0.2944104472277942,-2.754763038927966,-2.800429642956086,-0.045666604028120394,-94.22489786288284,16.696192269231496
1.1,1.1143695668615101,1.333033078678045,3.0,3.9990992360341355,1.4854914944985185,0.9529804131966806,1.2900336000140733,1.2493707885884877,-0.19545789448444517,-0.23612070591003076,-2.7090656360200622,-2.749728447445648,-0.04066281142558559,-94.52333881528818,16.799518600676077
1.12,1.1071351966334138,1.3333624065583523,3.0,4.0000872196750565,1.4762124501685832,0.9789308059999405,1.3222648706126279,1.314873881122825,-0.15394757955595528,-0.16133856904575805,-2.6778223490624287,-2.6852133385522317,-0.007390989489802768,-94.8074697227041,16.49658938150744
1.1400000000000001,1.1096808725407905,1.334062439176933,3.0,4.002187317530799,1.4803835715297542,1.0058710080211857,1.369105150190986,1.3335047578528672,-0.11127842133876809,-0.14687881367688704,-2.633082167339813,-2.668682559677932,-0.03560039233811896,-94.15085806453133,16.062429807203046
1.16,1.1047458236317897,1.3343474860939941,3.0,4.003042458281982,1.4741148125359176,1.0336950120075796,1.3968145130923055,1.3194548842551383,-0.07730029944361205,-0.15465992828077924,-2.6062279451896764,-2.6835875740268436,-0.07735962883716718,-94.33272409467457,16.092113204278906
1.18,1.1117239434989807,1.3326413782161928,3.0,3.9979241346485783,1.4815293282604225,1.0617435885448776,1.414891673500442,1.3587458419008462,-0.06663765475998051,-0.12278348635957625,-2.5830324611481363,-2.639178292747732,-0.05614583159959574,-93.61558977645375,16.15538590265798
1.2,1.110663059753768,1.3336802570245267,3.0,4.00104077107358,1.4812693950000524,1.0902906789475975,1.4205688813940682,1.3669408291538458,-0.06070051360598416,-0.11432856584620654,-2.5804718896795116,-2.634099941919734,-0.05362805224022238,-93.76017779842238,16.266634913310156
1.22,1.1196487333494987,1.3330623972736475,3.0,3.9991871918209423,1.4925616245832856,1.1185663438006404,1.4128991463447882,1.3811252950478712,-0.07966247823849737,-0.11143632953541438,-2.586288045476154,-2.618061896773071,-0.03177385129691701,-93.03168855570998,16.24074211755585
1.24,1.1224502259435363,1.3336128341147782,3.0,4.000838502344335,1.4969140269733325,1.146806644801389,1.403436432842657,1.3904237597851234,-0.09347759413067558,-0.10649026718820909,-2.597402069501678,-2.6104147425592115,-0.013012673057533508,-93.19817152934841,16.156131077298788
1.26,1.1345095005741752,1.3334048284654507,3.0,4.000214485396352,1.5127604460055322,1.1747038011143467,1.3902388217596169,1.3938380742282315,-0.12252162424591528,-0.1189223717773007,-2.6099756636367353,-2.606376411168121,0.003599252468614589,-92.49319734011394,15.94182462413389
1.28,1.1408398974208827,1.3335492609893262,3.0,4.000647782967979,1.5213662021127567,1.2024161976717738,1.3768098504957038,1.3925162700735878,-0.14455635161705294,-0.12884993203916895,-2.6238379324722754,-2.608131512894391,0.01570641957788399,-92.69332312737639,15.65509979253686
1.3,1.1547018104043822,1.3331711833983741,3.0,3.9995135501951227,1.5394151790490553,1.2297761951341748,1.3664676849736672,1.3925313481376056,-0.17294749407538812,-0.14688383091144974,-2.6330458652214555,-2.606982202057517,0.026063663163938378,-92.02072984915388,15.274747802016073
1.32,1.1627322376573488,1.3337148888448902,3.0,4.001144666534671,1.5507532971035414,1.2570749050707204,1.3626126822199325,1.391220260881449,-0.1881406148836089,-0.15953303622209236,-2.6385319843147386,-2.609924405653222,0.02860757866151653,-92.24767658589688,14.861884451161565
1.34,1.1766603785481704,1.333205062912213,3.0,3.999615188736639,1.5687295740086218,1.2842807024229723,1.3629034030034184,1.3869867309660864,-0.2058261710052034,-0.1817428430425354,-2.6367117857332207,-2.612628457770553,0.02408332796266799,-91.58544711716601,14.39471561804627
1.36,1.1843358767194148,1.3335229070160166,3.0,4.00056872104805,1.5793390212062366,1.3115910411908573,1.3639832981524975,1.3817785445842445,-0.21535572305373907,-0.19756047662199205,-2.6365854228955525,-2.6187901764638055,0.017795246431747014,-91.81429206758025,13.933478179753628
1.3800000000000001,1.1965837882719386,1.333637236717431,3.0,4.000911710152293,1.5958086968918637,1.3388400343490723,1.3636087524691547,1.3810391760794387,-0.23219994442270897,-0.21476952081242495,-2.637302957683138,-2.6198725340728544,0.017430423610284018,-91.15064715445595,13.475196160117575
1.4000000000000001,1.2076894421341033,1.3327655629011121,3.0,3.9982966887033364,1.6095668991555883,1.3661353912896235,1.3757004135697812,1.378698256323696,-0.23386648558580703,-0.23086864283189223,-2.622596275133555,-2.6195984323796404,0.0029978427539147923,-90.48476767075341,13.011486696835371
1.42,1.2127048768788207,1.3331412729914525,3.0,3.9994238189743574,1.6167069233251736,1.3938680508918633,1.3794232693961135,1.3781519441984014,-0.23728365392906015,-0.23855497912677226,-2.620000549578244,-2.621271874775956,-0.0012713251977121143,-90.6923067706465,12.705175993917454
1.44,1.2210765970810096,1.3336363068448838,3.0,4.000908920534651,1.6284720833058357,1.4213123220654678,1.4206445066055906,1.3953982827252687,-0.2078275767002451,-0.23307380058056704,-2.5802644139290605,-2.6055106378093824,-0.02524622388032194,-90.01844327040018,12.195342895637237
1.46,1.2221221507884872,1.3332096543581096,3.0,3.9996289630743287,1.6293450502361084,1.4506938311560869,1.5180284510613333,1.4783290092693329,-0.1113165991747751,-0.15101604096677557,-2.4816005120129954,-2.521299953804996,-0.03969944179200047,-90.13323527045956,12.306052653458428
1.48,1.2267678352594837,1.3337008942187127,3.0,4.001102682656138,1.6361413588843279,1.4820334601079213,1.6184482034875387,1.5989274447529647,-0.017693155396789173,-0.03721391413136321,-2.3826544791685995,-2.4021752379031733,-0.01952075873457404,-89.23688277575619,12.308337158258716
1.5,1.2267477736412917,1.3339487981694074,3.0,4.001846394508222,1.6364187183057972,1.5154317592955884,1.6868920271395353,1.6734383494084955,0.05047330883373813,0.037019631102698236,-2.3149543673686868,-2.3284080450997267,-0.013453677731039893,-89.12218441321062,12.088252588880392
1.52,1.2331940829291612,1.3337114886636785,3.0,4.0011344659910355,1.6447251161546914,1.5495091411935027,1.7001117529255865,1.663314435850825,0.05538663677089506,0.018589319696133533,-2.301022713065449,-2.3378200301402106,-0.036797317074761526,-88.06989146375123,12.221503350968385
1.54,1.235722938416918,1.3339508060005498,3.0,4.00185241800165,1.6483936096946155,1.583436229412612,1.6751855140392493,1.6404121634768354,0.026791904344633855,-0.007981446217780075,-2.3266669039624004,-2.3614402545248145,-0.03477335056241393,-87.92551895882622,12.194316813450806
1.56,1.242271747558977,1.3329902788943642,3.0,3.9989708366830925,1.65593616324123,1.6165165617550725,1.6252582790507972,1.56286327290288,-0.030677884190432714,-0.09307289033834998,-2.3737125576322953,-2.4361075637802125,-0.062395006147917265,-86.93054604997963,12.505099847951538
1.58,1.2430759092706176,1.3325107753062795,3.0,3.9975323259188382,1.656412043626749,1.648446560574644,1.5141886592026736,1.4167980676483691,-0.14222338442407545,-0.23961397597837997,-2.4833436667161646,-2.580734258270469,-0.09739059155430452,-86.90123729393859,12.696701279086085
1.6,1.248529480765909,1.3337114886636785,3.0,4.0011344659910355,1.6651781124327902,1.6770841081231798,1.374081002866447,1.3194521251025821,-0.29109710956634327,-0.3457259873302081,-2.6270534631245885,-2.6816823408884534,-0.054628877763864825,-86.15980676221879,13.148415435159885
1.62,1.2560217193983836,1.3339487981691505,3.0,4.001846394507451,1.6754686630658238,1.703409800689302,1.3086149965605784,1.263273513196033,-0.3668536665052453,-0.41219514986979067,-2.6932313979468727,-2.738572881311418,-0.045341483364545354,-85.55158206836306,13.35327824091903
1.6400000000000001,1.2595772280152058,1.3337008942187127,3.0,4.001102682656138,1.6798992753414075,1.7294287079856028,1.1929609282482119,1.1610534724479609,-0.4869383470931956,-0.5188458028934466,-2.8081417544079263,-2.8400492102081776,-0.031907455800251006,-85.86011528353511,13.917043350427576
1.6600000000000001,1.2687989161011735,1.3332096543581096,3.0,3.9996289630743287,1.6915749643851896,1.7511282378192303,1.0771975303619996,1.0523781993225565,-0.61437743402319,-0.6391967650626331,-2.922431432712329,-2.9472507637517724,-0.024819331039443115,-85.51659744966686,14.217780662765056
1.68,1.2807801675194126,1.3336363068448838,3.0,4.000908920534651,1.708094932490761,1.7725166092000824,1.1101758123959016,1.0177989288191875,-0.5979191200948595,-0.6902960036715735,-2.8907331081387495,-2.9831099917154633,-0.09237688357671403,-86.08948419043944,14.949059262443985
1.7,1.3022212127109758,1.3331412729914525,3.0,3.9994238189743574,1.7360448452299833,1.7955352703150664,1.1595566047127832,1.0226868151469102,-0.5764882405172,-0.7133580300830731,-2.839867214261574,-2.976737003827447,-0.13686978956587303,-85.66976634937501,15.734777471591107
1.72,1.3214791275397633,1.3327655629009554,3.0,3.998296688702866,1.761221873277396,1.8188988733885936,1.1493668949549232,1.0502908726546216,-0.6118549783224729,-0.7109310006227745,-2.848929793747943,-2.9480058160482443,-0.09907602230030155,-86.12844934070309,16.169261785872205
1.74,1.342524521406129,1.333637236717431,3.0,4.000911710152293,1.7904406929534613,1.8415099461132634,1.154725392640188,1.102935786143104,-0.6357153003132734,-0.6875049068103574,-2.846186317512105,-2.897975924009189,-0.05178960649708397,-85.73069232138255,15.991399714411473
1.76,1.3615319365287715,1.3331503608950066,3.0,3.99945108268502,1.815126792553409,1.865087889094201,1.1895656386552247,1.1472693643879717,-0.6255611538981842,-0.6678574281654373,-2.809885444029795,-2.8521817182970484,-0.04229627426725302,-86.17541235895281,15.684244538109223
1.78,1.3814403108537314,1.333205062912213,3.0,3.999615188736639,1.841743216541216,1.8890925716594724,1.2212201538331797,1.1806384379183257,-0.6205230627080363,-0.6611047786228903,-2.7783950349034594,-2.8189767508183134,-0.040581715914854044,-85.69703120551107,15.190530399359156
1.8,1.3965102098347686,1.3332443028213785,3.0,3.9997329084641358,1.861889281094093,1.9139366952475285,1.27900422040301,1.218858358919798,-0.5828850606910829,-0.6430309221742949,-2.7207286880611257,-2.780874549544338,-0.06014586148321199,-86.06674192884242,14.747329438948832
1.82,1.4108677171137687,1.3331711833984499,3.0,3.9995135501953496,1.8809281840432324,1.940252740475593,1.3250172591765619,1.2533663287772014,-0.5559109248666705,-0.6275618552660309,-2.6744962910187877,-2.7461472214181484,-0.07165093039936044,-85.45472832970101,14.545372259795972
1.84,1.4206142600848672,1.3329296878200085,3.0,3.9987890634600256,1.8935789222075745,1.966937385614591,1.368580319072457,1.2802119684625932,-0.5249986031351175,-0.6133669537449813,-2.6302087443875686,-2.7185770949974324,-0.08836835060986381,-85.71609276565066,14.378251575450237
1.86,1.427844856985044,1.3336128341147782,3.0,4.000838502344335,1.9041922264000346,1.994995953238491,1.3895470600547313,1.299300843322487,-0.5146451663453033,-0.6048913830775475,-2.6112914422896036,-2.701537659021848,-0.0902462167322442,-85.89638441181467,14.585365086447535
1.8800000000000001,1.434137414677884,1.3334531822612083,3.0,4.000359546783625,1.9123550994020866,2.0225192680167803,1.3898746371047679,1.313176209990397,-0.5224804622973187,-0.5991788894116896,-2.610484909678857,-2.687183336793228,-0.07669842711437092,-85.21282976472337,14.633130221383594
1.9000000000000001,1.4382408737002312,1.3336802570245267,3.0,4.00104077107358,1.9181534580997044,2.050590938722682,1.370303319389329,1.3317408181067267,-0.5478501387103754,-0.5864126399929777,-2.6307374516842508,-2.669299952966853,-0.0385625012826023,-85.38897454255462,14.852670014839958
1.92,1.44227755463708,1.333360942349703,3.0,4.000082827049109,1.9230765593807224,2.077331400792353,1.3406771689634738,1.3394003789162563,-0.5823993904172486,-0.5836761804644661,-2.6594056580856353,-2.660682448132853,-0.0012767900472174798,-84.74844594021422,14.462341218040361
1.94,1.4453258110325584,1.3343474860939941,3.0,4.003042458281982,1.9285668625380574,2.104218025481221,1.3367798741697001,1.3436994437372412,-0.5917869883683573,-0.5848674188008163,-2.666262584112282,-2.6593430145447408,0.0069195695675410285,-84.98817163942466,14.115865919293146
1.96,1.4479537948015366,1.334062439176933,3.0,4.002187317530799,1.9316607713084342,2.130802595759141,1.3931735976883601,1.3806670556080913,-0.538487173620074,-0.5509937157003428,-2.609013719842439,-2.621520261922708,-0.012506542080268801,-85.24276968079624,13.569738120618643
1.98,1.4502695642585441,1.3333624065583523,3.0,4.0000872196750565,1.9337349163581052,2.1599449693887554,1.494986754779049,1.4632169246630764,-0.4387481615790563,-0.47051799169502884,-2.5051004648960076,-2.53687029501198,-0.031769830115972564,-84.46124771479548,13.707972968453676
