step,t,k,x,y,z,vx,vy,vz
3,0.150000000,19,1.230029225,-0.135444060,1.140682459,4.442690849,0.224007383,0.071179986
3,0.150000000,20,1.315073371,-0.129849061,1.142001033,4.047924995,0.333813816,0.060680192
3,0.150000000,21,1.391424656,-0.122165807,1.143107772,3.574506283,0.432427019,0.050003540
3,0.150000000,22,1.457583308,-0.112640589,1.144001842,3.030213833,0.517686963,0.039405592
3,0.150000000,23,1.512237072,-0.101557672,1.144702673,2.426332712,0.587964535,0.030686848
3,0.150000000,24,1.554355502,-0.089228511,1.145270109,1.780412674,0.642173231,0.026059873
4,0.200000000,0,0.018208349,0.002989379,1.106796503,0.308870584,0.001583321,0.060467597
4,0.200000000,1,0.025051454,0.002829953,1.107525110,0.380104899,-0.019013073,0.012402434
4,0.200000000,2,0.033748340,0.002145055,1.107997060,0.500105917,-0.051260900,0.034784913
4,0.200000000,3,0.045493122,0.000749819,1.108900189,0.685077548,-0.087818295,0.055518828
4,0.200000000,4,0.061528899,-0.001300484,1.110179305,0.926738739,-0.114464931,0.072378315
4,0.200000000,5,0.082824200,-0.003687250,1.111793876,1.207855225,-0.119980462,0.089078911
4,0.200000000,6,0.109978147,-0.005917026,1.113705754,1.509478807,-0.098122045,0.102108449
4,0.200000000,7,0.143222868,-0.007419437,1.115828514,1.814213991,-0.047311872,0.110166200
4,0.200000000,8,0.182468712,-0.007630148,1.118087173,2.107322216,0.030518768,0.115700833
4,0.200000000,9,0.227356508,-0.006045523,1.120435715,2.376528740,0.131458536,0.119151652
4,0.200000000,10,0.277304024,-0.002251233,1.122833848,2.611766577,0.250612736,0.120665349
4,0.200000000,11,0.331547976,0.004064412,1.125244379,2.804964542,0.382690102,0.120385878
4,0.200000000,12,0.389181882,0.013106490,1.127632737,2.949842453,0.522368610,0.118454456
4,0.200000000,13,0.449189991,0.024975263,1.129967332,3.041722059,0.664516985,0.115008928
4,0.200000000,14,0.510477662,0.039671391,1.132219195,3.077364683,0.804322541,0.110183068
4,0.200000000,15,0.571898699,0.057103071,1.134362102,3.054830790,0.937359035,0.104109086
4,0.200000000,16,0.632279992,0.077094123,1.136372447,2.973360062,1.059619188,0.096925549
4,0.200000000,17,0.690444410,0.099392541,1.138229489,2.833276987,1.167526603,0.088782355
4,0.200000000,18,0.745231390,0.123679079,1.139915705,2.635927677,1.257936358,0.079841204
4,0.200000000,19,0.795517385,0.149575919,1.141416788,2.383659840,1.328135371,0.070275664
4,0.200000000,20,0.840236247,0.176655367,1.142722249,2.079875946,1.375850201,0.060271133
4,0.200000000,21,0.878401577,0.204448894,1.143825173,1.729214311,1.399283290,0.050024383
4,0.200000000,22,0.909135401,0.232457533,1.144722819,1.337966442,1.397210121,0.039742559
4,0.200000000,23,0.931708753,0.260165304,1.145416737,0.914946556,1.369214296,0.029641528
4,0.200000000,24,0.945607781,0.287059993,1.145912528,0.473248154,1.316216230,0.019942902
5,0.250000000,0,0.037852909,0.001878290,1.109489799,0.464973569,-0.041552741,0.047998399
5,0.250000000,1,0.047878217,0.000946927,1.110019088,0.544209361,-0.047853515,0.004933860
5,0.250000000,2,0.060061958,0.000202137,1.110338092,0.686218917,-0.020005921,0.026962562
5,0.250000000,3,0.075743183,0.000391415,1.111085534,0.890132189,0.044586573,0.047772687
5,0.250000000,4,0.095876850,0.002177229,1.112209201,1.125899911,0.138175949,0.064595692
5,0.250000000,5,0.120784104,0.006053836,1.113657832,1.362845659,0.252345085,0.080273017
5,0.250000000,6,0.150241137,0.012360395,1.115372896,1.577652693,0.380090803,0.091229215
5,0.250000000,7,0.183641151,0.021307895,1.117283106,1.755173922,0.515528679,0.099784657
5,0.250000000,8,0.220141202,0.032999698,1.119341850,1.886587501,0.653763473,0.106086858
5,0.250000000,9,0.258769274,0.047449287,1.121505499,1.967527747,0.790658236,0.110281579
5,0.250000000,10,0.298498541,0.064593181,1.123733401,1.996676445,0.922627449,0.112512097
5,0.250000000,11,0.338297695,0.084300712,1.125987649,1.974772930,1.046520829,0.112919278
5,0.250000000,12,0.377165109,0.106381975,1.128233314,1.903954387,1.159561872,0.111641422
5,0.250000000,13,0.414152175,0.130595028,1.130437851,1.787326097,1.259314775,0.108814187
5,0.250000000,14,0.448379636,0.156652421,1.132571697,1.628678560,1.343664289,0.104570702
5,0.250000000,15,0.479049265,0.184227481,1.134607792,1.432298899,1.410801053,0.099040955
5,0.250000000,16,0.505452454,0.212960303,1.136521697,1.202842832,1.459209085,0.092359550
5,0.250000000,17,0.526976585,0.242463499,1.138291955,0.945247710,1.487653494,0.084674202
5,0.250000000,18,0.543110132,0.272327751,1.139900088,0.664681852,1.495172739,0.076146081
5,0.250000000,19,0.553447247,0.302127153,1.141330957,0.366529197,1.481076956,0.066950127
5,0.250000000,20,0.557692051,0.331424862,1.142573118,0.056417156,1.444961309,0.057274908
5,0.250000000,21,0.555664182,0.359779119,1.143619061,-0.259690344,1.386749744,0.047322288
5,0.250000000,22,0.547307611,0.386750728,1.144465327,-0.575289369,1.306801915,0.037306689
5,0.250000000,23,0.532704949,0.411913812,1.145112872,-0.882928312,1.206146955,0.027454257
5,0.250000000,24,0.512103438,0.434873551,1.145567417,-1.173407078,1.086977601,0.018001329
6,0.300000000,0,0.065460175,-0.000844996,1.111306906,0.625583768,-0.058413357,0.026797650
6,0.300000000,1,0.078606859,-0.001848488,1.111308813,0.690146387,-0.032625798,-0.026603358
6,0.300000000,2,0.093152903,-0.001576024,1.111013532,0.766435504,0.074743569,-0.002929397
6,0.300000000,3,0.109299667,0.001621098,1.111207962,0.847858012,0.253885061,0.022362445
6,0.300000000,4,0.126995757,0.008783650,1.111876965,0.918773293,0.464408904,0.044532899
6,0.300000000,5,0.145893678,0.020164488,1.112917781,0.966337562,0.670632005,0.059552513
6,0.300000000,6,0.165445194,0.035418384,1.114233136,0.983311474,0.848651826,0.071981221
6,0.300000000,7,0.185002640,0.053834941,1.115772843,0.966686308,0.985443115,0.081989072
6,0.300000000,8,0.203888208,0.074527524,1.117489934,0.916262448,1.075881243,0.089721516
6,0.300000000,9,0.221439570,0.096562020,1.119340420,0.833643317,1.119923830,0.095320873
6,0.300000000,10,0.237038583,0.119036444,1.121282935,0.721554697,1.120541096,0.098926745
6,0.300000000,11,0.250129193,0.141126424,1.123278975,0.583419383,1.082341790,0.100676283
6,0.300000000,12,0.260228455,0.162108719,1.125292778,0.423097700,1.010711789,0.100704111
6,0.300000000,13,0.266933650,0.181370988,1.127291203,0.244728193,0.911294580,0.099142641
6,0.300000000,14,0.269926697,0.198413715,1.129243851,0.052624118,0.789686799,0.096122041
6,0.300000000,15,0.268976957,0.212847337,1.131122828,-0.148798421,0.651265383,0.091769055
6,0.300000000,16,0.263942689,0.224386752,1.132902622,-0.355073512,0.501092553,0.086214423
6,0.300000000,17,0.254771650,0.232844561,1.134560704,-0.561723828,0.343866915,0.079602286
6,0.300000000,18,0.241500989,0.238123506,1.136077642,-0.764285505,0.183901295,0.072091475
6,0.300000000,19,0.224256873,0.240208656,1.137437105,-0.958320022,0.025115941,0.063855574
6,0.300000000,20,0.203254059,0.239159554,1.138626456,-1.139413238,-0.128959760,0.055082746
6,0.300000000,21,0.178795353,0.235102504,1.139636993,-1.303164959,-0.275182068,0.045975350
6,0.300000000,22,0.151271641,0.228222817,1.140464187,-1.445173025,-0.410789013,0.036749221
6,0.300000000,23,0.121161886,0.218757212,1.141107917,-1.561022282,-0.533404350,0.027632711
6,0.300000000,24,0.089033492,0.206985950,1.141572833,-1.646294117,-0.641061544,0.018865779
7,0.350000000,0,0.100669973,-0.002936366,1.112208009,0.764723897,-0.019598331,0.011698747
7,0.350000000,1,0.116383784,-0.003043873,1.111957192,0.804876149,0.009115679,-0.036778763
7,0.350000000,2,0.132790104,-0.002582829,1.111212730,0.834011257,0.036459543,-0.037667025
7,0.350000000,3,0.149688289,-0.001609632,1.110427260,0.854661584,0.060224533,-0.040888473
7,0.350000000,4,0.166941628,-0.000198404,1.109598160,0.869938791,0.080286823,-0.042025670
7,0.350000000,5,0.184461251,0.001578097,1.108776927,0.881430149,0.096755981,-0.040092655
7,0.350000000,6,0.202176407,0.003647751,1.107991219,0.889527619,0.109609768,-0.038480438
7,0.350000000,7,0.220021561,0.005939689,1.107237816,0.894470990,0.119028702,-0.036862157
7,0.350000000,8,0.237935975,0.008388042,1.106516838,0.896491230,0.125303522,-0.035243314
7,0.350000000,9,0.255863339,0.010933080,1.105828047,0.895797610,0.128750920,-0.033629056
7,0.350000000,10,0.273751318,0.013521441,1.105171561,0.892587781,0.129689053,-0.032024018
7,0.350000000,11,0.291551530,0.016106043,1.104547024,0.887052417,0.128425837,-0.030432569
7,0.350000000,12,0.309219301,0.018645814,1.103954077,0.879377782,0.125253648,-0.028858649
7,0.350000000,13,0.326713711,0.021105351,1.103392363,0.869746387,0.120447092,-0.027305834
7,0.350000000,14,0.343997419,0.023454556,1.102861524,0.858337283,0.114262119,-0.025777385
7,0.350000000,15,0.361036628,0.025668265,1.102360964,0.845326185,0.106935948,-0.024276227
7,0.350000000,16,0.377801061,0.027725874,1.101890087,0.830885053,0.098687306,-0.022804987
7,0.350000000,17,0.394263774,0.029610967,1.101448417,0.815181911,0.089716874,-0.021365985
7,0.350000000,18,0.410401136,0.031310972,1.101035118,0.798380494,0.080207877,-0.019961294
7,0.350000000,19,0.426192820,0.032816805,1.100649595,0.780640006,0.070326686,-0.018592671
7,0.350000000,20,0.441621602,0.034122560,1.100291133,0.762114942,0.060223557,-0.017261615
7,0.350000000,21,0.456673265,0.035225168,1.099958777,0.742954791,0.050033398,-0.015969468
7,0.350000000,22,0.471336633,0.036124114,1.099651933,0.723304093,0.039876703,-0.014717236
7,0.350000000,23,0.485603213,0.036821157,1.099369764,0.703302443,0.029860672,-0.013505828
7,0.350000000,24,0.499467343,0.037320089,1.099111319,0.683085322,0.020080792,-0.012335897
8,0.400000000,0,0.141531169,-0.001947202,1.112454176,0.853169203,0.056488778,0.000263380
8,0.400000000,1,0.158738703,-0.000466429,1.112482905,0.862010360,0.091742776,0.002609473
8,0.400000000,2,0.175673693,0.001714545,1.112745643,0.822180033,0.124795407,0.023661494
8,0.400000000,3,0.191285223,0.004387137,1.113412380,0.731439412,0.137077183,0.043004099
8,0.400000000,4,0.204690114,0.006918054,1.114441991,0.604256630,0.107613705,0.059950557
8,0.400000000,5,0.215318084,0.008326092,1.115753651,0.456168950,0.023416791,0.071214765
8,0.400000000,6,0.222883269,0.007466693,1.117264032,0.299785525,-0.119065732,0.079822920
8,0.400000000,7,0.227314189,0.003199082,1.118924856,0.143945426,-0.316390991,0.086263359
8,0.400000000,8,0.228683159,-0.005500551,1.120694280,-0.005661933,-0.560687125,0.090672553
8,0.400000000,9,0.227152646,-0.019471077,1.122532845,-0.145553514,-0.841613352,0.093182020
8,0.400000000,10,0.222939402,-0.039331798,1.124403834,-0.273672879,-1.147743344,0.093922220
8,0.400000000,11,0.216291845,-0.065470472,1.126274824,-0.388831377,-1.467469692,0.093167797
8,0.400000000,12,0.207476869,-0.098045662,1.128117323,-0.490321547,-1.789547443,0.091078125
8,0.400000000,13,0.196772754,-0.136997491,1.129905820,-0.577680826,-2.103420496,0.087776758
8,0.400000000,14,0.184465736,-0.182063460,1.131617427,-0.650555134,-2.399406672,0.083385572
8,0.400000000,15,0.170848787,-0.232797027,1.133231521,-0.708620787,-2.668793440,0.078024700
8,0.400000000,16,0.156221345,-0.288587421,1.134729862,-0.751541615,-2.903875828,0.071814708
8,0.400000000,17,0.140890002,-0.348679990,1.136096835,-0.778945446,-3.097966194,0.064881794
8,0.400000000,18,0.125169188,-0.412196398,1.137319207,-0.790410936,-3.245388031,0.057360809
8,0.400000000,19,0.109382369,-0.478154987,1.138386846,-0.785460293,-3.341477633,0.049395308
8,0.400000000,20,0.093863100,-0.545490980,1.139292121,-0.763563335,-3.382609844,0.041137289
8,0.400000000,21,0.078955844,-0.613078237,1.140030980,-0.724167287,-3.366289377,0.032746971
8,0.400000000,22,0.065015659,-0.679753780,1.140602350,-0.666789830,-3.291382074,0.024391895
8,0.400000000,23,0.052404795,-0.744349480,1.141008735,-0.591251671,-3.158619165,0.016246155
8,0.400000000,24,0.041482013,-0.805738389,1.141256094,-0.498211384,-2.971663713,0.008488609
9,0.450000000,0,0.185395956,0.003193671,1.112747669,0.890980005,0.139747977,0.011536751
9,0.450000000,1,0.203260705,0.006196241,1.113184690,0.893859684,0.155835330,0.032161940
9,0.450000000,2,0.221044824,0.009119379,1.113956928,0.881163657,0.126822487,0.045060433
9,0.450000000,3,0.238355011,0.010851336,1.114968896,0.845742941,0.035434540,0.056128565
9,0.450000000,4,0.254710495,0.010113874,1.116176486,0.785696149,-0.119474329,0.064623669
9,0.450000000,5,0.269628286,0.005696985,1.117524147,0.702373087,-0.330930591,0.070147857
9,0.450000000,6,0.282671422,-0.003426956,1.118965149,0.598843038,-0.588215113,0.073944353
9,0.450000000,7,0.293474555,-0.018055316,1.120466113,0.479088068,-0.879316926,0.076150663
9,0.450000000,8,0.301756412,-0.038743109,1.121996641,0.347454578,-1.192150831,0.076902479
9,0.450000000,9,0.307323217,-0.065808125,1.123528957,0.208311781,-1.515149951,0.076333575
9,0.450000000,10,0.310067266,-0.099344589,1.125038147,0.065865912,-1.837555528,0.074575812
9,0.450000000,11,0.309962392,-0.139240786,1.126501560,-0.075933903,-2.149548769,0.071759112
9,0.450000000,12,0.307058573,-0.185198486,1.127899289,-0.213437214,-2.442298174,0.068011694
9,0.450000000,13,0.301475704,-0.236752763,1.129213929,-0.343304694,-2.707966089,0.063460052
9,0.450000000,14,0.293397248,-0.293291748,1.130430818,-0.462505102,-2.939691067,0.058229100
9,0.450000000,15,0.283064425,-0.354075849,1.131537437,-0.568304420,-3.131559610,0.052442186
9,0.450000000,16,0.270770222,-0.418256491,1.132524014,-0.658251405,-3.278573751,0.046220858
9,0.450000000,17,0.256853998,-0.484893978,1.133383155,-0.730161190,-3.376619101,0.039683774
9,0.450000000,18,0.241696209,-0.552974880,1.134109497,-0.782098830,-3.422441244,0.032946117
9,0.450000000,19,0.225713715,-0.621429384,1.134700060,-0.812365592,-3.413640261,0.026119614
9,0.450000000,20,0.209354937,-0.689148307,1.135154366,-0.819499671,-3.348703146,0.019312626
9,0.450000000,21,0.193094954,-0.755001843,1.135473728,-0.802315414,-3.227117777,0.012630301
9,0.450000000,22,0.177428782,-0.817862213,1.135661721,-0.760033190,-3.049647331,0.006174543
9,0.450000000,23,0.162860543,-0.876634181,1.135723948,-0.692605793,-2.818930149,0.000043878
9,0.450000000,24,0.149882346,-0.930303514,1.135667682,-0.601459324,-2.540721893,-0.005667052
10,0.500000000,0,0.230173677,0.011692270,1.113683820,0.893611908,0.187066436,0.025632571
10,0.500000000,1,0.247867048,0.015337111,1.114373088,0.868569732,0.167166293,0.043293573
10,0.500000000,2,0.264474154,0.017733099,1.115315080,0.780466616,0.054743830,0.050906986
10,0.500000000,3,0.278694183,0.016896714,1.116390467,0.633817315,-0.151873574,0.056633104
10,0.500000000,4,0.289625108,0.011253557,1.117562890,0.456376493,-0.419858783,0.060615949
10,0.500000000,5,0.296916336,-0.000078663,1.118799090,0.273498863,-0.715700150,0.063000701
10,0.500000000,6,0.300646901,-0.017386438,1.120068431,0.102599032,-1.013813853,0.063931733
10,0.500000000,7,0.301168859,-0.040528852,1.121343255,-0.046135385,-1.296810269,0.063551761
10,0.500000000,8,0.298982620,-0.069083795,1.122598767,-0.167695582,-1.553607106,0.062001556
10,0.500000000,9,0.294652820,-0.102454007,1.123812914,-0.260402799,-1.777472019,0.059419837
10,0.500000000,10,0.288755864,-0.139938220,1.124966502,-0.324578971,-1.964528441,0.055943273
10,0.500000000,11,0.281849205,-0.180777431,1.126043081,-0.361679882,-2.112742662,0.051706631
10,0.500000000,12,0.274454504,-0.224184781,1.127028584,-0.373758644,-2.221276283,0.046842761
10,0.500000000,13,0.267049193,-0.269365132,1.127911806,-0.363142878,-2.290082693,0.041482788
10,0.500000000,14,0.260063112,-0.315528095,1.128684282,-0.332242787,-2.319658518,0.035756238
10,0.500000000,15,0.253878057,-0.361897349,1.129339814,-0.283437282,-2.310889959,0.029791079
10,0.500000000,16,0.248829097,-0.407717407,1.129874825,-0.219006479,-2.264954805,0.023713948
10,0.500000000,17,0.245207056,-0.452258587,1.130288482,-0.141090661,-2.183261871,0.017644355
10,0.500000000,18,0.243261620,-0.494821548,1.130581737,-0.051665142,-2.067415714,0.011687725
10,0.500000000,19,0.243204713,-0.534740865,1.130757928,0.047474053,-1.919211388,0.005934488
10,0.500000000,20,0.245214134,-0.571388960,1.130821943,0.154709548,-1.740663052,0.000460359
10,0.500000000,21,0.249436945,-0.604181647,1.130779743,0.268571436,-1.534097075,-0.004672923
10,0.500000000,22,0.255991489,-0.632585943,1.130638838,0.387638628,-1.302361488,-0.009416879
10,0.500000000,23,0.264966369,-0.656134307,1.130407333,0.510295510,-1.049263716,-0.013735488
10,0.500000000,24,0.276411831,-0.674451709,1.130093932,0.634184361,-0.780457258,-0.017604422
11,0.550000000,0,0.273810446,0.020825770,1.115578055,0.848153651,0.169498876,0.047396861
11,0.550000000,1,0.290495723,0.023940904,1.116277099,0.817348480,0.135504201,0.022507157
11,0.550000000,2,0.306318611,0.025829371,1.116808414,0.760374367,0.042019244,0.030619990
11,0.550000000,3,0.320778161,0.025226500,1.117426038,0.683557510,-0.110519655,0.031140583
11,0.550000000,4,0.333638728,0.021174844,1.118069172,0.603130281,-0.298553854,0.033167060
11,0.550000000,5,0.344970375,0.013208842,1.118775487,0.532545805,-0.498337120,0.037458144
11,0.550000000,6,0.355064332,0.001286880,1.119538665,0.480398774,-0.691604137,0.038860992
11,0.550000000,7,0.364335388,-0.014331116,1.120316982,0.450604022,-0.866364658,0.038969621
11,0.550000000,8,0.373241991,-0.033196423,1.121086001,0.443889499,-1.015430212,0.037934393
11,0.550000000,9,0.382236302,-0.054751545,1.121824384,0.459063470,-1.134892583,0.035903335
11,0.550000000,10,0.391734630,-0.078384086,1.122513652,0.493849903,-1.223012686,0.033022188
11,0.550000000,11,0.402101576,-0.103462011,1.123138189,0.545424521,-1.279463053,0.029434636
11,0.550000000,12,0.413642675,-0.129356608,1.123685360,0.610744536,-1.304837823,0.025282238
11,0.550000000,13,0.426602095,-0.155457616,1.124145269,0.686748087,-1.300346017,0.020704553
11,0.550000000,14,0.441163659,-0.181183383,1.124510765,0.770473182,-1.267618775,0.015839312
11,0.550000000,15,0.457453579,-0.205988109,1.124777317,0.859129429,-1.208586812,0.010822553
11,0.550000000,16,0.475544333,-0.229366884,1.124943495,0.950141072,-1.125403047,0.005788618
11,0.550000000,17,0.495459229,-0.250859678,1.125010014,1.041172743,-1.020389676,0.000864831
11,0.550000000,18,0.517177522,-0.270054191,1.124980211,1.130145192,-0.896004021,-0.003839137
11,0.550000000,19,0.540639341,-0.286588609,1.124859452,1.215243340,-0.754819751,-0.008236019
