step,t,k,en_hs,a_x,a_y,a_z,b,depth_m,margin_m,sector,azimuth_center_rad,confidence,obstacle_name,status
2,0.100000000,3,1,0.986451634,0.014772486,-0.163385887,0.291102159,1.407846207,0.937990388,3,0.000000000,0.648038,center_box,active
2,0.100000000,4,1,0.986451634,0.014772486,-0.163385887,0.291102159,1.407846207,0.937990388,3,0.000000000,0.648038,center_box,active
2,0.100000000,5,1,0.986451634,0.014772486,-0.163385887,0.291102159,1.407846207,0.937990388,3,0.000000000,0.648038,center_box,active
2,0.100000000,6,1,0.986451634,0.014772486,-0.163385887,0.291102159,1.407846207,0.937990388,3,0.000000000,0.648038,center_box,active
2,0.100000000,7,1,0.986451634,0.014772486,-0.163385887,0.291102159,1.407846207,0.937990388,3,0.000000000,0.648038,center_box,active
2,0.100000000,8,1,0.986451634,0.014772486,-0.163385887,0.291102159,1.407846207,0.937990388,3,0.000000000,0.648038,center_box,active
2,0.100000000,9,1,0.986451634,0.014772486,-0.163385887,0.291102159,1.407846207,0.937990388,3,0.000000000,0.648038,center_box,active
2,0.100000000,10,1,0.986451634,0.014772486,-0.163385887,0.291102159,1.407846207,0.937990388,3,0.000000000,0.648038,center_box,active
2,0.100000000,11,1,0.986451634,0.014772486,-0.163385887,0.291102159,1.407846207,0.937990388,3,0.000000000,0.648038,center_box,active
2,0.100000000,12,1,0.986451634,0.014772486,-0.163385887,0.291102159,1.407846207,0.937990388,3,0.000000000,0.648038,center_box,active
2,0.100000000,13,1,0.986451634,0.014772486,-0.163385887,0.291102159,1.407846207,0.937990388,3,0.000000000,0.648038,center_box,active
2,0.100000000,14,1,0.986451634,0.014772486,-0.163385887,0.291102159,1.407846207,0.937990388,3,0.000000000,0.648038,center_box,active
2,0.100000000,15,1,0.986451634,0.014772486,-0.163385887,0.291102159,1.407846207,0.937990388,3,0.000000000,0.648038,center_box,active
2,0.100000000,16,1,0.986451634,0.014772486,-0.163385887,0.291102159,1.407846207,0.937990388,3,0.000000000,0.648038,center_box,active
2,0.100000000,17,1,0.986451634,0.014772486,-0.163385887,0.291102159,1.407846207,0.937990388,3,0.000000000,0.648038,center_box,active
2,0.100000000,18,1,0.986451634,0.014772486,-0.163385887,0.291102159,1.407846207,0.937990388,3,0.000000000,0.648038,center_box,active
2,0.100000000,19,1,0.986451634,0.014772486,-0.163385887,0.291102159,1.407846207,0.937990388,3,0.000000000,0.648038,center_box,active
2,0.100000000,20,1,0.986451634,0.014772486,-0.163385887,0.291102159,1.407846207,0.937990388,3,0.000000000,0.648038,center_box,active
2,0.100000000,21,1,0.986451634,0.014772486,-0.163385887,0.291102159,1.407846207,0.937990388,3,0.000000000,0.648038,center_box,active
2,0.100000000,22,1,0.986451634,0.014772486,-0.163385887,0.291102159,1.407846207,0.937990388,3,0.000000000,0.648038,center_box,active
2,0.100000000,23,1,0.986451634,0.014772486,-0.163385887,0.291102159,1.407846207,0.937990388,3,0.000000000,0.648038,center_box,active
2,0.100000000,24,1,0.986451634,0.014772486,-0.163385887,0.291102159,1.407846207,0.937990388,3,0.000000000,0.648038,center_box,active
3,0.150000000,0,0,,,,,1.407846207,0.937990388,,0.000000000,0.648038,center_box,held_active
3,0.150000000,1,0,,,,,1.407846207,0.937990388,,0.000000000,0.648038,center_box,held_active
3,0.150000000,2,0,,,,,1.407846207,0.937990388,,0.000000000,0.648038,center_box,held_active
3,0.150000000,3,1,0.986451634,0.014772486,-0.163385887,0.291102159,1.407846207,0.937990388,3,0.000000000,0.648038,center_box,held_active
3,0.150000000,4,1,0.986451634,0.014772486,-0.163385887,0.291102159,1.407846207,0.937990388,3,0.000000000,0.648038,center_box,held_active
3,0.150000000,5,1,0.986451634,0.014772486,-0.163385887,0.291102159,1.407846207,0.937990388,3,0.000000000,0.648038,center_box,held_active
3,0.150000000,6,1,0.986451634,0.014772486,-0.163385887,0.291102159,1.407846207,0.937990388,3,0.000000000,0.648038,center_box,held_active
3,0.150000000,7,1,0.986451634,0.014772486,-0.163385887,0.291102159,1.407846207,0.937990388,3,0.000000000,0.648038,center_box,held_active
3,0.150000000,8,1,0.986451634,0.014772486,-0.163385887,0.291102159,1.407846207,0.937990388,3,0.000000000,0.648038,center_box,held_active
3,0.150000000,9,1,0.986451634,0.014772486,-0.163385887,0.291102159,1.407846207,0.937990388,3,0.000000000,0.648038,center_box,held_active
3,0.150000000,10,1,0.986451634,0.014772486,-0.163385887,0.291102159,1.407846207,0.937990388,3,0.000000000,0.648038,center_box,held_active
3,0.150000000,11,1,0.986451634,0.014772486,-0.163385887,0.291102159,1.407846207,0.937990388,3,0.000000000,0.648038,center_box,held_active
3,0.150000000,12,1,0.986451634,0.014772486,-0.163385887,0.291102159,1.407846207,0.937990388,3,0.000000000,0.648038,center_box,held_active
3,0.150000000,13,1,0.986451634,0.014772486,-0.163385887,0.291102159,1.407846207,0.937990388,3,0.000000000,0.648038,center_box,held_active
3,0.150000000,14,1,0.986451634,0.014772486,-0.163385887,0.291102159,1.407846207,0.937990388,3,0.000000000,0.648038,center_box,held_active
3,0.150000000,15,1,0.986451634,0.014772486,-0.163385887,0.291102159,1.407846207,0.937990388,3,0.000000000,0.648038,center_box,held_active
3,0.150000000,16,1,0.986451634,0.014772486,-0.163385887,0.291102159,1.407846207,0.937990388,3,0.000000000,0.648038,center_box,held_active
3,0.150000000,17,1,0.986451634,0.014772486,-0.163385887,0.291102159,1.407846207,0.937990388,3,0.000000000,0.648038,center_box,held_active
3,0.150000000,18,1,0.986451634,0.014772486,-0.163385887,0.291102159,1.407846207,0.937990388,3,0.000000000,0.648038,center_box,held_active
3,0.150000000,19,1,0.986451634,0.014772486,-0.163385887,0.291102159,1.407846207,0.937990388,3,0.000000000,0.648038,center_box,held_active
3,0.150000000,20,1,0.986451634,0.014772486,-0.163385887,0.291102159,1.407846207,0.937990388,3,0.000000000,0.648038,center_box,held_active
3,0.150000000,21,1,0.986451634,0.014772486,-0.163385887,0.291102159,1.407846207,0.937990388,3,0.000000000,0.648038,center_box,held_active
3,0.150000000,22,1,0.986451634,0.014772486,-0.163385887,0.291102159,1.407846207,0.937990388,3,0.000000000,0.648038,center_box,held_active
3,0.150000000,23,1,0.986451634,0.014772486,-0.163385887,0.291102159,1.407846207,0.937990388,3,0.000000000,0.648038,center_box,held_active
3,0.150000000,24,1,0.986451634,0.014772486,-0.163385887,0.291102159,1.407846207,0.937990388,3,0.000000000,0.648038,center_box,held_active
4,0.200000000,0,0,,,,,1.407846207,0.937990388,,0.000000000,0.648038,center_box,held_active
4,0.200000000,1,0,,,,,1.407846207,0.937990388,,0.000000000,0.648038,center_box,held_active
4,0.200000000,2,0,,,,,1.407846207,0.937990388,,0.000000000,0.648038,center_box,held_active
4,0.200000000,3,1,0.986451634,0.014772486,-0.163385887,0.291102159,1.407846207,0.937990388,3,0.000000000,0.648038,center_box,held_active
4,0.200000000,4,1,0.986451634,0.014772486,-0.163385887,0.291102159,1.407846207,0.937990388,3,0.000000000,0.648038,center_box,held_active
4,0.200000000,5,1,0.986451634,0.014772486,-0.163385887,0.291102159,1.407846207,0.937990388,3,0.000000000,0.648038,center_box,held_active
4,0.200000000,6,1,0.986451634,0.014772486,-0.163385887,0.291102159,1.407846207,0.937990388,3,0.000000000,0.648038,center_box,held_active
4,0.200000000,7,1,0.986451634,0.014772486,-0.163385887,0.291102159,1.407846207,0.937990388,3,0.000000000,0.648038,center_box,held_active
4,0.200000000,8,1,0.986451634,0.014772486,-0.163385887,0.291102159,1.407846207,0.937990388,3,0.000000000,0.648038,center_box,held_active
4,0.200000000,9,1,0.986451634,0.014772486,-0.163385887,0.291102159,1.407846207,0.937990388,3,0.000000000,0.648038,center_box,held_active
4,0.200000000,10,1,0.986451634,0.014772486,-0.163385887,0.291102159,1.407846207,0.937990388,3,0.000000000,0.648038,center_box,held_active
4,0.200000000,11,1,0.986451634,0.014772486,-0.163385887,0.291102159,1.407846207,0.937990388,3,0.000000000,0.648038,center_box,held_active
4,0.200000000,12,1,0.986451634,0.014772486,-0.163385887,0.291102159,1.407846207,0.937990388,3,0.000000000,0.648038,center_box,held_active
4,0.200000000,13,1,0.986451634,0.014772486,-0.163385887,0.291102159,1.407846207,0.937990388,3,0.000000000,0.648038,center_box,held_active
4,0.200000000,14,1,0.986451634,0.014772486,-0.163385887,0.291102159,1.407846207,0.937990388,3,0.000000000,0.648038,center_box,held_active
4,0.200000000,15,1,0.986451634,0.014772486,-0.163385887,0.291102159,1.407846207,0.937990388,3,0.000000000,0.648038,center_box,held_active
4,0.200000000,16,1,0.986451634,0.014772486,-0.163385887,0.291102159,1.407846207,0.937990388,3,0.000000000,0.648038,center_box,held_active
4,0.200000000,17,1,0.986451634,0.014772486,-0.163385887,0.291102159,1.407846207,0.937990388,3,0.000000000,0.648038,center_box,held_active
4,0.200000000,18,1,0.986451634,0.014772486,-0.163385887,0.291102159,1.407846207,0.937990388,3,0.000000000,0.648038,center_box,held_active
4,0.200000000,19,1,0.986451634,0.014772486,-0.163385887,0.291102159,1.407846207,0.937990388,3,0.000000000,0.648038,center_box,held_active
4,0.200000000,20,1,0.986451634,0.014772486,-0.163385887,0.291102159,1.407846207,0.937990388,3,0.000000000,0.648038,center_box,held_active
4,0.200000000,21,1,0.986451634,0.014772486,-0.163385887,0.291102159,1.407846207,0.937990388,3,0.000000000,0.648038,center_box,held_active
4,0.200000000,22,1,0.986451634,0.014772486,-0.163385887,0.291102159,1.407846207,0.937990388,3,0.000000000,0.648038,center_box,held_active
4,0.200000000,23,1,0.986451634,0.014772486,-0.163385887,0.291102159,1.407846207,0.937990388,3,0.000000000,0.648038,center_box,held_active
4,0.200000000,24,1,0.986451634,0.014772486,-0.163385887,0.291102159,1.407846207,0.937990388,3,0.000000000,0.648038,center_box,held_active
5,0.250000000,0,0,,,,,1.407846207,0.937990388,,0.000000000,0.648038,center_box,held_active
5,0.250000000,1,0,,,,,1.407846207,0.937990388,,0.000000000,0.648038,center_box,held_active
5,0.250000000,2,0,,,,,1.407846207,0.937990388,,0.000000000,0.648038,center_box,held_active
5,0.250000000,3,1,0.986451634,0.014772486,-0.163385887,0.291102159,1.407846207,0.937990388,3,0.000000000,0.648038,center_box,held_active
5,0.250000000,4,1,0.986451634,0.014772486,-0.163385887,0.291102159,1.407846207,0.937990388,3,0.000000000,0.648038,center_box,held_active
5,0.250000000,5,1,0.986451634,0.014772486,-0.163385887,0.291102159,1.407846207,0.937990388,3,0.000000000,0.648038,center_box,held_active
5,0.250000000,6,1,0.986451634,0.014772486,-0.163385887,0.291102159,1.407846207,0.937990388,3,0.000000000,0.648038,center_box,held_active
5,0.250000000,7,1,0.986451634,0.014772486,-0.163385887,0.291102159,1.407846207,0.937990388,3,0.000000000,0.648038,center_box,held_active
5,0.250000000,8,1,0.986451634,0.014772486,-0.163385887,0.291102159,1.407846207,0.937990388,3,0.000000000,0.648038,center_box,held_active
5,0.250000000,9,1,0.986451634,0.014772486,-0.163385887,0.291102159,1.407846207,0.937990388,3,0.000000000,0.648038,center_box,held_active
5,0.250000000,10,1,0.986451634,0.014772486,-0.163385887,0.291102159,1.407846207,0.937990388,3,0.000000000,0.648038,center_box,held_active
5,0.250000000,11,1,0.986451634,0.014772486,-0.163385887,0.291102159,1.407846207,0.937990388,3,0.000000000,0.648038,center_box,held_active
5,0.250000000,12,1,0.986451634,0.014772486,-0.163385887,0.291102159,1.407846207,0.937990388,3,0.000000000,0.648038,center_box,held_active
5,0.250000000,13,1,0.986451634,0.014772486,-0.163385887,0.291102159,1.407846207,0.937990388,3,0.000000000,0.648038,center_box,held_active
5,0.250000000,14,1,0.986451634,0.014772486,-0.163385887,0.291102159,1.407846207,0.937990388,3,0.000000000,0.648038,center_box,held_active
5,0.250000000,15,1,0.986451634,0.014772486,-0.163385887,0.291102159,1.407846207,0.937990388,3,0.000000000,0.648038,center_box,held_active
5,0.250000000,16,1,0.986451634,0.014772486,-0.163385887,0.291102159,1.407846207,0.937990388,3,0.000000000,0.648038,center_box,held_active
5,0.250000000,17,1,0.986451634,0.014772486,-0.163385887,0.291102159,1.407846207,0.937990388,3,0.000000000,0.648038,center_box,held_active
5,0.250000000,18,1,0.986451634,0.014772486,-0.163385887,0.291102159,1.407846207,0.937990388,3,0.000000000,0.648038,center_box,held_active
5,0.250000000,19,1,0.986451634,0.014772486,-0.163385887,0.291102159,1.407846207,0.937990388,3,0.000000000,0.648038,center_box,held_active
5,0.250000000,20,1,0.986451634,0.014772486,-0.163385887,0.291102159,1.407846207,0.937990388,3,0.000000000,0.648038,center_box,held_active
5,0.250000000,21,1,0.986451634,0.014772486,-0.163385887,0.291102159,1.407846207,0.937990388,3,0.000000000,0.648038,center_box,held_active
5,0.250000000,22,1,0.986451634,0.014772486,-0.163385887,0.291102159,1.407846207,0.937990388,3,0.000000000,0.648038,center_box,held_active
5,0.250000000,23,1,0.986451634,0.014772486,-0.163385887,0.291102159,1.407846207,0.937990388,3,0.000000000,0.648038,center_box,held_active
5,0.250000000,24,1,0.986451634,0.014772486,-0.163385887,0.291102159,1.407846207,0.937990388,3,0.000000000,0.648038,center_box,held_active
6,0.300000000,0,0,,,,,1.407846207,0.937990388,,0.000000000,0.648038,center_box,held_active
6,0.300000000,1,0,,,,,1.407846207,0.937990388,,0.000000000,0.648038,center_box,held_active
6,0.300000000,2,0,,,,,1.407846207,0.937990388,,0.000000000,0.648038,center_box,held_active
6,0.300000000,3,1,0.986451634,0.014772486,-0.163385887,0.291102159,1.407846207,0.937990388,3,0.000000000,0.648038,center_box,held_active
6,0.300000000,4,1,0.986451634,0.014772486,-0.163385887,0.291102159,1.407846207,0.937990388,3,0.000000000,0.648038,center_box,held_active
6,0.300000000,5,1,0.986451634,0.014772486,-0.163385887,0.291102159,1.407846207,0.937990388,3,0.000000000,0.648038,center_box,held_active
6,0.300000000,6,1,0.986451634,0.014772486,-0.163385887,0.291102159,1.407846207,0.937990388,3,0.000000000,0.648038,center_box,held_active
6,0.300000000,7,1,0.986451634,0.014772486,-0.163385887,0.291102159,1.407846207,0.937990388,3,0.000000000,0.648038,center_box,held_active
6,0.300000000,8,1,0.986451634,0.014772486,-0.163385887,0.291102159,1.407846207,0.937990388,3,0.000000000,0.648038,center_box,held_active
6,0.300000000,9,1,0.986451634,0.014772486,-0.163385887,0.291102159,1.407846207,0.937990388,3,0.000000000,0.648038,center_box,held_active
6,0.300000000,10,1,0.986451634,0.014772486,-0.163385887,0.291102159,1.407846207,0.937990388,3,0.000000000,0.648038,center_box,held_active
6,0.300000000,11,1,0.986451634,0.014772486,-0.163385887,0.291102159,1.407846207,0.937990388,3,0.000000000,0.648038,center_box,held_active
6,0.300000000,12,1,0.986451634,0.014772486,-0.163385887,0.291102159,1.407846207,0.937990388,3,0.000000000,0.648038,center_box,held_active
6,0.300000000,13,1,0.986451634,0.014772486,-0.163385887,0.291102159,1.407846207,0.937990388,3,0.000000000,0.648038,center_box,held_active
6,0.300000000,14,1,0.986451634,0.014772486,-0.163385887,0.291102159,1.407846207,0.937990388,3,0.000000000,0.648038,center_box,held_active
6,0.300000000,15,1,0.986451634,0.014772486,-0.163385887,0.291102159,1.407846207,0.937990388,3,0.000000000,0.648038,center_box,held_active
6,0.300000000,16,1,0.986451634,0.014772486,-0.163385887,0.291102159,1.407846207,0.937990388,3,0.000000000,0.648038,center_box,held_active
6,0.300000000,17,1,0.986451634,0.014772486,-0.163385887,0.291102159,1.407846207,0.937990388,3,0.000000000,0.648038,center_box,held_active
6,0.300000000,18,1,0.986451634,0.014772486,-0.163385887,0.291102159,1.407846207,0.937990388,3,0.000000000,0.648038,center_box,held_active
6,0.300000000,19,1,0.986451634,0.014772486,-0.163385887,0.291102159,1.407846207,0.937990388,3,0.000000000,0.648038,center_box,held_active
6,0.300000000,20,1,0.986451634,0.014772486,-0.163385887,0.291102159,1.407846207,0.937990388,3,0.000000000,0.648038,center_box,held_active
6,0.300000000,21,1,0.986451634,0.014772486,-0.163385887,0.291102159,1.407846207,0.937990388,3,0.000000000,0.648038,center_box,held_active
6,0.300000000,22,1,0.986451634,0.014772486,-0.163385887,0.291102159,1.407846207,0.937990388,3,0.000000000,0.648038,center_box,held_active
6,0.300000000,23,1,0.986451634,0.014772486,-0.163385887,0.291102159,1.407846207,0.937990388,3,0.000000000,0.648038,center_box,held_active
6,0.300000000,24,1,0.986451634,0.014772486,-0.163385887,0.291102159,1.407846207,0.937990388,3,0.000000000,0.648038,center_box,held_active
7,0.350000000,0,0,,,,,,,,,0.000000,,stale_depth
7,0.350000000,1,0,,,,,,,,,0.000000,,stale_depth
7,0.350000000,2,0,,,,,,,,,0.000000,,stale_depth
7,0.350000000,3,0,,,,,,,,,0.000000,,stale_depth
7,0.350000000,4,0,,,,,,,,,0.000000,,stale_depth
7,0.350000000,5,0,,,,,,,,,0.000000,,stale_depth
7,0.350000000,6,0,,,,,,,,,0.000000,,stale_depth
7,0.350000000,7,0,,,,,,,,,0.000000,,stale_depth
7,0.350000000,8,0,,,,,,,,,0.000000,,stale_depth
7,0.350000000,9,0,,,,,,,,,0.000000,,stale_depth
7,0.350000000,10,0,,,,,,,,,0.000000,,stale_depth
7,0.350000000,11,0,,,,,,,,,0.000000,,stale_depth
7,0.350000000,12,0,,,,,,,,,0.000000,,stale_depth
7,0.350000000,13,0,,,,,,,,,0.000000,,stale_depth
7,0.350000000,14,0,,,,,,,,,0.000000,,stale_depth
7,0.350000000,15,0,,,,,,,,,0.000000,,stale_depth
7,0.350000000,16,0,,,,,,,,,0.000000,,stale_depth
7,0.350000000,17,0,,,,,,,,,0.000000,,stale_depth
7,0.350000000,18,0,,,,,,,,,0.000000,,stale_depth
7,0.350000000,19,0,,,,,,,,,0.000000,,stale_depth
7,0.350000000,20,0,,,,,,,,,0.000000,,stale_depth
7,0.350000000,21,0,,,,,,,,,0.000000,,stale_depth
7,0.350000000,22,0,,,,,,,,,0.000000,,stale_depth
7,0.350000000,23,0,,,,,,,,,0.000000,,stale_depth
7,0.350000000,24,0,,,,,,,,,0.000000,,stale_depth
8,0.400000000,0,0,,,,,1.264029087,0.929001818,,-0.174532925,0.683993,center_box,active
8,0.400000000,1,0,,,,,1.264029087,0.929001818,,-0.174532925,0.683993,center_box,active
8,0.400000000,2,0,,,,,1.264029087,0.929001818,,-0.174532925,0.683993,center_box,active
8,0.400000000,3,1,0.987689955,0.085529803,-0.130970246,0.328951236,1.264029087,0.929001818,2,-0.174532925,0.683993,center_box,active
8,0.400000000,4,1,0.987689955,0.085529803,-0.130970246,0.328951236,1.264029087,0.929001818,2,-0.174532925,0.683993,center_box,active
8,0.400000000,5,1,0.987689955,0.085529803,-0.130970246,0.328951236,1.264029087,0.929001818,2,-0.174532925,0.683993,center_box,active
8,0.400000000,6,1,0.987689955,0.085529803,-0.130970246,0.328951236,1.264029087,0.929001818,2,-0.174532925,0.683993,center_box,active
8,0.400000000,7,1,0.987689955,0.085529803,-0.130970246,0.328951236,1.264029087,0.929001818,2,-0.174532925,0.683993,center_box,active
8,0.400000000,8,1,0.987689955,0.085529803,-0.130970246,0.328951236,1.264029087,0.929001818,2,-0.174532925,0.683993,center_box,active
8,0.400000000,9,1,0.987689955,0.085529803,-0.130970246,0.328951236,1.264029087,0.929001818,2,-0.174532925,0.683993,center_box,active
8,0.400000000,10,1,0.987689955,0.085529803,-0.130970246,0.328951236,1.264029087,0.929001818,2,-0.174532925,0.683993,center_box,active
8,0.400000000,11,1,0.987689955,0.085529803,-0.130970246,0.328951236,1.264029087,0.929001818,2,-0.174532925,0.683993,center_box,active
8,0.400000000,12,1,0.987689955,0.085529803,-0.130970246,0.328951236,1.264029087,0.929001818,2,-0.174532925,0.683993,center_box,active
8,0.400000000,13,1,0.987689955,0.085529803,-0.130970246,0.328951236,1.264029087,0.929001818,2,-0.174532925,0.683993,center_box,active
8,0.400000000,14,1,0.987689955,0.085529803,-0.130970246,0.328951236,1.264029087,0.929001818,2,-0.174532925,0.683993,center_box,active
8,0.400000000,15,1,0.987689955,0.085529803,-0.130970246,0.328951236,1.264029087,0.929001818,2,-0.174532925,0.683993,center_box,active
8,0.400000000,16,1,0.987689955,0.085529803,-0.130970246,0.328951236,1.264029087,0.929001818,2,-0.174532925,0.683993,center_box,active
8,0.400000000,17,1,0.987689955,0.085529803,-0.130970246,0.328951236,1.264029087,0.929001818,2,-0.174532925,0.683993,center_box,active
8,0.400000000,18,1,0.987689955,0.085529803,-0.130970246,0.328951236,1.264029087,0.929001818,2,-0.174532925,0.683993,center_box,active
8,0.400000000,19,1,0.987689955,0.085529803,-0.130970246,0.328951236,1.264029087,0.929001818,2,-0.174532925,0.683993,center_box,active
8,0.400000000,20,1,0.987689955,0.085529803,-0.130970246,0.328951236,1.264029087,0.929001818,2,-0.174532925,0.683993,center_box,active
