MPCTASK: EXP,0,32,1580,168,456,692,-247,-503,-54,1062,1039,229,479,708,700,-153,-69,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,27203,0,27257,0,0,0,0,4624569,4633868,0,0,0,0,0,1000,1000,4696281
MPCTASK: EXP,0,34,1677,115,403,690,-433,-700,16,1030,794,234,432,552,700,-238,-199,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,25101,0,25155,0,0,0,0,4267125,4276428,0,0,0,0,0,1000,1000,4696281
MPCTASK: EXP,0,36,1779,37,319,692,-582,-894,52,895,532,225,341,380,700,-312,-338,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,26694,0,26750,0,0,0,0,4537869,4547557,0,0,0,0,0,1000,1000,4696281
MPCTASK: EXP,0,38,1876,-31,238,698,-649,-1018,65,667,189,190,216,197,700,-341,-445,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,22866,0,23204,0,0,0,0,3887161,3944771,0,0,0,0,0,1000,1000,4696281
MPCTASK: EXP,0,40,1979,-110,125,702,-671,-1125,61,402,-112,106,69,9,700,-351,-560,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,25235,0,25289,0,0,0,0,4289897,4299204,0,0,0,0,0,1000,1000,4696281
MPCTASK: EXP,0,42,2075,-174,30,713,-628,-1143,81,119,-351,12,-85,-180,700,-331,-631,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,21967,0,22022,0,0,0,0,3734401,3743946,0,0,0,0,0,1000,1000,4696281
MPCTASK: EXP,0,44,2176,-224,-57,730,-544,-1106,92,-69,-549,-97,-232,-366,700,-282,-684,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,23069,0,23123,0,0,0,0,3921645,3930959,0,0,0,0,0,1000,1000,4696281
MPCTASK: EXP,0,46,2277,-270,-161,740,-436,-1084,44,-113,-763,-169,-357,-544,700,-222,-751,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,22626,0,22871,0,0,0,0,3846340,3888122,0,0,0,0,0,1000,1000,4696281
MPCTASK: EXP,0,48,2381,-299,-241,749,-294,-1029,3,-93,-949,-203,-448,-711,700,-148,-788,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,25534,0,25586,0,0,0,0,4340631,4349781,0,0,0,0,0,1000,1000,4696281
MPCTASK: EXP,0,50,2476,-305,-322,746,-104,-992,-58,-74,-1150,-216,-494,-861,700,-52,-821,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,21303,0,21356,0,0,0,0,3621447,3630592,0,0,0,0,0,1000,1000,4696281
MPCTASK: EXP,0,52,2580,-296,-399,738,110,-954,-83,-112,-1224,-242,-491,-993,700,41,-839,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,24017,0,24371,0,0,0,0,4082857,4143064,0,0,0,0,0,1000,1000,4696281
MPCTASK: EXP,0,54,2678,-268,-463,729,334,-896,-80,-187,-1199,-297,-441,-1102,700,130,-834,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,22124,0,22177,0,0,0,0,3761005,3770158,0,0,0,0,0,1000,1000,4696281
MPCTASK: EXP,0,56,2782,-212,-533,718,557,-838,-77,-320,-1056,-355,-346,-1186,700,213,-824,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,26762,0,27198,0,0,0,0,4549358,4623688,0,0,0,0,0,1000,1000,4696281
MPCTASK: EXP,0,58,2882,-145,-581,708,735,-736,-49,-462,-735,-439,-218,-1242,700,268,-780,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,26532,0,26585,0,0,0,0,4510366,4519516,0,0,0,0,0,1000,1000,4696281
MPCTASK: EXP,0,60,2980,-71,-621,705,836,-609,2,-572,-313,-532,-68,-1271,700,290,-721,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,24315,0,24369,0,0,0,0,4133441,4142902,0,0,0,0,0,1000,1000,4696281
MPCTASK: EXP,0,62,3078,17,-652,708,874,-469,40,-651,111,-594,88,-1270,700,295,-651,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,22164,0,22220,0,0,0,0,3767753,3777361,0,0,0,0,0,1000,1000,4696281
MPCTASK: EXP,0,64,3184,85,-669,719,809,-315,65,-741,566,-614,237,-1240,700,251,-563,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,28135,0,28566,0,0,0,0,4782942,4856251,0,0,0,0,0,1000,1000,4856251
MPCTASK: EXP,0,66,3279,152,-671,732,688,-140,45,-862,990,-577,362,-1182,700,191,-456,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,23029,0,23706,0,0,0,0,3914864,4030158,0,0,0,0,0,1000,1000,4856251
MPCTASK: EXP,0,68,3386,204,-663,736,508,45,-10,-971,1327,-500,452,-1097,700,114,-343,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,29266,0,30119,0,0,0,0,4974831,5120278,0,0,0,0,0,1000,1000,5120278
MPCTASK: EXP,0,70,3478,240,-636,735,283,250,-53,-1037,1512,-393,498,-986,700,33,-217,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,22584,0,22639,0,0,0,0,3839237,3848678,0,0,0,0,0,1000,1000,5120278
MPCTASK: EXP,0,72,3577,248,-594,724,20,460,-104,-1076,1556,-268,495,-854,700,-59,-84,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,21825,0,22240,0,0,0,0,3710193,3780980,0,0,0,0,0,1000,1000,5120278
MPCTASK: EXP,0,74,3678,232,-533,713,-247,675,-95,-1064,1425,-149,444,-702,700,-143,56,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,22335,0,22391,0,0,0,0,3796805,3806501,0,0,0,0,0,1000,1000,5120278
MPCTASK: EXP,0,76,3782,183,-452,703,-497,876,-62,-948,1142,-67,350,-535,700,-222,195,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,26695,0,26748,0,0,0,0,4538153,4547301,0,0,0,0,0,1000,1000,5120278
MPCTASK: EXP,0,78,3877,118,-370,696,-680,1017,-11,-665,733,-15,221,-357,700,-272,301,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,21403,0,21458,0,0,0,0,3638233,3647860,0,0,0,0,0,1000,1000,5120278
MPCTASK: EXP,0,80,3982,54,-279,696,-764,1087,40,-315,292,47,71,-173,700,-281,388,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,26696,0,26750,0,0,0,0,4538385,4547537,0,0,0,0,0,1000,1000,5120278
MPCTASK: EXP,0,82,4075,-3,-236,703,-750,1027,66,-87,-88,65,-86,13,700,-252,407,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,20071,0,20125,0,0,0,0,3411941,3421254,0,0,0,0,0,1000,1000,5120278
MPCTASK: EXP,0,84,4180,-46,-124,714,-674,1046,74,-60,-405,151,-234,198,700,-196,500,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,24211,0,24594,0,0,0,0,4115929,4181118,0,0,0,0,0,1000,1000,5120278
MPCTASK: EXP,0,86,4277,-91,-31,726,-567,1035,58,-51,-661,170,-360,376,700,-134,565,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,21297,0,21350,0,0,0,0,3620370,3629522,0,0,0,0,0,1000,1000,5120278
MPCTASK: EXP,0,88,4381,-123,66,736,-421,1039,20,-84,-901,165,-450,542,700,-55,630,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,26240,0,26294,0,0,0,0,4460849,4470002,0,0,0,0,0,1000,1000,5120278
MPCTASK: EXP,0,90,4474,-132,125,735,-225,992,-42,-70,-1093,145,-496,693,700,37,642,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,19057,0,19110,0,0,0,0,3239545,3248862,0,0,0,0,0,1000,1000,5120278
MPCTASK: EXP,0,92,4583,-121,153,730,-4,905,-64,-81,-1162,160,-493,825,700,133,616,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,26951,0,27013,0,0,0,0,4581566,4592275,0,0,0,0,0,1000,1000,5120278
MPCTASK: EXP,0,94,4676,-136,268,721,155,954,-85,-28,-1029,123,-442,934,700,167,674,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,20256,0,20690,0,0,0,0,3443406,3517410,0,0,0,0,0,1000,1000,5120278
MPCTASK: EXP,0,96,4782,-99,349,710,353,923,-74,263,-989,154,-347,1019,700,239,669,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,26903,0,27383,0,0,0,0,4573473,4655222,0,0,0,0,0,1000,1000,5120278
MPCTASK: EXP,0,98,4878,-42,414,701,535,825,-44,500,-739,190,-218,1076,700,291,634,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,22146,0,22597,0,0,0,0,3764605,3841470,0,0,0,0,0,1000,1000,5120278
MPCTASK: EXP,0,100,4981,52,449,697,694,657,-16,782,-368,220,-68,1105,700,346,549,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,24739,0,24801,0,0,0,0,4205613,4216282,0,0,0,0,0,1000,1000,5120278
MPCTASK: EXP,0,102,5079,115,478,701,718,472,14,850,72,191,88,1104,700,325,469,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,22273,0,22415,0,0,0,0,3786281,3810593,0,0,0,0,0,1000,1000,5120278
MPCTASK: EXP,0,104,5183,202,502,707,698,296,23,963,536,119,237,1074,700,307,379,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,25812,0,25865,0,0,0,0,4388002,4397151,0,0,0,0,0,1000,1000,5120278
MPCTASK: EXP,0,106,5283,264,480,713,579,65,8,984,920,50,362,1016,700,245,253,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,26015,0,26069,0,0,0,0,4422533,4431839,0,0,0,0,0,1000,1000,5120278
MPCTASK: EXP,0,108,5382,314,501,712,396,-61,-28,941,1273,-49,452,931,700,166,184,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,24334,0,24396,0,0,0,0,4136694,4147377,0,0,0,0,0,1000,1000,5120278
MPCTASK: EXP,0,110,5483,324,479,711,136,-244,-33,1082,1447,-110,498,820,700,57,61,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,24600,0,24654,0,0,0,0,4181929,4191237,0,0,0,0,0,1000,1000,5120278
MPCTASK: EXP,0,112,5583,346,406,703,-92,-493,-62,1166,1384,-176,496,688,700,-8,-107,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,24258,0,24311,0,0,0,0,4123770,4133080,0,0,0,0,0,1000,1000,5120278
MPCTASK: EXP,0,114,5679,373,330,696,-274,-707,-58,1062,1312,-216,444,536,700,-47,-252,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,20953,0,21011,0,0,0,0,3561937,3571922,0,0,0,0,0,1000,1000,5120278
MPCTASK: EXP,0,116,5783,310,286,687,-547,-831,-42,809,1280,-90,350,369,700,-154,-338,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,24632,0,24978,0,0,0,0,4187241,4246280,0,0,0,0,0,1000,1000,5120278
MPCTASK: EXP,0,118,5881,208,256,682,-790,-886,-4,600,882,62,221,191,700,-242,-395,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,22261,0,22315,0,0,0,0,3784353,3793664,0,0,0,0,0,1000,1000,5120278
MPCTASK: EXP,0,120,5985,90,156,681,-946,-1012,44,567,297,140,71,7,700,-301,-520,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,26647,0,26700,0,0,0,0,4529829,4539090,0,0,0,0,0,1000,1000,5120278
MPCTASK: EXP,0,122,6081,1,40,686,-946,-1115,73,390,-224,143,-86,-179,700,-292,-634,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,23275,0,23329,0,0,0,0,3956649,3965959,0,0,0,0,0,1000,1000,5120278
MPCTASK: EXP,0,124,6183,-71,-65,697,-846,-1143,85,115,-664,85,-234,-364,700,-241,-709,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,25383,0,25436,0,0,0,0,4314965,4324113,0,0,0,0,0,1000,1000,5120278
MPCTASK: EXP,0,126,6281,-149,-162,717,-718,-1117,109,-45,-950,24,-360,-542,700,-198,-763,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,22012,0,22066,0,0,0,0,3741953,3751273,0,0,0,0,0,1000,1000,5120278
MPCTASK: EXP,0,128,6383,-207,-261,733,-543,-1084,68,-116,-1219,-15,-450,-708,700,-130,-814,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,24146,0,24318,0,0,0,0,4104654,4134114,0,0,0,0,0,1000,1000,5120278
MPCTASK: EXP,0,130,6481,-245,-347,736,-332,-1033,-25,-154,-1388,-28,-496,-859,700,-54,-843,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,22953,0,23006,0,0,0,0,3901887,3911034,0,0,0,0,0,1000,1000,5120278
MPCTASK: EXP,0,132,6583,-254,-433,729,-73,-980,-90,-216,-1510,-58,-493,-991,700,41,-863,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,23695,0,23901,0,0,0,0,4028038,4063164,0,0,0,0,0,1000,1000,5120278
MPCTASK: EXP,0,134,6681,-240,-501,717,199,-902,-103,-285,-1442,-140,-442,-1100,700,129,-856,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,22124,0,22178,0,0,0,0,3761005,3770317,0,0,0,0,0,1000,1000,5120278
MPCTASK: EXP,0,136,6785,-197,-568,703,463,-820,-92,-390,-1225,-236,-347,-1185,700,209,-840,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,26953,0,27009,0,0,0,0,4581921,4591665,0,0,0,0,0,1000,1000,5120278
MPCTASK: EXP,0,138,6880,-138,-618,693,669,-709,-40,-520,-849,-346,-218,-1242,700,263,-796,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,22090,0,22143,0,0,0,0,3755206,3764352,0,0,0,0,0,1000,1000,5120278
MPCTASK: EXP,0,140,6984,-66,-664,692,791,-581,16,-645,-404,-428,-68,-1271,700,287,-740,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,25081,0,25134,0,0,0,0,4263566,4272877,0,0,0,0,0,1000,1000,5120278
MPCTASK: EXP,0,142,7078,-8,-685,695,805,-417,48,-741,44,-506,88,-1270,700,265,-655,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,19724,0,19780,0,0,0,0,3353113,3362808,0,0,0,0,0,1000,1000,5120278
MPCTASK: EXP,0,144,7184,66,-701,708,769,-256,77,-822,474,-516,237,-1241,700,232,-566,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,25410,0,25464,0,0,0,0,4319574,4328886,0,0,0,0,0,1000,1000,5120278
MPCTASK: EXP,0,146,7281,125,-700,719,656,-77,46,-943,899,-480,362,-1182,700,168,-457,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,22146,0,22669,0,0,0,0,3764761,3853855,0,0,0,0,0,1000,1000,5120278
MPCTASK: EXP,0,148,7383,169,-686,727,481,112,1,-1028,1230,-400,452,-1097,700,87,-339,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,24095,0,24287,0,0,0,0,4095961,4128828,0,0,0,0,0,1000,1000,5120278
MPCTASK: EXP,0,150,7480,185,-659,723,245,312,-68,-1101,1433,-307,498,-987,700,-12,-213,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,21047,0,21101,0,0,0,0,3577899,3587208,0,0,0,0,0,1000,1000,5120278
MPCTASK: EXP,0,152,7589,186,-605,712,-11,538,-96,-1101,1446,-208,496,-854,700,-105,-71,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,30089,0,30142,0,0,0,0,5115026,5124174,0,0,0,0,0,1000,1000,5124174
MPCTASK: EXP,0,154,7681,152,-540,701,-282,746,-80,-1024,1300,-134,444,-702,700,-203,66,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,22938,0,22992,0,0,0,0,3899321,3908641,0,0,0,0,0,1000,1000,5124174
MPCTASK: EXP,0,156,7783,116,-479,691,-487,897,-44,-852,982,-72,350,-535,700,-258,174,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,24027,0,24080,0,0,0,0,4084457,4093765,0,0,0,0,0,1000,1000,5124174
MPCTASK: EXP,0,158,7877,46,-389,685,-657,1026,4,-586,652,-19,221,-357,700,-313,286,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,18957,0,19011,0,0,0,0,3222597,3231907,0,0,0,0,0,1000,1000,5124174
MPCTASK: EXP,0,160,7986,-47,-288,683,-770,1106,47,-286,213,32,71,-173,700,-350,385,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,27269,0,27322,0,0,0,0,4635561,4644868,0,0,0,0,0,1000,1000,5124174
MPCTASK: EXP,0,162,8082,-109,-196,692,-750,1103,85,-18,-241,119,-86,13,700,-319,451,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,23634,0,23696,0,0,0,0,4017773,4028474,0,0,0,0,0,1000,1000,5124174
MPCTASK: EXP,0,164,8184,-188,-97,705,-689,1078,82,92,-606,161,-234,198,700,-289,520,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,24252,0,24306,0,0,0,0,4122801,4132113,0,0,0,0,0,1000,1000,5124174
MPCTASK: EXP,0,166,8285,-252,-25,721,-568,1016,64,38,-939,173,-360,376,700,-232,560,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,26042,0,26096,0,0,0,0,4427121,4436432,0,0,0,0,0,1000,1000,5124174
MPCTASK: EXP,0,168,8384,-286,48,728,-377,983,8,-69,-1208,154,-450,542,700,-145,601,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,25229,0,25283,0,0,0,0,4288845,4298157,0,0,0,0,0,1000,1000,5124174
MPCTASK: EXP,0,170,8482,-291,129,727,-141,979,-42,-137,-1314,118,-496,693,700,-42,645,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,22624,0,22683,0,0,0,0,3845970,3856159,0,0,0,0,0,1000,1000,5124174
MPCTASK: EXP,0,172,8583,-283,202,718,102,965,-83,-69,-1337,68,-493,825,700,55,664,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,22411,0,22631,0,0,0,0,3809762,3847341,0,0,0,0,0,1000,1000,5124174
MPCTASK: EXP,0,174,8685,-251,279,709,347,941,-75,87,-1245,41,-441,934,700,145,672,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,24192,0,24246,0,0,0,0,4112590,4121897,0,0,0,0,0,1000,1000,5124174
MPCTASK: EXP,0,176,8785,-197,356,698,568,888,-62,287,-1016,24,-347,1019,700,225,665,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,25182,0,25237,0,0,0,0,4280777,4290357,0,0,0,0,0,1000,1000,5124174
MPCTASK: EXP,0,178,8881,-120,416,692,742,785,-31,513,-658,40,-218,1076,700,284,624,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,21558,0,21619,0,0,0,0,3664653,3675280,0,0,0,0,0,1000,1000,5124174
MPCTASK: EXP,0,180,8983,-29,423,689,841,589,-8,644,-187,75,-68,1105,700,312,525,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,22262,0,22317,0,0,0,0,3784493,3794072,0,0,0,0,0,1000,1000,5124174
MPCTASK: EXP,0,182,9080,56,458,693,835,449,18,711,306,86,88,1104,700,300,457,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,19656,0,19711,0,0,0,0,3341545,3350856,0,0,0,0,0,1000,1000,5124174
