MPCTASK: EXP,2,30,1485,174,429,525,288,-305,105,-16,2106,-1429,352,1068,439,46,274,639,-174,-326,1088,69,69,1,1,0,0,0,0,0,1,0,1053,5,22890,10129,34324,1721891,0,0,0,3891170,5835154,0,30,20,0,0,1000,1000,6614467
MPCTASK: EXP,2,32,1583,201,432,543,-47,-208,188,261,1707,-1124,352,934,439,-151,111,462,-156,-231,814,69,69,1,1,0,0,0,0,0,1,1,0,5,22255,10428,32758,1772833,0,0,0,3783413,5568932,0,32,21,0,0,1000,1000,6614467
MPCTASK: EXP,2,34,1687,141,419,563,-397,-221,202,747,1406,-1043,304,778,439,-285,20,470,-136,-101,701,69,69,1,1,0,0,0,0,0,1,1,0,5,24798,11761,36632,1999285,0,0,0,4215557,6227417,0,34,22,0,0,1000,1000,6614467
MPCTASK: EXP,2,36,1779,90,440,576,-606,-264,135,821,1019,-1099,214,606,439,-358,-10,476,-123,-126,499,69,69,1,1,0,0,0,0,0,1,1,0,5,19284,9371,28728,1593063,0,0,0,3278141,4939740,0,36,24,0,0,1000,1000,6614467
MPCTASK: EXP,2,38,1884,-11,416,585,-834,-360,47,972,798,-1448,89,423,439,-452,-95,474,-114,100,616,69,69,1,1,0,0,0,0,0,1,1,0,5,22654,10626,33354,1806256,0,0,0,3851201,5670294,0,38,26,0,0,1000,1000,6614467
MPCTASK: EXP,2,40,1981,-135,408,591,-989,-480,79,1123,-86,-1585,-58,235,439,-495,-176,478,-108,196,771,69,69,1,1,0,0,0,0,0,1,1,0,5,21187,9639,30899,1638546,0,0,0,3601842,5252965,0,40,28,0,0,1000,1000,6614467
MPCTASK: EXP,2,42,2081,-195,409,611,-899,-637,123,1353,-1157,-1524,-213,45,439,-211,-63,639,-88,17,749,69,69,1,1,0,0,0,0,0,1,0,1037,5,20449,9291,30806,1579484,0,0,0,3476258,5237076,0,42,28,0,0,1000,1000,6614467
MPCTASK: EXP,2,44,2183,-295,326,640,-742,-914,162,941,-2033,-1344,-360,-140,439,-331,-357,632,-59,191,860,69,69,1,1,0,0,0,0,0,1,0,720,5,19792,10384,33482,1765277,0,0,0,3364590,5692034,0,44,28,0,0,1000,1000,6614467
MPCTASK: EXP,2,46,2287,-359,191,648,-456,-1122,39,151,-1734,-964,-485,-318,439,-277,-456,612,-51,179,878,69,69,1,1,0,0,0,0,0,1,0,630,5,25830,8379,36420,1424426,0,0,0,4390934,6191358,0,46,28,0,0,1000,1000,6614467
MPCTASK: EXP,2,48,2388,-389,45,630,-182,-1173,-61,-440,-1329,-563,-575,-485,439,-286,-446,639,-81,-200,649,69,69,1,1,0,0,0,0,0,1,0,1135,5,21125,13998,37239,2379487,0,0,0,3591266,6330703,0,48,28,0,0,1000,1000,6614467
MPCTASK: EXP,2,50,2489,-379,-67,610,83,-1085,-32,-661,-1123,-389,-621,-635,439,-96,-560,473,-96,-147,538,69,69,1,1,0,0,0,0,0,1,1,0,5,26896,11539,38508,1961500,0,0,0,4572233,6546315,0,50,29,0,0,1000,1000,6716589
MPCTASK: EXP,2,52,2580,-331,-143,607,308,-918,30,-773,-764,-314,-619,-767,439,3,-545,475,-92,-8,436,69,69,1,1,0,0,0,0,0,1,1,0,5,20214,9238,29827,1570345,0,0,0,3436281,5070625,0,52,31,0,0,1000,1000,6716589
MPCTASK: EXP,2,54,2683,-277,-215,603,440,-791,-76,-645,-577,-298,-568,-876,439,78,-539,470,-111,51,502,69,69,1,1,0,0,0,0,0,1,1,0,5,22943,9666,32683,1643141,0,0,0,3900217,5556229,0,54,33,0,0,1000,1000,6716589
MPCTASK: EXP,2,56,2781,-215,-260,593,542,-656,-127,-585,-397,-290,-474,-959,439,134,-500,465,-132,70,596,69,69,1,1,0,0,0,0,0,1,1,0,5,20075,10477,30625,1781002,0,0,0,3412629,5206374,0,56,35,0,0,1000,1000,6716589
MPCTASK: EXP,2,58,2880,-145,-307,578,619,-546,-142,-510,-233,-306,-346,-1016,439,175,-468,461,-149,8,531,69,69,1,1,0,0,0,0,0,1,1,0,5,20065,9884,30027,1680286,0,0,0,3410849,5104606,0,58,37,0,0,1000,1000,6716589
MPCTASK: EXP,2,60,2981,-63,-334,566,669,-431,-116,-465,22,-308,-195,-1045,439,197,-412,458,-156,-47,445,69,69,1,1,0,0,0,0,0,1,1,0,5,19711,10710,30497,1820566,0,0,0,3350870,5184585,0,60,39,0,0,1000,1000,6716589
MPCTASK: EXP,2,62,3082,11,-358,560,656,-325,-85,-511,330,-306,-39,-1044,439,184,-347,458,-156,-83,430,69,69,1,1,0,0,0,0,0,1,1,0,5,20250,9400,29722,1597900,0,0,0,3442421,5052904,0,62,41,0,0,1000,1000,6716589
MPCTASK: EXP,2,64,3184,78,-378,554,586,-215,-82,-615,678,-278,109,-1014,439,146,-273,456,-161,-13,544,69,69,1,1,0,0,0,0,0,1,1,0,5,20906,10188,31165,1731774,0,0,0,3553949,5298147,0,64,43,0,0,1000,1000,6716589
MPCTASK: EXP,2,66,3287,138,-360,549,461,-44,-80,-741,989,-219,235,-956,439,85,-155,455,-166,-90,645,69,69,1,1,0,0,0,0,0,1,1,0,5,22853,11610,34535,1973519,0,0,0,3885037,5871139,0,66,45,0,0,1000,1000,6716589
MPCTASK: EXP,2,68,3387,179,-358,541,283,93,-94,-815,1199,-142,325,-871,439,9,-62,452,-177,-51,924,69,69,1,1,0,0,0,0,0,1,1,0,5,21561,13334,34975,2266536,0,0,0,3665415,5945771,0,68,47,0,0,1000,1000,6716589
MPCTASK: EXP,2,70,3488,208,-334,534,83,254,-99,-928,1344,-27,371,-760,439,-69,53,610,-185,-56,1128,69,69,1,1,0,0,0,0,0,1,0,801,5,24595,9097,35494,1546475,0,0,0,4180945,6033978,0,70,47,0,0,1000,1000,6716589
MPCTASK: EXP,2,72,3586,216,-290,532,-174,457,64,-888,1288,70,368,-628,439,-149,180,455,-167,-149,658,69,69,1,1,0,0,0,0,0,1,1,0,5,21489,10816,34380,1838655,0,0,0,3653005,5844789,0,72,49,0,0,1000,1000,6716589
MPCTASK: EXP,2,74,3687,196,-239,540,-373,598,61,-839,1132,150,317,-476,439,-223,295,457,-159,24,685,69,69,1,1,0,0,0,0,0,1,1,0,5,24947,9546,34566,1622771,0,0,0,4240913,5876266,0,74,51,0,0,1000,1000,6716589
MPCTASK: EXP,2,76,3783,155,-188,541,-537,707,-62,-969,1113,275,222,-309,439,-290,405,453,-170,-18,800,69,69,1,1,0,0,0,0,0,1,1,0,5,19893,10541,30644,1791960,0,0,0,3381665,5209632,0,76,53,0,0,1000,1000,6716589
MPCTASK: EXP,2,78,3883,124,-114,535,-671,850,-95,-968,917,406,93,-131,439,-315,522,450,-183,-109,654,69,69,1,1,0,0,0,0,0,1,1,0,5,20029,10569,30671,1796791,0,0,0,3404721,5214093,0,78,55,0,0,1000,1000,6716589
MPCTASK: EXP,2,80,3982,72,-38,528,-782,963,-79,-697,596,459,-56,52,439,-326,613,449,-186,-110,514,69,69,1,1,0,0,0,0,0,1,1,0,5,20254,9247,29937,1571862,0,0,0,3443090,5089477,0,80,57,0,0,1000,1000,6716589
MPCTASK: EXP,2,82,4084,18,39,520,-815,1016,-76,-393,201,488,-213,239,439,-306,682,447,-195,-88,438,69,69,1,1,0,0,0,0,0,1,1,0,5,24642,7376,32091,1253775,0,0,0,4189138,5455505,0,82,59,0,0,1000,1000,6716589
MPCTASK: EXP,2,84,4186,-44,120,515,-792,1024,-60,-124,-138,545,-362,424,439,-276,733,446,-196,-33,408,69,69,1,1,0,0,0,0,0,1,1,0,5,20552,12489,33112,2122971,0,0,0,3493742,5629138,0,84,61,0,0,1000,1000,6716589
MPCTASK: EXP,2,86,4284,-85,214,512,-696,1026,-63,-92,-319,727,-487,602,439,-221,806,445,-200,4,509,69,69,1,1,0,0,0,0,0,1,1,0,5,22594,8150,30817,1385503,0,0,0,3840801,5238890,0,86,63,0,0,1000,1000,6716589
MPCTASK: EXP,2,88,4389,-125,299,507,-593,1030,-51,-165,-446,928,-577,768,439,-170,861,444,-202,0,547,69,69,1,1,0,0,0,0,0,1,1,0,5,24008,10980,35975,1866514,0,0,0,4081321,6116728,0,88,65,0,0,1000,1000,6716589
MPCTASK: EXP,2,90,4489,-186,350,506,-525,977,-57,-155,-647,1035,-623,919,439,-139,869,444,-205,-123,515,69,69,1,1,0,0,0,0,0,1,1,0,5,26399,8887,35364,1510841,0,0,0,4487754,6011875,0,90,67,0,0,1000,1000,6716589
MPCTASK: EXP,2,92,4587,-252,434,504,-419,982,-55,180,-1129,801,-620,1051,439,-100,879,443,-206,71,944,69,69,1,1,0,0,0,0,0,1,1,0,5,20670,13749,34497,2337233,0,0,0,3513793,5864608,0,92,69,0,0,1000,1000,6716589
MPCTASK: EXP,2,94,4690,-300,515,505,-217,912,-47,556,-1549,420,-569,1160,439,-48,870,444,-204,-355,978,69,69,1,1,0,0,0,0,0,1,1,0,5,26016,10010,36182,1701535,0,0,0,4422591,6150977,0,94,71,0,0,1000,1000,6716589
MPCTASK: EXP,2,96,4792,-320,587,503,36,798,-69,605,-1636,122,-475,1245,439,-115,730,612,-210,-358,1170,69,69,1,1,0,0,0,0,0,1,0,953,5,26515,9978,38319,1696139,0,0,0,4507489,6514311,0,96,71,0,0,1000,1000,6716589
MPCTASK: EXP,2,98,4889,-312,642,494,312,634,10,790,-1310,-137,-346,1302,439,34,786,442,-205,-161,789,69,69,1,1,0,0,0,0,0,1,1,0,5,25198,10773,36051,1831316,0,0,0,4283562,6128748,0,98,73,0,0,1000,1000,6716589
MPCTASK: EXP,2,100,4988,-277,682,495,521,429,56,878,-1112,-312,-195,1331,439,71,713,444,-204,-115,653,69,69,1,1,0,0,0,0,0,1,1,0,5,22694,11453,34431,1946883,0,0,0,3857913,5853319,0,100,75,0,0,1000,1000,6716589
MPCTASK: EXP,2,102,5084,-237,686,493,644,229,-23,744,-744,-372,-38,1330,439,64,626,441,-211,-94,595,69,69,1,1,0,0,0,0,0,1,1,0,5,22399,7699,30179,1308788,0,0,0,3807803,5130531,0,102,77,0,0,1000,1000,6716589
MPCTASK: EXP,2,104,5192,-175,684,479,719,90,-73,491,-149,-476,109,1301,439,41,549,439,-234,-61,578,69,69,1,1,0,0,0,0,0,1,1,0,5,23007,14192,37437,2412631,0,0,0,3911045,6364296,0,104,79,0,0,1000,1000,6716589
MPCTASK: EXP,2,106,5289,-105,694,476,693,5,-9,640,292,-629,235,1242,439,9,470,439,-225,-134,530,69,69,1,1,0,0,0,0,0,1,1,0,5,24242,10637,35302,1808334,0,0,0,4121002,6001393,0,106,81,0,0,1000,1000,6716589
MPCTASK: EXP,2,108,5388,-50,669,482,581,-145,28,812,714,-687,325,1157,439,-54,355,440,-217,-140,549,69,69,1,1,0,0,0,0,0,1,1,0,5,20377,10912,31368,1854808,0,0,0,3464126,5332618,0,108,83,0,0,1000,1000,6716589
MPCTASK: EXP,2,110,5482,-3,652,494,414,-251,41,800,1073,-731,371,1047,439,-123,266,444,-205,-98,696,69,69,1,1,0,0,0,0,0,1,1,0,5,18106,7422,25599,1261664,0,0,0,3077930,4352019,0,110,85,0,0,1000,1000,6716589
MPCTASK: EXP,2,112,5588,-4,617,500,145,-372,-2,876,1375,-740,368,914,439,-239,161,444,-200,-30,1009,69,69,1,1,0,0,0,0,0,1,1,0,5,20902,10858,31831,1845275,0,0,0,3553325,5411431,0,112,87,0,0,1000,1000,6716589
MPCTASK: EXP,2,114,5686,-24,566,500,-142,-507,-24,932,1342,-797,317,762,439,-334,38,443,-203,-256,822,69,69,1,1,0,0,0,0,0,1,1,0,5,22725,7092,29891,1205582,0,0,0,3863181,5081511,0,114,89,0,0,1000,1000,6716589
MPCTASK: EXP,2,116,5788,-77,532,492,-400,-626,-77,1295,910,-875,222,595,439,-414,-71,439,-222,-248,786,69,69,1,1,0,0,0,0,0,1,1,0,5,19750,10357,31274,1760619,0,0,0,3357382,5316638,0,116,91,0,0,1000,1000,6716589
MPCTASK: EXP,2,118,5890,-154,477,485,-626,-789,-16,994,742,-1176,93,417,439,-503,-159,439,-217,-107,654,69,69,1,1,0,0,0,0,0,1,1,0,5,24071,9112,33618,1549068,0,0,0,4091966,5715130,0,118,93,0,0,1000,1000,6716589
MPCTASK: EXP,2,120,5984,-255,411,481,-805,-876,25,522,313,-1215,-56,233,439,-553,-229,440,-218,19,613,69,69,1,1,0,0,0,0,0,1,1,0,5,18107,9340,27812,1587754,0,0,0,3078249,4728230,0,120,95,0,0,1000,1000,6716589
MPCTASK: EXP,2,122,6092,-367,342,486,-871,-905,60,207,-279,-1008,-213,46,439,-569,-287,442,-213,43,569,69,69,1,1,0,0,0,0,0,1,1,0,5,23358,11563,34993,1965472,0,0,0,3970921,5948814,0,122,97,0,0,1000,1000,6716589
MPCTASK: EXP,2,124,6188,-464,263,494,-804,-912,23,47,-900,-623,-362,-138,439,-534,-351,443,-205,-9,696,69,69,1,1,0,0,0,0,0,1,1,0,5,20674,11137,31882,1893095,0,0,0,3514513,5420031,0,124,99,0,0,1000,1000,6716589
MPCTASK: EXP,2,126,6286,-523,185,504,-601,-912,-23,204,-1554,-205,-487,-316,439,-431,-416,444,-200,-239,951,69,69,1,1,0,0,0,0,0,1,1,0,5,20444,8813,30063,1498190,0,0,0,3459971,5110831,0,126,101,0,0,1000,1000,6716589
MPCTASK: EXP,2,128,6390,-552,115,504,-309,-923,-115,448,-1849,102,-577,-482,439,-402,-385,541,-218,-448,1712,69,69,1,1,0,0,0,0,0,1,0,508,5,21653,10361,33645,1761218,0,0,0,3680870,5719735,0,128,101,0,0,1000,1000,6716589
MPCTASK: EXP,2,130,6494,-541,28,491,79,-982,-68,369,-1721,250,-623,-633,439,-371,-334,626,-221,-428,1183,69,69,1,1,0,0,0,0,0,1,0,944,5,26017,9016,36894,1532580,0,0,0,4422897,6271975,0,130,101,0,0,1000,1000,6716589
MPCTASK: EXP,2,132,6591,-495,-53,479,436,-990,16,154,-1386,223,-620,-765,439,-46,-546,439,-220,-234,841,69,69,1,1,0,0,0,0,0,1,1,0,5,20529,12050,32653,2048442,0,0,0,3489898,5551070,0,132,103,0,0,1000,1000,6716589
MPCTASK: EXP,2,134,6691,-413,-123,465,706,-945,-16,-79,-924,69,-569,-874,439,69,-545,439,-237,-145,682,69,69,1,1,0,0,0,0,0,1,1,0,5,20836,11584,32492,1969205,0,0,0,3542069,5523690,0,134,105,0,0,1000,1000,6716589
MPCTASK: EXP,2,136,6791,-328,-181,462,853,-869,-13,-148,-592,-140,-475,-959,439,145,-526,439,-240,-107,565,69,69,1,1,0,0,0,0,0,1,1,0,5,21109,11591,32771,1970277,0,0,0,3588485,5571178,0,136,107,0,0,1000,1000,6716589
MPCTASK: EXP,2,138,6891,-232,-243,462,944,-801,9,-254,-256,-342,-346,-1016,439,197,-503,439,-237,-102,455,69,69,1,1,0,0,0,0,0,1,1,0,5,23149,9244,32716,1571415,0,0,0,3935301,5561833,0,138,109,0,0,1000,1000,6716589
MPCTASK: EXP,2,140,6991,-141,-298,467,951,-706,43,-425,165,-506,-195,-1045,439,206,-458,439,-232,-120,479,69,69,1,1,0,0,0,0,0,1,1,0,5,20236,11916,32225,2025709,0,0,0,3439925,5478213,0,140,111,0,0,1000,1000,6716589
MPCTASK: EXP,2,142,7090,-39,-354,476,916,-597,54,-600,572,-581,-38,-1044,439,203,-409,439,-223,-131,512,69,69,1,1,0,0,0,0,0,1,1,0,5,21981,9286,31912,1578400,0,0,0,3736809,5425126,0,142,113,0,0,1000,1000,6716589
MPCTASK: EXP,2,144,7193,50,-377,487,811,-417,38,-774,968,-582,109,-1014,439,166,-314,442,-212,-169,584,69,69,1,1,0,0,0,0,0,1,1,0,5,22598,11827,34510,1921595,0,0,0,3841625,5866879,0,144,115,0,0,1000,1000,6716589
MPCTASK: EXP,2,146,7292,117,-413,494,633,-267,-7,-931,1317,-500,235,-956,439,98,-237,442,-206,-148,789,69,69,1,1,0,0,0,0,0,1,1,0,5,23664,9483,33441,1612086,0,0,0,4022749,5685067,0,146,117,0,0,1000,1000,6716589
MPCTASK: EXP,2,148,7392,159,-432,492,400,-85,-70,-1102,1494,-391,325,-871,439,8,-143,439,-221,-228,1015,69,69,1,1,0,0,0,0,0,1,1,0,5,21282,11788,33143,2003930,0,0,0,3617957,5634474,0,148,119,0,0,1000,1000,6716589
MPCTASK: EXP,2,150,7497,184,-435,482,148,118,-116,-1216,1533,-230,371,-760,439,58,-172,590,-240,-192,1349,69,69,1,1,0,0,0,0,0,1,0,784,5,25629,11455,38670,1947272,0,0,0,4356892,6573926,0,150,119,0,0,1000,1000,6716589
MPCTASK: EXP,2,152,7591,179,-412,477,-138,366,30,-1044,1208,-104,368,-628,439,-156,72,439,-222,-8,877,69,69,1,1,0,0,0,0,0,1,1,0,5,20071,12592,32735,2140571,0,0,0,3411945,5565088,0,152,121,0,0,1000,1000,6716589
MPCTASK: EXP,2,154,7689,139,-364,480,-340,535,45,-815,819,15,317,-476,439,-235,187,440,-219,-74,610,69,69,1,1,0,0,0,0,0,1,1,0,5,21686,9369,31398,1592712,0,0,0,3686592,5337790,0,154,123,0,0,1000,1000,6781237
MPCTASK: EXP,2,156,7792,103,-316,483,-462,653,-39,-1053,836,252,222,-309,439,-292,304,439,-224,-109,739,69,69,1,1,0,0,0,0,0,1,1,0,5,21317,11579,33213,1968245,0,0,0,3623769,5646385,0,156,125,0,0,1000,1000,6781237
MPCTASK: EXP,2,158,7892,56,-247,482,-593,816,-61,-1091,717,440,93,-131,439,-331,424,439,-229,-172,748,69,69,1,1,0,0,0,0,0,1,1,0,5,23034,9275,32953,1576557,0,0,0,3915733,5602073,0,158,127,0,0,1000,1000,6781237
MPCTASK: EXP,2,160,7993,12,-181,480,-672,929,-54,-782,430,545,-56,52,439,-332,504,439,-230,-157,588,69,69,1,1,0,0,0,0,0,1,1,0,5,22038,12089,34199,2055051,0,0,0,3746353,5813976,0,160,129,0,0,1000,1000,6781237
MPCTASK: EXP,2,162,8092,-43,-97,478,-706,1006,-40,-446,98,613,-213,239,439,-316,582,439,-229,-110,491,69,69,1,1,0,0,0,0,0,1,1,0,5,22933,10020,33025,1703395,0,0,0,3898513,5614330,0,162,131,0,0,1000,1000,6781237
MPCTASK: EXP,2,164,8193,-94,-15,477,-670,1023,-32,-187,-238,653,-362,424,439,-273,639,439,-229,-54,469,69,69,1,1,0,0,0,0,0,1,1,0,5,19907,12917,33089,2195874,0,0,0,3384109,5625212,0,164,133,0,0,1000,1000,6781237
MPCTASK: EXP,2,166,8292,-134,36,473,-564,959,-38,-65,-575,661,-487,602,439,-202,655,439,-233,-56,595,69,69,1,1,0,0,0,0,0,1,1,0,5,22349,9965,32599,1693961,0,0,0,3799249,5541910,0,166,135,0,0,1000,1000,6781237
MPCTASK: EXP,2,168,8397,-159,83,474,-408,893,-26,-67,-790,668,-577,768,439,-120,666,439,-230,-74,662,69,69,1,1,0,0,0,0,0,1,1,0,5,26978,10243,37539,1741115,0,0,0,4586293,6381773,0,168,137,0,0,1000,1000,6781237
MPCTASK: EXP,2,170,8492,-170,169,470,-232,927,-68,-246,-854,708,-623,919,439,-43,730,439,-243,19,889,69,69,1,1,0,0,0,0,0,1,1,0,5,22633,10478,33194,1781293,0,0,0,3847677,5642929,0,170,139,0,0,1000,1000,6781237
MPCTASK: EXP,2,172,8591,-162,228,463,-51,925,-75,-238,-898,816,-620,1051,439,40,749,439,-251,4,938,69,69,1,1,0,0,0,0,0,1,1,0,5,19014,11283,30370,1918053,0,0,0,3232333,5162965,0,172,141,0,0,1000,1000,6781237
MPCTASK: EXP,2,174,8690,-146,298,454,112,941,-70,-152,-786,935,-569,1160,439,97,766,439,-259,-58,773,69,69,1,1,0,0,0,0,0,1,1,0,5,20276,9462,29811,1608411,0,0,0,3446937,5067917,0,174,143,0,0,1000,1000,6781237
MPCTASK: EXP,2,176,8797,-123,367,448,245,935,-32,-31,-640,1003,-474,1245,439,137,766,439,-257,-121,607,69,69,1,1,0,0,0,0,0,1,1,0,5,23050,13916,37038,2365576,0,0,0,3918461,6296615,0,176,145,0,0,1000,1000,6781237
MPCTASK: EXP,2,178,8892,-99,474,447,342,952,-6,346,-568,893,-346,1302,439,157,781,439,-253,-151,560,69,69,1,1,0,0,0,0,0,1,1,0,5,21599,9810,31619,1667579,0,0,0,3671830,5375284,0,178,147,0,0,1000,1000,6781237
