MPCTASK: EXP,3,30,1482,35,-26,970,-47,-27,101,-75,30,48,0,0,1000,12,-22,1000,270,238,825,69,300,0,0,0,7,3,1,1,0,0,0,3,15265,10873,27560,1848308,0,1758,84675,2595061,4686290,0,0,0,437,466,1399,1400
MPCTASK: EXP,3,32,1583,23,-29,981,-57,-14,88,-82,-4,43,0,0,1000,2,-21,1000,281,262,1040,69,300,0,0,0,5,3,1,1,0,0,0,4,16665,10850,27808,1844357,0,1787,23812,2832935,4727497,0,0,0,348,333,1399,1400
MPCTASK: EXP,3,34,1682,9,-31,989,-64,-2,76,-82,-42,43,0,0,1000,-7,-19,1000,289,263,1035,69,300,0,0,0,4,3,1,1,0,0,0,4,16712,9626,27223,1636451,0,1787,84208,2840877,4627967,0,0,0,273,266,1399,1400
MPCTASK: EXP,3,36,1783,4,-33,996,-52,8,57,-71,-81,39,0,0,1000,-5,-17,1000,296,274,1132,69,300,0,0,0,3,3,1,1,0,0,0,3,14583,12543,27664,2132170,0,1787,22863,2479035,4703004,0,0,0,219,200,1399,1400
MPCTASK: EXP,3,38,1882,0,-27,1002,-40,25,59,-52,-92,36,0,0,1000,-5,-10,1000,302,264,1004,69,300,0,0,0,3,3,1,1,0,0,0,3,12897,12339,26599,2097699,0,1810,112559,2192322,4521982,0,0,0,181,200,1399,1400
MPCTASK: EXP,3,40,1980,-7,-20,1007,-28,35,45,-15,-84,32,0,0,1000,-7,-5,1000,307,271,1060,69,300,0,0,0,2,3,1,1,0,0,0,3,12687,11511,24874,1956777,0,1811,89552,2156624,4228709,0,0,0,161,133,1399,1400
MPCTASK: EXP,3,42,2083,-2,-18,1013,-6,36,46,-3,-66,32,0,0,1000,0,-3,1000,313,256,916,69,300,0,0,0,2,3,1,1,0,0,0,3,15775,10142,28094,1724025,0,1810,344643,2681742,4776158,0,0,0,150,133,1399,1400
MPCTASK: EXP,3,44,2186,1,-8,1017,5,41,34,22,-29,39,0,0,1000,4,2,1000,317,269,1044,69,300,0,0,0,2,3,1,1,0,0,0,3,16697,14045,31276,2387452,0,1810,65129,2838304,5317056,0,0,0,144,133,1399,1400
MPCTASK: EXP,3,46,2282,5,0,1020,11,42,33,50,-9,38,0,0,1000,7,8,1000,320,274,1079,69,300,0,0,0,2,3,1,1,0,0,0,3,13598,11276,25691,1916826,0,1810,46442,2311700,4367650,0,0,0,140,133,1399,1400
MPCTASK: EXP,3,48,2388,15,5,1024,20,32,36,52,37,39,0,0,1000,13,9,1000,324,255,893,69,300,0,0,0,2,3,1,1,0,0,0,3,16584,13540,31364,2301821,0,2003,121382,2819170,5331929,0,0,0,141,133,1399,1400
MPCTASK: EXP,3,50,2490,33,4,1028,28,19,25,41,72,30,0,0,1000,26,6,1000,328,258,901,69,300,0,0,0,2,3,1,1,0,0,0,4,19910,11037,32316,1876103,0,1810,73961,3384478,5493826,0,0,0,145,133,1399,1400
MPCTASK: EXP,3,52,2587,34,-5,1029,11,3,16,5,95,12,0,0,1000,22,-2,1000,329,269,976,69,300,0,0,0,2,3,1,1,0,0,0,4,18692,9928,29565,1687830,0,1810,91873,3177622,5026144,0,0,0,147,133,1399,1400
MPCTASK: EXP,3,54,2685,35,-19,1029,-5,-7,14,-45,107,-7,0,0,1000,17,-12,1000,329,263,922,69,300,0,0,0,2,3,1,1,0,0,0,3,14704,11586,27302,1969575,0,1810,145448,2499705,4641341,0,0,0,149,133,1399,1400
MPCTASK: EXP,3,56,2790,23,-38,1030,-32,-15,19,-79,81,-25,0,0,1000,4,-26,1000,330,237,745,69,300,0,0,0,2,3,1,1,0,0,0,5,22118,10285,32915,1748370,0,1810,22868,3759983,5595639,0,0,0,151,133,1399,1400
MPCTASK: EXP,3,58,2891,9,-43,1031,-50,-2,9,-95,-8,-35,0,0,1000,-4,-26,1000,331,217,628,69,300,0,0,0,2,3,1,1,0,0,0,4,22454,10226,33200,1738326,0,1816,24278,3817060,5644042,0,0,0,152,133,1399,1400
MPCTASK: EXP,3,60,2990,-13,-44,1030,-63,10,-5,-109,-47,-40,0,0,1000,-23,-22,1000,329,254,836,69,300,0,0,0,2,3,1,1,0,0,0,5,22192,8334,32747,1416815,0,1816,24020,3772537,5567102,0,0,0,152,133,1399,1400
MPCTASK: EXP,3,62,3089,-30,-37,1030,-54,34,-3,-86,-148,-55,0,0,1000,-28,-13,1000,329,290,1105,69,300,0,0,0,2,3,1,1,0,0,0,4,19766,10393,31310,1766667,0,1810,77552,3360146,5322811,0,0,0,153,133,1399,1400
MPCTASK: EXP,3,64,3184,-44,-29,1031,-34,49,14,-26,-183,-80,0,0,1000,-30,-7,1000,331,247,800,69,300,0,0,0,2,3,1,1,0,0,0,3,13924,11743,26434,1996323,0,1811,90894,2366927,4493792,0,0,0,155,133,1399,1400
MPCTASK: EXP,3,66,3294,-25,-10,1037,12,62,29,7,-140,-111,0,0,1000,-7,7,1000,337,261,907,69,300,0,0,0,2,3,1,1,0,0,0,5,25194,9756,36163,1658455,0,1810,64513,4282665,6147749,0,0,0,154,133,1399,1400
MPCTASK: EXP,3,68,3390,-13,0,1041,37,61,18,53,-48,-141,0,0,1000,2,12,1000,341,255,864,69,300,0,0,0,2,3,1,1,0,0,0,4,20509,11195,32624,1903108,0,1811,68364,3486543,5546151,0,0,0,149,133,1399,1400
MPCTASK: EXP,3,70,3484,2,7,1043,50,51,2,92,-2,-157,0,0,1000,14,13,1000,343,249,800,69,300,0,0,0,2,3,1,1,0,0,0,3,14680,11078,26588,1883226,0,1844,82682,2495459,4519921,0,0,0,144,133,1399,1400
MPCTASK: EXP,3,72,3582,15,10,1040,54,32,-13,103,44,-144,0,0,1000,22,10,1000,337,263,887,69,300,0,0,0,2,3,1,1,0,0,0,3,14602,9820,24708,1669376,0,1810,22868,2482322,4200438,0,0,0,142,133,1399,1400
MPCTASK: EXP,3,74,3686,31,14,1037,52,16,-12,102,87,-122,0,0,1000,31,9,1000,335,271,948,69,300,0,0,0,2,3,1,1,0,0,0,3,16213,11666,28696,1982893,0,1964,71542,2756200,4878444,0,0,0,145,133,1399,1400
MPCTASK: EXP,3,76,3794,51,2,1042,47,-10,13,69,132,-113,0,0,1000,41,-4,1000,342,252,829,69,300,0,0,0,2,3,1,1,0,0,0,5,23145,12118,36673,2060039,0,1956,99347,3934581,6234444,0,0,0,152,133,1399,1400
MPCTASK: EXP,3,78,3882,49,-8,1042,16,-24,0,1,149,-108,0,0,1000,33,-12,1000,342,264,898,69,300,0,0,0,2,3,1,1,0,0,0,4,14850,8229,24373,1398885,0,1810,84908,2524508,4157173,0,0,0,156,133,1399,1400
MPCTASK: EXP,3,80,3989,50,-32,1039,-6,-40,-18,-55,126,-117,0,0,1000,28,-29,1000,336,226,660,69,300,0,0,0,2,3,1,1,0,0,0,4,19440,12144,32252,2064413,0,1959,71736,3303826,5482845,0,0,0,158,133,1399,1400
MPCTASK: EXP,3,82,4093,27,-42,1042,-44,-30,8,-115,86,-130,0,0,1000,3,-31,1000,342,231,696,69,300,0,0,0,2,3,1,1,0,0,0,5,23858,9947,34783,1691020,0,1811,107556,4055817,5913190,0,0,0,159,133,1399,1400
MPCTASK: EXP,3,84,4192,11,-48,1041,-61,-16,-7,-119,12,-151,0,0,1000,-8,-32,1000,339,270,937,69,300,0,0,0,2,3,1,1,0,0,0,4,22119,10788,34196,1833872,0,81057,72040,3760180,5813322,0,0,0,157,133,1399,1400
MPCTASK: EXP,3,86,4289,-1,-55,1038,-65,1,-11,-126,-31,-167,0,0,1000,-16,-32,1000,336,284,1046,69,300,0,0,0,2,3,1,1,0,0,0,5,20082,10019,30962,1703071,0,1854,70910,3413734,5263716,0,0,0,156,133,1399,1400
MPCTASK: EXP,3,88,4395,-20,-45,1040,-67,30,0,-106,-80,-186,0,0,1000,-28,-19,1000,340,277,1013,69,300,0,0,0,2,3,1,1,0,0,0,5,23422,12906,36892,2193874,0,1810,23402,3981713,6271698,0,0,0,155,133,1399,1400
MPCTASK: EXP,3,90,4490,-23,-39,1040,-47,47,0,-64,-123,-219,0,0,1000,-22,-13,1000,340,276,994,69,300,0,0,0,2,3,1,1,0,0,0,4,20411,10933,31749,1858546,0,1810,23165,3469640,5397444,0,0,0,153,133,1399,1400
MPCTASK: EXP,3,92,4587,-33,-28,1035,-34,60,-22,-41,-121,-243,0,0,1000,-25,-3,1000,330,266,889,69,300,0,0,0,2,3,1,1,0,0,0,4,17980,9899,29118,1682782,0,2359,147848,3056524,4950054,0,0,0,149,133,1399,1400
MPCTASK: EXP,3,94,4693,-34,-10,1036,-8,72,6,27,-121,-267,0,0,1000,-20,8,1000,336,256,853,69,300,0,0,0,2,3,1,1,0,0,0,4,19850,13233,34291,2249538,0,1816,122737,3374342,5829624,0,0,0,146,133,1399,1400
MPCTASK: EXP,3,96,4792,-26,1,1036,18,67,4,91,-114,-284,0,0,1000,-8,13,1000,336,251,817,69,300,0,0,0,2,3,1,1,0,0,0,4,22065,11492,34113,1953536,0,46787,22868,3750959,5799240,0,0,0,143,133,1399,1400
MPCTASK: EXP,3,98,4890,-11,2,1040,44,45,9,116,-70,-289,0,0,1000,6,6,1000,340,251,824,69,300,0,0,0,2,3,1,1,0,0,0,4,20740,10418,31819,1771042,0,1810,67210,3525703,5409315,0,0,0,140,133,1399,1400
MPCTASK: EXP,3,100,4993,0,-5,1041,56,15,2,96,7,-285,0,0,1000,15,-5,1000,341,270,957,69,300,0,0,0,2,3,1,1,0,0,0,5,22806,10534,34695,1790690,0,1816,84479,3876902,5898216,0,0,0,137,133,1399,1400
MPCTASK: EXP,3,102,5093,14,-19,1040,59,-12,-2,42,54,-257,0,0,1000,22,-19,1000,340,251,816,69,300,0,0,0,2,3,1,1,0,0,0,4,22147,11829,34258,2010731,0,1810,22868,3764767,5824067,0,0,0,137,133,1399,1400
MPCTASK: EXP,3,104,5185,19,-38,1041,43,-32,3,-21,110,-234,0,0,1000,19,-34,1000,341,259,869,69,300,0,0,0,2,3,1,1,0,0,0,4,16951,9369,27360,1592721,0,1992,150929,2881573,4651265,0,0,0,142,133,1399,1400
MPCTASK: EXP,3,106,5287,21,-52,1042,24,-33,7,-73,107,-220,0,0,1000,15,-42,1000,342,277,1017,69,300,0,0,0,2,3,1,1,0,0,0,3,16250,12006,29500,2040811,0,1810,141382,2762483,5015233,0,0,0,148,133,1399,1400
MPCTASK: EXP,3,108,5391,18,-66,1038,3,-30,-18,-101,97,-207,0,0,1000,8,-50,1000,334,278,991,69,300,0,0,0,2,3,1,1,0,0,0,4,20993,10414,32549,1770282,0,1810,23057,3568723,5533589,0,0,0,152,133,1399,1400
MPCTASK: EXP,3,110,5488,14,-77,1035,-16,-19,-19,-125,81,-195,0,0,1000,1,-54,1000,331,275,963,69,300,0,0,0,2,3,1,1,0,0,0,4,19599,8688,29252,1476816,0,34718,23505,3331749,4972928,0,0,0,156,133,1399,1400
MPCTASK: EXP,3,112,5588,0,-79,1033,-39,3,-3,-138,44,-194,0,0,1000,-13,-49,1000,333,286,1075,69,300,0,0,0,2,3,1,1,0,0,0,4,17162,12059,30096,2049836,0,1810,123420,2917532,5116478,0,0,0,160,133,1399,1400
MPCTASK: EXP,3,114,5690,-20,-82,1036,-57,22,11,-125,-22,-199,0,0,1000,-28,-46,1000,336,252,831,69,300,0,0,0,2,3,1,1,0,0,0,4,18964,11847,31239,2013842,0,1810,46474,3223675,5310600,0,0,0,163,133,1399,1400
MPCTASK: EXP,3,116,5792,-50,-67,1036,-72,54,-9,-101,-102,-200,0,0,1000,-49,-29,1000,334,236,716,69,300,0,0,0,2,3,1,1,0,0,0,4,20596,11505,33229,1955752,0,1810,166148,3501138,5648883,0,0,0,164,133,1399,1400
MPCTASK: EXP,3,118,5889,-54,-59,1036,-48,68,-8,-61,-144,-198,0,0,1000,-44,-22,1000,334,288,1078,69,300,0,0,0,2,3,1,1,0,0,0,4,19728,9664,30903,1642685,0,47131,89280,3353604,5253620,0,0,0,164,133,1399,1400
MPCTASK: EXP,3,120,5989,-61,-41,1034,-25,86,-13,-19,-154,-189,0,0,1000,-42,-6,1000,331,271,931,69,300,0,0,0,2,3,1,1,0,0,0,4,18758,11586,30978,1969489,0,1810,22868,3188883,5266403,0,0,0,162,133,1399,1400
MPCTASK: EXP,3,122,6095,-75,-27,1035,-13,90,10,36,-121,-159,0,0,1000,-52,0,1000,335,224,668,69,300,0,0,0,2,3,1,1,0,0,0,5,23554,11476,35969,1950781,0,1811,132924,4004045,6114924,0,0,0,164,133,1399,1400
MPCTASK: EXP,3,124,6194,-70,-11,1037,12,84,0,112,-128,-78,0,0,1000,-41,6,1000,337,218,637,69,300,0,0,0,2,3,1,1,0,0,0,4,20475,13117,34619,2229793,0,1810,41659,3480662,5885298,0,0,0,164,133,1399,1400
MPCTASK: EXP,3,126,6294,-68,-8,1036,25,57,-30,164,-53,37,0,0,1000,-42,-1,1000,330,196,563,69,300,0,0,0,2,3,1,1,0,0,0,4,20630,13359,34667,2270849,0,1813,23148,3507015,5893446,0,0,0,160,133,1399,1400
MPCTASK: EXP,3,128,6392,-59,-12,1031,29,26,-50,44,106,90,0,0,1000,-44,-2,1000,320,177,519,69,300,0,0,0,2,3,1,1,0,0,0,4,19749,11593,32523,1970716,0,2332,24420,3357171,5529082,0,0,0,152,133,1399,1400
MPCTASK: EXP,3,130,6492,-67,-19,1029,-2,13,8,52,78,-66,0,0,1000,-55,-14,1000,329,145,507,69,300,0,0,0,2,3,1,1,0,0,0,4,20396,10599,32051,1801905,0,1810,46459,3467269,5448678,0,0,0,150,133,1399,1400
MPCTASK: EXP,3,132,6599,-96,-15,1032,-39,7,42,74,3,-317,0,0,1000,-80,-14,1000,332,78,631,69,300,0,0,0,2,3,1,1,0,0,0,5,25036,13172,39029,2239108,0,1818,23033,4256048,6635088,0,0,0,148,133,1399,1400
MPCTASK: EXP,3,134,6698,-117,-16,1037,-43,-7,37,62,-180,-539,0,0,1000,-87,-17,1000,337,154,522,69,300,0,0,0,2,3,1,1,0,0,0,5,27336,10312,38894,1752927,0,2214,24430,4647114,6612093,0,0,0,146,133,1399,1400
MPCTASK: EXP,3,136,6789,-135,-27,1038,-23,-26,8,-11,-295,-701,0,0,1000,-87,-26,1000,338,207,636,69,300,0,0,0,2,3,1,1,0,0,0,4,18464,10538,29891,1791381,0,1810,22874,3138700,5081506,0,0,0,144,133,1399,1400
MPCTASK: EXP,3,138,6897,-158,-42,1038,2,-38,-15,-116,-299,-736,0,0,1000,-98,-33,1000,335,202,620,69,300,0,0,0,2,3,1,1,0,0,0,5,24270,11841,36792,2012902,0,1939,90052,4125689,6254705,0,0,0,146,133,1399,1400
MPCTASK: EXP,3,140,6998,-165,-59,1040,43,-34,-6,-137,-275,-695,0,0,1000,-94,-48,1000,339,163,564,69,300,0,0,0,2,3,1,1,0,0,0,5,25002,10987,37003,1867671,0,1810,49157,4250231,6290597,0,0,0,155,133,1399,1400
MPCTASK: EXP,3,142,7091,-173,-70,1037,74,-27,-43,-198,-276,-544,0,0,1000,-91,-45,1000,328,130,576,69,300,0,0,0,2,3,1,1,0,0,0,4,19793,10865,31083,1846877,0,1810,22868,3364602,5284174,0,0,0,164,133,1399,1400
MPCTASK: EXP,3,144,7192,-173,-87,1033,110,-6,-31,-282,-238,-353,0,0,1000,-83,-48,1000,327,170,563,69,300,0,0,0,3,3,1,1,0,0,0,4,20102,10583,31571,1798984,0,1810,22863,3417260,5367051,0,0,0,175,200,1399,1400
MPCTASK: EXP,3,146,7291,-172,-98,1032,139,36,3,-358,-174,-141,0,0,1000,-75,-42,1000,332,100,579,69,300,0,0,0,3,3,1,1,0,0,0,4,19354,10086,30330,1714506,0,26293,24011,3290084,5156061,0,0,0,185,200,1399,1400
MPCTASK: EXP,3,148,7394,-167,-90,1036,167,91,29,-307,-248,30,0,0,1000,-62,-23,1000,336,184,590,69,300,0,0,0,3,3,1,1,0,0,0,4,21606,10434,33850,1773753,0,106159,63308,3672956,5754502,0,0,0,188,200,1399,1400
MPCTASK: EXP,3,150,7498,-177,-82,1034,169,129,-9,-150,-146,221,0,0,1000,-77,-14,1000,332,165,524,69,300,0,0,0,3,3,1,1,0,0,0,5,25282,11115,37396,1889423,0,1810,64842,4297949,6357451,0,0,0,185,200,1399,1400
MPCTASK: EXP,3,152,7597,-173,-65,1033,181,158,-13,-94,-206,338,0,0,1000,-71,0,1000,331,50,596,69,300,0,0,0,3,3,1,1,0,0,0,5,24995,10941,36231,1859929,0,1816,23862,4249094,6159261,0,0,0,178,200,1399,1400
MPCTASK: EXP,3,154,7695,-164,-45,1031,189,168,-18,116,-136,285,0,0,1000,-60,6,1000,328,249,782,69,300,0,0,0,3,3,1,1,0,0,0,4,21249,11298,34015,1920707,0,1810,157574,3612134,5782550,0,0,0,175,200,1399,1400
MPCTASK: EXP,3,156,7801,-172,-36,1029,173,145,-37,121,-43,143,0,0,1000,-77,2,1000,321,109,591,69,300,0,0,0,3,3,1,1,0,0,0,5,28900,10240,40492,1740669,0,2164,137222,4912839,6883580,0,0,0,176,200,1399,1400
MPCTASK: EXP,3,158,7891,-169,-19,1026,166,126,-43,119,-63,-38,0,0,1000,-77,13,1000,317,190,534,69,300,0,0,0,3,3,1,1,0,0,0,4,19185,10200,30519,1733833,0,1810,97166,3261371,5188434,0,0,0,174,200,1399,1400
MPCTASK: EXP,3,160,7989,-181,-10,1024,146,97,3,181,-110,-221,0,0,1000,-86,8,1000,324,162,528,69,300,0,0,0,3,3,1,1,0,0,0,3,16098,12061,28693,2050326,0,1810,65152,2736565,4877893,0,0,0,174,200,1399,1400
MPCTASK: EXP,3,162,8092,-184,0,1024,146,68,-3,174,-178,-302,0,0,1000,-86,10,1000,323,230,697,69,300,0,0,0,3,3,1,1,0,0,0,4,19647,11028,31239,1874697,0,1810,70346,3339851,5310604,0,0,0,174,200,1399,1400
MPCTASK: EXP,3,164,8190,-179,-5,1022,155,35,-37,53,-111,-322,0,0,1000,-84,1,1000,315,258,825,69,300,0,0,0,3,3,1,1,0,0,0,4,18512,10929,29909,1857898,0,1810,22863,3146836,5084662,0,0,0,173,200,1399,1400
MPCTASK: EXP,3,166,8292,-174,0,1023,164,28,-5,13,-135,-342,0,0,1000,-76,5,1000,322,269,944,69,300,0,0,0,3,3,1,1,0,0,0,4,20237,10846,32140,1843756,0,1810,22863,3440313,5463790,0,0,0,174,200,1399,1400
MPCTASK: EXP,3,168,8392,-168,-2,1020,171,19,1,21,-102,-335,0,0,1000,-72,0,1000,320,215,620,69,300,0,0,0,3,3,1,1,0,0,0,4,19066,11930,31690,2028082,0,25405,68704,3241192,5387328,0,0,0,177,200,1399,1400
MPCTASK: EXP,3,170,8500,-163,2,1021,171,8,1,144,-87,-391,0,0,1000,-70,-5,1000,321,265,918,69,300,0,0,0,3,3,1,1,0,0,0,4,26691,12542,39702,2132145,0,1810,37500,4537338,6749483,0,0,0,177,200,1399,1400
MPCTASK: EXP,3,172,8593,-152,-5,1020,172,-22,-30,89,-26,-382,0,0,1000,-66,-16,1000,314,233,684,69,300,0,0,0,3,3,1,1,0,0,0,5,21898,10308,32856,1752191,0,1811,84924,3722687,5585646,0,0,0,172,200,1399,1400
MPCTASK: EXP,3,174,8689,-143,-10,1016,163,-35,-45,27,1,-337,0,0,1000,-62,-19,1000,307,275,967,69,300,0,0,0,3,3,1,1,0,0,0,3,16594,10589,28821,1800133,0,1810,123249,2820847,4899732,0,0,0,169,200,1399,1400
MPCTASK: EXP,3,176,8798,-131,-32,1010,158,-62,-32,-36,20,-286,0,0,1000,-54,-36,1000,304,161,492,69,300,0,0,0,2,3,1,1,0,0,0,5,25352,10888,36913,1851028,0,1810,46473,4309858,6275324,0,0,0,166,133,1399,1400
MPCTASK: EXP,3,178,8893,-122,-43,1013,150,-54,17,-104,0,-188,0,0,1000,-50,-40,1000,313,221,655,69,300,0,0,0,3,3,1,1,0,0,0,4,20573,11102,32272,1887246,0,1810,74526,3497293,5486284,0,0,0,169,200,1399,1400
MPCTASK: EXP,3,180,8989,-105,-50,1014,151,-41,4,-34,22,-112,0,0,1000,-38,-47,1000,314,252,853,69,300,0,0,0,3,3,1,1,0,0,0,4,18917,9264,29025,1574880,0,1810,76799,3215810,4934703,0,0,0,169,200,1399,1400
MPCTASK: EXP,3,182,9088,-102,-58,1013,128,-32,-24,-173,73,-64,0,0,1000,-44,-40,1000,308,234,700,69,300,0,0,0,3,3,1,1,0,0,0,3,15232,11358,27681,1930852,0,79905,80648,2589269,4705865,0,0,0,168,200,1399,1400
MPCTASK: EXP,3,184,9194,-101,-70,1012,110,-16,-2,-175,17,-9,0,0,1000,-45,-44,1000,311,210,613,69,300,0,0,0,3,3,1,1,0,0,0,4,21520,11000,33209,1869886,0,1967,91053,3658190,5645691,0,0,0,170,200,1399,1400
MPCTASK: EXP,3,186,9292,-96,-75,1012,102,11,7,-202,-7,81,0,0,1000,-46,-41,1000,312,198,583,69,300,0,0,0,3,3,1,1,0,0,0,4,20918,9530,31162,1620011,0,1810,95751,3555970,5297476,0,0,0,169,200,1399,1400
MPCTASK: EXP,3,188,9389,-89,-68,1010,95,42,-25,-81,-15,107,0,0,1000,-38,-33,1000,305,252,807,69,300,0,0,0,2,3,1,1,0,0,0,4,19712,8765,28763,1490044,0,1848,22868,3350925,4889738,0,0,0,165,133,1399,1400
