MPCTASK: EXP,2,112,5589,182,273,775,-161,-94,-127,648,1492,179,428,672,700,-169,-77,700,49,-172,751,69,69,0,0,0,0,0,0,0,0,0,0,5,23641,9392,33103,1596590,0,0,0,4019038,5627514,0,31,17,0,0,1000,1000,6594450
MPCTASK: EXP,2,114,5686,141,279,762,-440,-232,-101,928,1299,323,377,521,700,-269,-169,700,41,-119,476,69,69,0,0,0,0,0,0,0,0,0,0,5,19638,10086,29795,1714641,0,0,0,3338401,5065214,0,31,17,0,0,1000,1000,6594450
MPCTASK: EXP,2,116,5788,70,258,753,-655,-420,-68,1130,956,430,282,354,700,-350,-280,700,40,-95,388,69,69,0,0,0,0,0,0,0,0,0,0,5,20988,10046,31263,1707818,0,0,0,3567977,5314871,0,31,17,0,0,1000,1000,6594450
MPCTASK: EXP,2,118,5886,66,155,745,-697,-701,-45,1230,635,395,153,176,700,-326,-461,753,36,6,488,69,69,1,1,0,0,0,0,0,1,0,307,5,18813,10330,30281,1756056,0,0,0,3198070,5147803,0,33,17,0,0,1000,1000,6594450
MPCTASK: EXP,2,120,5987,3,104,745,-771,-870,35,956,448,403,3,-8,700,-346,-548,700,45,-48,297,69,69,1,1,0,0,0,0,0,1,1,0,5,21884,9203,31171,1564422,0,0,0,3720301,5299162,0,35,18,0,0,1000,1000,6594450
MPCTASK: EXP,2,122,6090,-71,33,756,-797,-1009,148,692,42,349,-153,-195,700,-338,-633,701,56,-33,237,69,69,0,0,0,0,0,0,0,0,0,0,5,22355,11359,33788,1931031,0,0,0,3800217,5744110,0,35,18,0,0,1000,1000,6594450
MPCTASK: EXP,2,124,6190,-168,-34,769,-793,-1055,73,451,-339,238,-302,-380,700,-335,-684,702,69,108,280,69,69,0,0,0,0,0,0,0,0,0,0,5,25969,7617,33659,1294891,0,0,0,4414705,5722071,0,35,18,0,0,1000,1000,6594450
MPCTASK: EXP,2,126,6287,-231,-94,774,-708,-1035,-34,249,-413,-105,-427,-557,700,-308,-715,700,67,-14,218,69,69,0,0,0,0,0,0,0,0,0,0,5,18655,11755,30612,1998348,0,0,0,3171233,5204151,0,35,18,0,0,1000,1000,6594450
MPCTASK: EXP,2,128,6392,-308,-201,776,-646,-1084,-44,211,-859,-469,-517,-724,700,-266,-794,701,67,251,467,69,69,0,0,0,0,0,0,0,0,0,0,5,25523,9541,35427,1621904,0,0,0,4338809,6022632,0,35,18,0,0,1000,1000,6594450
MPCTASK: EXP,2,130,6490,-359,-292,781,-438,-1073,-61,-82,-1333,-722,-563,-875,700,-184,-824,701,69,-121,460,69,69,0,0,0,0,0,0,0,0,0,0,5,21285,11010,32363,1871543,0,0,0,3618409,5501852,0,35,18,0,0,1000,1000,6594450
MPCTASK: EXP,2,132,6590,-390,-381,781,-189,-1034,-58,-397,-1548,-714,-560,-1007,700,-103,-836,701,69,-41,707,69,69,0,0,0,0,0,0,0,0,0,0,5,22971,10014,33054,1702342,0,0,0,3904905,5619299,0,35,18,0,0,1000,1000,6594450
MPCTASK: EXP,2,134,6690,-384,-475,774,93,-975,-96,-539,-1507,-554,-509,-1116,700,-14,-848,700,55,-106,773,69,69,0,0,0,0,0,0,0,0,0,0,5,22526,10516,33112,1787665,0,0,0,3829298,5629127,0,35,18,0,0,1000,1000,6594450
MPCTASK: EXP,2,136,6788,-358,-524,758,339,-845,-141,-693,-1367,-358,-414,-1200,700,51,-802,700,30,-164,738,69,69,0,0,0,0,0,0,0,0,0,0,5,21439,9650,31157,1640450,0,0,0,3644461,5296791,0,35,18,0,0,1000,1000,6594450
MPCTASK: EXP,2,138,6888,-331,-564,738,553,-669,-135,-686,-1110,-227,-286,-1258,700,92,-741,755,11,-44,590,69,69,1,1,0,0,0,0,0,1,0,342,5,20431,8341,30583,1417898,0,0,0,3473157,5199296,0,37,18,0,0,1000,1000,6594450
MPCTASK: EXP,2,140,6989,-250,-595,723,768,-504,-57,-635,-757,-165,-135,-1286,700,151,-677,700,11,-49,305,69,69,1,1,0,0,0,0,0,1,1,0,5,21558,9249,30879,1572287,0,0,0,3664789,5249530,0,39,20,0,0,1000,1000,6594450
MPCTASK: EXP,2,142,7090,-191,-613,717,849,-354,19,-547,-289,-206,21,-1286,700,142,-605,700,17,-40,252,69,69,1,1,0,0,0,0,0,1,1,0,5,21373,11645,33089,1979464,0,0,0,3633366,5625291,0,41,22,0,0,1000,1000,6594450
MPCTASK: EXP,2,144,7190,-106,-602,721,871,-195,49,-541,174,-262,169,-1256,700,132,-502,700,21,-38,246,69,69,1,1,0,0,0,0,0,1,1,0,5,21945,9783,31939,1662949,0,0,0,3730605,5429714,0,43,24,0,0,1000,1000,6594450
MPCTASK: EXP,2,146,7290,-53,-576,732,765,-42,79,-543,678,-275,295,-1198,700,61,-389,700,32,-32,243,69,69,1,1,0,0,0,0,0,1,1,0,5,20555,11617,32245,1974866,0,0,0,3494377,5481703,0,45,26,0,0,1000,1000,6594450
MPCTASK: EXP,2,148,7393,19,-558,743,634,79,65,-582,1029,-236,385,-1113,700,12,-288,896,43,-10,311,69,69,1,1,0,0,0,0,0,1,0,1005,5,22083,12830,35733,2180929,0,0,0,3754153,6074690,0,47,27,0,0,1000,1000,6594450
MPCTASK: EXP,2,150,7494,48,-542,756,402,198,78,-729,1384,-155,431,-1002,700,-86,-186,700,56,81,428,69,69,0,0,0,0,0,0,0,0,0,0,5,23951,12820,36840,2179265,0,0,0,4071569,6262873,0,48,27,0,0,1000,1000,6594450
MPCTASK: EXP,2,152,7589,56,-508,771,127,360,117,-904,1384,-72,428,-870,700,-178,-62,704,71,69,386,69,69,0,0,0,0,0,0,0,0,0,0,5,22051,8889,31250,1511014,0,0,0,3748557,5312658,0,48,27,0,0,1000,1000,6594450
MPCTASK: EXP,2,154,7694,6,-488,771,-141,483,-68,-1095,1384,9,377,-718,700,-295,38,700,57,-87,489,69,69,0,0,0,0,0,0,0,0,0,0,5,21818,12834,34977,2181655,0,0,0,3709030,5946161,0,48,27,0,0,1000,1000,6594450
MPCTASK: EXP,2,156,7789,-22,-414,757,-361,694,-140,-1055,1183,29,282,-551,700,-358,176,700,29,-33,596,69,69,0,0,0,0,0,0,0,0,0,0,5,23017,7123,30884,1210762,0,0,0,3912852,5250345,0,48,27,0,0,1000,1000,6594450
MPCTASK: EXP,2,158,7896,-30,-338,740,-503,867,-104,-833,787,-65,153,-373,700,-354,292,700,19,-24,345,69,69,1,1,0,0,0,0,0,1,1,0,5,25802,12203,38081,2074370,0,0,0,4386125,6473832,0,50,28,0,0,1000,1000,6594450
MPCTASK: EXP,2,160,7992,-66,-181,735,-613,1083,27,-496,508,-168,3,-188,700,-361,463,700,35,38,281,69,69,1,1,0,0,0,0,0,1,1,0,5,24455,9872,34407,1678205,0,0,0,4157381,5849343,0,52,30,0,0,1000,1000,6594450
MPCTASK: EXP,2,162,8090,-110,-83,738,-652,1110,51,37,184,-350,-153,-1,700,-337,525,700,38,105,282,69,69,1,1,0,0,0,0,0,1,1,0,5,19586,12098,31756,2056666,0,0,0,3329449,5398571,0,54,32,0,0,1000,1000,6594450
MPCTASK: EXP,2,164,8195,-188,7,753,-651,1056,106,244,-468,-456,-302,182,700,-303,573,700,53,79,275,69,69,0,0,0,0,0,0,0,0,0,0,5,25943,10931,36943,1858157,0,0,0,4410297,6280498,0,55,33,0,0,1000,1000,6594450
MPCTASK: EXP,2,166,8290,-260,65,770,-545,945,83,172,-1098,-454,-427,360,700,-239,592,703,70,-73,292,69,69,0,0,0,0,0,0,0,0,0,0,5,21228,10776,32073,1831777,0,0,0,3608737,5452570,0,55,33,0,0,1000,1000,6594450
MPCTASK: EXP,2,168,8393,-313,135,782,-370,884,-9,-79,-1336,-369,-517,526,700,-174,634,703,80,-48,413,69,69,0,0,0,0,0,0,0,0,0,0,5,24560,9397,34167,1597343,0,0,0,4175126,5808554,0,55,33,0,0,1000,1000,6594450
MPCTASK: EXP,2,170,8496,-324,194,772,-138,859,-128,-273,-1361,-276,-563,677,700,-80,663,700,46,101,1014,69,69,0,0,0,0,0,0,0,0,0,0,5,24037,13537,37648,2301159,0,0,0,4086173,6400240,0,55,33,0,0,1000,1000,6594450
MPCTASK: EXP,2,172,8593,-306,255,749,125,860,-185,-235,-1315,-177,-560,809,700,23,680,714,12,-50,1171,69,69,1,1,0,0,0,0,0,1,0,131,5,23994,8016,34659,1362678,0,0,0,4079001,5892030,0,56,33,0,0,1000,1000,6594450
MPCTASK: EXP,2,174,8695,-263,304,725,389,834,-147,-80,-1143,-63,-509,919,700,123,668,754,-4,-90,672,69,69,1,1,0,0,0,0,0,1,0,359,5,23850,10788,36565,1833717,0,0,0,4054545,6216184,0,58,33,0,0,1000,1000,6594450
MPCTASK: EXP,2,176,8790,-183,360,709,629,795,-56,68,-812,45,-414,1003,700,220,652,700,-2,-27,343,69,69,1,1,0,0,0,0,0,1,1,0,5,21925,9125,31122,1551166,0,0,0,3727110,5290886,0,60,34,0,0,1000,1000,6594450
MPCTASK: EXP,2,178,8893,-115,387,706,750,693,61,253,-381,131,-286,1060,700,254,592,700,6,-33,225,69,69,1,1,0,0,0,0,0,1,1,0,5,20991,13638,34702,2318259,0,0,0,3568493,5899566,0,62,36,0,0,1000,1000,6594450
MPCTASK: EXP,2,180,8991,-35,415,714,786,587,67,372,48,176,-135,1089,700,262,530,700,14,-16,218,69,69,1,1,0,0,0,0,0,1,1,0,5,24405,7525,32392,1279085,0,0,0,4148858,5506601,0,64,38,0,0,1000,1000,6594450
